ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4597.2 at 16:47 27/11/2009  Report at 19:06 Friday 27/11/2009. Processed 20:06 Sunday 29/11/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AEXCD,-,-,0.726,-,-,-,-,-,-,-,-,,  ctg,,0.003,,0.001,-,0.003,0.003,2.33,0.003,0.003
AIV,556,17.88,7.436,0.006,-,-,-1.66,-,-,-,-,,Activex Ltd,,0.09,0.5,0.086,0.09,0.09,0.085,8.21,0.12,0.028
AIVO,-,0.987,-,-,-,-,-,-,-,-,-,,  opt jul10,,0.045,,0.03,0.055,0.045,0.045,2.33,0.06,0.001
ADU,5915.07,58.611,23.41,0.127,-,-,-10.25,-,-,-,-,,Adamus Res,,0.445,-0.5,0.435,0.455,0.485,0.42,1.22,0.53,0.16
ADD,476.008,50.851,43.7,0.008,0.03,1.5,-0.3,-,-,-,-,,Adavale Resource,,0.045,-0.1,0.045,0.049,0.05,0.04,0.15,0.065,0.01
ADE,2360.98,49.251,44.451,0.017,-,-,1.39,9.4,-,-,-,,Adelaide Energy,,0.13,,0.13,0.135,0.14,0.13,2.33,0.16,0.037
ADN,5430.85,97.602,42.44,0.03,-,-,4.86,5.6,-,-,-,,Adelaide Res,,0.27,-3,0.27,0.275,0.33,0.265,-7.67,0.37,0.042
ADI,1547.2,73.718,31.575,0.019,-,-,-5.87,-,-,-,-,,Adelphi Energy,,0.13,-1,0.135,0.14,0.14,0.12,-4.82,0.185,0.045
ABY,3957.52,369.256,357.597,0.407,1.42,0.9,-17.34,-,-,-,-,,Aditya Birla,,1.30,-6.5,1.30,1.31,1.41,1.30,-2.43,1.65,0.096
ADY,28887.3,6728.51,3975.25,0.033,-,-,-2.73,-,-,-,-,,Admiralty Res,,0.016,-0.1,0.016,0.017,0.017,0.016,-3.56,0.054,0.009
AVD,240.081,20.726,8.402,0.012,0.04,1.8,-1.06,-,-,-,-,,Advance Energy,,0.074,-0.6,0.07,0.075,0.08,0.065,-5.17,0.125,0.025
AED,1480.15,116.152,260.232,0.091,-,-,-66.9,-,-,-,-,,AED Oil Ltd,,0.55,-3,0.53,0.585,0.60,0.53,-2.85,1.305,0.50
AFR,6730.3,118.231,23.606,0.036,-,-,-1.5,-,-,-,-,,African Energy Res cdi,,0.14,-4,0.14,0.15,0.185,0.14,-19.90,0.24,0.01
ALG,29.043,0.685,0.619,0.004,-,-,-1.12,-,-,-,-,,Alamar Res Ltd,,0.19,-1,0.19,0.20,0.20,0.19,-2.67,0.23,0.14
AUQ,790.004,21.39,16.206,0.016,-,-,-11.01,-,-,-,-,,Alara Res Ltd,,0.20,-3.5,0.20,0.235,0.25,0.20,-12.57,0.25,0.026
ALY,11460.2,174.816,10.799,0.038,-,-,-3.27,-,-,-,-,,Alchemy Resource,,0.765,-21.5,0.765,0.77,1.06,0.70,-19.61,1.27,0.035
ALYO,353.984,27.213,1.57,0.01,-,-,-,-,-,-,-,,  opt aug10,,0.55,-11,0.50,0.55,0.78,0.51,-14.34,0.96,0.001
AYN,52282.6,247.07,115.334,0.028,-,-,-8.29,-,-,-,-,,Alcyone Res Ltd,,0.046,-0.7,0.045,0.046,0.057,0.044,-10.88,0.06,0.044
AYNOB,-,-,0.294,-,-,-,-,-,-,-,-,,  opt sep11,,-,,0.005,-,0.021,0.021,2.33,0.021,0.021
ALK,2267.32,70.386,74.22,0.097,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.39,-2,0.39,0.405,0.435,0.385,-2.55,0.49,0.10
AGS,4762.42,180.406,98.509,0.176,-,-,-8.3,-,-,-,-,,Alliance Res,,0.515,-6.5,0.515,0.52,0.575,0.515,-8.88,0.98,0.333
ALD,2652.63,85.045,82.319,0.203,0.29,1.3,-1.92,-,-,-,-,,Allied Gold Ltd,,0.385,0.5,0.385,0.40,0.41,0.38,3.64,0.57,0.22
AYR,260,18.276,12.011,0.002,-,-,-0.82,-,-,-,-,,Alloy Res,,0.027,0.1,0.027,0.028,0.028,0.026,6.17,0.045,0.011
AWC,174966,3584.67,1820.96,3.758,1.30,1.2,9.42,16.3,12,0.79,7.79,,Alumina Ltd,,1.54,-11,1.535,1.55,1.71,1.505,-4.34,2.00,0.683
AMU,3528.37,107.209,46.027,0.081,0.48,0.6,3.5,7.6,-,-,-,,Amadeus Energy,,0.265,-2,0.265,0.27,0.285,0.255,-4.69,0.43,0.205
AXZ,70.65,4.288,4.612,0.008,-,-,-5.32,-,-,-,-,,Amex Res,,0.17,-1,0.17,0.19,0.18,0.17,-3.23,0.25,0.08
AMX,2273.62,62.291,21.534,0.081,-,-,-6.37,-,-,-,-,,Ampella Min,,0.625,-1.5,0.62,0.625,0.69,0.60,-0.02,0.69,0.043
AMXO,46.667,3.245,-,0.007,-,-,-,-,-,-,-,,  opt jul10,,0.43,-2,0.44,0.50,0.50,0.43,-2.12,0.50,0.03
AHR,51,5.76,2.246,0.005,-,-,-1.57,-,-,-,-,,Anchor Res,,0.15,-3.3,0.145,0.15,0.183,0.15,-15.85,0.193,0.032
AHRO,50,1.581,0.66,-,-,-,-,-,-,-,-,,  opt mar10,,0.002,-0.6,0.004,0.025,0.008,0.002,-72.67,0.03,0.001
AND,5005.75,133.733,69.063,1.178,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.52,-2,2.50,2.59,2.72,2.48,1.54,2.72,0.53
ATM,0.35,0.014,0.023,2.022,-,-,0.36,294.4,2.94,0.12,2.77,,Aneka Tambang cdi 1:5,,1.06,-5,1.06,-,1.11,1.06,-2.18,2.50,0.97
AAR,7053.58,189.664,325.013,0.017,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.033,-0.3,0.033,0.036,0.037,0.033,-6.01,0.044,0.011
AGP,-,0.003,0.006,0.283,-,-,45.18,5.9,15.87,2.85,5.99,,Anglo Pacific Grp,,2.65,6.9,2.70,3.55,2.581,2.581,4.98,3.50,2.581
AGG,17.138,6.372,5.506,0.89,-,-,-71.44,-,3.33,-,0.33,,Anglogold Ashanti cdi 5:1,,9.98,14,9.39,9.98,9.98,9.75,3.75,11.50,6.00
AZZ,7432.24,146.276,119.418,0.099,-,-,0.26,157.7,-,-,-,,Antares Energy,,0.41,-1,0.41,0.42,0.485,0.40,-0.05,0.485,0.035
AVM,105.844,11.495,2.009,0.033,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.41,9,3.31,3.41,3.51,3.34,5.04,3.62,0.95
AAL,10,3.578,4.118,0.007,-,-,-0.75,-,-,-,-,,Apac Coal,,0.067,-0.1,0.05,0.067,0.068,0.067,0.86,0.115,0.03
AXM,107539,1683.49,219.612,0.143,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.043,-0.1,0.042,0.043,0.046,0.042,0.05,0.414,0.039
AXMO,32836.3,285.848,-,0.01,-,-,-,-,-,-,-,,  opt nov12,,0.015,0.1,0.014,0.015,0.016,0.013,9.47,0.025,0.01
AON,675.405,20.263,21.514,0.025,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.225,-1.5,0.215,0.24,0.24,0.215,-3.92,0.40,0.125
AQP,14529.5,278.821,133.958,2.888,-,-,-16.39,-,12.08,-,1.93,,Aquarius Platinum,,6.25,15,6.20,6.33,6.66,5.99,4.79,6.66,2.459
AQA,3214.36,131.43,69.573,2.862,-,-,-10.5,-,-,-,-,,Aquila Res,,9.77,67,9.75,9.90,10.49,9.15,9.69,10.49,1.90
ARU,3114.3,147.069,76.467,0.201,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.775,-1,0.77,0.78,0.875,0.765,1.05,1.285,0.245
AAG,387.77,4.829,5.51,0.012,-,-,-3.81,-,-,-,-,,Aragon Res,,0.18,2,0.165,0.18,0.20,0.16,14.83,0.27,0.055
AAGO,580.97,1.952,2.016,-,-,-,-,-,-,-,-,,  opt sep10,,0.03,,0.03,0.045,0.05,0.03,2.33,0.05,0.002
ARX,7688.19,47.251,595.675,0.009,-,-,16.13,0.2,-,-,-,,ARC Explore Ltd,,0.035,0.4,0.035,0.036,0.039,0.032,15.23,0.044,0.007
ARXO,156.729,5.837,16.962,-,-,-,-,-,-,-,-,,  opt jun12,,0.005,0.1,0.005,0.006,0.005,0.004,27.33,0.01,0.001
ARXOA,691.292,0.691,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.011,,0.011,0.012,0.011,0.01,-,0.011,0.01
AXE,154.81,7.087,12.833,0.01,-,-,-1.8,-,-,-,-,,Archer Explore,,0.155,2.5,0.14,0.155,0.155,0.125,21.56,0.17,0.037
AXEO,50,1.931,1.864,-,-,-,-,-,-,-,-,,  opt feb10,,0.002,-0.4,0.002,0.006,0.002,0.002,-64.34,0.025,0.002
ARD,475.119,11.245,17.772,0.006,-,-,-3.8,-,-,-,-,,Argent Min,,0.15,-1.5,0.145,0.175,0.18,0.145,-6.76,0.20,0.04
ARDO,3190.62,8.113,5.859,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.04,,0.025,0.06,0.04,0.04,2.33,0.06,0.01
AXT,70.32,14,16.637,0.006,-,-,-0.42,-,-,-,-,,Argo Explore,,0.077,0.6,0.07,0.077,0.08,0.07,10.78,0.08,0.025
ARE,1696.1,70.715,62.863,0.01,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.058,-0.8,0.06,0.064,0.07,0.058,-9.79,0.105,0.042
AGY,792.23,6.49,8.586,0.006,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.058,,0.055,0.058,0.063,0.058,2.33,0.13,0.025
AOE,12834.6,897.793,882.632,2.827,0.82,4.7,52,7.4,-,-,-,,Arrow Energy,,3.86,-19,3.86,3.88,4.15,3.86,-2.36,4.73,1.865
ARV,1706.08,59.757,10.249,0.009,-,-,-8.47,-,-,-,-,,Artemis Res,,0.055,-0.5,0.055,0.058,0.06,0.055,-6.01,0.199,0.026
ARVOB,-,0.5,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.027,,0.026,-,0.027,0.027,2.33,0.027,0.027
ARVOC,-,-,-,-,-,-,-,-,-,-,-,,  optjun11d,,-,,-,-,-,-,-,-,-
ATN,4740.55,599.588,54.317,0.012,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.028,-0.1,0.027,0.028,0.031,0.028,-1.12,0.099,0.004
ATNO,-,46.199,-,0.001,-,-,-,-,-,-,-,,  opt dec09,,0.018,,0.012,0.02,0.018,0.018,2.33,0.07,0.001
ATNOA,2700,73.442,25.362,-,-,-,-,-,-,-,-,,  opt feb10,,0.002,-0.1,0.002,0.003,0.003,0.002,-31.01,0.025,0.001
ARO,32773.1,506.501,214.253,0.01,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.01,-0.2,0.01,0.011,0.012,0.01,-14.34,0.016,0.002
AROOA,-,-,-,-,-,-,-,-,-,-,-,,  opt dec09,,0.005,,-,0.05,0.005,0.005,2.33,0.005,0.005
AROOB,7120,55.321,144.96,-,-,-,-,-,-,-,-,,  opt nov12,,0.003,,0.002,0.004,0.003,0.003,2.33,0.004,0.001
AHN,418.791,5.516,2.825,0.003,-,-,-4.08,-,-,-,-,,Athena Res,,0.05,0.3,0.05,0.055,0.051,0.05,8.71,0.056,0.017
ATV,3225.58,178.932,23.161,0.021,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.061,-0.1,0.059,0.061,0.065,0.059,0.71,0.10,0.04
ATVCD,-,0.03,0.021,-,-,-,-,-,-,-,-,,  ctg,,0.023,,0.03,0.045,0.023,0.023,2.33,0.023,0.011
ATVOA,-,17.543,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.029,,0.028,0.032,0.029,0.029,2.33,0.045,0.016
AGO,12469.9,500.826,353.177,0.738,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,1.845,-3.5,1.83,1.85,1.945,1.83,0.47,2.10,0.615
AXY,1199.2,111.259,18.102,0.017,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.095,-1.5,0.095,0.10,0.105,0.095,-11.31,0.125,0.017
AXYO,-,7.206,19.661,-,-,-,-,-,-,-,-,,  opt oct10,,0.009,,0.007,0.009,0.009,0.009,2.33,0.009,0.001
ATQ,1738.74,14.648,20.183,0.011,-,-,-4.7,-,-,-,-,,Atomic Res,,0.11,0.5,0.11,0.12,0.12,0.105,7.09,0.17,0.068
ATQO,-,1.975,2.158,0.001,-,-,-,-,-,-,-,,  opt aug11,,0.035,,0.025,0.049,0.035,0.035,2.33,0.035,0.001
ACZ,37,1.804,5.076,0.005,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.17,-1,0.16,0.20,0.17,0.17,-3.23,0.26,0.125
ACZO,-,1.226,4.4,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.043,,0.043,0.12,0.043,0.043,2.33,0.09,0.02
ADX,1007.57,183.867,110.172,0.027,-,-,-1.6,-,-,-,-,,Audax Res,,0.093,-0.4,0.092,0.093,0.10,0.091,-1.80,0.175,0.017
AUK,659.947,24.081,10.959,0.008,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.075,,0.068,0.08,0.076,0.071,2.33,0.09,0.007
AUKO,-,0.309,0.463,-,-,-,-,-,-,-,-,,  opt jun10,,0.012,,-,0.011,0.012,0.012,2.33,0.012,0.009
AUJ,2249,6.92,11.557,0.008,-,-,0.26,75.0,-,-,-,,Augustus Min,,0.195,,0.19,0.195,0.20,0.195,2.33,0.22,0.10
AEE,737.465,25.705,9.451,0.013,-,-,-4.46,-,-,-,-,,Aura Energy,,0.155,-1,0.12,0.15,0.165,0.15,-3.73,0.26,0.08
AGU,1744.17,80.358,8.092,0.007,-,-,-4.41,-,-,-,-,,Aurium Res,,0.036,-0.4,0.033,0.037,0.04,0.035,-7.67,0.075,0.011
AGUO,173.45,17.907,4.986,-,-,-,-,-,-,-,-,,  opt may10,,0.004,0.1,0.003,0.005,0.004,0.003,35.66,0.024,0.001
ARM,650.31,39.354,9.315,0.041,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.51,-3,0.51,0.52,0.55,0.51,-3.23,0.575,0.07
AUT,582.162,20.158,43.606,0.059,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.29,-1,0.29,0.295,0.30,0.28,-1.01,0.305,0.10
AXO,3611.37,56.441,78.95,0.052,-,-,-19.38,-,-,-,-,,Aurox Res,,0.27,1,0.27,0.29,0.305,0.25,6.17,0.49,0.07
AOA,179.4,1.818,-,0.006,-,-,-,-,-,-,-,,Ausmon Resources,,0.28,1.5,0.28,0.29,0.29,0.26,7.99,0.29,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,-,-,-,-,-,-,-
AQD,673.353,42.303,51.193,0.034,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.15,0.5,0.145,0.155,0.165,0.145,5.78,0.195,0.08
AQDNA,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
AQR,508.635,14.114,18.582,0.01,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.081,0.1,0.081,0.09,0.094,0.08,3.58,0.10,0.03
AGV,-,4.716,4.987,0.002,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.048,,0.036,0.046,0.048,0.048,2.33,0.115,0.03
AUZ,64738.3,2355.73,449.809,0.012,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.002,0.1,0.001,0.002,0.002,0.001,102.30,0.02,0.001
AUZO,5477.01,38.285,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,2.33,0.001,0.001
AOC,108.1,8.524,10.26,0.005,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.10,,0.091,0.10,0.10,0.10,2.33,0.135,0.036
AOCO,50,8.104,9.195,-,-,-,-,-,-,-,-,,  opt dec09,,0.003,,0.003,0.004,0.003,0.003,2.33,0.01,0.002
AOM,173.595,44.163,99.738,0.013,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.006,,0.006,0.007,0.006,0.006,2.33,0.009,0.003
ARW,9843.35,790.076,244.312,0.011,0.01,1.9,-2.65,-,-,-,-,,Aust Renewable,,0.019,-0.1,0.019,0.021,0.021,0.018,-2.67,0.033,0.004
AOK,5088.69,65.002,59.756,0.018,-,-,-4.05,-,-,-,-,,Austex Oil Ltd,,0.14,0.5,0.135,0.14,0.155,0.135,6.03,0.195,0.05
AKK,6890.36,100.741,143.428,0.007,-,-,-3.44,-,-,-,-,,Austin Explore,,0.051,-0.5,0.051,0.053,0.058,0.05,-6.60,0.096,0.02
AKKN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
AKKO,-,-,-,-,-,-,-,-,-,-,-,,  optnov11d,,-,,0.006,-,-,-,-,-,-
APG,7896.86,199.126,186.371,0.042,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.053,-0.1,0.05,0.053,0.054,0.046,0.48,0.07,0.028
AAF,114323,781.062,387.386,0.009,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.005,,0.004,0.005,0.007,0.004,2.33,0.007,0.001
AGD,56.387,2.976,0.957,0.028,-,-,-2.53,-,-,-,-,,Austral Gold,,0.165,2,0.155,0.18,0.165,0.135,16.12,0.23,0.065
AZX,65,1.878,2.647,0.006,-,-,-15.3,-,-,-,-,,Auzex Res,,0.15,,0.15,0.21,0.15,0.145,2.33,0.28,0.11
AZXO,-,0.677,0.827,-,-,-,-,-,-,-,-,,  opt sep10,,0.015,,0.015,0.03,0.015,0.015,2.33,0.07,0.006
AVI,891.932,32.72,13.447,0.023,-,-,-5.87,-,-,-,-,,Avalon Min,,0.23,-2.5,0.23,0.26,0.26,0.23,-7.48,0.30,0.054
AVB,15089.4,656.543,3.693,0.008,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.029,-0.4,0.027,0.028,0.033,0.023,-9.79,0.045,0.006
AVBO,-,5.702,1.956,-,-,-,-,-,-,-,-,,  opt jun10,,0.004,,0.001,0.004,0.004,0.004,2.33,0.15,0.001
AVBOB,4985,133.192,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.018,-0.2,0.014,0.018,0.019,0.013,-7.67,0.027,0.004
AVA,1922.38,91.396,56.436,0.008,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.068,-0.8,0.068,0.07,0.075,0.065,-8.20,0.215,0.065
AVO,15808.2,266.625,165.391,0.553,0.61,3.3,-6.97,-,-,-,-,,Avoca Res,,2.03,6,2.02,2.07,2.20,1.975,5.37,2.20,1.33
AVZ,1123.85,20.103,4.677,0.009,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.15,,0.16,0.165,0.16,0.145,2.33,0.17,0.026
AWE,13784.4,622.557,608.61,1.371,1.80,1.5,17.36,15.1,-,-,-,,AWE Ltd,,2.63,-20,2.63,2.64,2.83,2.63,-4.74,3.06,2.10
AXC,199.762,12.424,23.941,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.021,0.3,0.023,0.03,0.027,0.018,18.99,0.04,0.015
AXCO,-,4.669,19.288,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.001,0.004,0.002,0.002,2.33,0.006,0.001
AVQ,2259.74,2.422,21.186,0.002,-,-,-9.67,-,-,-,-,,Axiom Min Ltd cdi,,0.012,-0.8,0.011,0.012,0.02,0.011,-37.67,0.034,0.011
AZM,6984.57,123.46,39.611,0.05,-,-,-2.8,-,-,-,-,,Azumah Res,,0.285,2,0.28,0.29,0.30,0.26,9.87,0.31,0.04
AZS,3012.4,78.736,76.15,0.01,-,-,-1.9,-,-,-,-,,Azure Min,,0.048,-0.7,0.047,0.048,0.056,0.045,-10.40,0.113,0.036
BND,2170.28,13.891,1.457,0.065,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.51,5,0.51,0.55,0.52,0.47,13.20,0.66,0.165
BMN,5254.45,187.776,169.409,0.248,-,-,-6.22,-,-,-,-,,Bannerman Res,,1.23,,1.22,1.23,1.33,1.185,2.33,1.485,0.53
BKP,150699,1715.61,53.083,0.012,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.007,-0.1,0.006,0.007,0.009,0.006,-10.17,0.03,0.003
BAR,1652.95,101.554,82.043,0.029,-,-,-1.78,-,-,-,-,,Barra Res,,0.092,-1.3,0.091,0.092,0.105,0.091,-10.05,0.22,0.041
BARO,36.35,10.4,8.467,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,-1.5,0.006,0.02,0.02,0.005,-72.67,0.04,0.002
BSE,2700.86,10.997,2.536,0.004,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.12,2.5,0.12,0.13,0.13,0.097,28.64,0.13,0.045
BSM,2330.35,67.987,52.815,0.028,-,-,18.46,1.4,-,-,-,,Bass Metals Ltd,,0.265,-1.6,0.26,0.27,0.281,0.252,-3.49,0.349,0.089
BSMOA,-,0.739,0.337,-,-,-,-,-,-,-,-,,  opt apr10,,0.065,,0.002,-,0.065,0.065,2.33,0.08,0.02
BAS,11137.4,80.838,67.246,0.01,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.034,0.4,0.033,0.034,0.034,0.03,15.66,0.068,0.013
BSR,2337.16,49.99,19.159,0.034,-,-,-0.9,-,-,-,-,,Bassari Res,,0.325,-0.5,0.32,0.33,0.345,0.325,0.81,0.42,0.03
BTV,183.446,34.442,75.862,0.016,-,-,4.8,2.5,-,-,-,,Batavia Min,,0.12,0.5,0.11,0.12,0.12,0.115,6.68,0.124,0.06
BTVO,112.5,3.915,-,0.002,-,-,-,-,-,-,-,,  opt jun12,,0.035,0.1,0.034,0.036,0.035,0.033,5.27,0.05,0.008
BAU,3099.79,120.335,38.688,0.2,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.94,-10,0.90,0.94,1.05,0.86,-7.29,1.345,0.165
BCI,1072.31,58.545,23.002,0.085,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.055,-5.5,1.055,1.06,1.135,1.035,-2.63,1.476,0.19
BCD,3621.01,91.618,87.034,0.057,0.09,1.6,2.29,6.1,-,-,-,,BCD Res NL,,0.14,1.5,0.135,0.14,0.14,0.125,14.33,0.21,0.10
BPT,41911.9,1564.49,1411.23,0.923,-,-,25.21,3.4,1.75,14.41,2.02,p,Beach Pet,,0.865,2,0.865,0.87,0.93,0.84,4.69,0.956,0.678
BPTO,1854.95,64.034,43.564,0.002,-,-,-,-,-,-,-,,  opt jun10,,0.016,-0.1,0.016,0.019,0.024,0.015,-3.56,0.052,0.012
BCN,78615.7,1687.4,13.322,0.016,-,-,-3.44,-,-,-,-,,Beacon Min,,0.027,,0.026,0.027,0.029,0.025,2.33,0.034,0.003
BCNO,67.734,40.035,4.639,-,-,-,-,-,-,-,-,,  opt aug10,,0.003,,0.002,0.003,0.003,0.003,2.33,0.015,0.001
BCNOA,17082.9,811.474,-,0.004,-,-,-,-,-,-,-,,  opt aug10,,0.017,,0.016,0.017,0.019,0.016,2.33,0.02,0.001
BDR,11907,35.015,33.706,0.012,-,-,-4,-,-,-,-,,Beadell Resource,,0.125,4,0.125,0.135,0.185,0.12,49.39,0.185,0.041
BDG,8129.22,297.982,240.521,0.127,0.15,1.7,1.7,14.7,0.5,3.40,2.00,,Bendigo Min Ltd,,0.25,0.5,0.245,0.25,0.275,0.245,4.37,0.32,0.12
BKY,4781.12,90.02,52.905,0.133,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.08,-4.5,1.08,1.085,1.17,0.905,-1.67,1.50,0.175
BKYO,50,6.862,-,0.007,-,-,-,-,-,-,-,,  opt may13,,0.55,-10,0.50,0.60,0.65,0.55,-13.06,0.76,0.40
BHP,85650.1,3587.02,3652.49,135.552,8.84,4.6,130.15,31.0,113.63,1.15,2.81,f,BHP Billiton Ltd,,40.39,36,40.38,40.40,41.99,39.93,3.23,41.99,25.75
BFE,2990.23,38.479,17.442,0.014,-,-,-3.48,-,-,-,-,,Black Fire Min,,0.13,-4,0.125,0.145,0.175,0.13,-21.20,0.20,0.025
BFEO,540,10.262,9.407,-,-,-,-,-,-,-,-,,  opt jun10,,0.026,-0.4,0.02,0.028,0.03,0.025,-11.01,0.038,0.002
BLR,8046.36,626.964,550.659,0.027,-,-,-0.48,-,-,-,-,,Black Range Min,,0.043,-0.7,0.043,0.044,0.05,0.042,-11.67,0.105,0.013
BLRO,200,39.577,21.564,0.003,-,-,-,-,-,-,-,,  opt feb11,,0.025,-0.3,0.019,0.032,0.031,0.025,-8.39,0.07,0.004
BLK,100.256,11.885,23.43,0.008,-,-,-1.4,-,-,-,-,,Blackham Res,,0.24,-1.5,0.245,0.245,0.255,0.24,-3.56,0.357,0.061
