ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 26, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5536.1 at 2015-06-26T16:41:06. Report at Friday, June 26, 2015. Processed Saturday at 2015-06-27T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2883.70,77.035,502.598,.155,.03,66.67,-8.67,-,-,-,-,,1-Page,†,2.00,+10,1.90,2.01,2.03,1.815,+6.25,2.29,.013,,
TDO,1688.61,21.382,5.843,.014,-,-,.90,6.6,-,-,-,,3D Oil,,.059,-.2,.058,.06,.062,.055,-2.29,.096,.044,,
DDD,2855.34,11.346,5.086,.001,-,-,.28,1.8,-,-,-,,3D Res,,.005,-.1,.005,.007,.007,.005,-15.68,.015,.004,,
88E,77564.1,860.128,127.768,.016,-,-,-10.79,-,-,-,-,,88 Energy,,.014,-.1,.014,.015,.017,.014,-5.68,.275,.006,,
88EO,27000.0,193.450,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.005,-,.004,.005,.006,.004,+.99,.006,.002,,
ARH,233.361,4.763,8.015,.003,-,-,-3.90,-,-,-,-,,A'asian Resources,,.006,-.1,.006,.007,.007,.006,-13.29,.03,.005,,
AYC,441.087,11.909,1.028,.010,-,-,-6.91,-,-,-,-,,A1 Gold,,.036,-.3,.031,.037,.039,.036,-6.70,.054,.025,,
AYCO,200.000,6.981,-,.003,-,-,-,-,-,-,-,,  opt nov19,,.024,+.3,.021,.023,.024,.021,+15.28,.03,.004,,
ABL,101.831,3.306,45.029,.007,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.02,+.2,.026,.05,.02,.018,+12.10,.043,.001,,
ABU,1481.16,50.464,455.268,.086,-,-,-55.10,-,-,-,-,,ABM Res,†,.25,-2,.245,.25,.265,.235,-6.42,.449,.209,,
AJC,1304.75,60.847,53.222,.002,-,-,-.02,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,+.99,.007,.002,,
ACB,1628.13,12.687,16.480,.013,-,-,-.72,-,-,-,-,,A-Cap Res,,.027,-.2,.027,.03,.03,.027,-5.91,.07,.026,,
ACS,10.000,.513,.879,.024,-,-,-7.57,-,-,-,-,,Accent Resources,,.135,-8,.12,.30,.215,.135,-36.22,.36,.13,,
AIV,-,36.537,16.196,.022,-,-,-.16,-,-,-,-,,ActiveX,,.035,-,.016,.032,.035,.035,+.99,.035,.014,,
ADD,22.513,.500,4.055,-,-,-,-5.05,-,-,-,-,,Adavale Resources,†,.017,-.1,.017,.05,.018,.017,-4.56,.08,.002,,
ADN,1749.80,14.451,38.580,.007,-,-,-3.07,-,-,-,-,,Adelaide Resources,,.023,-.3,.023,.028,.026,.022,-10.55,.050,.021,,
ADNO,-,.179,-,-,-,-,-,-,-,-,-,,  opt sep16,,.004,-,.004,.006,.004,.004,+.99,.009,.004,,
