ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 31, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4339.0 at 2012-08-31T17:00:37. Report at Friday, August 31, 2012. Processed Saturday at 2012-09-01T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,1100.93,19.628,11.658,.014,-,-,-.62,-,-,-,-,,3D Oil,,.07,-,.06,.07,.07,.06,+.86,.15,.06,,
DDD,145.000,14.337,15.919,.010,-,-,-.44,-,-,-,-,,3D Res,,.041,-.1,.04,.042,.042,.04,-1.52,.055,.023,,
ARH,629.450,13.841,18.089,.054,-,-,.47,23.4,-,-,-,,A'asian Resources,,.11,+1,.105,.11,.11,.10,+10.86,.335,.10,,
AYC,1.037,2.481,-,.015,-,-,-,-,-,-,-,,A1 Gold,,.28,-2,-,-,.30,.28,-5.81,.30,.20,,
ABU,26814.0,1344.55,2317.57,.146,-,-,-.43,-,-,-,-,,ABM Res,,.045,-.3,.044,.045,.048,.044,-5.39,.082,.035,,
AJC,4870.56,212.314,1325.47,.017,-,-,-1.14,-,-,-,-,,Acacia Coal,,.019,-.1,.019,.021,.022,.019,-4.14,.086,.019,,
ACB,482.492,43.980,134.898,.027,-,-,-2.06,-,-,-,-,,A-Cap Res,,.12,-1,.12,.125,.13,.12,-6.84,.325,.115,,
ACS,45.000,91.035,22.912,.048,-,-,-.42,-,-,-,-,,Accent Res,,.265,-.5,.265,.28,.27,.26,-1.00,.405,.215,,
ACN,600.012,94.130,114.279,.079,-,-,-4.59,-,-,-,-,,Acer Energy,,.17,+1.5,.16,.17,.17,.15,+10.53,.245,.105,,
AIV,206.188,19.563,93.385,.004,-,-,-.78,-,-,-,-,,ActiveX,,.019,-.1,-,-,.02,.018,-4.14,.055,.016,,
ADD,259.226,24.984,162.370,.005,.01,1.6,-.51,-,-,-,-,,Adavale Resources,,.016,+.2,-,-,.016,.015,+15.14,.032,.01,,
ADN,674.406,68.418,28.148,.007,-,-,-.95,-,-,-,-,,Adelaide Res,,.04,-.3,.038,.043,.043,.038,-6.12,.115,.038,,
AAO,10.834,2.682,19.032,.007,.10,.7,-9.92,-,-,-,-,,Adept Solutions,,.07,-1,-,-,.08,.07,-11.64,.588,.07,,
AAOO,-,-,4.089,-,-,-,-,-,-,-,-,,  opt apr13,,-,-,-,-,.066,.066,+.86,.066,.066,,
ABY,7206.63,70.457,100.829,.128,-,-,8.48,4.8,5.00,1.70,12.20,,Aditya Birla,,.41,-2,.405,.415,.45,.40,-3.79,1.195,.395,,
