ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 12, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5552.1 at 2015-06-12T16:35:36. Report at Friday, June 12, 2015. Processed Saturday at 2015-06-13T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,1277.63,72.038,409.656,.119,.03,51.33,-8.67,-,-,-,-,,1-Page,†,1.54,+10,1.51,1.58,1.595,1.40,+6.12,2.29,.011,,
TDO,619.957,18.988,5.428,.014,-,-,.90,6.6,-,-,-,,3D Oil,,.059,+.1,.058,.065,.06,.055,+.90,.096,.044,,
DDD,2988.31,7.982,5.047,.002,-,-,.28,2.5,-,-,-,,3D Res,,.007,-,.007,.008,.007,.007,-.83,.016,.004,,
88E,57338.7,682.318,83.773,.018,-,-,-10.79,-,-,-,-,,88 Energy,,.016,-.2,.016,.017,.018,.015,-11.94,.285,.006,,
88EO,18925.0,143.665,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.005,-.1,.004,.006,.005,.004,-17.49,.006,.002,,
ARH,192.155,4.287,7.533,.004,-,-,-3.90,-,-,-,-,,A'asian Resources,,.008,+.2,.008,.01,.008,.007,+32.51,.03,.005,,
AYC,110.482,11.144,.986,.011,-,-,-6.91,-,-,-,-,,A1 Gold,,.041,-.1,.037,.041,.042,.041,-3.21,.054,.025,,
AYCO,50.000,6.781,-,.003,-,-,-,-,-,-,-,,  opt nov19,,.021,-.2,.021,.032,.023,.021,-9.52,.03,.004,,
ABL,48.449,1.768,43.244,.008,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.022,-,.018,.022,.022,.022,-.83,.043,.001,,
ABU,1859.10,47.042,415.706,.088,-,-,-55.10,-,-,-,-,,ABM Res,†,.255,-,.255,.265,.27,.25,-.83,.449,.209,,
AJC,3226.40,57.925,44.768,.002,-,-,-.02,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,-.83,.008,.002,,
ACB,373.407,10.502,15.608,.016,-,-,-.72,-,-,-,-,,A-Cap Res,,.034,+.4,.034,.036,.034,.026,+12.51,.07,.026,,
ACS,19.830,.503,.828,.039,-,-,-7.57,-,-,-,-,,Accent Resources,,.215,-9.5,.125,.285,.31,.19,-31.47,.36,.13,,
AIV,500.000,36.537,12.930,.022,-,-,-.16,-,-,-,-,,ActiveX,,.035,+.4,.016,.032,.035,.035,+12.08,.035,.013,,
ADD,2.778,.478,2.755,-,-,-,-5.05,-,-,-,-,,Adavale Resources,†,.018,-.2,.018,.05,.02,.018,-10.83,.08,.002,,
ADN,115.725,11.073,36.922,.008,-,-,-3.07,-,-,-,-,,Adelaide Resources,,.027,+.1,.027,.029,.027,.026,+3.02,.050,.021,,
ADNO,-,.179,-,-,-,-,-,-,-,-,-,,  opt sep16,,.004,-,.004,.007,.004,.004,-.83,.009,.004,,
ABY,256.098,15.262,13.666,.069,.91,.24,-70.11,-,-,-,-,,Aditya Birla,,.22,+.5,.22,.225,.225,.215,+1.50,.295,.175,,
ADY,1280.56,60.176,36.951,.015,-,-,-.42,-,-,-,-,,Admiralty Res,,.02,+.1,.02,.022,.022,.018,+4.43,.037,.012,,
ADX,320.000,48.219,21.495,.003,-,-,.11,3.6,-,-,-,,ADX Energy,,.004,-,.003,.005,.004,.004,-.83,.013,.003,,
AQR,40.000,7.233,7.552,.024,-,-,-2.18,-,-,-,-,,AEON Metals,,.08,+1.6,.081,.09,.08,.064,+24.17,.24,.06,,
AFR,355.592,30.960,19.931,.043,-,-,-1.34,-,-,-,-,,African Energy Res,,.07,+.2,.068,.071,.07,.068,+2.11,.101,.051,,
AMN,166.180,12.983,2.527,.015,-,-,-.85,-,-,-,-,,Agrimin,,.165,+.5,.175,.18,.18,.15,+2.30,.20,.074,,
AMNOA,75.000,1.843,.029,.001,-,-,-,-,-,-,-,,  opt dec15,,.115,+1.5,.105,.14,.115,.10,+14.17,.115,.03,,
AGR,1611.94,38.393,16.852,.022,-,-,-10.03,-,-,-,-,,Aguia Res,,.072,+.3,.065,.072,.078,.066,+3.52,.085,.025,,
AQG,261.332,31.000,71.493,.217,-,-,28.04,10.7,2.20,12.75,.73,,Alacer Gold,,3.00,+8,2.94,3.00,3.03,2.88,+1.91,3.13,1.815,,
AUQ,38610.4,163.099,69.613,.002,-,-,-.45,-,-,-,-,,Alara Res,,.01,+.4,.012,.01,.01,.006,+65.84,.062,.005,,
ALY,-,10.825,18.819,.005,-,-,-2.98,-,-,-,-,,Alchemy Resources,,.02,-,.016,.018,.02,.02,-.83,.029,.013,,
AWD,4542.64,92.177,824.230,.002,-,-,-1.02,-,-,-,-,,Aleator Energy,†,.004,-.1,.004,.005,.005,.004,-20.83,.03,.002,,
AQI,585.000,3.347,1.056,.002,-,-,-7.00,-,-,-,-,,Alicanto Min,,.05,-,.045,.069,.05,.049,-.83,.215,.049,,
ALK,758.349,49.538,47.865,.122,-,-,-2.00,-,-,-,-,,Alkane Res,,.295,-1,.295,.31,.31,.295,-4.11,.405,.17,,
AHQ,75.000,1.280,1.471,.002,-,-,-.84,-,-,-,-,,Allegiance Coal,,.009,-,.009,.012,.009,.009,-.83,.028,.007,,
AGS,1299.62,37.695,44.716,.032,-,-,-4.44,-,-,-,-,,Alliance Res,,.08,-.2,.078,.084,.085,.077,-3.27,.255,.058,,
AGE,573.828,31.330,17.197,.013,-,-,-.37,-,-,-,-,,Alligator Energy,,.042,+.2,.041,.044,.044,.041,+4.17,.055,.021,,
AYR,300.000,19.680,146.158,.003,-,-,-.09,-,-,-,-,,Alloy Res,,.007,+.1,.005,.007,.007,.006,+15.84,.011,.005,,
ATC,101.180,5.155,7.904,.005,-,-,-2.83,-,-,-,-,,Altech Chemicals,,.048,+.3,.046,.055,.048,.046,+5.84,.105,.045,,
AOH,-,64.493,42.792,.070,.27,.48,6.05,2.1,-,-,-,,Altona Mining,,.13,-,-,-,.13,.13,-.83,.135,.064,,
AJM,85780.2,190.685,34.661,.016,-,-,-6.99,-,-,-,-,,Altura Mining,,.019,+.6,.018,.019,.028,.012,+45.33,.200,.009,,
AJMO,4988.89,20.442,-,.002,-,-,-,-,-,-,-,,  opt jun16,,.01,+.6,.006,.009,.01,.005,+149.2,.01,.003,,
AWC,41502.5,1495.10,1519.44,4.602,.94,1.74,-4.27,-,2.04,-,1.24,f,Alumina,,1.64,-.5,1.63,1.645,1.645,1.57,-1.13,2.10,1.32,,
AXZ,12.672,.279,.318,.040,-,-,-36.57,-,-,-,-,,Amex Resources,,.42,-3,.30,.445,.45,.42,-7.49,1.10,.42,,
AEK,4317.78,44.204,9.065,.027,-,-,-1.00,-,-,-,-,,Anatolia Energy,,.087,+.1,.084,.087,.088,.083,+.33,.105,.055,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.006,-,-,-,.006,.006,-.83,.006,.002,,
AHR,-,.075,-,.003,-,-,-1.96,-,-,-,-,,Anchor Res,,.05,-,.025,.19,.05,.05,-.83,.19,.043,,
ATM,-,-,-,.001,.12,9.17,-851.35,-,.38,-,.35,,Aneka Tambang,,1.10,-,.95,-,1.10,1.10,-.83,1.10,1.075,,
AAR,54.094,7.498,6.725,.001,-,-,-.51,-,-,-,-,,Anglo Aust Res,,.008,-,.008,.012,.008,.008,-.83,.016,.007,,
AGG,6.687,.359,.476,.210,7.44,.32,-546.47,-,-,-,-,,Anglogold Ashanti,,2.35,+4,2.15,2.35,2.55,2.35,+.90,3.99,1.88,,
AWV,370.533,22.437,19.304,.013,-,-,-1.53,-,-,-,-,,Anova Metals,,.043,-.1,.043,.045,.044,.043,-3.10,.06,.027,,
AZZ,950.070,32.790,65.228,.027,-,-,-50.28,-,-,-,-,,Antares Energy,,.11,-.5,.105,.115,.115,.11,-5.18,.68,.10,,
AVD,468.351,3.815,.530,.002,-,-,-9.72,-,-,-,-,,Antilles Oil & Gas,†,.07,-1,.066,.07,.08,.06,-13.33,.32,.003,,
AZY,3720.33,38.427,18.024,.002,-,-,-.45,-,-,-,-,,Antipa Min,,.004,-.1,.004,.005,.005,.004,-20.83,.020,.003,,
AZYO,-,35.146,-,-,-,-,-,-,-,-,-,,  opt may16,,.001,-,.001,.002,.001,.001,-.83,.004,.001,,
AAL,-,1.637,.400,-,-,-,-.32,-,-,-,-,,APAC Coal,,.003,-,.003,.004,.003,.003,-.83,.004,.002,,
AQQ,465.973,6.546,11.537,.005,-,-,-.68,-,-,-,-,,Aphrodite Gold,,.012,-,.01,.012,.012,.01,-.83,.017,.006,,
AOP,51.502,1.480,6.634,.002,-,-,-.68,-,-,-,-,,Apollo Cons,,.03,-,.027,.031,.031,.027,-.83,.065,.011,,
AON,4025.23,139.759,88.608,.003,-,-,-.40,-,-,-,-,,Apollo Minerals,†,.043,-1.9,.042,.044,.075,.042,-31.47,.44,.042,,
AQP,12242.5,50.040,69.651,.233,-,-,-.55,-,-,-,-,,Aquarius Platinum,,.155,-.5,.15,.17,.165,.155,-3.95,.472,.155,,
ARU,615.330,21.847,28.741,.022,-,-,-1.40,-,-,-,-,,Arafura Resources,,.05,-,.05,.052,.052,.049,-.83,.105,.037,,
