ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 24, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4565.0 at 2011-06-24T16:37:52. Report at Friday, June 24, 2011. Processed Saturday at 2011-06-25T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,230.216,8.458,17.454,.030,-,-,-.44,-,-,-,-,,3D Oil,,.15,-1,.15,.16,.16,.15,-6.56,.285,.14,,
DDD,646.347,12.857,8.463,.010,-,-,-.93,-,-,-,-,,3D Res,,.05,-.2,.05,.055,.05,.04,-4.15,.062,.02,,
AAO,467.847,17.317,5.619,.031,-,-,-1.22,-,-,-,-,,A'asia Consolidated,,.165,+.5,.155,.165,.165,.16,+2.82,.295,.044,,
AAOO,323.524,4.089,.113,.009,-,-,-,-,-,-,-,,  opt apr13,,.066,-.9,.065,.075,.075,.066,-12.31,.16,.011,,
ARH,991.122,13.871,13.531,.088,-,-,.57,35.1,-,-,-,,A'asian Resources,,.20,-5.5,.20,.205,.255,.20,-21.87,.63,.20,,
AAM,4070.76,85.539,89.342,.005,-,-,-2.95,-,-,-,-,,A1 Minerals,,.025,-.6,.023,.025,.031,.025,-19.66,.235,.025,,
ABU,34745.5,1863.33,519.774,.090,-,-,.82,4.4,-,-,-,,ABM Res,,.036,-.3,.035,.036,.04,.035,-8.00,.058,.018,,
AII,173.250,3.730,.957,.056,-,-,-1.98,-,-,-,-,,Abra Min,,.395,+1,.39,.395,.40,.385,+2.29,.40,.086,,
ACB,1882.12,87.924,30.858,.036,-,-,-2.10,-,-,-,-,,A-Cap Res,,.18,-.5,.18,.20,.20,.165,-3.01,.76,.165,,
ACS,554.690,15.358,19.768,.062,-,-,-.69,-,-,-,-,,Accent Res,,.36,+1,.35,.355,.36,.345,+2.55,.46,.135,,
AEX,44504.5,684.316,1594.17,.005,-,-,-.21,-,-,-,-,,Acclaim Explore,,.003,-,.002,.003,.004,.002,-.31,.027,.002,,
