ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 20, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5270.8 at 2013-09-20T16:42:05. Report at Friday, September 20, 2013. Processed Saturday at 2013-09-21T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,361.360,20.167,22.453,.021,-,-,-3.61,-,-,-,-,,3D Oil,,.088,+.5,.072,.135,.095,.085,+4.48,.14,.07,,
DDD,45.010,7.754,15.276,.005,-,-,-.10,-,-,-,-,,3D Res,,.023,-.2,.015,.049,.025,.023,-9.08,.043,.014,,
ARH,2912.14,13.810,15.095,.043,-,-,-2.33,-,-,-,-,,A'asian Resources,,.087,+1.7,.09,.095,.16,.073,+23.21,.16,.021,,
AYC,19.634,2.085,2.544,.010,-,-,-.47,-,-,-,-,,A1 Gold,,.17,+.5,.16,.17,.17,.17,+1.96,.29,.125,,
ABU,103580,1210.89,1560.13,.098,-,-,-.46,-,-,-,-,,ABM Res,,.03,-.4,.03,.034,.035,.03,-12.84,.065,.021,,
AJC,722.616,118.492,220.657,.011,-,-,-.42,-,-,-,-,,Acacia Coal,,.012,-.1,.011,.012,.012,.011,-9.41,.023,.007,,
ACB,517.749,29.631,45.402,.014,-,-,-1.08,-,-,-,-,,A-Cap Res,,.055,-.2,.055,.06,.058,.05,-4.58,.155,.045,,
ACS,2.108,.952,91.082,.034,-,-,-.86,-,-,-,-,,Accent Res,,.19,-,.19,.27,.19,.19,-1.08,.275,.15,,
AIV,30.000,140.374,22.108,.006,-,-,-1.33,-,-,-,-,,ActiveX,,.018,-.4,.015,.018,.022,.018,-19.26,.022,.010,,
ADD,138.890,10.240,25.132,-,-,-,-1.58,-,-,-,-,,Adavale Resources,,.003,-,.003,.006,.003,.003,-1.08,.021,.002,,
ADN,857.268,266.309,69.962,.016,-,-,-3.84,-,-,-,-,,Adelaide Res,,.071,-.3,.071,.073,.074,.07,-5.13,.25,.036,,
ABY,269.085,64.974,112.293,.111,1.63,.22,-2.66,-,5.00,-,14.08,,Aditya Birla,,.355,-1.5,.355,.36,.375,.355,-5.13,.60,.335,,
