ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 3, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5528.0 at 2015-07-03T16:35:36. Report at Friday, July 3, 2015. Processed Saturday at 2015-07-04T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,1384.40,78.419,522.615,.146,.03,62.83,-8.67,-,-,-,-,,1-Page,†,1.885,-11.5,1.885,1.915,1.96,1.815,-5.60,2.29,.013,,
TDO,1083.23,22.465,6.322,.014,-,-,.90,6.4,-,-,-,,3D Oil,,.058,-.1,.055,.059,.062,.056,-1.55,.096,.044,,
DDD,36.367,11.383,5.313,.001,-,-,.28,1.8,-,-,-,,3D Res,,.005,-,.005,.007,.005,.005,+.15,.015,.004,,
88E,37655.5,897.783,134.011,.016,-,-,-10.79,-,-,-,-,,88 Energy,,.014,-,.014,.015,.016,.014,+.15,.275,.006,,
88EO,13173.0,206.623,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.005,-,.004,.005,.006,.004,+.15,.006,.002,,
ARH,734.243,5.498,8.291,.003,-,-,-3.90,-,-,-,-,,A'asian Resources,,.006,-,.005,.007,.006,.004,+.15,.03,.004,,
AYC,1579.19,13.488,1.104,.014,-,-,-6.91,-,-,-,-,,A1 Gold,,.032,-.4,.032,.033,.035,.031,-10.96,.054,.025,,
AYCO,36.612,7.018,-,.003,-,-,-,-,-,-,-,,  opt nov19,,.015,-.9,.015,.021,.021,.015,-37.35,.03,.004,,
ABL,919.502,4.225,45.457,.011,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.03,+1,.03,.042,.03,.025,+50.15,.043,.001,,
ABU,1266.74,51.731,460.186,.089,-,-,-55.10,-,-,-,-,,ABM Res,,.26,+1,.255,.26,.26,.245,+4.15,.449,.209,,
AJC,1500.00,62.347,57.789,.002,-,-,-.02,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,+.15,.007,.002,,
ACB,648.904,13.336,17.045,.012,-,-,-.72,-,-,-,-,,A-Cap Res,,.026,-.1,.026,.032,.027,.026,-3.56,.07,.026,,
ACS,-,.513,.891,.024,-,-,-7.57,-,-,-,-,,Accent Resources,,.135,-,.115,.28,.135,.135,+.15,.36,.13,,
AIV,250.000,36.787,17.716,.021,-,-,-.16,-,-,-,-,,ActiveX,,.034,-.1,.016,.034,.035,.029,-2.71,.035,.014,,
ADD,5.000,.505,6.612,-,-,-,-5.05,-,-,-,-,,Adavale Resources,†,.018,+.1,.017,.05,.018,.017,+6.03,.08,.002,,
ADN,508.050,14.959,40.557,.007,-,-,-3.07,-,-,-,-,,Adelaide Resources,,.023,-,.023,.026,.023,.023,+.15,.050,.021,,
ADNO,-,.179,-,-,-,-,-,-,-,-,-,,  opt sep16,,.004,-,.004,.006,.004,.004,+.15,.009,.004,,
ABY,566.449,18.312,16.234,.067,.91,.24,-70.11,-,-,-,-,,Aditya Birla,,.215,-,.22,.225,.22,.215,+.15,.295,.175,,
ADY,311.587,64.377,41.574,.019,-,-,-.42,-,-,-,-,,Admiralty Res,,.02,+.2,.02,.023,.02,.017,+11.26,.037,.012,,
ADX,766.185,51.566,23.991,.002,-,-,.11,2.7,-,-,-,,ADX Energy,,.003,-.1,.003,.004,.004,.003,-24.85,.013,.003,,
AQR,116.381,8.129,9.682,.023,-,-,-2.18,-,-,-,-,,AEON Metals,,.075,-.5,.07,.075,.08,.075,-6.10,.24,.06,,
AFR,863.199,33.158,23.326,.044,-,-,-1.34,-,-,-,-,,African Energy Res,,.071,+.3,.071,.08,.071,.068,+4.56,.101,.051,,
AMN,250.000,13.953,5.291,.018,-,-,-.85,-,-,-,-,,Agrimin,,.195,+1,.19,.20,.20,.18,+5.55,.20,.10,,
AMNOA,-,2.043,.347,.002,-,-,-,-,-,-,-,,  opt dec15,,.14,-,.105,.20,.14,.14,+.15,.14,.06,,
AGR,4323.34,49.023,21.718,.040,-,-,-10.03,-,-,-,-,,Aguia Res,,.13,+1,.13,.14,.16,.125,+8.48,.16,.025,,
AQG,1373.86,34.190,79.376,.213,-,-,28.04,10.5,-,-,-,,Alacer Gold,,2.94,-10,2.88,3.05,3.20,2.90,-3.14,3.20,1.815,,
AUQ,13013.7,358.621,80.925,.004,-,-,-.45,-,-,-,-,,Alara Res,,.018,-.4,.018,.02,.025,.016,-18.03,.062,.005,,
ALY,7102.54,19.260,21.353,.007,-,-,-2.98,-,-,-,-,,Alchemy Resources,,.031,+1.6,.028,.031,.032,.015,+106.8,.032,.013,,
