ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 25, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4057.6 at 2011-11-25T16:41:38. Report at Friday, November 25, 2011. Processed Saturday at 2011-11-26T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,568.750,17.480,27.856,.019,-,-,-.49,-,-,-,-,,3D Oil,,.096,-2.4,.095,.12,.12,.095,-15.55,.285,.095,,
DDD,1784.62,20.997,32.666,.010,-,-,-.33,-,-,-,-,,3D Res,,.046,+.3,.046,.049,.049,.042,+11.43,.062,.036,,
ARH,204.296,23.424,23.376,.092,-,-,-.07,-,-,-,-,,A'asian Resources,,.20,-1.5,.19,.21,.22,.19,-2.52,.63,.15,,
AAM,584.000,115.696,223.718,.013,-,-,-8.45,-,-,-,-,,A1 Minerals,,.021,-.4,.021,.025,.025,.021,-11.55,.115,.017,,
ABU,44385.1,3083.97,2151.51,.181,-,-,-.41,-,-,-,-,,ABM Res,,.068,-.4,.067,.068,.075,.066,-1.10,.082,.024,,
ACB,1677.14,163.987,64.371,.048,-,-,-2.30,-,-,-,-,,A-Cap Res,,.24,-3.5,.235,.24,.285,.23,-8.27,.76,.165,,
ACS,1379.68,34.946,43.357,.065,-,-,-.54,-,-,-,-,,Accent Res,,.375,-,.37,.375,.385,.37,+4.45,.415,.205,,
AEX,250.000,1116.09,2180.53,.004,-,-,-.50,-,-,-,-,,Acclaim Explore,,.002,-,-,-,.002,.002,+4.45,.025,.001,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,-,.004,.004,+4.45,.004,.003,,
ACN,376.939,123.726,172.684,.051,-,-,-5.10,-,-,-,-,,Acer Energy Ltd,,.11,-.5,.11,.115,.12,.105,+.10,.245,.088,,
AIV,1152.13,145.324,35.976,.004,-,-,-.95,-,-,-,-,,ActiveX,,.025,-.2,.025,.029,.029,.025,-2.96,.124,.025,,
AIVO,365.000,5.354,-,-,-,-,-,-,-,-,-,,  opt jul12,,.003,-,-,-,.003,.003,+4.45,.014,.002,,
ADU,7447.81,265.126,208.033,.302,-,-,-12.33,-,-,-,-,,Adamus Res,,.67,-2,.65,.67,.71,.66,+1.55,.895,.525,,
ADD,520.006,172.380,62.625,.006,.01,1.8,-.47,-,-,-,-,,Adavale Resources,,.018,-.2,.018,.024,.02,.018,-5.55,.042,.018,,
AAO,66.741,20.697,36.841,.022,-,-,-3.04,-,-,-,-,,Adept Solutions,†,.36,-2,.33,.36,.38,.36,-.81,.80,.15,,
AAOO,-,4.089,9.449,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+4.45,.16,.051,,
ADE,23512.7,530.548,74.087,.093,-,-,-4.62,-,-,-,-,,Adelaide Energy,,.20,-,.20,.205,.205,.20,+4.45,.205,.06,,
ADN,628.000,36.854,49.231,.011,-,-,-.98,-,-,-,-,,Adelaide Res,,.077,-1.5,.075,.077,.087,.077,-11.85,.205,.07,,
ABY,1853.19,131.599,164.366,.241,1.67,.5,12.66,6.1,9.00,1.41,11.69,,Aditya Birla,,.77,-15.5,.77,.785,.92,.76,-12.30,1.95,.75,,
ADY,1980.00,660.708,2973.70,.027,-,-,2.84,1.6,-,-,-,,Admiralty Res,†,.045,+.1,.043,.049,.046,.043,+6.73,.097,.007,,
AVD,-,171.968,17.881,.002,-.03,-,-4.44,-,-,-,-,,Advance Energy,,.008,-,-,-,.008,.008,+4.45,.035,.006,,
AVDOA,-,81.133,-,-,-,-,-,-,-,-,-,,  opt aug12,,.002,-,-,-,.002,.002,+4.45,.01,.001,,
ADX,4328.41,347.945,360.666,.033,-,-,-1.57,-,-,-,-,,ADX Energy,,.08,-.1,.079,.08,.082,.075,+3.22,.13,.062,,
AFR,2452.67,515.076,132.679,.101,-,-,-1.58,-,-,-,-,,African Energy Res,,.31,-2.5,.305,.31,.345,.29,-3.01,1.045,.265,,
AKI,10306.5,446.551,7.348,.120,-,-,-2.70,-,-,-,-,,African Iron,†,.315,-1.5,.305,.315,.355,.305,-.09,.45,.175,,
AKIOA,324.514,21.989,2.556,.004,-,-,-,-,-,-,-,,  opt dec13,†,.155,-2,.155,.16,.18,.155,-6.98,.25,.055,,
AAE,1988.26,501.372,116.276,.004,-,-,-.17,-,-,-,-,,Agri Energy,,.006,-,.006,.007,.006,.005,+4.45,.033,.004,,
AGR,414.212,25.225,13.986,.053,-,-,-4.62,-,-,-,-,,Aguia Res,,.67,-6,.66,.67,.74,.66,-3.77,1.56,.405,,
AQG,1774.01,100.410,-,.848,-,-,-,-,-,-,-,,Alacer Gold,,10.36,-26,10.21,10.60,10.86,10.21,+2.00,12.30,7.60,,
AUQ,3564.96,103.889,46.478,.059,-,-,-3.84,-,-,-,-,,Alara Res,,.28,+2,.275,.285,.29,.26,+12.14,.51,.23,,
ALY,629.008,76.780,138.717,.012,-,-,-1.58,-,-,-,-,,Alchemy Resources,,.12,-1,.115,.12,.14,.115,-3.24,.71,.115,,
AYN,32298.7,4290.71,1293.26,.107,-,-,-.39,-,-,-,-,,Alcyone Res,,.081,-.7,.08,.081,.092,.08,-3.50,.145,.035,,
ALK,5444.69,366.302,198.067,.253,-,-,-1.22,-,-,-,-,,Alkane Res,,.94,-19.5,.935,.95,1.14,.92,-12.73,2.73,.785,,
AGS,3484.93,129.273,91.597,.046,-,-,-2.53,-,-,-,-,,Alliance Res,,.135,-.5,.135,.14,.145,.13,+.88,.54,.115,,
ALD,1304.68,178.333,170.359,.188,-,-,-.64,-,-,-,-,,Allied Gold,†,2.55,+6,2.20,2.64,2.65,2.53,+6.86,4.00,.45,,
AGE,752.331,89.022,-,.013,-,-,-,-,-,-,-,,Alligator Energy,,.09,-1,.088,.09,.10,.09,-5.55,.245,.076,,
AYR,1476.13,292.238,131.570,.004,-,-,-.30,-,-,-,-,,Alloy Res,,.023,-.6,.023,.026,.027,.023,-16.24,.076,.023,,
AYM,9087.53,31.937,-,.020,-,-,-,-,-,-,-,,Altuis Mining,,.10,+.6,.10,.105,.11,.09,+10.84,.15,.06,,
AOH,5931.72,332.208,188.254,.119,-,-,-3.83,-,-,-,-,,Altona Min,,.23,-4,.23,.24,.275,.22,-10.36,.452,.205,,
AJM,1994.55,118.043,70.340,.067,-,-,-.59,-,-,-,-,,Altura Min,,.15,-1.5,.145,.15,.17,.145,-4.64,.225,.13,,
AWC,84891.7,3818.08,4491.69,3.050,1.14,1.1,1.88,66.5,6.83,.28,5.46,f,Alumina,,1.25,-15.5,1.25,1.255,1.415,1.245,-6.58,2.72,1.245,,
AMU,2599.92,171.254,118.076,.059,.27,.8,-2.23,-,-,-,-,,Amadeus Energy,,.215,+.5,.215,.22,.22,.21,+6.83,.315,.19,,
AXZ,72.702,11.228,4.542,.065,-,-,-3.29,-,-,-,-,,Amex Res,,1.02,+1,1.02,1.04,1.05,.97,+5.44,1.50,.185,,
AMX,627.062,92.637,146.291,.372,-,-,-12.25,-,-,-,-,,Ampella Min,,1.805,-13,1.77,1.84,1.96,1.77,-2.27,3.42,1.505,,
AHR,23.531,13.396,10.095,.011,-,-,-2.96,-,-,-,-,,Anchor Res,,.20,-4,.20,.28,.24,.20,-12.21,.34,.16,,
ATM,-,-,.021,2.385,-,-,2.60,48.1,3.28,.79,2.62,,Aneka Tambang,,1.25,-,-,-,1.217,1.217,+4.45,1.365,1.217,,
AAR,2158.17,157.395,384.334,.007,-,-,-.13,-,-,-,-,,Anglo Aust Res,,.011,+.1,.011,.012,.012,.011,+14.45,.034,.008,,
AGG,212.525,3.524,4.810,.794,2.60,3.4,55.83,15.9,6.82,8.19,.77,,Anglogold Ashanti,,8.90,-11,8.90,9.14,9.13,8.78,+3.23,10.25,6.50,,
AZZ,2400.74,224.908,304.434,.105,-,-,26.90,1.5,-,-,-,,Antares Energy,,.40,-2.5,.40,.405,.425,.385,-1.43,.56,.34,,
AZY,2249.97,49.182,-,.006,-,-,-,-,-,-,-,,Antipa Min Ltd,,.12,-10,.105,.12,.235,.115,-41.00,.31,.115,,
AZYO,707.000,10.245,-,-,-,-,-,-,-,-,-,,  opt mar13,,.037,-4.3,.035,.048,.087,.037,-49.30,.13,.037,,
AVM,354.372,5.892,5.704,.077,-,-,-23.97,-,-,-,-,,Anvil Min,,7.00,+3,5.40,7.10,7.23,6.90,+4.88,7.68,5.10,,
AAL,60.000,4.087,3.817,.004,-,-,-.32,-,-,-,-,,APAC Coal,,.017,+.2,-,-,.017,.017,+17.79,.04,.009,,
AXM,19524.5,3269.43,2465.34,.033,-,-,.49,1.2,-,-,-,,Apex Minerals,,.006,-.1,.006,.007,.007,.006,-9.83,.026,.006,,
AXMO,18.675,196.215,321.311,.001,-,-,-,-,-,-,-,,  opt nov12,,.002,-,-,-,.002,.002,+4.45,.008,.001,,
AQQ,2181.40,76.075,24.786,.010,-,-,-.60,-,-,-,-,,Aphrodite Gold,,.08,-.2,.079,.08,.082,.077,+2.01,.13,.077,,
AQQO,1412.50,18.129,10.411,.001,-,-,-,-,-,-,-,,  opt dec13,,.016,-.4,-,-,.02,.015,-15.55,.036,.015,,
AON,1761.78,31.985,22.048,.010,-,-,-1.80,-,-,-,-,,Apollo Minerals,,.055,+.6,.053,.055,.055,.049,+16.70,.105,.049,,
AQP,7055.77,322.110,372.352,1.105,-,-,-2.10,-,7.71,-,3.28,,Aquarius Platinum,,2.35,-40,2.32,2.35,2.79,2.31,-10.09,6.81,2.31,,
AQA,1800.02,97.474,143.350,2.093,-,-,-17.70,-,-,-,-,,Aquila Res,,5.59,-101,5.51,5.79,6.59,5.53,-10.85,10.31,4.32,,
ARU,9430.98,411.453,297.662,.171,-,-,-2.20,-,-,-,-,,Arafura Resources,,.465,-5,.455,.465,.54,.445,-5.26,1.736,.445,,
ARX,1848.99,599.461,605.468,.011,-,-,-.44,-,-,-,-,,ARC Explore,,.013,+.1,.012,.013,.013,.012,+12.79,.053,.012,,
ARXO,.080,1.671,6.769,-,-,-,-,-,-,-,-,,  opt jun12,,.002,-,.002,-,.002,.002,+4.45,.016,.001,,
AXE,1049.68,23.523,9.082,.010,-,-,-1.50,-,-,-,-,,Archer Explore,,.15,-2,.15,.17,.165,.15,-7.31,.32,.135,,
ARD,880.454,159.287,26.150,.024,-,-,-8.40,-,-,-,-,,Argent Minerals,,.17,-.5,.17,.175,.18,.165,+1.60,.29,.073,,
AVK,346.405,24.937,-,.004,-,-,-,-,-,-,-,,Argentina Min,,.115,+.5,.09,.115,.115,.09,+9.00,.375,.09,,
AVKO,212.500,8.318,-,-,-,-,-,-,-,-,-,,  opt mar15,,.025,-1.7,.027,.04,.043,.025,-36.02,.22,.025,,
AXT,486.438,44.998,74.759,.003,-,-,-1.51,-,-,-,-,,Argo Explore,,.032,-.3,.03,.032,.036,.03,-4.12,.165,.03,,
ARE,177.738,86.097,67.533,.013,-,-,-1.75,-,-,-,-,,Argonaut Res,,.053,-.1,.053,.057,.055,.053,+2.60,.195,.047,,
AGY,263.877,32.020,6.722,.011,-,-,-1.12,-,-,-,-,,Argosy Minerals,†,.091,+.1,.091,.11,.11,.091,+5.56,.365,.031,,
AHK,67.750,25.020,-,.005,-,-,-,-,-,-,-,,ARK Mines Ltd,,.175,-,-,-,.185,.175,+4.45,.425,.14,,
