ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 5, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5598.9 at 2014-09-05T16:40:36. Report at Friday, September 5, 2014. Processed Saturday at 2014-09-06T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,186.429,8.968,19.741,.021,-,-,-.56,-,-,-,-,,3D Oil,,.09,+.5,.082,.085,.09,.085,+6.34,.135,.064,,
DDD,92.240,6.231,7.485,.003,-,-,-.24,-,-,-,-,,3D Res,,.011,-.1,.011,.014,.012,.011,-7.88,.029,.011,,
ARH,1744.95,12.179,10.278,.011,-,-,-4.20,-,-,-,-,,A'asian Resources,,.022,+.1,.021,.024,.024,.021,+5.22,.16,.018,,
AYC,26.577,1.393,1.990,.011,-,-,-.82,-,-,-,-,,A1 Gold,,.06,-.2,.06,.089,.061,.059,-2.77,.186,.05,,
ABU,930.846,473.365,1068.84,.102,-,-,-53.55,-,-,-,-,,ABM Res,†,.375,-2,.375,.385,.405,.37,-4.61,.57,.24,,
AJC,6554.75,90.892,116.089,.005,-,-,-.19,-,-,-,-,,Acacia Coal,,.006,+.1,.006,.007,.007,.005,+20.46,.015,.004,,
ACB,78.700,20.716,28.730,.024,-,-,-1.33,-,-,-,-,,A-Cap Res,,.066,+.7,.061,.066,.066,.061,+12.32,.08,.042,,
ACS,35.000,1.082,.937,.033,-,-,-1.44,-,-,-,-,,Accent Res,,.18,-,.115,.18,.18,.18,+.46,.23,.14,,
AIV,665.000,20.479,143.360,.010,-,-,-.21,-,-,-,-,,ActiveX,,.02,+.2,.02,.025,.02,.017,+11.57,.022,.011,,
ADD,35.000,8.460,10.001,-,-,-,-.26,-,-,-,-,,Adavale Resources,,.003,-.1,.003,.004,.004,.003,-24.54,.007,.001,,
ADN,1039.03,44.964,264.676,.009,-,-,-.49,-,-,-,-,,Adelaide Res,,.04,-.2,.04,.042,.043,.04,-4.31,.077,.038,,
ABY,395.665,27.339,64.203,.085,1.64,.16,-.07,-,-,-,-,,Aditya Birla,,.27,+1,.27,.28,.275,.26,+4.30,.38,.15,,
ADY,993.865,89.094,34.149,.018,-,-,-2.92,-,-,-,-,,Admiralty Res,,.024,-.4,.024,.025,.028,.023,-13.83,.032,.011,,
ADX,2526.70,38.484,106.791,.006,-,-,-.60,-,-,-,-,,ADX Energy,,.011,+.1,.011,.012,.011,.01,+10.46,.022,.01,,
AQR,1284.40,20.384,20.003,.055,-,-,-.80,-,-,-,-,,AEON Metals,,.18,-3.5,.175,.18,.22,.175,-15.82,.24,.105,,
ACJ,2370.00,236.373,127.974,.007,-,-,-.14,-,-,-,-,,African Chrome Flds,,.005,-,.005,.006,.005,.005,+.46,.009,.001,,
AFR,1896.44,30.451,55.060,.036,-,-,-3.35,-,-,-,-,,African Energy Res,,.075,+1.7,.072,.079,.09,.059,+29.77,.175,.058,,
AGR,236.025,23.811,50.452,.010,-,-,-1.76,-,-,-,-,,Aguia Res,,.046,+.2,.046,.05,.046,.045,+5.00,.087,.038,,
AQG,4738.60,106.659,146.417,.209,-,-,-5.88,-,2.20,-,.95,,Alacer Gold,,2.32,-2,2.32,2.40,2.46,2.30,-.40,3.65,2.01,,
AUQ,4305.54,101.939,78.261,.011,-,-,-.67,-,-,-,-,,Alara Res,,.047,-,.047,.054,.049,.045,+.46,.14,.035,,
ALY,309.259,27.119,18.516,.004,-,-,-1.48,-,-,-,-,,Alchemy Resources,,.021,-.1,.021,.023,.025,.021,-4.09,.12,.015,,
AWD,60384.0,1108.65,621.417,.002,-,-,-.15,-,-,-,-,,Aleator Energy,,.001,-,.001,.002,.002,.001,+.46,.011,.001,,
AWDO,-,.250,168.146,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-,-,.001,.001,.001,+.46,.003,.001,,
AQI,-,2.919,2.220,.006,-,-,-6.70,-,-,-,-,,Alicanto Min,,.20,-,.16,.17,.20,.20,+.46,.33,.15,,
ALK,4401.49,87.757,95.793,.105,-,-,20.27,1.3,-,-,-,,Alkane Res,,.255,+3.5,.255,.265,.27,.22,+16.37,.47,.20,,
AHQ,19.000,2.627,4.226,.001,-,-,-.95,-,-,-,-,,Allegiance Coal,,.027,-.1,.027,.028,.028,.027,-3.12,.033,.007,,
AGS,1354.06,64.526,43.557,.073,-,-,-2.11,-,-,-,-,,Alliance Res,,.215,+3,.21,.225,.23,.185,+16.67,.27,.11,,
AGE,116.355,27.039,20.828,.013,-,-,-.68,-,-,-,-,,Alligator Energy,,.048,+.6,.045,.048,.048,.047,+14.74,.082,.027,,
AYR,940.000,193.799,231.003,.004,-,-,-.37,-,-,-,-,,Alloy Res,,.008,-,.008,.009,.008,.008,+.46,.013,.005,,
AYM,-,5.293,1.411,.005,.04,.20,-.28,-,-,-,-,,Altuis Mining,,.008,-,.004,.018,.008,.008,+.46,.009,.003,,
AOH,2258.78,106.452,90.676,.117,-,-,2.40,9.2,-,-,-,,Altona Min,,.22,+.5,.22,.225,.225,.215,+2.78,.237,.13,,
AJM,332.183,45.191,24.477,.066,-,-,-.40,-,-,-,-,,Altura Min,,.145,-.5,.145,.15,.155,.145,-2.88,.245,.10,,
AWC,37362.6,2243.70,2301.27,4.434,1.00,1.58,-1.68,-,-,-,-,,Alumina,,1.58,+3,1.57,1.585,1.617,1.535,+2.39,1.625,.935,,
AQO,546.068,103.035,53.568,.044,-,-,-1.02,-,-,-,-,,Ambassador Oil & Gas,,.31,-1,.082,.35,.32,.31,-2.67,.38,.13,,
AXZ,24.607,.524,2.325,.077,-,-,-.03,-,-,-,-,,Amex Res,,.925,+3.5,.83,.90,.925,.89,+4.39,1.35,.85,,
AEK,6134.00,23.997,25.139,.024,-,-,-.58,-,-,-,-,,Anatolia Energy,,.083,-1,.081,.084,.087,.078,-10.30,.105,.06,,
AEKO,.500,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.006,+.4,.013,-,.006,.002,+200.5,.006,.002,,
AHR,-,-,-,.010,-,-,-2.51,-,-,-,-,,Anchor Res,,.19,-,.075,.19,.19,.19,+.46,.19,.19,,
ATM,-,.002,.002,.001,-,-,-3998.73,-,.38,-,.35,,Aneka Tambang,,1.10,-,-,1.10,1.10,1.10,+.46,1.10,1.075,,
AAR,661.743,11.062,121.981,-,-,-,-1.52,-,-,-,-,,Anglo Aust Res,†,.01,-.1,.01,.011,.011,.01,-8.63,.05,.004,,
AGG,4.430,.562,8.865,.330,8.89,.42,-401.41,-,.91,-,.25,,Anglogold Ashanti,,3.70,+17,3.30,3.80,3.80,3.50,+5.27,4.31,2.49,,
AWV,1182.47,30.550,42.186,.008,-,-,-.81,-,-,-,-,,Anova Metals,,.035,+.5,.035,.036,.035,.03,+17.12,.05,.019,,
AZZ,879.486,99.483,109.249,.136,-,-,8.90,6.0,-,-,-,,Antares Energy,,.535,-6.5,.535,.545,.607,.535,-10.38,.68,.36,,
AVD,27.864,54.692,200.211,.002,-,-,-1536.00,-,-,-,-,,Antilles Oil & Gas,†,.19,-2,.19,.21,.21,.19,-9.07,.21,.001,,
AZY,75.000,25.610,217.388,.003,-,-,-.78,-,-,-,-,,Antipa Min,,.013,-.2,.011,.013,.015,.013,-12.88,.051,.012,,
AZYOA,-,7.278,49.678,-,-,-,-,-,-,-,-,,  opt dec14,,.003,-,-,.003,.003,.003,+.46,.014,.001,,
AAL,-,3.103,.576,-,-,-,-.27,-,-,-,-,,APAC Coal,,.003,-,.002,.005,.003,.003,+.46,.007,.002,,
AQQ,100.000,22.144,237.630,.003,-,-,.06,23.3,-,-,-,,Aphrodite Gold,,.014,-.1,.014,.015,.015,.014,-6.21,.032,.01,,
AOP,18.078,7.646,3.266,.002,-,-,-2.05,-,-,-,-,,Apollo Cons,,.035,-,.035,.038,.035,.035,+.46,.08,.028,,
AON,71551.4,257.689,90.385,.023,-,-,-4.13,-,-,-,-,,Apollo Minerals,,.038,+1.3,.037,.038,.044,.025,+52.46,.044,.012,,
AQP,712.207,99.655,112.521,.586,-,-,-1.47,-,-,-,-,,Aquarius Platinum,,.40,-6,.40,.415,.435,.40,-12.59,.527,.304,,
ARU,919.850,55.041,66.690,.034,-,-,-3.28,-,-,-,-,,Arafura Resources,,.077,-.2,.077,.08,.082,.077,-2.08,.135,.055,,
ARX,10697.2,84.080,172.236,.004,-,-,-.16,-,-,-,-,,ARC Explore,,.004,-,.004,.006,.007,.004,+.46,.009,.003,,
AXE,806.225,35.925,40.364,.016,-,-,-.64,-,-,-,-,,Archer Explore,,.19,+.5,.18,.19,.19,.18,+3.16,.235,.14,,
AWO,10.000,25.452,1.322,.001,-,-,-.33,-,-,-,-,,Ardent Res,,.013,-.3,.013,.016,.016,.013,-18.29,.017,.005,,
ARD,246.062,23.387,15.345,.005,-,-,-.79,-,-,-,-,,Argent Minerals,,.03,-.6,.026,.03,.034,.03,-16.21,.059,.02,,
ARDO,-,1.908,-,-,-,-,-,-,-,-,-,,  opt mar16,,.011,-,.011,-,.011,.011,+.46,.015,.009,,
AVK,934.285,16.781,2.407,.005,-,-,-7.42,-,-,-,-,,Argentina Min,,.023,+.2,.023,.028,.027,.021,+9.98,.029,.007,,
AVKO,-,.570,.434,-,-,-,-,-,-,-,-,,  opt mar15,,.001,-,-,.001,.001,.001,+.46,.001,.001,,
AVKOA,-,.200,-,-,-,-,-,-,-,-,-,,  opt dec16,,.004,-,-,.004,.004,.004,+.46,.004,.004,,
AXT,5.000,3.616,18.320,.002,-,-,-.91,-,-,-,-,,Argo Explore,,.015,+.3,.015,.02,.015,.015,+25.46,.029,.01,,
ARE,207.760,34.214,25.979,.010,-,-,-3.69,-,-,-,-,,Argonaut Res,,.023,+.1,.022,.023,.023,.021,+5.00,.035,.018,,
AGY,865.000,41.354,5.280,.001,-,-,-1.31,-,-,-,-,,Argosy Minerals,,.003,-,.003,.004,.003,.003,+.46,.017,.003,,
AHK,25.000,.631,2.598,.003,-,-,-5.72,-,-,-,-,,Ark Mines,,.08,+1,.08,.089,.08,.08,+14.74,.095,.01,,
AJQ,1641.26,46.245,73.663,.029,-,-,1.29,7.4,-,-,-,,Armour Energy,,.095,-.3,.095,.098,.098,.089,-2.60,.36,.087,,
ARV,2633.33,79.538,232.958,.003,-,-,-.34,-,-,-,-,,Artemis Res,,.003,+.1,.002,.003,.003,.002,+50.46,.006,.002,,
ARVOA,-,15.439,8.849,-,-,-,-,-,-,-,-,,  opt aug16,,.002,-,-,.001,.002,.002,+.46,.002,.001,,
AAJ,387.000,27.618,14.244,.004,-,-,-.93,-,-,-,-,,Aruma Res,,.03,-,.027,.033,.03,.03,+.46,.044,.015,,
AJY,5.000,.005,.116,.006,-,-,-.54,-,-,-,-,,Asaplus Res,,.24,-.5,.001,.24,.245,.24,-1.58,.245,.24,,
AZQ,365.500,17.323,5.820,.009,-,-,-19.34,-,-,-,-,,Ascot Res,†,.22,+.5,.21,.22,.22,.20,+2.78,.24,.096,,
AKM,2607.49,45.003,225.531,.037,-,-,-.54,-,-,-,-,,Aspire Min,,.056,+.1,.056,.06,.065,.05,+2.27,.083,.031,,
ARO,-,7.950,115.894,.003,-,-,-.04,-,-,-,-,,Astro Res,,.001,-,-,.001,.001,.001,+.46,.001,.001,,
AHN,580.200,7.545,8.057,.005,-,-,-.33,-,-,-,-,,Athena Res,,.033,+.3,.031,.033,.036,.03,+10.46,.06,.03,,
AGB,27.809,.207,-,.013,-,-,-,-,-,-,-,,Spur Ventures,,.31,-14,.31,.44,.45,.31,-30.65,.50,.07,,
AGBO,41.730,.042,-,-,-,-,-,-,-,-,-,,  opt aug18,,.046,+4.1,.05,.045,.046,.005,+820.5,.046,.002,,
AGO,27015.3,2310.57,2348.51,.531,1.61,.36,1.91,30.4,2.00,.95,3.45,,Atlas Iron,,.58,+1,.58,.585,.595,.57,+2.21,1.24,.545,,
ATU,567.003,23.713,76.755,.241,-,-,-12.97,-,-,-,-,,Atrum Coal,,1.485,-3.5,1.46,1.485,1.53,1.45,-1.85,2.10,1.20,,
AYA,178.355,8.240,5.838,.033,-,-,-13.54,-,-,-,-,,Attila Res,,.40,+6,.36,.40,.40,.345,+18.10,.70,.295,,
ACP,-,.184,.088,.037,-,-,-.33,-,-,-,-,,Audalia Res,,.16,-,.022,.15,.16,.16,+.46,.16,.039,,
AUK,-,13.526,11.874,.009,-,-,-.94,-,-,-,-,,Augur Res,,.029,-,.026,.03,.029,.029,+.46,.084,.019,,
AEE,2227.48,48.899,21.962,.009,-,-,-1.80,-,-,-,-,,Aura Energy,,.045,+.9,.043,.044,.045,.03,+25.46,.058,.019,,
AEEO,43.334,.496,11.447,-,-,-,-,-,-,-,-,,  opt dec14,,.005,-,.005,.015,.005,.004,+.46,.005,.001,,
AMI,1290.19,53.559,32.595,.128,-,-,-1.39,-,-,-,-,,Aurelia Metals,,.39,-3,.385,.385,.43,.375,-6.69,.435,.195,,
AOU,-,1.760,3.254,.001,-,-,-.14,-,-,-,-,,Auroch Min,,.042,-,-,-,.042,.042,+.46,.18,.042,,
