ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 10, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5191.1 at 2013-05-10T16:49:35. Report at Friday, May 10, 2013. Processed Saturday at 2013-05-11T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,2095.00,7.268,6.576,.027,-,-,-3.61,-,-,-,-,,3D Oil,,.115,-.5,.11,.13,.12,.115,-5.85,.14,.06,,
DDD,503.723,4.994,8.502,.004,-,-,-.10,-,-,-,-,,3D Res,,.016,-.4,.016,.019,.02,.016,-21.68,.045,.016,,
ARH,327.520,5.255,7.634,.021,-,-,-2.33,-,-,-,-,,A'asian Resources,,.043,+1.4,.043,.05,.046,.028,+46.60,.165,.026,,
AYC,52.667,1.095,-,.012,-,-,-.47,-,-,-,-,,A1 Gold,,.20,-.5,.14,.20,.20,.19,-4.18,.30,.18,,
ABU,31250.1,538.620,890.438,.108,-,-,-.43,-,-,-,-,,ABM Res,,.033,-,.031,.033,.032,.028,-1.68,.065,.028,,
AJC,2513.38,59.720,150.839,.010,-,-,-.42,-,-,-,-,,Acacia Coal,,.011,-.1,.011,.012,.013,.011,-10.01,.037,.011,,
ACB,395.592,14.302,28.319,.016,-,-,-1.08,-,-,-,-,,A-Cap Res,,.061,-,.061,.062,.065,.059,-1.68,.18,.059,,
ACS,2.700,.610,90.085,.027,-,-,-.86,-,-,-,-,,Accent Res,,.15,-,.15,.17,.15,.15,-1.68,.335,.15,,
AIV,7339.87,54.757,9.108,.004,-,-,-.48,-,-,-,-,,ActiveX,,.016,+,.014,.016,.017,.015,+4.11,.022,.010,,
ADD,182.000,4.689,17.738,.003,-,-,-1.58,-,-,-,-,,Adavale Resources,,.009,+.1,.008,.009,.009,.008,+10.82,.021,.004,,
ADN,46734.8,210.592,57.897,.020,-,-,-3.84,-,-,-,-,,Adelaide Res,,.105,-5.1,.10,.105,.17,.085,-38.11,.25,.035,,
ABY,929.778,29.240,30.939,.124,1.63,.24,-2.66,-,5.00,-,12.66,,Aditya Birla,,.395,+4,.395,.40,.40,.355,+9.59,.60,.335,,
ADY,804.081,18.556,41.695,.022,-,-,-2.52,-,-,-,-,,Admiralty Res,,.03,-,.03,.033,.035,.031,-1.68,.052,.03,,
AVD,1000.00,195.171,5.321,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-1.68,.007,.001,,
ADX,1066.23,80.869,78.338,.007,-,-,-3.10,-,-,-,-,,ADX Energy,,.015,-.1,.015,.017,.017,.015,-7.56,.089,.013,,
AQR,299.556,15.307,3.661,.030,-,-,-.13,-,-,-,-,,AEON Metals,,.17,-5,.185,.20,.22,.17,-24.41,.335,.06,,
AFR,775.622,37.574,82.064,.038,-,-,-3.36,-,-,-,-,,African Energy Res,,.097,+.1,.097,.099,.10,.096,-.67,.25,.095,,
AGR,837.964,9.029,13.662,.009,-,-,-11.68,-,-,-,-,,Aguia Res,,.075,-.5,.072,.075,.08,.075,-7.93,.26,.075,,
AQG,2213.01,70.843,52.506,.318,-,-,-130.01,-,-,-,-,,Alacer Gold,,2.93,+17,2.90,2.94,2.95,2.73,+4.48,6.860,2.34,,
AUQ,290.186,40.056,31.659,.021,-,-,-2.58,-,-,-,-,,Alara Res,,.085,-1.5,.086,.09,.10,.085,-16.68,.35,.085,,
ALY,112.467,13.135,17.753,.009,-,-,-.39,-,-,-,-,,Alchemy Resources,,.06,-.7,.058,.06,.055,.051,-13.54,.16,.051,,
AWD,-,-,590.974,.017,-,-,-.32,-,-,-,-,,Aleator Energy,,.013,-,-,-,.013,.013,-1.68,.018,.013,,
AWDO,-,-,347.431,.005,-,-,-,-,-,-,-,,  opt jan15,,.004,-,-,-,.004,.004,-1.68,.006,.003,,
AQI,-,1.293,-,.003,-,-,-1.50,-,-,-,-,,Alicanto Min,,.22,-,.20,.22,.22,.22,-1.68,.26,.20,,
ALK,1114.87,51.033,96.698,.210,-,-,19.00,3.0,-,-,-,,Alkane Res,,.565,+4,.53,.57,.535,.49,+6.40,1.19,.45,,
AHQ,150.000,2.181,-,.002,-,-,-.29,-,-,-,-,,Allegiance Coal,,.041,+.6,.035,.044,.041,.035,+15.46,.19,.035,,
AHQO,-,.538,-,-,-,-,-,-,-,-,-,,  opt mar14,,.003,-,.001,.01,.003,.003,-1.68,.025,.003,,
AGS,525.424,14.394,169.751,.049,-,-,-1.25,-,-,-,-,,Alliance Res,,.145,+.5,.14,.145,.155,.14,+1.77,.355,.135,,
AGE,912.500,7.785,24.932,.005,-,-,-.64,-,-,-,-,,Alligator Energy,,.031,-.4,.031,.034,.034,.029,-13.44,.125,.029,,
AYR,3761.00,88.062,14.613,.002,-,-,-.34,-,-,-,-,,Alloy Res,,.007,+.1,.007,.008,.008,.007,+12.61,.022,.006,,
AYM,100.000,.869,26.081,.008,.04,.43,-1.04,-,-,-,-,,Altuis Mining,,.017,-.1,.011,.018,.018,.017,-7.23,.05,.013,,
AOH,1190.71,57.198,73.649,.103,-,-,.90,21.7,-,-,-,,Altona Min,,.195,-,.19,.20,.20,.18,-1.68,.33,.175,,
AJM,582.970,12.610,56.646,.055,-,-,-.72,-,-,-,-,,Altura Min,,.12,-1.5,.115,.125,.135,.10,-12.79,.22,.10,,
AWC,59924.8,1342.32,1549.13,3.045,.93,1.17,-2.41,-,2.80,-,2.58,,Alumina,,1.085,+17,1.085,1.09,1.11,.935,+16.90,1.405,.625,,
AQO,1139.98,40.064,40.825,.017,-,-,-4.44,-,-,-,-,,Ambassador Oil & Gas,,.205,+2,.20,.205,.21,.18,+9.13,.275,.075,,
AQOO,331.746,5.712,.536,.001,-,-,-,-,-,-,-,,  opt oct13,,.022,-.8,.022,.039,.027,.021,-28.35,.05,.006,,
AXZ,20.000,1.488,.930,.105,-,-,-4.67,-,-,-,-,,Amex Res,,1.35,+5,1.10,1.33,1.35,1.275,+2.17,1.73,.73,,
AMX,1694.59,62.556,96.612,.055,-,-,-16.08,-,-,-,-,,Ampella Min,,.22,+2,.205,.22,.225,.18,+8.32,.935,.17,,
AEK,95.595,4.098,.998,.008,-,-,-1.15,-,-,-,-,,Anatolia Energy,,.045,-1.7,.055,.06,.062,.045,-29.10,.09,.041,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.001,-,.002,.002,-1.68,.002,.002,,
AHR,-,-,.012,.010,-,-,-2.31,-,-,-,-,,Anchor Res,,.19,-,.056,.19,.19,.19,-1.68,.20,.12,,
ATM,-,-,-,.002,-,-,5.64,22.2,4.05,1.39,3.24,,Aneka Tambang,,1.25,-,1.00,-,1.25,1.25,-1.68,1.25,1.209,,
AAR,-,85.882,31.658,.005,-,-,-1.15,-,-,-,-,,Anglo Aust Res,,.006,-,.005,.006,.006,.006,-1.68,.012,.004,,
AGG,1.689,7.236,.689,.335,14.37,.26,207.05,1.8,5.87,35.27,1.57,,Anglogold Ashanti,,3.75,+7,3.65,3.85,3.75,3.60,+.22,7.80,3.38,,
AWV,368.188,19.960,15.558,.006,-,-,-10.35,-,-,-,-,,Anova Metals,,.042,-,.041,.05,.043,.041,-1.68,.086,.038,,
AZZ,3992.64,41.258,42.353,.093,-,-,-3.10,-,-,-,-,,Antares Energy,,.36,-1.5,.36,.37,.38,.36,-5.68,.60,.355,,
AZY,1091.22,185.951,4.490,.010,-,-,-1.44,-,-,-,-,,Antipa Min,,.064,-.6,.059,.064,.07,.058,-10.25,.255,.035,,
