ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 1, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5406.5 at 2013-11-01T16:49:36. Report at Friday, November 1, 2013. Processed Saturday at 2013-11-02T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,188.000,22.733,32.104,.024,-,-,-.92,-,-,-,-,,3D Oil,,.10,-.5,.09,.095,.096,.09,-5.65,.14,.078,,
DDD,227.500,8.377,16.188,.005,-,-,-.12,-,-,-,-,,3D Res,,.019,-.3,.015,.018,.02,.017,-15.39,.042,.014,,
ARH,299.556,15.897,16.273,.025,-,-,-4.70,-,-,-,-,,A'asian Resources,,.051,-1.3,.051,.058,.062,.05,-20.70,.16,.021,,
AYC,-,2.155,3.021,.015,-,-,-.89,-,-,-,-,,A1 Gold,,.185,-,.185,.19,.185,.185,-.39,.29,.125,,
ABU,29955.6,1371.72,1950.82,.089,-,-,-.46,-,-,-,-,,ABM Res,,.027,-,.026,.027,.028,.026,-.39,.052,.021,,
AJC,925.638,127.137,241.776,.010,-,-,-.08,-,-,-,-,,Acacia Coal,,.011,-,.01,.011,.011,.011,-.39,.023,.007,,
ACB,471.064,31.804,54.011,.013,-,-,-.93,-,-,-,-,,A-Cap Res,,.049,-.1,.049,.058,.058,.049,-2.39,.14,.045,,
ACS,59.954,1.056,91.243,.040,-,-,-.40,-,-,-,-,,Accent Res,,.22,+1.5,.21,.24,.22,.205,+6.93,.24,.15,,
AIV,63.000,141.430,29.703,.005,-,-,-1.33,-,-,-,-,,ActiveX,,.014,+.2,.012,.018,.014,.014,+16.28,.022,.010,,
ADD,90.994,10.413,26.507,-,-,-,-1.38,-,-,-,-,,Adavale Resources,,.003,-,.003,.005,.003,.003,-.39,.021,.002,,
ADN,495.288,270.377,74.731,.014,-,-,-3.63,-,-,-,-,,Adelaide Res,,.063,+.4,.061,.063,.068,.058,+6.39,.25,.036,,
ABY,799.942,68.244,131.397,.107,1.63,.21,-2.66,-,-,-,-,,Aditya Birla,,.34,-.5,.34,.345,.35,.34,-1.84,.60,.335,,
ADY,99.800,40.729,76.174,.013,-,-,-2.90,-,-,-,-,,Admiralty Res,,.018,-,.018,.019,.018,.018,-.39,.045,.017,,
AVD,-,201.741,137.642,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-.39,.003,.001,,
ADX,807.980,116.171,216.482,.010,-,-,-3.21,-,-,-,-,,ADX Energy,,.018,-,.018,.019,.019,.018,-.39,.04,.012,,
AQR,75.041,20.606,10.398,.021,-,-,-.04,-,-,-,-,,AEON Metals,,.115,-4.5,.115,.15,.16,.115,-28.51,.335,.06,,
AFR,3737.11,65.490,238.967,.058,-,-,-3.86,-,-,-,-,,African Energy Res,,.135,+2,.13,.135,.155,.115,+17.01,.19,.063,,
AGR,825.588,59.046,19.945,.012,-,-,-2.01,-,-,-,-,,Aguia Res,,.068,-.3,.065,.07,.076,.065,-4.50,.215,.045,,
AQG,2695.59,171.533,148.803,.314,-,-,-318.93,-,-,-,-,,Alacer Gold,,3.02,-6,2.98,3.14,3.20,2.92,-2.33,5.030,1.94,,
AUQ,8460.82,99.219,57.128,.019,-,-,-2.84,-,-,-,-,,Alara Res,,.078,+2.2,.076,.078,.099,.056,+38.90,.265,.035,,
ALY,23.844,21.488,26.798,.007,-,-,-1.36,-,-,-,-,,Alchemy Resources,,.042,+.6,.042,.049,.045,.04,+15.00,.16,.028,,
AYN,89176.1,2154.47,1137.70,.016,-,-,-.68,-,-,-,-,,Alcyone Res,,.003,-,.002,.003,.004,.003,-.39,.030,.002,,
AYNO,-,66.117,22.206,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,.001,.001,.001,-.39,.023,.001,,
AYNOA,35344.8,415.912,-,.001,-,-,-,-,-,-,-,,  opt jul15,,.001,-,.001,.002,.001,.001,-.39,.002,.001,,
AWD,44153.7,877.554,876.271,.012,-,-,-.19,-,-,-,-,,Aleator Energy,,.007,-.2,.006,.007,.008,.006,-25.39,.013,.004,,
AWDO,19300.0,344.357,646.326,.003,-,-,-,-,-,-,-,,  opt jan15,,.002,-,.001,.002,.002,.002,-.39,.004,.001,,
AQI,181.000,2.570,.987,.004,-,-,-4.80,-,-,-,-,,Alicanto Min,,.24,+2,.22,.24,.24,.22,+8.70,.26,.145,,
ALK,523.613,105.959,183.413,.143,-,-,19.00,2.0,-,-,-,,Alkane Res,,.385,+1,.385,.395,.405,.385,+2.25,.885,.245,,
AHQ,397.300,4.463,6.205,.001,-,-,-.88,-,-,-,-,,Allegiance Coal,,.023,+.9,.023,.028,.023,.014,+63.90,.075,.012,,
AHQO,-,.566,.918,-,-,-,-,-,-,-,-,,  opt mar14,,-,-,-,.001,.001,.001,-.39,.01,.001,,
AGS,305.001,49.154,208.059,.041,-,-,-2.14,-,-,-,-,,Alliance Res,,.12,-1,.12,.13,.145,.135,-7.28,.265,.093,,
AGE,811.105,40.092,38.028,.015,-,-,-.93,-,-,-,-,,Alligator Energy,,.075,+.2,.073,.076,.075,.071,+2.35,.089,.023,,
AYR,23685.2,319.167,66.029,.003,-,-,-.42,-,-,-,-,,Alloy Res,,.007,-.1,.006,.008,.008,.006,-12.89,.018,.003,,
AYM,-,1.461,31.027,.005,-,-,-.52,-,-,-,-,,Altuis Mining,,.009,-,.01,.018,.009,.009,-.39,.022,.005,,
AOH,2651.63,138.278,168.095,.082,-,-,2.40,6.5,-,-,-,,Altona Min,,.155,+.5,.15,.16,.16,.145,+2.95,.31,.115,,
AJM,1023.88,35.111,88.183,.064,-,-,-.22,-,-,-,-,,Altura Min,,.14,+2.5,.14,.145,.14,.115,+22.34,.20,.076,,
AWC,40484.0,2731.00,3808.44,2.862,1.01,1.01,-1.92,-,-,-,-,,Alumina,,1.02,-,1.015,1.025,1.045,1.002,-.39,1.405,.815,,
AQO,3125.71,61.461,82.300,.013,-,-,-3.78,-,-,-,-,,Ambassador Oil & Gas,,.16,-1.5,.155,.165,.19,.15,-8.96,.275,.13,,
AXZ,10.000,2.537,2.566,.095,-,-,-4.51,-,-,-,-,,Amex Res,,1.20,-,1.10,1.20,1.20,1.20,-.39,1.73,.89,,
AMX,2398.41,151.662,250.106,.026,-,-,-10.56,-,-,-,-,,Ampella Min,,.105,-,.10,.105,.115,.105,-.39,.46,.105,,
AEK,532.500,30.744,6.398,.014,-,-,-.60,-,-,-,-,,Anatolia Energy,,.07,+1,.067,.07,.07,.06,+16.28,.10,.032,,
AEKO,-,.250,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.002,-,.002,.002,-.39,.002,.002,,
AHR,-,.023,.053,.010,-,-,-2.61,-,-,-,-,,Anchor Res,,.19,-,.05,.21,.19,.19,-.39,.19,.17,,
ATM,-,.002,-,.001,-,-,5.18,-,2.11,2.45,-,,Aneka Tambang,,-,-,-,-,1.10,1.10,-.39,1.25,1.079,,
AAR,9362.94,140.524,123.174,.003,-,-,-.17,-,-,-,-,,Anglo Aust Res,,.003,-,.003,.004,.004,.003,-.39,.009,.003,,
AGG,28.626,9.123,2.790,.291,8.89,.37,-401.41,-,4.69,-,1.44,,Anglogold Ashanti,,3.26,-3,3.11,3.40,3.47,3.26,-1.30,6.48,2.63,,
AWV,526.500,45.273,27.348,.004,-,-,-8.67,-,-,-,-,,Anova Metals,,.022,+.3,.02,.025,.022,.022,+15.40,.08,.019,,
AZZ,865.122,115.880,108.983,.122,-,-,5.50,8.7,-,-,-,,Antares Energy,,.48,-.5,.475,.495,.50,.485,-1.41,.585,.27,,
AZY,321.112,221.523,11.098,.007,-,-,-1.10,-,-,-,-,,Antipa Min,,.038,-.2,.032,.038,.04,.038,-5.39,.255,.03,,
AZYOA,128.333,54.290,-,-,-,-,-,-,-,-,-,,  opt dec14,,.007,-.3,.006,.018,.01,.007,-30.39,.155,.006,,
AOM,.040,13.523,2496.99,.001,-,-,-9.20,-,-,-,-,,AO Energy,†,.01,-,.011,.013,.01,.01,-.39,.052,.002,,
AAL,-,.596,1.619,-,-,-,-.11,-,-,-,-,,APAC Coal,,.003,-,.003,.009,.003,.003,-.39,.005,.002,,
AQQ,-,239.351,137.532,.007,-,-,-.54,-,-,-,-,,Aphrodite Gold,,.03,-,.028,.03,.03,.03,-.39,.088,.022,,
AQQO,-,18.505,28.031,-,-,-,-,-,-,-,-,,  opt dec13,,-,-,-,.001,.001,.001,-.39,.008,.001,,
AOP,40.000,3.884,26.188,.002,-,-,-2.13,-,-,-,-,,Apollo Cons,,.045,-,.04,.045,.045,.045,-.39,.165,.021,,
AON,282.000,96.367,29.911,.010,-,-,-.56,-,-,-,-,,Apollo Minerals,,.031,-.1,.03,.032,.032,.03,-3.51,.08,.023,,
AQP,1544.81,122.844,479.405,.360,-,-,-65.91,-,-,-,-,,Aquarius Platinum,,.74,-5.5,.74,.755,.775,.68,-7.30,1.20,.535,,
AQA,1091.36,113.747,123.816,.947,-,-,77.10,3.0,-,-,-,,Aquila Res,,2.30,-5,2.21,2.30,2.40,2.24,-2.51,3.27,1.63,,
ARU,406.995,80.406,285.825,.042,-,-,-2.80,-,-,-,-,,Arafura Resources,,.095,-,.095,.096,.098,.093,-.39,.225,.062,,
ARX,7999.58,216.972,296.189,.007,-,-,-.06,-,-,-,-,,ARC Explore,,.008,+.1,.007,.008,.009,.006,+13.90,.009,.002,,
AXE,542.078,44.523,203.900,.013,-,-,-.44,-,-,-,-,,Archer Explore,,.155,-.5,.15,.155,.155,.14,-3.61,.28,.11,,
ARD,4909.02,22.407,28.972,.006,-,-,-2.40,-,-,-,-,,Argent Minerals,,.041,+.1,.041,.046,.042,.04,+2.11,.105,.027,,
AVK,50.000,2.865,9.482,.002,-,-,-7.42,-,-,-,-,,Argentina Min,,.02,+.4,.02,.024,.02,.016,+24.61,.08,.008,,
AVKO,-,.469,2.194,-,-,-,-,-,-,-,-,,  opt mar15,,.001,-,.001,.005,.001,.001,-.39,.01,.001,,
AXT,-,19.979,21.125,.003,-,-,-7.08,-,-,-,-,,Argo Explore,,.021,-,.021,.022,.021,.021,-.39,.032,.009,,
ARE,691.334,28.919,59.673,.007,-,-,-4.33,-,-,-,-,,Argonaut Res,,.025,-.1,.025,.028,.026,.025,-4.23,.093,.019,,
AGY,-,5.442,8.588,.004,-,-,-1.22,-,-,-,-,,Argosy Minerals,,.03,-,.02,.048,.03,.03,-.39,.145,.02,,
AHK,-,3.002,5.191,.003,-,-,-8.22,-,-,-,-,,Ark Mines,,.095,-,.05,.094,.095,.095,-.39,.14,.05,,
AJQ,2269.92,84.289,126.305,.060,-,-,.53,50.9,-,-,-,,Armour Energy,,.27,-3,.27,.275,.295,.24,-10.73,.40,.185,,
AJQO,60.000,12.818,15.584,.004,-,-,-,-,-,-,-,,  opt aug14,,.065,-.2,.05,.065,.067,.06,-3.37,.135,.035,,
ARV,5206.00,362.788,103.373,.003,-,-,-.23,-,-,-,-,,Artemis Res,,.004,-.1,.004,.005,.005,.004,-20.39,.022,.004,,
ARVO,-,2.662,-,-,-,-,-,-,-,-,-,,  opt mar14,,.001,-,-,.001,.001,.001,-.39,.001,.001,,
ARVOA,-,22.484,-,-,-,-,-,-,-,-,-,,  opt aug16,,.001,-,.001,.002,.001,.001,-.39,.002,.001,,
