ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 29, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4733.4 at 2010-10-29T16:44:45. Report at Friday, October 29, 2010. Processed Saturday at 2010-10-30T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,509.120,26.901,60.773,.040,-,-,-.42,-,-,-,-,,3D Oil,,.20,+.5,.195,.20,.20,.195,+2.27,.39,.14,,
DDD,572.000,28.292,11.310,.007,-,-,-1.15,-,-,-,-,,3D Res,,.038,+.4,.034,.038,.038,.034,+11.47,.049,.016,,
AAO,11811.5,28.368,16.403,.041,-,-,-.37,-,-,-,-,,A'asia Gold,,.24,+11,.235,.24,.25,.135,+84.32,.25,.044,,
ARH,710.599,21.836,19.636,.100,-,-,-.09,-,-,-,-,,A'asian Resources,,.225,+2.5,.215,.225,.235,.205,+12.21,.57,.20,,
AAM,11227.1,209.802,66.616,.022,-,-,-3.50,-,-,-,-,,A1 Min,,.11,-1.5,.11,.115,.14,.10,-12.29,.42,.10,,
ABU,56729.7,1950.90,301.624,.074,-,-,-2.62,-,-,-,-,,ABM Res,,.034,-.1,.034,.035,.037,.033,-3.15,.05,.016,,
AII,56.206,2.011,2.641,.031,-,-,-1.98,-,-,-,-,,Abra Min,,.22,+7,.20,.22,.22,.15,+46.37,.25,.086,,
ACB,4595.04,51.334,73.244,.061,-,-,-1.05,-,-,-,-,,A-Cap Res,,.375,+4,.36,.38,.385,.35,+11.65,.47,.28,,
ACS,302.541,31.071,33.428,.037,-,-,-1.06,-,-,-,-,,Accent Res,,.22,-.5,.225,.23,.23,.215,-2.51,.285,.13,,
AEX,21980.6,2042.18,554.207,.027,-,-,-.21,-,-,-,-,,Acclaim Explore,,.02,-.2,.019,.02,.022,.018,-9.38,.029,.004,,
AEXCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,.003,-,.003,.01,.003,.003,-.29,.003,.003,,
AIV,1423.09,26.335,16.797,.007,-,-,-1.13,-,-,-,-,,Activex,,.066,-,.064,.066,.07,.064,-.29,.14,.05,,
