ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 11, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5078.6 at 2015-12-11T16:39:05. Report at Friday, December 11, 2015. Processed Saturday at 2015-12-12T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,5274.33,157.322,738.465,.262,.08,31.13,-15.05,-,-,-,-,,1-Page,,2.49,-44,2.45,2.59,3.04,2.23,-12.65,5.69,.845,,
TDO,269.500,38.499,15.644,.008,-,-,.97,3.6,-,-,-,,3D Oil,,.035,-.3,.029,.033,.038,.029,-5.53,.086,.029,,
DDD,171.686,34.640,16.068,-,-,-,-.20,-,-,-,-,,3D Res,,.003,-,.002,.004,.003,.003,+2.36,.008,.003,,
88E,76275.1,3004.89,411.525,.029,-,-,-8.45,-,-,-,-,,88 Energy,,.011,-.2,.01,.011,.012,.01,-13.02,.019,.006,,
88EO,6391.32,473.805,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.005,-.1,.005,.006,.006,.005,-14.30,.007,.002,,
AYC,963.216,37.320,4.939,.011,-,-,-5.90,-,-,-,-,,A1 Gold,,.024,-,.024,.025,.026,.024,+2.36,.054,.02,,
AYCO,614.031,9.820,3.406,.002,-,-,-,-,-,-,-,,  opt nov19,,.007,-,.007,.01,.008,.007,+2.36,.03,.006,,
ABL,-,6.846,98.243,.004,-,-,-4.89,-,-,-,-,,Abilene Oil & Gas,,.012,-,.005,.04,.012,.012,+2.36,.04,.002,,
ABU,760.164,106.946,483.985,.025,-,-,-3.81,-,-,-,-,,ABM Res,,.072,-,.072,.074,.075,.07,+2.36,.359,.07,,
AJC,2701.70,198.635,119.152,.004,-,-,-.02,-,-,-,-,,Acacia Coal,,.004,-,.003,.004,.004,.003,+2.36,.004,.001,,
ACB,158.350,22.291,32.730,.010,-,-,-.78,-,-,-,-,,A-Cap Res,,.02,-,.017,.021,.021,.02,-.81,.061,.016,,
ACS,5.000,.706,1.175,.022,-,-,-7.67,-,-,-,-,,Accent Resources,,.12,-1,.12,.15,.13,.12,-5.33,.36,.10,,
AIV,40.000,38.033,27.699,.006,-,-,-.15,-,-,-,-,,ActiveX,,.009,-.1,.009,.01,.01,.009,-7.64,.035,.009,,
ADD,-,.631,9.864,-,-,-,-3.69,-,-,-,-,,Adavale Resources,,.014,-,.015,.035,.014,.014,+2.36,.032,.013,,
ADN,180.000,46.720,52.784,.004,-,-,-.44,-,-,-,-,,Adelaide Resources,,.011,+.1,.01,.011,.011,.01,+12.36,.041,.009,,
ADNO,-,1.110,.511,-,-,-,-,-,-,-,-,,  opt sep16,,.001,-,.001,.004,.001,.001,+2.36,.009,.001,,
ABY,115.688,28.082,33.489,.063,.59,.34,-48.00,-,-,-,-,,Aditya Birla,,.20,+2.5,.19,.20,.20,.175,+16.65,.26,.145,,
ADY,1799.73,79.521,119.045,.013,-,-,-.48,-,-,-,-,,Admiralty Res,,.013,-.5,.013,.014,.017,.013,-25.42,.037,.013,,
ADX,114.183,96.120,87.315,.003,-,-,.01,40.0,-,-,-,,ADX Energy,,.004,-,.004,.005,.004,.004,+2.36,.008,.003,,
AQR,-,18.384,26.451,.011,-,-,-3.09,-,-,-,-,,AEON Metals,,.032,-,.029,.05,.032,.032,+2.36,.10,.032,,
AFR,755.168,53.168,59.674,.032,-,-,-1.17,-,-,-,-,,African Energy Res,,.052,-,.052,.053,.052,.052,+2.36,.092,.045,,
AMN,75.000,15.738,19.427,.017,-,-,-1.41,-,-,-,-,,Agrimin,,.18,-3,.20,.20,.21,.18,-11.92,.25,.10,,
AMNOA,100.000,2.728,1.573,.001,-,-,-,-,-,-,-,,  opt dec15,,.125,-,.125,-,.125,.12,+2.36,.15,.06,,
AGR,1466.63,111.497,33.777,.051,-,-,-4.32,-,-,-,-,,Aguia Res,,.14,-,.13,.14,.15,.14,+2.36,.225,.025,,
AQG,421.715,59.352,149.763,.173,-,-,34.18,7.5,-,-,-,,Alacer Gold,,2.56,-11,2.56,2.59,2.78,2.55,-1.76,3.39,2.19,,
AUQ,3647.39,593.561,127.011,.007,-,-,-.67,-,-,-,-,,Alara Res,,.014,+.1,.014,.015,.015,.014,+10.05,.042,.005,,
AUQO,95.000,2.006,-,.002,-,-,-,-,-,-,-,,  opt apr17,,.007,+.2,.003,.007,.007,.007,+42.36,.007,.002,,
ALY,194.026,53.494,29.934,.004,-,-,-2.41,-,-,-,-,,Alchemy Resources,,.016,-,.016,.021,.016,.016,+2.36,.051,.013,,
AQI,-,5.327,3.624,.002,-,-,-5.00,-,-,-,-,,Alicanto Min,,.04,-,.036,-,.04,.04,+2.36,.077,.035,,
AQX,-,13.395,21.322,.005,-,-,-.89,-,-,-,-,,Alice Queen,†,.053,-,.037,.052,.053,.053,+2.36,.055,.005,,
ALK,1394.94,76.560,117.993,.097,-,-,-1.00,-,-,-,-,,Alkane Res,,.235,-,.23,.235,.24,.21,+2.36,.405,.20,,
