ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 27, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5888.9 at 2015-03-27T16:39:36. Report at Friday, March 27, 2015. Processed Saturday at 2015-03-28T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,6349.84,39.175,176.461,.154,-,-,-.20,-,-,-,-,,1-Page,†,1.99,-2,1.97,1.995,2.29,1.895,-.20,2.29,.006,,
TDO,220.467,13.528,4.280,.011,-,-,.90,5.1,-,-,-,,3D Oil,,.046,-.2,.046,.049,.048,.045,-3.37,.10,.044,,
DDD,278.953,1.612,2.624,.001,-,-,.28,1.4,-,-,-,,3D Res,,.004,-,.004,.007,.007,.004,+.80,.02,.004,,
88E,34338.9,317.641,8.467,.011,-,-,-6.03,-,-,-,-,,88 Energy,,.01,-,.01,.011,.011,.009,+.80,.325,.006,,
88EO,10741.2,48.407,-,.001,-,-,-,-,-,-,-,,  opt mar18,,.003,+.1,.003,.004,.004,.002,+50.80,.004,.002,,
ARH,-,1.685,2.556,.005,-,-,-1.30,-,-,-,-,,A'asian Resources,,.01,-,-,-,.01,.01,+.80,.033,.01,,
AYC,1311.12,3.735,.474,.011,-,-,-6.91,-,-,-,-,,A1 Gold,,.04,+1,.04,.042,.041,.03,+34.13,.098,.025,,
AYCO,362.757,3.773,-,.002,-,-,-,-,-,-,-,,  opt nov19,,.017,+.5,.015,.017,.017,.015,+42.46,.017,.004,,
ABL,-,.330,37.956,.003,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.035,-,.009,.035,.015,.015,+.80,.043,.001,,
ABU,1864.49,24.862,277.576,.077,-,-,-55.10,-,-,-,-,,ABM Res,†,.225,+.5,.225,.23,.24,.217,+3.07,.449,.209,,
AJC,65.710,41.743,20.160,.002,-,-,-.02,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,+.80,.011,.002,,
ACB,67.576,3.374,8.771,.015,-,-,-.72,-,-,-,-,,A-Cap Res,,.039,-,.039,.052,.04,.039,+.80,.07,.039,,
ACS,-,.072,.376,.024,-,-,-7.57,-,-,-,-,,Accent Resources,,.13,-,.12,.13,.13,.13,+.80,.22,.13,,
AIV,5417.86,31.846,8.064,.016,-,-,-.16,-,-,-,-,,ActiveX,,.025,-.6,.025,.03,.033,.025,-18.56,.033,.012,,
ADD,-,.427,1.149,-,-,-,-5.05,-,-,-,-,,Adavale Resources,†,.017,-,.018,.026,.017,.017,+.80,.10,.002,,
ADN,424.461,4.704,20.204,.007,-,-,-3.07,-,-,-,-,,Adelaide Resources,,.023,-,.023,.025,.025,.023,+.80,.056,.023,,
ADNO,-,.002,-,-,-,-,-,-,-,-,-,,  opt sep16,,.005,-,.005,.008,.005,.005,+.80,.009,.005,,
ABY,291.596,11.931,6.083,.058,1.07,.17,-53.74,-,-,-,-,,Aditya Birla,,.185,-.5,.185,.19,.185,.18,-1.83,.295,.15,,
ADY,2719.70,48.685,23.822,.019,-,-,-.42,-,-,-,-,,Admiralty Res,,.026,-.3,.026,.028,.029,.025,-9.55,.037,.011,,
ADX,827.928,32.356,9.887,.003,-,-,-.60,-,-,-,-,,ADX Energy,,.005,+.2,.004,.005,.005,.003,+67.46,.014,.003,,
AQR,56.000,3.631,.601,.021,-,-,-2.18,-,-,-,-,,AEON Metals,,.07,-1,.08,.085,.082,.07,-11.70,.24,.068,,
AFR,725.202,18.020,11.770,.040,-,-,-1.34,-,-,-,-,,African Energy Res,,.065,-.5,.065,.07,.07,.065,-6.35,.106,.051,,
AMN,-,.755,1.082,.012,-,-,-.85,-,-,-,-,,Agrimin,,.135,-,.10,.13,.135,.135,+.80,.20,.065,,
AMNOA,-,1.432,-,-,-,-,-,-,-,-,-,,  opt dec15,,.06,-,-,-,.06,.06,+.80,.095,.03,,
AGR,2587.18,10.901,11.284,.013,-,-,-10.03,-,-,-,-,,Aguia Res,,.05,+.5,.045,.05,.055,.043,+11.91,.064,.025,,
AQG,974.175,21.162,55.946,.197,-,-,28.04,9.7,2.20,12.75,.81,,Alacer Gold,,2.71,+7,2.71,2.74,2.77,2.60,+3.45,3.13,1.815,,
AUQ,1884.41,55.487,38.851,.002,-,-,-.45,-,-,-,-,,Alara Res,,.01,-.1,.009,.01,.01,.01,-8.29,.14,.007,,
