ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 7, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4348.8 at 2012-09-07T16:54:36. Report at Friday, September 7, 2012. Processed Saturday at 2012-09-08T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,1990.24,21.618,11.658,.015,-,-,-.62,-,-,-,-,,3D Oil,,.072,+.2,.065,.072,.074,.07,+2.63,.14,.06,,
DDD,314.214,14.651,16.079,.008,-,-,-.44,-,-,-,-,,3D Res,,.035,-.6,.035,.04,.042,.035,-14.86,.055,.023,,
ARH,690.353,14.532,18.162,.044,-,-,.47,19.1,-,-,-,,A'asian Resources,,.09,-2,.075,.09,.105,.09,-18.41,.335,.09,,
AYC,38.709,2.519,-,.013,-,-,-,-,-,-,-,,A1 Gold,,.24,-4,.24,.26,.28,.24,-14.51,.30,.20,,
ABU,52518.3,1397.07,2346.38,.149,-,-,-.41,-,-,-,-,,ABM Res,,.046,+.1,.046,.047,.049,.045,+2.00,.082,.035,,
AJC,4117.70,216.432,1334.76,.016,-,-,-1.14,-,-,-,-,,Acacia Coal,,.018,-.1,.018,.019,.02,.018,-5.49,.086,.018,,
ACB,451.007,44.431,136.273,.027,-,-,-2.06,-,-,-,-,,A-Cap Res,,.12,-,.12,.13,.13,.115,-.23,.325,.115,,
ACS,26.000,91.061,23.607,.045,-,-,-.42,-,-,-,-,,Accent Res,,.25,-1.5,.225,.275,.265,.25,-5.89,.405,.215,,
ACN,4105.74,98.236,115.491,.081,-,-,-4.59,-,-,-,-,,Acer Energy,,.175,+.5,.175,.18,.19,.16,+2.72,.245,.105,,
AIV,1589.85,21.153,129.111,.004,-,-,-.59,-,-,-,-,,ActiveX,,.016,-.3,.012,.016,.018,.016,-16.01,.042,.016,,
