ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4651.1 at 16:35 26/2/2010  Report at 19:07 Friday 26/2/2010. Processed 17:31 Sunday 28/2/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AVD,-,0.417,1.01,0.009,0.04,1.5,-1.06,-,-,-,-,,Advance Energy,,0.06,,0.044,0.05,0.06,0.06,0.11,0.125,0.03
AED,847.72,12.397,11.689,0.093,-,-,-66.9,-,-,-,-,,AED Oil Ltd,,0.56,-1,0.55,0.57,0.60,0.55,-1.64,1.24,0.50
AFR,1167.69,12.248,4.393,0.028,-,-,-1.5,-,-,-,-,,African Energy Res cdi,,0.099,1,0.099,0.10,0.10,0.083,11.35,0.24,0.02
AAE,4108,15.306,-,0.004,0.19,0.1,-10.8,-,-,-,-,,Agri Energy Ltd,,0.01,0.1,0.01,0.011,0.011,0.01,11.22,0.027,0.009
ALG,-,0.389,0.01,0.004,-,-,-1.12,-,-,-,-,,Alamar Res Ltd,,0.185,,0.18,0.24,0.185,0.185,0.11,0.245,0.14
AUQ,643.579,1.882,2.545,0.009,-,-,-11.01,-,-,-,-,,Alara Res Ltd,,0.11,-2.5,0.11,0.15,0.135,0.11,-18.41,0.25,0.035
ALY,3444.33,17.756,0.588,0.047,-,-,-3.27,-,-,-,-,,Alchemy Resource,,0.705,-5,0.70,0.705,0.84,0.70,-6.51,1.27,0.042
ALYO,103.75,1.564,0.37,0.01,-,-,-,-,-,-,-,,  opt aug10,,0.45,-5,0.43,0.50,0.57,0.45,-9.89,0.96,0.002
AYN,5967.89,40.494,-,0.021,-,-,-8.29,-,-,-,-,,Alcyone Res Ltd,,0.034,,0.034,0.035,0.035,0.032,0.11,0.06,0.029
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,0.001,0.021,0.021,0.11,0.021,0.021
ALK,787.219,8.149,6.009,0.077,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.31,,0.31,0.315,0.33,0.295,0.11,0.49,0.18
AGS,877.82,13.419,10.551,0.177,-,-,-8.3,-,-,-,-,,Alliance Res,,0.52,-2.5,0.52,0.535,0.545,0.50,-4.48,0.98,0.363
ALD,447.695,40.575,12.417,0.291,0.26,1.1,-3.42,-,-,-,-,,Allied Gold Ltd,,0.28,-1,0.27,0.28,0.29,0.275,-3.34,0.55,0.25
AYR,1885.51,3.538,1.737,0.003,-,-,-0.82,-,-,-,-,,Alloy Res,,0.031,,0.024,0.03,0.031,0.025,0.11,0.045,0.013
AJM,257.178,2.004,1.695,0.038,-,-,-4.6,-,-,-,-,,Altura Min Ltd,,0.195,-0.5,0.195,0.20,0.20,0.195,-2.39,0.37,0.065
AJMO,-,0.156,-,-,-,-,-,-,-,-,-,,  opt may10,,0.018,,0.006,0.018,0.018,0.018,0.11,0.08,0.01
AWC,164096,717.13,235.305,3.672,1.21,1.2,-1.2,-,2,-,1.33,f,Alumina Ltd,,1.505,-11.5,1.50,1.51,1.655,1.485,-6.99,2.06,0.683
AMU,2598.54,18.961,1.638,0.067,0.48,0.5,3.5,6.3,-,-,-,,Amadeus Energy,,0.22,-1.5,0.22,0.225,0.235,0.21,-6.27,0.43,0.205
AXZ,-,0.357,0.03,0.009,-,-,-5.32,-,-,-,-,,Amex Res,,0.175,,0.06,0.18,0.175,0.175,0.11,0.25,0.08
AMX,11047.7,37.054,1.071,0.147,-,-,-6.37,-,-,-,-,,Ampella Min,,0.92,7,0.90,0.92,1.04,0.87,8.35,1.04,0.076
AMXO,95.909,1.48,-,0.013,-,-,-,-,-,-,-,,  opt jul10,,0.80,10,0.72,0.77,0.82,0.72,14.40,0.82,0.03
AHR,282.137,2.634,-,0.007,-,-,-1.57,-,-,-,-,,Anchor Res,,0.185,-6.5,0.185,0.23,0.25,0.185,-25.89,0.28,0.032
AHRO,30,0.662,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.001,-0.9,0.001,0.014,0.01,0.001,-89.89,0.03,0.001
AND,1931.85,11.511,19.73,1.21,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.57,4,2.49,2.57,2.60,2.49,1.69,2.72,1.31
ATM,-,0.004,0.011,2.175,-,-,0.36,316.7,2.94,0.12,2.58,,Aneka Tambang cdi 1:5,,1.14,,-,1.24,1.14,1.14,0.11,1.14,0.97
AAR,1650.3,11.39,25.924,0.012,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.023,-0.2,0.024,0.029,0.029,0.023,-7.89,0.044,0.021
AGP,-,-,-,0.313,-,-,45.18,6.4,15.87,2.85,5.45,,Anglo Pacific Grp,,2.91,,2.91,-,2.91,2.91,0.11,3.50,2.581
AGG,14.142,0.36,0.453,0.687,-,-,-71.44,-,3.33,-,0.43,,Anglogold Ashanti cdi 5:1,,7.70,-59,7.65,8.06,8.25,7.65,-7.01,11.50,7.65
AZZ,10795.2,53.859,2.946,0.172,-,-,0.26,269.2,-,-,-,,Antares Energy,,0.70,,0.70,0.71,0.76,0.67,0.11,0.77,0.035
AVM,81.126,1.596,0.162,0.038,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.91,21,3.60,4.00,3.94,3.81,5.79,3.94,1.19
AAL,447.016,0.718,0.095,0.004,-,-,-0.75,-,-,-,-,,Apac Coal,,0.042,0.3,0.036,0.05,0.042,0.039,7.80,0.115,0.036
AXM,23377.4,354.716,67.136,0.086,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.026,-0.1,0.026,0.027,0.028,0.025,-3.59,0.276,0.025
AXMO,1820,94.499,-,0.005,-,-,-,-,-,-,-,,  opt nov12,,0.007,,0.007,0.009,0.008,0.007,0.11,0.025,0.007
AZO,288.875,7.339,-,0.036,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.43,-2.5,0.43,0.45,0.465,0.43,-5.38,0.76,0.35
AON,289.723,2.066,0.028,0.019,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.165,,0.165,0.17,0.17,0.165,0.11,0.40,0.135
AONO,-,-,-,-,-,-,-,-,-,-,-,,  opt nov11,,-,,0.01,-,-,-,-,-,-
AQP,6400.98,58.186,24.924,2.892,-,-,20.79,30.1,-,-,-,,Aquarius Platinum,,6.25,-12,6.15,6.27,6.57,6.06,-1.77,7.95,3.088
AQA,3571.38,33.926,5.72,3.052,-,-,-10.5,-,-,-,-,,Aquila Res,,9.47,-56,9.25,9.50,10.43,9.33,-5.47,11.38,1.727
ARU,5413.84,24.777,8.475,0.17,-,-,-7.7,-,-,-,-,,Arafura Resource,*,0.59,-6,0.58,0.595,0.66,0.57,-9.12,1.285,0.245
ARUR,-,-,-,-,-,-,-,-,-,-,-,,  rts16mard,,-,,0.002,-,-,-,-,-,-
AAG,421.594,9.617,0.045,0.026,-,-,-3.81,-,-,-,-,,Aragon Res,,0.13,-0.5,0.13,0.14,0.14,0.13,-3.59,0.27,0.055
AAGO,8.157,0.104,0.014,-,-,-,-,-,-,-,-,,  opt sep10,,0.01,,0.005,0.05,0.01,0.01,0.11,0.05,0.002
ARX,2253.11,54.906,2.101,0.017,-,-,16.13,0.3,-,-,-,,ARC Explore Ltd,,0.048,0.1,0.048,0.05,0.05,0.047,2.24,0.056,0.007
ARXO,-,2.33,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.01,,0.006,0.01,0.01,0.01,0.11,0.016,0.001
ARXOA,180,9.458,-,0.003,-,-,-,-,-,-,-,,  opt jan11,,0.019,-0.3,0.019,0.021,0.02,0.019,-13.53,0.025,0.009
AXE,114.35,3.566,0.913,0.011,-,-,-1.93,-,-,-,-,,Archer Explore,,0.17,2,0.155,0.165,0.17,0.15,13.44,0.21,0.052
ARD,418.319,2.619,1.204,0.008,-,-,-3.8,-,-,-,-,,Argent Min,,0.185,2,0.17,0.185,0.185,0.16,12.23,0.20,0.046
ARDO,170,1.107,0.4,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.035,2,0.03,0.035,0.038,0.015,133.40,0.06,0.01
AXT,171.178,3.371,1.372,0.003,-,-,-0.42,-,-,-,-,,Argo Explore,,0.04,-0.7,0.04,0.045,0.046,0.04,-14.78,0.08,0.027
ARE,519.963,12.22,7.576,0.013,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.077,0.1,0.077,0.08,0.077,0.076,1.43,0.105,0.048
AGY,-,0.775,0.902,0.004,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.045,,0.042,0.05,0.045,0.045,0.11,0.13,0.025
AOE,16330.3,146.425,125.523,2.432,2.13,1.6,15.38,21.6,-,-,-,,Arrow Energy,,3.32,-18,3.30,3.32,3.63,3.26,-5.03,4.73,2.40
ARV,268.4,19.795,0.017,0.013,-,-,-8.47,-,-,-,-,,Artemis Res,,0.07,-0.9,0.07,0.072,0.076,0.07,-11.28,0.199,0.029
ARVOB,200,1.673,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.032,-0.4,0.033,0.04,0.036,0.032,-11.00,0.058,0.019
ATN,1851.27,18.83,10.532,0.01,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.02,-0.2,0.02,0.022,0.022,0.019,-8.98,0.099,0.004
ATNNA,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
AKM,2116,32.065,2.202,0.018,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.08,-0.4,0.078,0.079,0.093,0.08,-4.65,0.095,0.012
ARO,62955.4,670.374,14.122,0.011,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.009,-0.2,0.008,0.009,0.01,0.009,-18.07,0.016,0.002
AROOB,3015.36,39.396,-,0.001,-,-,-,-,-,-,-,,  opt nov12,,0.004,0.1,0.003,0.004,0.004,0.003,33.44,0.006,0.001
AHN,102.851,1.478,0.207,0.004,-,-,-4.08,-,-,-,-,,Athena Res,,0.07,1.4,0.08,-,0.07,0.06,25.11,0.08,0.017
AHNOA,100,0.365,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.023,0.6,0.023,0.027,0.023,0.017,35.41,0.023,0.017
ATV,612.528,16.304,5.161,0.02,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.05,0.2,0.048,0.05,0.05,0.048,4.28,0.10,0.04
ATVCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.03,,-,0.03,0.03,0.03,0.11,0.03,0.011
ATVOA,100,0.48,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.016,-0.5,0.016,0.027,0.021,0.016,-23.70,0.045,0.016
AGO,9204.59,138.278,94.859,0.903,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,2.02,-9,2.01,2.04,2.18,1.99,-4.15,2.36,1.115
AXY,1381.49,33.038,10.676,0.016,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.075,,0.075,0.076,0.081,0.075,0.11,0.125,0.017
AXYO,-,0.905,0.556,-,-,-,-,-,-,-,-,,  opt oct10,,0.005,,0.001,0.005,0.005,0.005,0.11,0.01,0.001
ATQ,1714.09,6.378,0.5,0.011,-,-,-4.7,-,-,-,-,,Atomic Res,,0.11,1,0.11,0.125,0.12,0.10,10.11,0.17,0.081
ATQO,25,0.025,0.03,-,-,-,-,-,-,-,-,,  opt aug11,,0.03,0.7,0.01,0.03,0.03,0.023,30.55,0.035,0.001
ACZ,-,0.372,0.573,0.005,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.18,,0.16,0.20,0.18,0.18,0.11,0.26,0.125
ACZO,-,0.2,0.234,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.04,,0.05,0.07,0.04,0.04,0.11,0.09,0.03
ADX,3503.91,20.027,6.074,0.029,-,-,-1.6,-,-,-,-,,Audax Res,,0.10,,0.10,0.105,0.11,0.089,0.11,0.175,0.017
AUK,1375.25,7.332,0.33,0.015,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.14,,0.14,0.15,0.155,0.09,0.11,0.20,0.007
AUKO,-,0.662,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.03,,0.001,0.03,0.03,0.03,0.11,0.03,0.009
AUJ,261.5,1.053,1.135,0.01,-,-,0.26,96.2,-,-,-,,Augustus Min,,0.25,6.5,0.23,0.25,0.25,0.20,35.25,0.25,0.10
AEE,430.022,10.846,0.897,0.012,-,-,-4.46,-,-,-,-,,Aura Energy,,0.15,,0.15,0.155,0.17,0.14,0.11,0.26,0.08
AGU,1612.76,16.448,0.283,0.007,-,-,-4.41,-,-,-,-,,Aurium Res,,0.023,,0.023,0.025,0.025,0.023,0.11,0.075,0.013
AGUO,-,0.718,1,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,0.11,0.01,0.001
AGUOA,-,0.3,-,0.002,-,-,-,-,-,-,-,,  opt sep12,,0.02,,0.008,0.018,0.02,0.02,0.11,0.025,0.02
ARM,2926.34,23.947,0.772,0.09,-,-,-5,-,-,-,-,,Aurora Min Ltd,,1.08,-12.5,1.055,1.095,1.215,0.965,-10.26,1.26,0.07
AUT,1793.9,13.43,1.414,0.089,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.42,-1,0.415,0.42,0.47,0.42,-2.21,0.47,0.10
AXO,2039.1,44.26,5.227,0.056,-,-,-19.38,-,-,-,-,,Aurox Res,,0.29,-1,0.28,0.29,0.315,0.275,-3.22,0.49,0.09
AUC,70,9.536,-,0.01,-,-,-,-,-,-,-,,Ausgold Ltd,,0.18,-3,0.175,0.19,0.205,0.18,-14.17,0.248,0.155
AUCO,190,2.379,-,0.003,-,-,-,-,-,-,-,,  opt mar13,,0.055,-1.4,0.055,0.063,0.069,0.055,-20.18,0.07,0.036
AOA,52,1.096,-,0.008,-,-,-,-,-,-,-,,Ausmon Resources,,0.275,-0.5,0.27,0.295,0.295,0.275,-1.67,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.002,-,-,-,-,-,-
AQD,186.92,3.488,4.431,0.027,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.12,-0.5,0.115,0.125,0.13,0.12,-3.89,0.195,0.08
AQR,6127.93,98.88,0.682,0.057,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.47,11,0.465,0.47,0.47,0.35,30.67,0.52,0.03
ABZ,347.513,6.656,-,0.007,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.34,-1,0.34,0.36,0.375,0.33,-2.75,0.49,0.25
AGV,60,2.541,0.262,0.002,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.025,,0.018,0.03,0.025,0.025,0.11,0.115,0.024
AKA,291.488,6.454,-,0.01,-,-,-,-,-,-,-,,Aust Min Min,,0.23,1,0.22,0.235,0.23,0.20,4.66,0.245,0.19
AUZ,68900.8,1092.31,-,0.007,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,0.11,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,0.11,0.001,0.001
AOC,89.114,1.41,0.575,0.004,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.08,0.5,0.08,0.094,0.08,0.075,6.78,0.135,0.05
AOCOA,17.5,1.324,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.012,,0.012,0.012,0.012,0.012,0.11,0.016,0.012
AOM,150,17.689,1.42,0.009,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.004,,0.004,0.005,0.004,0.004,0.11,0.009,0.003
ARW,1004.71,57.189,8.068,0.01,0.01,1.6,-2.65,-,-,-,-,,Aust Renewable,,0.016,0.1,0.015,0.016,0.017,0.015,6.78,0.033,0.004
AOK,3318.51,35.083,2.457,0.03,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.18,1,0.175,0.18,0.185,0.16,5.99,0.22,0.051
AKK,3337.79,74.571,1.577,0.013,-,-,-3.44,-,-,-,-,,Austin Explore,,0.044,0.1,0.043,0.044,0.045,0.041,2.44,0.096,0.02
AKKO,4158.75,26.077,-,0.002,-,-,-,-,-,-,-,,  opt nov11,,0.017,0.3,0.016,0.017,0.017,0.016,21.54,0.031,0.012
APG,3851.5,23.266,14.794,0.029,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.036,-0.5,0.036,0.037,0.04,0.035,-12.08,0.059,0.028
AAF,45498.4,97.546,8.815,0.005,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.003,-0.1,0.002,0.003,0.003,0.002,-24.89,0.007,0.001
AGD,23.302,0.427,0.016,0.022,-,-,-2.53,-,-,-,-,,Austral Gold,,0.13,2,0.075,0.15,0.13,0.11,18.29,0.23,0.065
AZX,-,0.464,0.182,0.008,-,-,-15.3,-,-,-,-,,Auzex Res,,0.18,,0.10,0.18,0.18,0.18,0.11,0.26,0.11
AZXO,-,0.02,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.024,0.009,0.009,0.11,0.07,0.006
AVI,511.781,7.975,0.939,0.022,-,-,-5.87,-,-,-,-,,Avalon Min,,0.18,-1,0.18,0.19,0.20,0.18,-5.15,0.297,0.054
AVB,12001.3,179.825,0.614,0.009,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.029,0.1,0.029,0.03,0.032,0.025,3.68,0.045,0.006
AVBO,-,0.725,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.002,0.001,0.001,0.11,0.15,0.001
AVBOB,9268.37,32.885,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.019,0.4,0.017,0.019,0.02,0.013,26.78,0.027,0.004
AVA,106.7,4.333,10.343,0.007,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.062,0.4,0.062,0.07,0.062,0.058,7.01,0.215,0.056
AVO,18264.5,53.856,31.475,0.51,0.61,2.9,-6.97,-,-,-,-,,Avoca Res,,1.79,-1,1.75,1.80,1.92,1.75,-0.44,2.26,1.415
AVZ,6,1.631,0.688,0.006,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.095,,0.095,0.115,0.095,0.095,0.11,0.17,0.03
AWE,11114.4,108.816,60.903,1.315,1.74,1.4,1.43,176.2,-,-,-,,AWE Ltd,,2.52,-13,2.52,2.53,2.69,2.50,-4.79,3.17,2.17
AXC,-,1.097,4.745,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.023,,0.018,0.023,0.023,0.023,0.11,0.04,0.017
AXCO,-,2.51,0.42,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.002,0.001,0.001,0.11,0.006,0.001
AVQ,5201,38.719,-,0.01,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.03,-0.1,0.03,0.033,0.034,0.03,-3.11,0.04,0.011
AZM,2126.38,24.806,1.293,0.041,-,-,-2.8,-,-,-,-,,Azumah Res,,0.225,-1,0.23,0.235,0.24,0.22,-4.14,0.325,0.08
AZS,277.95,6.504,6.786,0.01,-,-,-1.9,-,-,-,-,,Azure Min,,0.04,0.1,0.039,0.04,0.04,0.038,2.68,0.08,0.035
BND,213.337,2.438,0.913,0.083,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.65,,0.635,0.70,0.65,0.63,0.11,0.80,0.18
BMN,9394.1,57.842,14.321,0.108,-,-,-7.94,-,-,-,-,,Bannerman Res,,0.535,3,0.535,0.545,0.625,0.505,6.05,1.485,0.48
BKP,23910,250.698,-,0.007,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.004,-0.1,0.004,0.005,0.005,0.004,-19.89,0.03,0.003
BAR,4472.89,12.109,7.414,0.025,-,-,-1.78,-,-,-,-,,Barra Res,,0.078,-0.4,0.078,0.082,0.09,0.075,-4.77,0.22,0.056
BARO,-,0.04,1.916,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.001,0.013,0.007,0.007,0.11,0.029,0.004
BSE,511.434,3.987,0.876,0.004,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.13,1.5,0.095,0.11,0.13,0.105,13.15,0.155,0.045
BSM,3278.9,30.045,3.978,0.036,-,-,18.46,1.1,-,-,-,,Bass Metals Ltd,,0.21,0.5,0.21,0.215,0.23,0.20,2.55,0.349,0.089
BSMOA,10.38,0.196,0.057,-,-,-,-,-,-,-,-,,  opt apr10,,0.01,,0.01,0.02,0.01,0.01,0.11,0.08,0.01
BAS,1039.29,52.806,1.5,0.011,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.037,0.1,0.036,0.037,0.037,0.034,2.89,0.068,0.013
BSR,1093.06,11.098,4.714,0.048,-,-,-0.9,-,-,-,-,,Bassari Res,,0.35,1,0.35,0.355,0.365,0.32,3.05,0.44,0.057
BTV,679.139,14.557,7.839,0.023,-,-,4.8,3.5,-,-,-,,Batavia Min,,0.17,,0.17,0.175,0.18,0.165,0.11,0.19,0.072
BTVO,742.652,5.433,0.326,0.004,-,-,-,-,-,-,-,,  opt jun12,,0.08,-0.5,0.08,0.084,0.09,0.08,-5.77,0.095,0.012
BTU,9558.54,9.559,0.039,0.014,-,-,-22.24,-,-,-,-,,Bathurst Res,,0.096,1.3,0.096,0.10,0.155,0.083,15.77,0.155,0.02
BTUO,33.332,0.033,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.01,-0.5,0.007,0.10,0.015,0.01,-33.22,0.05,0.009
BAU,568.906,11.782,9.549,0.164,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.70,-2.5,0.70,0.71,0.755,0.70,-3.34,1.345,0.24
BCI,566.643,8.194,2.708,0.096,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.14,-9,1.14,1.15,1.25,1.125,-7.21,1.476,0.334
BCD,1221.72,8.732,12.456,0.043,0.09,1.2,3.05,3.4,-,-,-,,BCD Res NL,,0.105,,0.10,0.105,0.105,0.10,0.11,0.21,0.10
BPT,47459.4,240.514,244.984,0.719,1.27,0.5,16.05,4.1,1.75,9.17,2.63,p,Beach Energy Ltd,,0.665,-5.5,0.665,0.67,0.74,0.655,-7.53,1.04,0.655
BPTO,1836.46,13.585,8.787,-,-,-,-,-,-,-,-,,  opt jun10,,0.006,-0.1,0.006,0.007,0.008,0.006,-14.17,0.047,0.001
BCN,34554.2,879.404,5.636,0.021,-,-,-3.44,-,-,-,-,,Beacon Min,,0.028,0.1,0.027,0.028,0.028,0.026,3.82,0.034,0.004
BCNO,-,3.19,0.943,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.002,0.003,0.002,0.002,0.11,0.008,0.001
BCNOA,10009.1,152.451,-,0.004,-,-,-,-,-,-,-,,  opt aug10,,0.016,-0.1,0.016,0.017,0.017,0.016,-5.77,0.021,0.001
BDR,1190.61,23.405,1.303,0.022,-,-,-4,-,-,-,-,,Beadell Resource,,0.23,1.5,0.19,0.23,0.23,0.18,7.09,0.40,0.041
BDG,1896.52,38.376,38.129,0.114,0.15,1.5,3.2,7.0,0.5,6.40,2.22,,Bendigo Min Ltd,,0.225,-0.5,0.225,0.23,0.24,0.22,-2.06,0.32,0.195
BKY,2080.48,12.954,7.52,0.183,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.355,4.5,1.355,1.39,1.405,1.31,3.55,1.50,0.39
