ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4721.2 at 16:47 4/12/2009  Report at 19:07 Friday 4/12/2009. Processed 20:44 Friday 4/12/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AXYO,293.519,7.499,19.661,-,-,-,-,-,-,-,-,,  opt oct10,,0.01,0.1,0.01,0.02,0.01,0.009,8.41,0.01,0.001
ATQ,11677,26.325,20.183,0.011,-,-,-4.7,-,-,-,-,,Atomic Res,,0.115,0.5,0.11,0.12,0.12,0.11,1.85,0.17,0.068
ATQO,50,2.025,2.158,0.001,-,-,-,-,-,-,-,,  opt aug11,,0.035,,0.026,0.049,0.035,0.035,-2.70,0.035,0.001
ACZ,-,1.804,5.076,0.005,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.17,,0.16,0.20,0.17,0.17,-2.70,0.26,0.125
ACZO,-,1.226,4.4,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.043,,0.043,0.12,0.043,0.043,-2.70,0.09,0.02
ADX,2764.42,186.632,111.094,0.029,-,-,-1.6,-,-,-,-,,Audax Res,,0.099,0.6,0.094,0.099,0.10,0.093,3.76,0.175,0.017
AUK,190.062,24.272,10.989,0.01,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.09,1.5,0.08,0.10,0.09,0.075,17.30,0.09,0.007
AUKO,-,0.309,0.463,-,-,-,-,-,-,-,-,,  opt jun10,,0.012,,0.001,0.011,0.012,0.012,-2.70,0.012,0.009
AUJ,759.834,7.679,11.627,0.007,-,-,0.26,75.0,-,-,-,,Augustus Min,,0.195,,0.195,0.21,0.20,0.195,-2.70,0.22,0.10
AEE,247.074,25.952,9.547,0.012,-,-,-4.46,-,-,-,-,,Aura Energy,,0.145,-1,0.145,0.15,0.15,0.14,-9.15,0.26,0.08
AGU,6018.75,86.377,8.092,0.009,-,-,-4.41,-,-,-,-,,Aurium Res,,0.031,-0.5,0.032,0.039,0.045,0.031,-16.59,0.075,0.011
AGUO,35,17.942,4.986,-,-,-,-,-,-,-,-,,  opt may10,,0.003,-0.1,0.003,0.004,0.004,0.003,-27.70,0.024,0.001
ARM,1437.82,40.792,9.322,0.04,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.495,-1.5,0.495,0.50,0.52,0.48,-5.64,0.575,0.07
AUT,245.182,20.403,43.696,0.059,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.29,,0.29,0.295,0.295,0.27,-2.70,0.305,0.10
AXO,1146.47,57.588,80.919,0.053,-,-,-19.38,-,-,-,-,,Aurox Res,,0.275,0.5,0.265,0.27,0.30,0.27,-0.84,0.49,0.07
AOA,409.412,2.228,-,0.008,-,-,-,-,-,-,-,,Ausmon Resources,,0.32,4,0.31,0.32,0.32,0.285,11.59,0.32,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.001,-,-,-,-,-,-
AQD,738.897,43.042,51.608,0.033,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.145,-0.5,0.145,0.15,0.15,0.14,-6.03,0.195,0.08
AQDNA,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
AQR,486,14.6,18.602,0.01,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.08,-0.1,0.08,0.09,0.085,0.08,-3.93,0.10,0.03
AGV,160,4.876,4.987,0.001,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.036,-1.2,0.032,0.046,0.037,0.036,-27.70,0.115,0.03
AUZ,38132,2393.86,449.809,0.006,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.001,-0.1,0.001,0.002,0.002,0.001,-52.70,0.02,0.001
AUZO,-,38.285,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-2.70,0.001,0.001
AOC,200,8.724,10.285,0.005,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.09,-1,0.09,0.099,0.091,0.09,-12.70,0.135,0.036
AOCO,1530,9.634,9.295,-,-,-,-,-,-,-,-,,  opt dec09,,0.003,,0.003,0.004,0.004,0.003,-2.70,0.01,0.002
AOM,4494.16,48.657,100.377,0.011,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.005,-0.1,0.004,0.006,0.006,0.005,-19.36,0.009,0.003
ARW,11458.1,801.534,246.905,0.01,0.01,1.8,-2.65,-,-,-,-,,Aust Renewable,,0.018,-0.1,0.017,0.018,0.02,0.017,-7.96,0.033,0.004
AOK,7023.97,72.026,60.294,0.024,-,-,-4.05,-,-,-,-,,Austex Oil Ltd,,0.185,4.5,0.175,0.185,0.19,0.135,29.45,0.195,0.05
AKK,11404.6,112.146,144.113,0.009,-,-,-3.44,-,-,-,-,,Austin Explore,,0.057,0.6,0.057,0.058,0.063,0.051,9.07,0.096,0.02
AKKN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
AKKO,336.928,0.337,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.02,,0.02,0.025,0.02,0.015,-,0.02,0.015
APG,3963.61,203.09,188.809,0.041,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.051,-0.2,0.051,0.052,0.053,0.048,-6.47,0.059,0.028
AAF,10570.4,791.633,387.386,0.009,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.005,,0.004,0.005,0.005,0.004,-2.70,0.007,0.001
AGD,106.811,3.083,0.957,0.022,-,-,-2.53,-,-,-,-,,Austral Gold,,0.13,-3.5,0.075,0.20,0.165,0.13,-23.91,0.23,0.065
AZX,97.961,1.976,2.647,0.006,-,-,-15.3,-,-,-,-,,Auzex Res,,0.15,,0.135,0.21,0.16,0.15,-2.70,0.28,0.11
AZXO,-,0.677,0.827,-,-,-,-,-,-,-,-,,  opt sep10,,0.015,,0.015,0.03,0.015,0.015,-2.70,0.07,0.006
AVI,749.171,33.469,13.447,0.024,-,-,-5.87,-,-,-,-,,Avalon Min,,0.24,1,0.23,0.24,0.24,0.20,1.65,0.30,0.054
AVB,7432.53,663.976,3.743,0.006,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.023,-0.6,0.023,0.024,0.03,0.023,-23.39,0.045,0.006
AVBO,-,5.702,1.956,-,-,-,-,-,-,-,-,,  opt jun10,,0.004,,0.001,0.004,0.004,0.004,-2.70,0.15,0.001
AVBOB,300,133.492,-,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.014,-0.4,0.014,0.016,0.018,0.014,-24.92,0.027,0.004
AVA,940.5,92.337,56.921,0.008,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.065,-0.3,0.065,0.068,0.068,0.064,-7.11,0.215,0.064
AVO,9917.11,276.542,167.848,0.575,0.61,3.5,-6.97,-,-,-,-,,Avoca Res,,2.11,8,2.07,2.12,2.26,1.99,1.24,2.26,1.415
AVZ,199.495,20.302,4.677,0.006,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.11,-4,0.11,0.14,0.16,0.11,-29.36,0.17,0.026
AWE,10892.7,633.45,626.768,1.425,1.80,1.5,17.36,15.7,-,-,-,,AWE Ltd,,2.73,10,2.73,2.74,2.80,2.65,1.11,3.06,2.11
AXC,-,12.424,24.099,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.021,,0.023,0.029,0.021,0.021,-2.70,0.04,0.015
AXCO,-,4.669,19.288,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.001,0.005,0.002,0.002,-2.70,0.006,0.001
AVQ,1990.43,4.413,21.199,0.004,-,-,-9.67,-,-,-,-,,Axiom Min Ltd cdi,,0.017,0.5,0.014,0.018,0.017,0.011,38.97,0.034,0.011
AZM,10331.5,133.792,39.711,0.052,-,-,-2.8,-,-,-,-,,Azumah Res,,0.295,1,0.295,0.30,0.325,0.285,0.81,0.325,0.04
AZS,816.229,79.552,76.863,0.012,-,-,-1.9,-,-,-,-,,Azure Min,,0.053,0.5,0.052,0.058,0.055,0.045,7.72,0.113,0.036
BND,238.128,14.129,1.506,0.073,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.57,6,0.58,0.60,0.64,0.51,9.07,0.66,0.165
BMN,2088.92,189.865,173.457,0.242,-,-,-6.22,-,-,-,-,,Bannerman Res,,1.20,-3,1.195,1.20,1.25,1.16,-5.14,1.485,0.555
BKP,43250.3,1758.86,53.083,0.012,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.007,,0.006,0.007,0.008,0.007,-2.70,0.03,0.003
BAR,1198.38,102.752,82.228,0.028,-,-,-1.78,-,-,-,-,,Barra Res,,0.09,-0.2,0.088,0.09,0.093,0.086,-4.87,0.22,0.041
BARO,-,10.4,8.467,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.007,0.02,0.005,0.005,-2.70,0.04,0.002
BSE,20,11.017,2.562,0.004,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.125,0.5,0.11,0.115,0.125,0.12,1.47,0.13,0.045
BSM,1360.18,69.347,53.082,0.027,-,-,18.46,1.4,-,-,-,,Bass Metals Ltd,,0.26,-0.5,0.26,0.27,0.28,0.255,-4.58,0.349,0.089
BSMOA,-,0.739,0.337,-,-,-,-,-,-,-,-,,  opt apr10,,0.065,,0.038,0.06,0.065,0.065,-2.70,0.08,0.02
BAS,54197.8,135.036,67.955,0.01,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.035,0.1,0.034,0.036,0.042,0.033,0.24,0.068,0.013
BSR,1412.39,51.402,19.818,0.037,-,-,-0.9,-,-,-,-,,Bassari Res,,0.355,3,0.345,0.355,0.37,0.325,6.53,0.42,0.03
BTV,189.923,34.631,76.075,0.015,-,-,4.8,2.4,-,-,-,,Batavia Min,,0.115,-0.5,0.115,0.12,0.12,0.11,-6.86,0.124,0.06
BTVO,100,4.015,-,0.002,-,-,-,-,-,-,-,,  opt jun12,,0.036,0.1,0.035,0.045,0.036,0.035,0.16,0.05,0.008
BAU,1404.21,121.739,39.131,0.182,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.855,-8.5,0.855,0.875,0.94,0.82,-11.74,1.345,0.165
BCI,599.589,59.145,23.176,0.089,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.095,4,1.095,1.11,1.115,1.055,1.09,1.476,0.19
BCD,16312.2,107.93,87.749,0.053,0.09,1.4,2.29,5.7,-,-,-,,BCD Res NL,,0.13,-1,0.125,0.13,0.15,0.125,-9.84,0.21,0.105
BPT,30373.9,1594.87,1439.57,0.912,-,-,25.21,3.4,1.75,14.41,2.05,p,Beach Pet,,0.855,-1,0.845,0.855,0.88,0.825,-3.85,0.956,0.678
BPTO,1356.7,65.391,44.89,0.002,-,-,-,-,-,-,-,,  opt jun10,,0.018,0.2,0.018,0.022,0.021,0.016,9.80,0.052,0.012
BCN,116035,1803.43,13.359,0.018,-,-,-3.44,-,-,-,-,,Beacon Min,,0.03,0.3,0.029,0.03,0.03,0.025,8.41,0.034,0.003
BCNO,567.734,40.602,4.639,-,-,-,-,-,-,-,-,,  opt aug10,,0.003,,0.002,0.004,0.003,0.003,-2.70,0.015,0.001
BCNOA,38033,849.507,-,0.005,-,-,-,-,-,-,-,,  opt aug10,,0.019,0.2,0.018,0.019,0.019,0.017,9.07,0.02,0.001
BDR,669.135,35.684,33.706,0.011,-,-,-4,-,-,-,-,,Beadell Resource,,0.115,-1,0.15,0.145,0.14,0.115,-10.70,0.185,0.041
BDG,3443.61,301.426,242.721,0.127,0.15,1.7,1.7,14.7,0.5,3.40,2.00,,Bendigo Min Ltd,,0.25,,0.25,0.255,0.265,0.245,-2.70,0.32,0.125
BKY,1810.72,91.831,55.672,0.167,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.35,27,1.34,1.35,1.36,1.07,22.30,1.50,0.175
BKYO,30.655,6.892,-,0.007,-,-,-,-,-,-,-,,  opt may13,,0.55,,0.50,-,0.65,0.50,-2.70,0.76,0.40
BHP,54049.9,3641.07,3768.65,138.942,8.84,4.7,130.15,31.8,113.63,1.15,2.74,f,BHP Billiton Ltd,,41.40,101,41.39,41.44,42.47,40.77,-0.20,42.47,26.40
BFE,1149.07,39.628,17.442,0.013,-,-,-3.48,-,-,-,-,,Black Fire Min,,0.125,-0.5,0.125,0.14,0.14,0.125,-6.54,0.20,0.025
BFEO,250,10.512,9.407,-,-,-,-,-,-,-,-,,  opt jun10,,0.02,-0.6,0.02,0.029,0.028,0.02,-25.77,0.038,0.002
BLR,2953.15,629.918,566.34,0.029,-,-,-0.48,-,-,-,-,,Black Range Min,,0.046,0.3,0.046,0.047,0.048,0.043,4.28,0.105,0.014
BLRO,478.28,40.056,21.564,0.003,-,-,-,-,-,-,-,,  opt feb11,,0.027,0.2,0.027,0.03,0.027,0.025,5.30,0.07,0.004
BLK,2987.44,14.873,23.867,0.01,-,-,-1.4,-,-,-,-,,Blackham Res,,0.30,6,0.29,0.30,0.44,0.28,22.30,0.44,0.061
BLKO,-,-,5.83,-,-,-,-,-,-,-,-,,  opt oct11,,-,,0.053,0.10,-,-,-,0.03,0.03
