ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 5, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5506.5 at 2015-06-05T16:39:37. Report at Friday, June 5, 2015. Processed Saturday at 2015-06-06T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,1558.18,70.761,402.520,.112,.03,48.00,-8.67,-,-,-,-,,1-Page,†,1.44,-15.5,1.40,1.44,1.61,1.38,-5.07,2.29,.01,,
TDO,1142.33,18.368,5.346,.014,-,-,.90,6.4,-,-,-,,3D Oil,,.058,-1.8,.056,.058,.076,.058,-19.04,.096,.044,,
DDD,525.000,4.994,4.907,.002,-,-,.28,2.5,-,-,-,,3D Res,,.007,-.1,.006,.008,.008,.007,-7.85,.016,.004,,
88E,72057.7,624.979,67.565,.021,-,-,-10.79,-,-,-,-,,88 Energy,,.018,+.3,.018,.019,.019,.014,+24.65,.31,.006,,
88EO,12246.9,124.740,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.006,+.1,.005,.006,.006,.005,+24.65,.006,.002,,
ARH,12.398,4.095,7.154,.003,-,-,-3.90,-,-,-,-,,A'asian Resources,,.006,-,.008,.016,.006,.006,+4.65,.03,.005,,
AYC,645.020,11.033,.986,.012,-,-,-6.91,-,-,-,-,,A1 Gold,,.042,+.1,.041,.045,.042,.041,+7.09,.054,.025,,
AYCO,211.722,6.731,-,.003,-,-,-,-,-,-,-,,  opt nov19,,.023,-,.023,.026,.023,.023,+4.65,.03,.004,,
ABL,1.636,1.719,42.111,.008,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.022,-,.022,.03,.022,.022,+4.65,.043,.001,,
ABU,1894.41,45.183,393.436,.088,-,-,-55.10,-,-,-,-,,ABM Res,†,.255,-1,.25,.265,.27,.25,+.87,.449,.209,,
AJC,50.000,54.698,41.991,.002,-,-,-.02,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,+4.65,.008,.002,,
ACB,384.194,10.129,15.446,.014,-,-,-.72,-,-,-,-,,A-Cap Res,,.03,-,.029,.03,.035,.03,+4.65,.07,.03,,
ACS,42.500,.483,.737,.056,-,-,-7.57,-,-,-,-,,Accent Resources,,.31,-5,.19,.285,.36,.30,-9.24,.36,.13,,
AIV,1111.00,36.037,12.930,.019,-,-,-.16,-,-,-,-,,ActiveX,,.031,-,.016,.033,.031,.03,+4.65,.033,.013,,
ADD,13.840,.475,2.679,-,-,-,-5.05,-,-,-,-,,Adavale Resources,†,.02,+.2,.018,.05,.02,.018,+15.76,.08,.002,,
ADN,832.459,10.957,35.592,.008,-,-,-3.07,-,-,-,-,,Adelaide Resources,,.026,-.1,.026,.029,.028,.026,+.94,.050,.021,,
ADNO,4.350,.179,-,-,-,-,-,-,-,-,-,,  opt sep16,,.004,-.4,.004,.007,.008,.004,-45.35,.009,.004,,
ABY,201.655,15.006,13.365,.067,.91,.24,-70.11,-,-,-,-,,Aditya Birla,,.215,-,.215,.23,.22,.215,+4.65,.295,.175,,
ADY,337.682,58.895,36.450,.014,-,-,-.42,-,-,-,-,,Admiralty Res,,.019,-.2,.019,.021,.021,.019,-4.88,.037,.012,,
ADX,600.000,47.899,21.102,.003,-,-,.11,3.6,-,-,-,,ADX Energy,,.004,-.1,.003,.004,.004,.004,-15.35,.014,.003,,
AQR,242.000,7.193,6.566,.019,-,-,-2.18,-,-,-,-,,AEON Metals,,.064,-1.6,.071,.08,.08,.064,-15.35,.24,.06,,
AFR,656.002,30.605,19.696,.042,-,-,-1.34,-,-,-,-,,African Energy Res,,.068,-,.068,.069,.068,.068,+4.65,.101,.051,,
