ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4475.1 at 16:36 23/7/2010  Report at 19:06 Friday 23/7/2010. Processed 19:35 Saturday 24/7/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AZZ,2537.05,179.251,57.332,0.166,-,-,-1.6,-,-,-,-,,Antares Energy,,0.555,1.5,0.555,0.56,0.58,0.52,1.92,0.885,0.21
AVM,73.6,3.371,3.75,0.031,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,3.26,1,3.10,3.36,3.26,3.04,-0.55,4.56,2.20
AAL,-,2.098,1.614,0.004,-,-,1.53,2.3,-,-,-,,Apac Coal,,0.035,,0.035,0.041,0.035,0.035,-0.86,0.08,0.035
AXM,59785.6,1865.12,503.11,0.076,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.023,0.2,0.022,0.023,0.025,0.021,8.67,0.138,0.014
AXMO,4084.46,241.049,-,0.003,-,-,-,-,-,-,-,,  opt nov12,,0.005,,0.005,0.006,0.006,0.005,-0.86,0.025,0.005
AQQ,975.863,3.91,-,0.01,-,-,-,-,-,-,-,,Aphrodite Gold,,0.13,-0.5,0.12,0.13,0.14,0.125,-4.56,0.175,0.125
AQQO,317.5,2.757,-,0.001,-,-,-,-,-,-,-,,  opt dec13,,0.028,-0.3,0.028,0.029,0.031,0.028,-10.54,0.031,0.025
AZO,477.144,30.117,-,0.05,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.60,2,0.58,0.665,0.60,0.52,2.59,0.87,0.35
AON,65,13.854,5.392,0.016,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.10,-2,0.10,0.12,0.115,0.10,-17.52,0.40,0.097
AONO,-,0.515,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.02,,0.002,0.01,0.02,0.02,-0.86,0.025,0.012
AQP,22262.4,231.273,124.97,2.149,-,-,20.79,22.3,2.26,9.20,0.49,,Aquarius Platinum,,4.64,-62,4.62,4.66,4.70,3.89,-12.65,7.95,3.89
AQA,1983.32,103.151,61.45,2.33,-,-,-14.8,-,-,-,-,,Aquila Res,,7.23,-29,7.22,7.34,7.46,7.11,-4.71,11.38,5.264
ARU,3290.42,79.263,58.85,0.186,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.64,4.5,0.64,0.66,0.66,0.58,6.70,1.285,0.38
AAG,200.394,54.582,1.557,0.037,-,-,-3.87,-,-,-,-,,Aragon Res,,0.185,0.5,0.18,0.19,0.19,0.17,1.92,0.27,0.09
AAGO,142,2.97,0.635,-,-,-,-,-,-,-,-,,  opt sep10,,0.01,,0.01,0.018,0.012,0.01,-0.86,0.05,0.003
ARX,2548.39,131.764,15.745,0.007,-,-,8.42,0.2,-,-,-,,ARC Explore Ltd,,0.02,0.2,0.019,0.02,0.021,0.018,10.25,0.065,0.014
ARXO,-,4.486,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.004,,0.002,0.004,0.004,0.004,-0.86,0.016,0.001
ARXOA,905,45.666,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.004,0.2,0.001,0.004,0.004,0.003,99.14,0.026,0.002
AXE,40,5.173,2.905,0.006,-,-,-1.93,-,-,-,-,,Archer Explore,,0.095,1,0.095,0.10,0.095,0.085,10.91,0.21,0.071
ARD,916,15.571,7.045,0.008,-,-,-3.42,-,-,-,-,,Argent Min,,0.20,2,0.185,0.20,0.20,0.17,10.25,0.23,0.10
ARDO,334.999,5.361,2.222,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.032,-0.4,0.021,0.035,0.035,0.03,-11.97,0.06,0.015
AXT,2.5,36.685,8.056,0.003,-,-,0.76,5.3,-,-,-,,Argo Explore,,0.04,0.3,0.04,0.045,0.04,0.037,7.25,0.115,0.032
ARE,528.309,28.924,37.964,0.011,-,-,0.61,11.0,-,-,-,,Argonaut Res,,0.067,-0.9,0.067,0.078,0.076,0.066,-12.70,0.105,0.051
AGY,180,4.099,1.955,0.002,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.025,0.5,0.025,0.031,0.025,0.02,24.14,0.13,0.018
AOE,127136,1007.5,571.976,3.436,2.13,2.2,15.38,30.4,-,-,-,,Arrow Energy,,4.68,-28,4.67,4.68,5.00,4.66,-6.50,5.31,3.26
ARV,264,40.042,4.013,0.01,-,-,0.31,15.5,-,-,-,,Artemis Res,,0.048,,0.045,0.048,0.048,0.041,-0.86,0.199,0.035
ARVOB,252.058,6.48,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.016,,0.01,0.02,0.016,0.016,-0.86,0.058,0.009
AAJ,-,-,-,0.005,-,-,-,-,-,-,-,,Aruma Res Ltd,,0.19,,0.175,0.19,-,-,-,-,-
ATN,1456,78.413,48.87,0.008,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.015,-0.1,0.015,0.016,0.016,0.015,-7.11,0.099,0.01
AKM,1672.65,121.263,14.76,0.021,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.076,-0.3,0.076,0.078,0.079,0.07,-4.66,0.18,0.02
ARO,52595.2,2154.41,39.949,0.011,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.007,,0.006,0.007,0.008,0.006,-0.86,0.016,0.003
AROOB,2206,168.394,20.884,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,,0.002,0.003,0.003,0.002,-0.86,0.007,0.002
AHN,9.211,4.483,2.72,0.004,-,-,-0.62,-,-,-,-,,Athena Res,,0.061,-0.9,0.052,0.064,0.07,0.061,-13.72,0.12,0.035
AHNOA,-,1.051,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.031,,0.011,0.03,0.031,0.031,-0.86,0.031,0.017
ATV,1699.4,47.025,45.632,0.015,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.039,-0.1,0.036,0.039,0.039,0.035,-3.36,0.10,0.034
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,-0.86,0.03,0.011
ATVOA,-,2.74,11.962,-,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.001,0.015,0.01,0.01,-0.86,0.045,0.008
AGO,11862.8,591.896,282.036,0.971,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.05,7,2.04,2.06,2.10,1.91,2.68,3.05,1.57
ATQ,1828.34,35.278,3.457,0.025,-,-,-6.9,-,-,-,-,,Atomic Res,,0.22,-0.5,0.22,0.23,0.26,0.22,-3.08,0.26,0.092
ATQO,200.5,2.525,0.698,0.001,-,-,-,-,-,-,-,,  opt aug11,,0.05,1,0.034,0.05,0.06,0.04,24.14,0.06,0.015
ACZ,10,1.008,0.967,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.18,,0.13,0.19,0.18,0.18,-0.86,0.26,0.12
ACZO,10,0.482,0.632,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.045,1.5,0.013,0.05,0.045,0.03,49.14,0.09,0.03
AUK,211.2,20.062,14.432,0.019,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.175,1.5,0.165,0.185,0.175,0.16,8.52,0.25,0.023
AUJ,537.521,16.545,2.45,0.011,-,-,-0.66,-,-,-,-,,Augustus Min,,0.27,-1,0.25,0.27,0.27,0.25,-4.43,0.47,0.10
AUJO,8970.5,32.329,-,-,-,-,-,-,-,-,-,,  opt jul10,,0.002,-0.6,0.002,0.003,0.008,0.001,-75.86,0.215,0.001
AEE,1291.27,46.299,5.615,0.012,-,-,-3.57,-,-,-,-,,Aura Energy,,0.15,1.5,0.15,0.155,0.17,0.125,10.25,0.33,0.12
AGU,3174.99,89.649,24.057,0.005,-,-,-4.35,-,-,-,-,,Aurium Res,,0.018,,0.017,0.02,0.02,0.017,-0.86,0.075,0.015
AGUOA,-,19.64,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.007,,0.004,0.007,0.007,0.007,-0.86,0.025,0.006
ARM,1512.91,72.58,8.457,0.045,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.43,5.5,0.425,0.44,0.45,0.36,13.81,1.26,0.25
AUT,2507.96,84.203,10.073,0.213,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.84,-1.5,0.83,0.84,0.845,0.815,-2.61,0.88,0.11
AXO,833.338,202.746,34.477,0.131,-,-,-7.57,-,-,-,-,,Aurox Res,,0.67,2,0.67,0.68,0.685,0.61,2.22,0.985,0.235
AIW,3222.57,37.837,18.815,0.008,-,-,3.36,1.5,-,-,-,,Ausamerican Min,,0.05,1,0.044,0.05,0.05,0.038,24.14,0.155,0.03
AUC,50,17.975,-,0.008,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.15,-1,0.145,0.16,0.16,0.15,-7.11,0.248,0.12
AUCO,36,10.315,-,0.003,-,-,-,-,-,-,-,,  opt mar13,,0.045,,0.036,0.048,0.045,0.045,-0.86,0.07,0.035
AOA,317.7,3.464,1.065,0.008,-,-,0.86,24.4,-,-,-,,Ausmon Resources,,0.21,,0.21,0.235,0.22,0.195,-0.86,0.34,0.18
AQD,225.725,23.087,29.648,0.027,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.12,,0.12,0.13,0.125,0.115,-0.86,0.20,0.105
AQR,1479.07,164.16,4.934,0.064,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.495,,0.49,0.495,0.525,0.47,-0.86,0.79,0.053
ABZ,595.165,13.653,-,0.012,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.40,1.5,0.40,0.41,0.425,0.39,3.04,0.49,0.25
AGV,18773.4,27.816,2.244,0.01,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.135,7.8,0.13,0.135,0.145,0.057,136.00,0.145,0.015
AKA,500,14.676,-,0.006,-,-,-,-,-,-,-,,Aust Min Min,,0.14,,0.14,0.20,0.14,0.14,-0.86,0.235,0.12
AKAO,-,0.976,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.015,,0.016,0.035,0.015,0.015,-0.86,0.04,0.015
AUZ,87075.1,4417.61,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-0.86,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-0.86,0.001,0.001
AOC,70,3.188,3.868,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.088,-0.1,0.088,0.11,0.09,0.088,-1.98,0.16,0.07
AOCOA,8,2.149,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.007,0.015,0.015,0.015,-0.86,0.03,0.01
AOM,16.858,35.281,17.779,0.007,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.003,,0.003,0.004,0.003,0.002,-0.86,0.009,0.002
ARW,1086.66,121.794,105.174,0.006,0.01,1.0,-1.56,-,-,-,-,,Aust Renewable,,0.01,-0.1,0.01,0.013,0.011,0.01,-9.95,0.033,0.009
AOK,4565.06,108.003,20.363,0.026,-,-,-2.29,-,-,-,-,,Austex Oil Ltd,,0.13,,0.125,0.13,0.13,0.12,-0.86,0.216,0.098
AOKO,109.5,9.296,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.027,-0.5,0.027,0.038,0.027,0.026,-16.48,0.04,0.023
AKK,8982.24,316.31,19.581,0.011,-,-,-2.49,-,-,-,-,,Austin Explore,,0.037,-0.3,0.037,0.039,0.044,0.035,-8.36,0.096,0.027
AKKO,5421.44,73.722,-,0.002,-,-,-,-,-,-,-,,  opt nov11,,0.012,-0.1,0.011,0.014,0.013,0.01,-8.55,0.031,0.007
APG,8688.67,143.59,75.24,0.03,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.035,0.3,0.035,0.037,0.038,0.032,8.52,0.07,0.031
AGD,10.65,2.001,0.264,0.03,-,-,6.17,2.9,-,-,-,,Austral Gold,,0.18,,0.20,0.25,0.18,0.18,-0.86,0.25,0.065
AZX,38.6,1.928,0.963,0.007,-,-,-3.35,-,-,-,-,,Auzex Res,*,0.12,-1.5,0.12,0.15,0.135,0.09,-11.97,0.26,0.09
AZXO,-,0.02,0.237,-,-,-,-,-,-,-,-,,  opt sep10,*,0.009,,-,0.18,0.009,0.009,-0.86,0.015,0.006
AZXR,275.088,0.275,-,-,-,-,-,-,-,-,-,,  rts 28jul,,0.002,,0.002,-,0.003,0.002,-,0.003,0.002
AVI,100,15.333,9.158,0.02,-,-,-0.68,-,-,-,-,,Avalon Min,,0.15,-0.5,0.155,0.17,0.155,0.15,-4.08,0.297,0.109
AVB,2340.94,339.596,46.933,0.008,-,-,1.23,1.3,-,-,-,,Avanco Res Ltd,,0.016,-0.3,0.016,0.017,0.017,0.015,-16.65,0.044,0.014
AVBOB,-,113.333,16.35,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.009,,0.007,0.009,0.009,0.009,-0.86,0.027,0.006
AVA,1041.53,21.215,43.759,0.008,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.071,0.5,0.071,0.078,0.075,0.069,6.72,0.17,0.056
AVO,6494.73,194.708,139.885,0.825,0.79,3.6,12.49,22.7,-,-,-,,Avoca Res,,2.84,-8,2.83,2.84,2.91,2.67,-3.60,2.99,1.48
AVZ,119.34,6.691,7.437,0.005,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.079,,0.079,0.085,0.082,0.079,-0.86,0.17,0.07
AWE,26883.1,457.18,297.569,0.817,1.74,0.9,1.43,109.4,-,-,-,,AWE Ltd,,1.565,-12,1.55,1.57,1.64,1.465,-7.98,3.17,1.465
AXC,-,6.319,9.419,0.001,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.012,,0.014,0.019,0.012,0.012,-0.86,0.029,0.012
AXCO,-,2.51,2.021,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-0.86,0.005,0.001
AVQ,114.9,112.892,-,0.018,-,-,0.29,7.6,-,-,-,,Axiom Min Ltd cdi,,0.022,0.1,0.02,0.024,0.022,0.022,3.90,0.045,0.011
AZM,3779.55,227.995,24.304,0.085,-,-,-2.5,-,-,-,-,,Azumah Res,,0.395,-1,0.385,0.40,0.40,0.37,-3.33,0.53,0.10
AZS,6524.91,274.985,42.593,0.015,-,-,-0.78,-,-,-,-,,Azure Min,,0.043,0.1,0.043,0.044,0.044,0.041,1.52,0.111,0.033
BND,39.13,15.124,7.043,0.073,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.57,-4,0.57,0.60,0.60,0.56,-7.42,0.97,0.375
BMN,5164.66,164.546,116.526,0.075,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.37,-2,0.355,0.37,0.39,0.345,-5.99,1.43,0.24
BKP,4175.8,508.118,237.366,0.007,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.004,0.1,0.003,0.004,0.004,0.003,32.48,0.009,0.003
BAR,1277.11,60.301,49.837,0.02,-,-,-1.89,-,-,-,-,,Barra Res,,0.065,0.5,0.062,0.065,0.065,0.058,7.48,0.22,0.045
BARO,-,1.317,6.317,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.001,0.009,0.005,0.005,-0.86,0.029,0.001
BSE,126.664,19.089,3.903,0.012,-,-,-2.4,-,-,-,-,,Base Res Ltd,,0.095,0.1,0.092,0.10,0.095,0.092,0.21,0.16,0.06
BSM,753.218,61.251,33.059,0.032,-,-,13.32,1.4,-,-,-,,Bass Metals Ltd,,0.185,1.5,0.18,0.185,0.185,0.175,7.97,0.349,0.155
BAS,1486.73,81.167,20.357,0.008,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.029,-0.1,0.027,0.029,0.03,0.027,-4.19,0.068,0.024
BSR,289.765,35.733,13.779,0.039,-,-,-1.33,-,-,-,-,,Bassari Res,,0.22,,0.22,0.23,0.22,0.20,-0.86,0.44,0.114
BTV,1102.93,52.85,23.798,0.032,-,-,0.3,70.0,-,-,-,,Batavia Min,,0.21,2.5,0.205,0.21,0.22,0.175,12.66,0.375,0.093
BTVO,245,12.053,2.394,0.007,-,-,-,-,-,-,-,,  opt jun12,,0.10,2,0.095,0.11,0.10,0.08,24.14,0.21,0.03
BTU,3608.38,96.859,4.936,0.046,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.205,2,0.20,0.205,0.21,0.17,9.95,0.21,0.05
BTUO,249.992,1.957,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.039,0.8,0.039,0.09,0.039,0.031,24.95,0.05,0.007
BAU,5196.39,114.447,47.104,0.047,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.20,4.5,0.195,0.20,0.21,0.145,28.17,1.345,0.13
BCI,438.891,52.498,26.9,0.141,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.685,2,1.67,1.685,1.705,1.605,0.34,2.23,0.93
BCD,5348.04,93.399,49.248,0.051,0.09,1.3,3.05,3.9,-,-,-,,BCD Res NL,,0.12,1.5,0.12,0.125,0.125,0.098,13.43,0.18,0.085
BPT,18409.2,766.469,973.6,0.754,1.27,0.5,16.05,4.3,1.75,9.17,2.54,p,Beach Energy Ltd,,0.69,-1,0.685,0.69,0.695,0.665,-2.29,1.04,0.655
BCN,9866.75,1519.56,681.251,0.013,-,-,1.96,0.9,-,-,-,,Beacon Min,,0.018,0.3,0.016,0.018,0.018,0.015,19.14,0.035,0.015
BCNO,-,13.509,19.194,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-0.86,0.006,0.001
BCNOA,4105.82,308.594,421.257,0.001,-,-,-,-,-,-,-,,  opt aug10,,0.006,,0.005,0.007,0.006,0.004,-0.86,0.022,0.004
BDR,3862.56,169.212,11.657,0.121,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.195,-1,0.195,0.20,0.21,0.19,-5.74,0.40,0.081
BDG,3792.79,116.214,133.58,0.092,0.15,1.2,3.2,5.6,0.5,6.40,2.78,,Bendigo Min Ltd,,0.18,-2.5,0.18,0.185,0.20,0.175,-13.05,0.295,0.175
BKY,345.921,38.041,42.967,0.152,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.12,-4,1.105,1.13,1.17,1.10,-4.31,1.595,0.905
BKYO,196.725,4.39,0.052,0.006,-,-,-,-,-,-,-,,  opt may13,,0.45,-5,0.45,0.50,0.45,0.45,-10.86,0.85,0.40
