ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 23, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4360.7 at 2012-03-23T16:37:03. Report at Friday, March 23, 2012. Processed Saturday at 2012-03-24T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,237.359,3.553,3.298,.016,-,-,-.62,-,-,-,-,,3D Oil,,.079,+.4,.075,.079,.079,.07,+5.43,.23,.069,,
DDD,655.357,6.393,8.682,.009,-,-,-.44,-,-,-,-,,3D Res,,.04,-.3,.038,.044,.042,.037,-6.88,.06,.035,,
ARH,190.500,4.187,7.194,.087,-,-,.47,40.4,-,-,-,,A'asian Resources,,.19,+2,.17,.185,.195,.175,+11.86,.41,.15,,
ABU,14512.1,653.688,825.103,.162,-,-,-.43,-,-,-,-,,ABM Res,,.05,-,.048,.05,.051,.047,+.09,.082,.033,,
AJC,7367.14,114.427,331.587,.045,-,-,-1.14,-,-,-,-,,Acacia Coal,,.05,-.2,.049,.05,.053,.05,-3.75,.185,.038,,
ACB,541.416,16.206,63.948,.044,-,-,-2.06,-,-,-,-,,A-Cap Res,,.22,-.5,.21,.22,.24,.21,-2.13,.45,.165,,
ACS,10.000,89.579,5.707,.054,-,-,-.42,-,-,-,-,,Accent Res,,.30,-,-,-,.30,.30,+.09,.405,.205,,
ACN,4008.31,38.308,78.159,.099,-,-,-4.59,-,-,-,-,,Acer Energy,,.215,+1.5,.21,.22,.22,.20,+7.59,.245,.105,,
AIV,130.000,7.352,65.453,.003,-,-,-.78,-,-,-,-,,ActiveX,,.021,-.1,.021,.025,.021,.021,-4.45,.065,.019,,
AIVO,-,2.974,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,.002,.001,.001,+.09,.014,.001,,
ADD,1156.55,12.588,50.003,.005,.01,1.5,-.51,-,-,-,-,,Adavale Resources,,.015,+.2,.015,.019,.016,.013,+15.48,.037,.01,,
ADN,20810.3,40.250,11.321,.014,-,-,-.95,-,-,-,-,,Adelaide Res,,.096,+2.1,.096,.099,.115,.076,+28.09,.175,.055,,
AAO,282.000,.872,9.006,.011,.10,1.8,-9.92,-,-,-,-,,Adept Solutions,†,.18,-,.18,.21,.20,.17,+.09,.80,.135,,
AAOO,-,-,2.907,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+.09,.11,.051,,
ABY,1540.33,21.779,27.372,.226,1.67,.4,12.66,5.7,9.00,1.41,12.50,,Aditya Birla,,.72,-5.5,.715,.74,.80,.715,-7.00,1.95,.68,,
ADY,1639.10,27.443,98.068,.029,-,-,-.44,-,-,-,-,,Admiralty Res,,.047,-.3,.046,.049,.049,.047,-5.91,.097,.034,,
AVD,-,3.668,132.921,.001,-.03,-,-4.44,-,-,-,-,,Advance Energy,,.004,-,-,-,.004,.004,+.09,.02,.004,,
AVDOA,-,-,62.111,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+.09,.005,.001,,
ADX,3179.48,47.469,144.919,.037,-,-,-1.93,-,-,-,-,,ADX Energy,,.085,+.3,.085,.088,.089,.079,+3.75,.11,.062,,
AFR,5373.80,54.520,178.917,.095,-,-,-1.92,-,-,-,-,,African Energy Res,,.29,-.5,.285,.29,.315,.285,-1.60,.915,.225,,
AAE,5698.03,54.098,161.860,.006,-,-,-.23,-,-,-,-,,Agri Energy,,.008,-.1,.008,.009,.009,.008,-11.02,.018,.004,,
AGR,812.666,7.460,11.396,.040,-,-,-9.22,-,-,-,-,,Aguia Res,,.465,-1.5,.44,.465,.48,.435,-3.03,1.155,.405,,
AQG,2717.95,37.628,12.192,.731,-,-,28.59,28.6,-,-,-,,Alacer Gold,,8.18,-1,8.15,8.21,8.23,7.85,-.03,12.30,7.60,,
AUQ,532.550,10.979,30.348,.069,-,-,-2.59,-,-,-,-,,Alara Res,,.33,-2,.33,.335,.35,.315,-5.62,.42,.23,,
ALY,957.154,13.753,20.786,.024,-,-,-1.68,-,-,-,-,,Alchemy Resources,,.155,-1.5,.15,.16,.175,.15,-8.73,.376,.114,,
AYN,12401.1,348.814,1550.48,.102,-,-,-.52,-,-,-,-,,Alcyone Res,,.077,-.1,.077,.078,.08,.076,-1.19,.145,.072,,
ALK,5313.04,57.543,88.360,.416,-,-,-1.22,-,-,-,-,,Alkane Res,,1.345,-2,1.345,1.36,1.47,1.325,-1.37,2.706,.882,,
AGS,4695.91,121.010,21.309,.128,-,-,-1.77,-,-,-,-,,Alliance Res,,.375,+1,.37,.38,.40,.355,+2.83,.615,.115,,
ALD,1094.10,8.068,94.166,.125,2.99,.6,-3.03,-,-,-,-,,Allied Gold,†,1.88,+1,1.84,1.89,1.90,1.85,+.63,4.00,.45,,
AGE,1303.62,19.371,40.460,.026,-,-,-.36,-,-,-,-,,Alligator Energy,,.185,-,.185,.19,.185,.175,+.09,.19,.076,,
AYR,1001.00,10.360,35.482,.003,-,-,-.33,-,-,-,-,,Alloy Res,,.015,-,.015,.016,.015,.015,+.09,.076,.015,,
AYM,824.400,23.645,-,.016,.08,1.0,-.65,-,-,-,-,,Altuis Mining,,.08,-,.065,.08,.08,.07,+.09,.15,.06,,
AOH,2409.58,48.189,81.265,.151,-,-,-4.72,-,-,-,-,,Altona Min,,.29,-1,.285,.29,.30,.285,-3.24,.39,.19,,
AJM,3485.51,27.741,37.524,.082,-,-,-.39,-,-,-,-,,Altura Min,,.18,+1,.175,.185,.185,.17,+5.97,.225,.13,,
