ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 14, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4908.6 at 2011-01-14T16:36:32. Report at Friday, January 14, 2011. Processed Saturday at 2011-01-15T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,578.939,.855,2.688,.052,-,-,-.42,-,-,-,-,,3D Oil,,.26,+2,.255,.26,.285,.245,+6.33,.365,.14,,
DDD,563.100,1.258,.836,.008,-,-,-1.15,-,-,-,-,,3D Res,,.042,+.2,.042,.047,.042,.04,+2.99,.049,.018,,
AAO,681.200,1.710,.227,.046,-,-,-.37,-,-,-,-,,A'asia Gold,,.245,-.5,.245,.26,.265,.245,-4.01,.295,.044,,
AAOO,195.999,.647,-,.019,-,-,-,-,-,-,-,,  opt apr13,,.145,+1,.125,.145,.145,.135,+5.40,.16,.011,,
ARH,940.237,2.291,1.366,.234,-,-,-.09,-,-,-,-,,A'asian Resources,,.53,+4,.52,.53,.53,.45,+6.16,.63,.20,,
AAM,2340.70,3.281,6.321,.021,-,-,-3.50,-,-,-,-,,A1 Min,,.105,-.5,.10,.105,.11,.10,-6.55,.39,.10,,
ABU,93253.0,109.187,33.780,.065,-,-,-2.62,-,-,-,-,,ABM Res,,.03,+.1,.029,.031,.033,.028,+1.44,.043,.016,,
AII,6.800,.130,.034,.041,-,-,-1.98,-,-,-,-,,Abra Min,,.29,+4,.32,.55,.29,.25,+13.99,.29,.086,,
ACB,5492.34,11.163,1.389,.135,-,-,-1.05,-,-,-,-,,A-Cap Res,,.68,+10,.65,.68,.68,.55,+15.23,.68,.28,,
ACS,106.996,.250,2.730,.054,-,-,-1.06,-,-,-,-,,Accent Res,,.315,-1.5,.315,.335,.34,.315,-6.55,.46,.13,,
AEX,11250.7,19.442,76.086,.026,-,-,-.21,-,-,-,-,,Acclaim Explore,,.018,-,.018,.019,.019,.017,-2.01,.029,.004,,
AEXCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,.003,-,-,.025,.003,.003,-2.01,.003,.003,,
AIV,1985.00,2.828,.659,.006,-,-,-1.13,-,-,-,-,,Activex,,.06,-.2,.06,.062,.062,.058,-5.23,.14,.05,,
ADU,1567.70,6.320,2.770,.365,-,-,-28.16,-,-,-,-,,Adamus Res,,.815,-3.5,.815,.82,.85,.80,-6.12,.895,.344,,
ADD,4863.77,9.489,.524,.011,.02,1.8,-1.13,-,-,-,-,,Adavale Resources,,.035,-.3,.035,.038,.04,.035,-9.90,.046,.015,,
ADE,3387.12,10.936,3.435,.039,-,-,-1.14,-,-,-,-,,Adelaide Energy,,.115,-.5,.115,.12,.125,.105,-6.17,.197,.06,,
ADN,671.370,1.447,3.533,.026,-,-,-.63,-,-,-,-,,Adelaide Res,,.18,-1,.175,.18,.19,.18,-7.27,.30,.125,,
ABY,1639.43,2.721,4.116,.415,1.61,.8,18.71,7.1,-,-,-,,Aditya Birla,,1.325,+7,1.28,1.33,1.335,1.23,+3.57,1.42,.62,,
ADY,8083.53,11.310,296.940,.016,-,-,-.09,-,-,-,-,,Admiralty Res,†,.034,+.1,.034,.035,.035,.032,+1.02,.09,.023,,
AVD,1303.73,2.138,.062,.003,.03,.4,-2.40,-,-,-,-,,Advance Energy,,.013,+.2,.013,.014,.014,.011,+16.17,.06,.007,,
AVDOA,-,-,-,-,-,-,-,-,-,-,-,,  opt aug12,,.003,-,.003,.004,.003,.003,-2.01,.003,.003,,
ADX,26099.4,30.904,3.316,.048,-,-,-.77,-,-,-,-,,ADX Energy,,.12,+2.5,.115,.12,.125,.092,+24.31,.265,.081,,
ADXO,49.167,.176,-,-,-,-,-,-,-,-,-,,  opt mar11,,.014,+.4,.014,.025,.014,.012,+37.99,.09,.01,,
AED,551.341,1.334,4.527,.081,-,-,-6.90,-,-,-,-,,AED Oil,,.40,-,.40,.405,.41,.39,-2.01,.70,.37,,
AFR,15086.8,30.827,3.361,.217,-,-,-.76,-,-,-,-,,African Energy Res,,.74,+6,.74,.745,.75,.64,+6.82,.785,.064,,
AKI,25044.6,25.045,.298,.151,-,-,2.26,18.6,-,-,-,,African Iron Ltd,†,.42,+18,.415,.43,.45,.24,+72.99,.45,.086,,
AKIOA,479.764,.480,.183,.006,-,-,-,-,-,-,-,,  opt dec13,†,.25,+15,.25,.28,.25,.10,+148.0,.25,.015,,
AAE,8745.11,21.792,-,.007,-,-,3.80,.4,-,-,-,,Agri Energy,,.017,+.3,.016,.017,.017,.015,+19.42,.033,.009,,
AGR,413.229,.990,-,.030,-,-,-4.62,-,-,-,-,,Aguia Res Ltd,,.50,-3.5,.50,.54,.535,.49,-8.55,.64,.15,,
ALG,2.000,.128,.015,.009,-,-,-1.31,-,-,-,-,,Alamar Res,,.34,+1,.34,.37,.34,.33,+1.02,.50,.15,,
ALGO,-,.013,-,.001,-,-,-,-,-,-,-,,  opt mar13,,.11,-,.11,.27,.11,.11,-2.01,.21,.03,,
AUQ,3554.03,6.561,.521,.058,-,-,-2.24,-,-,-,-,,Alara Res,,.46,+5.5,.46,.465,.51,.40,+11.57,.51,.08,,
ALB,2421.32,4.456,-,.045,-,-,-86.56,-,-,-,-,,Albidon,,.13,+1,.13,.135,.14,.12,+6.33,.30,.039,,
ALY,2155.64,3.099,1.583,.063,-,-,-2.42,-,-,-,-,,Alchemy Resources,,.645,+7.5,.645,.655,.665,.555,+11.15,.875,.33,,
AYN,37657.7,77.391,9.421,.039,-,-,1.29,3.3,-,-,-,,Alcyone Res,,.042,-.2,.041,.042,.047,.04,-6.55,.056,.019,,
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,.039,-,-,.039,.039,.039,-2.01,.039,.021,,
ALK,3607.38,13.325,2.547,.264,-,-,4.80,22.1,-,-,-,,Alkane Res,,1.06,+7.5,1.05,1.06,1.08,.98,+5.61,1.19,.23,,
AGS,1734.61,3.651,3.098,.160,-,-,-1.42,-,-,-,-,,Alliance Res,,.47,-2.5,.465,.47,.495,.46,-7.06,.67,.28,,
ALD,4282.57,12.664,5.807,.636,.33,1.8,1.31,46.6,-,-,-,,Allied Gold,,.61,-7,.605,.62,.67,.605,-12.30,.70,.25,,
AYR,6745.96,16.520,.457,.005,-,-,-.50,-,-,-,-,,Alloy Res,,.046,+.6,.046,.047,.05,.041,+12.99,.067,.018,,
AOH,2630.63,9.564,27.717,.108,-,-,2.46,17.9,-,-,-,,Altona Min Ltd,†,.44,-2,.435,.45,.455,.42,-6.35,.48,.089,,
AJM,2445.35,4.150,.325,.059,-,-,-.54,-,-,-,-,,Altura Min,,.18,-,.18,.185,.185,.175,-2.01,.33,.115,,
AJMOA,1275.13,1.724,-,.006,-,-,-,-,-,-,-,,  opt aug11,,.045,-.1,.04,.045,.048,.041,-4.18,.065,.03,,
AWC,93011.1,173.534,141.539,6.003,1.22,2.0,.59,416.9,4.23,.14,1.72,f,Alumina,,2.46,-11,2.45,2.46,2.58,2.36,-6.29,2.67,1.45,,
AMU,20077.6,23.793,7.803,.071,.38,.6,-.14,-,-,-,-,,Amadeus Energy,,.235,-,.23,.24,.235,.21,-2.01,.27,.175,,
AXZ,358.390,.698,.127,.013,-,-,-2.13,-,-,-,-,,Amex Res,,.22,-3,.22,.23,.235,.21,-14.01,.28,.115,,
AMX,2778.29,4.253,2.441,.590,-,-,-10.79,-,-,-,-,,Ampella Min,,2.93,+8,2.91,2.97,3.04,2.75,+.80,3.42,.63,,
AHR,583.882,1.759,.475,.013,-,-,-1.46,-,-,-,-,,Anchor Res,,.26,+1,.26,.27,.27,.25,+1.99,.28,.12,,
ATM,-,-,-,2.604,-,-,5.55,24.6,1.42,3.91,1.04,,Aneka Tambang,,1.365,-,1.365,-,1.365,1.365,-2.01,1.365,1.06,,
AAR,6081.82,11.349,3.285,.017,-,-,-.15,-,-,-,-,,Anglo Aust,,.03,-.2,.029,.03,.034,.03,-8.26,.066,.018,,
