ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4588.8 at 16:39 12/2/2010  Report at 19:07 Friday 12/2/2010. Processed 17:51 Sunday 14/2/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AJMO,30.6,0.156,-,-,-,-,-,-,-,-,-,,  opt may10,,0.018,,-,0.02,0.018,0.018,-1.24,0.08,0.01
AWC,85242.7,474.961,186.619,3.965,1.21,1.3,-1.2,-,2,-,1.23,f,Alumina Ltd,,1.625,6.5,1.62,1.625,1.715,1.535,2.92,2.06,0.683
AMU,839.625,15.332,1.233,0.067,0.48,0.5,3.5,6.3,-,-,-,,Amadeus Energy,,0.22,,0.215,0.22,0.23,0.21,-1.24,0.43,0.205
AXZ,68,0.357,-,0.009,-,-,-5.32,-,-,-,-,,Amex Res,,0.175,-0.5,0.06,0.195,0.175,0.17,-4.02,0.25,0.08
AMX,5079.6,20.374,0.576,0.126,-,-,-6.37,-,-,-,-,,Ampella Min,,0.79,9,0.79,0.80,0.85,0.70,11.61,0.85,0.076
AMXO,302.5,1.161,-,0.009,-,-,-,-,-,-,-,,  opt jul10,,0.59,12.5,0.585,0.625,0.63,0.54,25.64,0.63,0.03
AHR,258.4,2.195,-,0.009,-,-,-1.57,-,-,-,-,,Anchor Res,,0.24,,0.235,0.24,0.26,0.22,-1.24,0.28,0.032
AHRO,-,0.133,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,0.007,0.01,0.01,0.01,-1.24,0.03,0.001
AND,914.967,8.685,13.687,1.2,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.55,27,2.32,2.55,2.55,2.30,10.60,2.72,1.30
ATM,1,0.004,0.01,2.175,-,-,0.36,316.7,2.94,0.12,2.58,,Aneka Tambang cdi 1:5,,1.14,2,1.06,1.14,1.14,1.14,0.54,1.14,0.97
AAR,230,9.65,21.778,0.012,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.024,-0.2,0.025,0.029,0.027,0.024,-8.93,0.044,0.021
AGP,0.12,-,-,0.313,-,-,45.18,6.4,15.87,2.85,5.45,,Anglo Pacific Grp,,2.91,16,2.91,-,2.91,2.91,4.58,3.50,2.581
AGG,84.499,0.307,0.311,0.748,-,-,-71.44,-,3.33,-,0.40,,Anglogold Ashanti cdi 5:1,,8.38,13,8.35,8.98,8.67,8.25,0.33,11.50,8.00
AZZ,4529.07,42.36,2.203,0.175,-,-,0.26,273.1,-,-,-,,Antares Energy,,0.71,4.5,0.705,0.72,0.72,0.665,5.52,0.77,0.035
AVM,97.554,1.323,0.141,0.033,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.56,8,3.56,3.65,3.56,3.50,1.06,3.75,1.19
AAL,13,0.25,0.062,0.004,-,-,-0.75,-,-,-,-,,Apac Coal,,0.04,,0.032,0.05,0.04,0.04,-1.24,0.115,0.04
AXM,27347.2,308.323,29.864,0.096,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.029,0.1,0.029,0.03,0.03,0.027,2.33,0.276,0.027
AXMO,688.619,87.265,-,0.006,-,-,-,-,-,-,-,,  opt nov12,,0.009,,0.008,0.009,0.009,0.008,-1.24,0.025,0.008
AZO,619.815,6.601,-,0.037,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.44,-2.5,0.44,0.45,0.50,0.40,-6.62,0.76,0.35
AON,274.453,1.646,0.025,0.018,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.165,1,0.165,0.175,0.185,0.16,5.21,0.40,0.135
AQP,6766.12,44.879,16.161,3.11,-,-,-16.39,-,-,-,-,,Aquarius Platinum,,6.72,2,6.60,6.79,6.90,6.36,-0.94,7.95,3.088
AQA,6337.2,26.146,4.618,3.029,-,-,-10.5,-,-,-,-,,Aquila Res,,9.40,126,9.30,9.40,9.55,7.85,14.24,11.38,1.727
ARU,1246.7,16.076,5.181,0.209,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.805,6.5,0.80,0.815,0.84,0.72,7.54,1.285,0.245
AAG,252.77,6.204,0.045,0.026,-,-,-3.81,-,-,-,-,,Aragon Res,,0.13,-1,0.13,0.14,0.135,0.12,-8.39,0.27,0.055
AAGO,-,0.096,0.014,-,-,-,-,-,-,-,-,,  opt sep10,,0.01,,0.001,0.01,0.01,0.01,-1.24,0.05,0.002
ARX,17342.5,46.711,1.494,0.017,-,-,16.13,0.3,-,-,-,,ARC Explore Ltd,,0.048,1.3,0.048,0.051,0.056,0.035,35.90,0.056,0.007
ARXO,2145.93,2.147,0.141,-,-,-,-,-,-,-,-,,  opt jun12,,0.008,0.5,0.008,0.01,0.016,0.003,165.40,0.016,0.001
ARXOA,4533,7.663,-,0.003,-,-,-,-,-,-,-,,  opt jan11,,0.021,1.2,0.021,0.023,0.025,0.009,132.10,0.025,0.009
AXE,386,3.415,0.656,0.011,-,-,-1.93,-,-,-,-,,Archer Explore,,0.17,2,0.15,0.17,0.17,0.145,12.09,0.21,0.052
ARD,437,1.791,1.149,0.005,-,-,-3.8,-,-,-,-,,Argent Min,,0.11,1,0.11,0.13,0.15,0.105,8.76,0.20,0.044
ARDO,-,0.937,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.015,,0.015,0.035,0.015,0.015,-1.24,0.06,0.01
AXT,393.479,3.044,1.31,0.004,-,-,-0.42,-,-,-,-,,Argo Explore,,0.043,-0.1,0.043,0.045,0.046,0.042,-3.51,0.08,0.027
ARE,1139.01,11.063,4.645,0.012,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.072,-0.4,0.073,0.074,0.077,0.071,-6.51,0.105,0.048
AGY,40.72,0.763,0.513,0.004,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.045,,0.045,0.06,0.045,0.045,-1.24,0.13,0.025
AOE,20100.5,117.268,96.244,2.673,0.82,4.5,52,7.0,-,-,-,,Arrow Energy,,3.65,22,3.63,3.67,3.72,3.32,5.17,4.73,2.36
ARV,1225.51,19.399,0.005,0.014,-,-,-8.47,-,-,-,-,,Artemis Res,,0.077,-1.2,0.075,0.077,0.086,0.076,-14.73,0.199,0.029
ARVOB,-,1.41,-,0.004,-,-,-,-,-,-,-,,  opt jun11,,0.05,,0.036,0.044,0.05,0.05,-1.24,0.058,0.019
ATN,1374.65,15.521,8.342,0.011,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.022,-0.1,0.022,0.023,0.023,0.021,-5.59,0.099,0.004
ATNOA,-,9.45,4.55,-,-,-,-,-,-,-,-,,  opt feb10,,0.001,,-,0.001,0.001,0.001,-1.24,0.025,0.001
ARO,82115,558.83,14.022,0.012,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.011,-0.1,0.011,0.012,0.012,0.011,-9.58,0.016,0.002
AROOB,2913.36,34.474,-,-,-,-,-,-,-,-,-,,  opt nov12,,0.003,-0.1,0.003,0.004,0.004,0.003,-26.24,0.006,0.001
AHN,50,1.254,0.207,0.003,-,-,-4.08,-,-,-,-,,Athena Res,,0.058,-0.5,0.058,0.07,0.063,0.058,-9.18,0.08,0.017
AHNOA,-,0.225,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.02,,0.017,0.027,0.02,0.02,-1.24,0.02,0.02
ATV,1217.13,13.625,2.626,0.02,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.05,0.4,0.049,0.052,0.056,0.049,7.45,0.10,0.04
ATVCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.03,,-,0.03,0.03,0.03,-1.24,0.03,0.011
ATVOA,-,0.38,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.021,,0.015,0.027,0.021,0.021,-1.24,0.045,0.016
AGO,15613,108.166,77.496,0.934,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,2.09,24,2.08,2.09,2.10,1.805,11.73,2.36,1.115
AXY,1655.75,28.675,10.65,0.017,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.08,-0.2,0.076,0.08,0.085,0.077,-3.68,0.125,0.017
AXYO,-,0.905,0.556,-,-,-,-,-,-,-,-,,  opt oct10,,0.005,,0.003,0.005,0.005,0.005,-1.24,0.01,0.001
ATQ,0.8,4.385,0.395,0.01,-,-,-4.7,-,-,-,-,,Atomic Res,,0.10,,0.092,0.10,0.10,0.10,-1.24,0.17,0.079
ATQO,-,-,0.03,-,-,-,-,-,-,-,-,,  opt aug11,,0.023,,0.009,0.049,0.023,0.023,-1.24,0.035,0.001
ACZ,-,0.372,0.413,0.005,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.18,,0.14,0.19,0.18,0.18,-1.24,0.26,0.125
ACZO,-,0.2,0.115,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.04,,0.04,0.07,0.04,0.04,-1.24,0.09,0.03
ADX,1428.26,12.45,4.682,0.026,-,-,-1.6,-,-,-,-,,Audax Res,,0.09,0.7,0.089,0.098,0.093,0.082,7.19,0.175,0.017
AUK,487.5,5.677,0.33,0.014,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.135,-2.5,0.135,0.16,0.16,0.135,-16.87,0.20,0.007
AUKO,1.25,0.648,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.03,,-,0.03,0.03,0.03,-1.24,0.03,0.009
AUJ,41,0.711,0.963,0.006,-,-,0.26,69.2,-,-,-,,Augustus Min,,0.18,,0.18,0.245,0.18,0.18,-1.24,0.22,0.10
AEE,518.082,9.904,0.721,0.014,-,-,-4.46,-,-,-,-,,Aura Energy,,0.17,1.5,0.15,0.17,0.17,0.155,8.44,0.26,0.08
AGU,2248.15,11.234,0.158,0.008,-,-,-4.41,-,-,-,-,,Aurium Res,,0.027,0.2,0.024,0.025,0.027,0.023,6.76,0.075,0.013
AGUO,-,0.718,0.8,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,-1.24,0.01,0.001
AGUOA,-,0.3,-,0.002,-,-,-,-,-,-,-,,  opt sep12,,0.02,,0.007,0.018,0.02,0.02,-1.24,0.025,0.02
ARM,3104.5,19.444,0.548,0.103,-,-,-5,-,-,-,-,,Aurora Min Ltd,,1.25,27,1.245,1.25,1.26,0.975,26.31,1.26,0.07
AUT,1790.71,9.635,1.162,0.081,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.40,4.5,0.38,0.40,0.41,0.355,11.43,0.41,0.10
AXO,4224.33,40.865,3.933,0.065,-,-,-19.38,-,-,-,-,,Aurox Res,,0.335,1,0.335,0.34,0.37,0.285,1.83,0.49,0.09
AUC,993.961,8.5,-,0.011,-,-,-,-,-,-,-,,Ausgold Ltd,,0.205,3.5,0.205,0.21,0.21,0.155,19.35,0.248,0.155
AUCO,834.5,1.032,-,0.003,-,-,-,-,-,-,-,,  opt mar13,,0.06,2.4,0.06,0.07,0.06,0.036,65.42,0.06,0.036
AOA,176.29,1.014,-,0.007,-,-,-,-,-,-,-,,Ausmon Resources,,0.25,-6,0.235,0.295,0.27,0.23,-20.60,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.002,-,-,-,-,-,-
AQD,296.664,3.119,3.898,0.032,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.14,2.5,0.125,0.135,0.14,0.11,20.50,0.195,0.08
AQR,1409.68,89.915,0.678,0.044,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.36,3.5,0.40,0.36,0.375,0.31,9.53,0.52,0.03
ABZ,2094.44,5.713,-,0.008,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.39,9,0.39,0.395,0.45,0.29,28.76,0.49,0.25
AGV,2,2.273,0.245,0.002,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.025,-0.1,0.025,0.036,0.025,0.025,-5.09,0.115,0.024
AKA,848.974,5.179,-,0.01,-,-,-,-,-,-,-,,Aust Min Min,,0.22,2,0.21,0.22,0.22,0.19,8.76,0.245,0.19
AUZ,130894,598.182,-,0.007,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-1.24,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-1.24,0.001,0.001
AOC,-,0.971,0.328,0.004,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.08,,0.06,0.07,0.08,0.08,-1.24,0.135,0.05
AOCOA,-,1.307,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.012,,0.01,0.033,0.012,0.012,-1.24,0.016,0.012
AOM,200,16.922,1.331,0.009,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.004,,0.003,0.004,0.004,0.004,-1.24,0.009,0.003
ARW,1717.52,55.321,7.648,0.01,0.01,1.6,-2.65,-,-,-,-,,Aust Renewable,,0.016,,0.016,0.017,0.017,0.015,-1.24,0.033,0.004
AOK,4851.15,29.179,1.768,0.028,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.165,-0.5,0.165,0.175,0.175,0.155,-4.18,0.22,0.051
AKK,3712.67,62.545,1.196,0.012,-,-,-3.44,-,-,-,-,,Austin Explore,,0.04,-0.1,0.04,0.042,0.045,0.04,-3.68,0.096,0.02
AKKO,6094.09,18.607,-,0.002,-,-,-,-,-,-,-,,  opt nov11,,0.013,,0.012,0.015,0.014,0.012,-1.24,0.031,0.012
APG,2502.83,18.76,10.411,0.033,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.041,,0.041,0.042,0.042,0.039,-1.24,0.059,0.028
AAF,250,49.495,7.65,0.007,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.004,,0.003,0.004,0.004,0.004,-1.24,0.007,0.001
AGD,-,0.273,0.008,0.019,-,-,-2.53,-,-,-,-,,Austral Gold,,0.11,,0.10,0.14,0.11,0.11,-1.24,0.23,0.065
AZX,110,0.464,0.145,0.007,-,-,-15.3,-,-,-,-,,Auzex Res,,0.18,3,0.15,0.18,0.19,0.15,18.76,0.26,0.11
AZXO,-,0.02,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.025,0.009,0.009,-1.24,0.07,0.006
AVI,794.688,6.781,0.231,0.024,-,-,-5.87,-,-,-,-,,Avalon Min,,0.205,0.5,0.20,0.21,0.21,0.18,1.26,0.297,0.054
AVINA,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
AVB,18786.2,160.072,0.354,0.008,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.026,-0.1,0.026,0.027,0.035,0.025,-4.95,0.045,0.006
AVBO,-,0.725,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,0.001,0.002,0.001,0.001,-1.24,0.15,0.001
AVBOB,3545,21.787,-,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.015,0.1,0.015,0.019,0.02,0.015,5.90,0.027,0.004
AVA,637.856,3.435,7.644,0.007,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.06,-1,0.062,0.074,0.07,0.06,-15.53,0.215,0.056
AVO,6164.9,31.201,21.038,0.495,0.61,3.0,-6.97,-,-,-,-,,Avoca Res,,1.815,21.5,1.79,1.835,1.945,1.655,12.20,2.26,1.415
AVZ,-,1.446,0.678,0.006,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.11,,0.10,0.115,0.11,0.11,-1.24,0.17,0.03
AWE,12070.7,88.179,45.093,1.409,1.80,1.5,17.36,15.6,-,-,-,,AWE Ltd,,2.70,2,2.67,2.70,2.76,2.63,-0.50,3.17,2.11
AXC,100,0.87,0.735,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.023,0.3,0.023,0.025,0.023,0.02,13.76,0.04,0.015
AXCO,-,2.51,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,0.001,0.002,0.001,0.001,-1.24,0.006,0.001
AVQ,4501.07,29.617,-,0.01,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.032,0.4,0.028,0.031,0.032,0.026,13.04,0.04,0.011
AZM,2388.43,21.391,0.581,0.044,-,-,-2.8,-,-,-,-,,Azumah Res,,0.24,2,0.23,0.24,0.245,0.185,7.85,0.325,0.071
AZS,290.5,5.7,5.176,0.009,-,-,-1.9,-,-,-,-,,Azure Min,,0.038,-0.2,0.038,0.043,0.042,0.038,-6.24,0.08,0.035
BND,259.496,1.848,0.774,0.083,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.65,9,0.61,0.65,0.65,0.565,14.83,0.80,0.18
BMN,3446.23,37.899,11.634,0.12,-,-,-6.22,-,-,-,-,,Bannerman Res,,0.595,-1.5,0.58,0.595,0.65,0.575,-3.70,1.485,0.57
BKP,21797,221.415,-,0.009,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.005,,0.004,0.005,0.005,0.004,-1.24,0.03,0.003
BAR,2866.95,6.423,6.665,0.029,-,-,-1.78,-,-,-,-,,Barra Res,,0.091,1.5,0.091,0.095,0.105,0.071,18.49,0.22,0.047
BARO,-,0.04,1.396,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.001,0.017,0.007,0.007,-1.24,0.029,0.004
BSE,56,2.936,0.496,0.003,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.10,0.5,0.092,0.10,0.10,0.09,4.02,0.155,0.045
BSM,3466.49,24.207,2.913,0.037,-,-,18.46,1.2,-,-,-,,Bass Metals Ltd,,0.215,-1,0.21,0.225,0.23,0.205,-5.69,0.349,0.089
BSMOA,4.875,0.115,0.057,-,-,-,-,-,-,-,-,,  opt apr10,,0.01,-1.4,0.01,0.02,0.024,0.01,-59.58,0.08,0.01
BAS,1285.53,47.968,0.948,0.01,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.035,0.1,0.035,0.036,0.036,0.033,1.70,0.068,0.013
BSR,713.043,9.677,3.396,0.046,-,-,-0.9,-,-,-,-,,Bassari Res,,0.335,,0.325,0.34,0.335,0.315,-1.24,0.44,0.057
BTV,1543.89,13.166,5.83,0.021,-,-,4.8,3.3,-,-,-,,Batavia Min,,0.16,1.5,0.15,0.16,0.165,0.135,9.10,0.19,0.067
BTVO,1.25,4.541,0.326,0.003,-,-,-,-,-,-,-,,  opt jun12,,0.07,-2,0.07,0.088,0.09,0.07,-23.46,0.095,0.011
BAU,1101.09,7.445,6.763,0.176,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.75,-1.5,0.745,0.76,0.80,0.705,-3.20,1.345,0.21
BCI,488.921,6.81,1.759,0.101,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.21,7.5,1.18,1.21,1.22,1.115,5.37,1.476,0.334
BCD,1226.62,6.309,4.395,0.045,0.09,1.2,2.29,4.8,-,-,-,,BCD Res NL,,0.11,-0.5,0.11,0.115,0.11,0.105,-5.59,0.21,0.105
BPT,23575.8,163.931,176.982,0.794,-,-,25.21,2.9,1.75,14.41,2.38,p,Beach Energy Ltd,,0.735,0.5,0.735,0.74,0.76,0.73,-0.56,1.04,0.693
BPTO,1548.69,10.842,7.055,0.001,-,-,-,-,-,-,-,,  opt jun10,,0.01,0.9,0.006,0.01,0.011,0.002,898.80,0.047,0.001
BCN,41602.7,783.296,4.083,0.02,-,-,-3.44,-,-,-,-,,Beacon Min,,0.028,0.1,0.027,0.028,0.03,0.026,2.46,0.034,0.004
BCNO,1000,1.925,0.25,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,-0.2,0.001,0.002,0.003,0.001,-67.91,0.008,0.001
BCNOA,16237.4,133.02,-,0.004,-,-,-,-,-,-,-,,  opt aug10,,0.017,0.2,0.016,0.017,0.017,0.015,12.09,0.021,0.001
BDR,265.199,21.898,1.213,0.022,-,-,-4,-,-,-,-,,Beadell Resource,,0.23,2,0.225,0.23,0.23,0.20,8.28,0.40,0.041
BDG,4414.85,32.112,18.859,0.124,0.15,1.6,1.7,14.4,0.5,3.40,2.04,,Bendigo Min Ltd,,0.245,1.5,0.23,0.245,0.245,0.22,5.28,0.32,0.19
BKY,627.689,9.665,5.099,0.175,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.295,-0.5,1.285,1.295,1.34,1.26,-1.63,1.50,0.37
BKYO,0.75,1.622,-,0.008,-,-,-,-,-,-,-,,  opt may13,,0.60,,0.60,0.70,0.60,0.60,-1.24,0.76,0.40
BHP,63403,371.39,466.37,136.995,8.76,4.7,185.29,22.0,97.87,1.89,2.40,f,BHP Billiton Ltd,,40.82,127,40.79,40.82,41.24,39.24,1.97,44.49,26.64
BFE,718.02,4.722,0.253,0.017,-,-,-3.48,-,-,-,-,,Black Fire Min,,0.155,4.5,0.145,0.155,0.155,0.11,39.67,0.20,0.026
