ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 18, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4715.8 at 2011-03-18T16:35:14. Report at Friday, March 18, 2011. Processed Saturday at 2011-03-19T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,153.190,3.256,10.644,.040,-,-,-.44,-,-,-,-,,3D Oil,,.20,-3,.20,.225,.23,.18,-12.64,.285,.14,,
DDD,774.436,8.149,4.001,.010,-,-,-.93,-,-,-,-,,3D Res,,.05,-1.1,.053,.057,.058,.05,-17.63,.062,.019,,
AAO,1060.58,7.811,2.143,.032,-,-,-1.22,-,-,-,-,,A'asia Consolidated,,.17,-1,.16,.17,.19,.15,-5.16,.295,.044,,
AAOO,250.900,2.857,-,.011,-,-,-,-,-,-,-,,  opt apr13,,.088,-.2,.085,.105,.088,.085,-1.82,.16,.011,,
ARH,830.509,7.012,6.866,.124,-,-,-.09,-,-,-,-,,A'asian Resources,,.28,-3,.28,.295,.30,.24,-9.28,.63,.20,,
AAM,7688.96,56.835,34.776,.009,-,-,-2.95,-,-,-,-,,A1 Minerals,,.045,-1.4,.041,.045,.06,.039,-23.33,.275,.039,,
ABU,55243.4,802.037,179.451,.080,-,-,.82,4.4,-,-,-,,ABM Res,,.036,+.2,.035,.036,.037,.03,+6.28,.043,.016,,
AII,43.421,.581,.490,.028,-,-,-1.98,-,-,-,-,,Abra Min,,.20,-2,.12,.26,.22,.20,-8.69,.32,.086,,
ACB,14520.1,59.077,16.320,.072,-,-,-1.05,-,-,-,-,,A-Cap Res,,.36,-26,.355,.365,.53,.29,-41.54,.76,.28,,
ACS,510.400,5.425,11.567,.044,-,-,-.69,-,-,-,-,,Accent Res,,.255,+.5,.245,.26,.265,.22,+2.40,.46,.13,,
AEX,23301.9,191.174,1332.64,.009,-,-,-.21,-,-,-,-,,Acclaim Explore,,.006,-.1,.006,.007,.007,.005,-13.89,.027,.005,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,.002,.005,.004,.004,+.40,.004,.003,,
AIV,3362.96,65.147,5.291,.006,-,-,-1.06,-,-,-,-,,Activex,,.056,-.8,.056,.06,.063,.048,-12.10,.14,.048,,
ADU,13300.5,61.308,26.383,.318,-,-,-38.53,-,-,-,-,,Adamus Res,,.71,-1,.70,.72,.715,.62,-.99,.895,.387,,
ADD,3984.09,49.485,7.378,.010,.02,1.6,-.61,-,-,-,-,,Adavale Resources,,.031,-.1,.03,.034,.033,.029,-2.72,.046,.015,,
ADE,4434.18,51.183,15.444,.046,-,-,-1.14,-,-,-,-,,Adelaide Energy,,.135,-.5,.13,.135,.14,.105,-3.17,.197,.06,,
ADN,937.558,10.953,19.304,.024,-,-,-.58,-,-,-,-,,Adelaide Res,,.165,-.5,.165,.19,.17,.15,-2.54,.27,.125,,
ABY,3471.07,26.686,36.069,.421,1.61,.8,18.71,7.2,-,-,-,,Aditya Birla,,1.345,+2,1.31,1.345,1.345,1.155,+1.91,1.47,.62,,
ADY,17087.0,94.748,951.624,.016,-,-,3.01,1.1,-,-,-,,Admiralty Res,†,.034,-,.034,.035,.035,.033,+.40,.07,.023,,
AVD,3924.12,132.820,.567,.003,-.02,-,-4.95,-,-,-,-,,Advance Energy,,.016,-.4,.015,.017,.02,.013,-19.60,.05,.007,,
AVDOA,1845.00,61.211,-,-,-,-,-,-,-,-,-,,  opt aug12,,.004,-.2,.004,.005,.006,.002,-32.93,.01,.002,,
ADX,5773.66,142.518,37.508,.040,-,-,-.76,-,-,-,-,,ADX Energy,,.10,+.2,.10,.105,.105,.082,+2.44,.265,.082,,
ADXO,-,4.473,-,-,-,-,-,-,-,-,-,,  opt mar11,,.001,-,-,.001,.001,.001,+.40,.09,.001,,
AED,1225.88,19.956,17.149,.053,.89,.3,-3.48,-,-,-,-,,AED Oil,,.265,-2.5,.265,.27,.295,.245,-8.22,.685,.245,,
AFR,26860.9,168.606,13.433,.234,-,-,-.63,-,-,-,-,,African Energy Res,,.79,+1.5,.79,.795,.79,.555,+2.34,1.045,.064,,
AKI,4378.19,120.502,1.544,.113,-,-,1.05,30.0,-,-,-,,African Iron,†,.315,+1.5,.30,.32,.32,.27,+5.40,.45,.086,,
AKIOA,81.500,2.962,.747,.003,-,-,-,-,-,-,-,,  opt dec13,†,.11,-,.115,.16,.11,.11,+.40,.25,.015,,
AAE,1557.33,107.663,21.763,.007,-,-,-15.73,-,-,-,-,,Agri Energy,,.014,+.2,.013,.014,.014,.012,+17.07,.033,.009,,
AGR,979.297,10.898,2.896,.066,-,-,-5.47,-,-,-,-,,Aguia Res,,1.09,-7,1.07,1.10,1.15,.84,-5.63,1.56,.38,,
AQG,2877.85,11.430,-,.931,-,-,-,-,-,-,-,,Alacer Gold Corp,,8.19,-67,8.10,8.24,8.65,7.83,-7.16,9.50,7.61,,
ALG,99.300,.709,.514,.010,-,-,-1.31,-,-,-,-,,Alamar Res,,.40,-5,.40,.50,.45,.39,-10.71,.56,.15,,
ALGO,-,.169,-,.002,-,-,-,-,-,-,-,,  opt mar13,,.20,-,.16,.27,.20,.20,+.40,.28,.03,,
AUQ,2614.00,29.637,2.541,.040,-,-,-2.24,-,-,-,-,,Alara Res,,.32,+2,.32,.33,.32,.27,+7.07,.51,.08,,
ALB,3299.57,51.743,-,.049,-,-,-86.56,-,-,-,-,,Albidon,,.14,+.5,.125,.135,.14,.115,+4.10,.30,.039,,
ALY,2968.49,20.373,21.293,.033,-,-,-2.22,-,-,-,-,,Alchemy Resources,,.34,-1,.34,.35,.36,.26,-2.46,.815,.26,,
AYN,85724.9,1511.63,54.575,.089,-,-,-.20,-,-,-,-,,Alcyone Res,,.068,+.7,.067,.068,.068,.051,+11.88,.086,.019,,
AYNOB,-,.100,-,-,-,-,-,-,-,-,-,,  opt sep11,,.033,-,-,.03,.033,.033,+.40,.039,.021,,
ALK,9212.93,82.545,10.785,.365,-,-,4.80,28.2,-,-,-,,Alkane Res,,1.355,-5,1.355,1.36,1.40,1.21,-3.16,1.65,.23,,
AGS,4431.21,20.221,17.382,.097,-,-,-1.90,-,-,-,-,,Alliance Res,,.285,-7.5,.285,.295,.34,.275,-20.43,.55,.275,,
ALD,8365.14,91.670,51.295,.646,.35,1.8,6.45,9.6,-,-,-,,Allied Gold,,.62,-.5,.62,.63,.63,.54,-.40,.76,.29,,
AGE,4627.14,39.263,-,.015,-,-,-,-,-,-,-,,Alligator Energy,,.145,-4.5,.135,.145,.17,.12,-23.28,.245,.12,,
AYR,1809.85,34.942,4.157,.005,-,-,-.31,-,-,-,-,,Alloy Res,,.032,-.3,.032,.035,.035,.032,-8.17,.067,.018,,
AOH,16766.4,67.751,50.721,.113,-,-,.57,42.1,-,-,-,,Altona Min,,.24,-3,.235,.25,.27,.205,-10.71,.452,.084,,
AJM,2594.20,37.047,2.804,.050,-,-,1.30,11.9,-,-,-,,Altura Min,,.155,+.5,.15,.16,.17,.14,+3.73,.33,.115,,
AJMOA,2246.75,19.469,-,.004,-,-,-,-,-,-,-,,  opt aug11,,.027,-.5,.027,.03,.038,.022,-15.22,.065,.022,,
AWC,115978,883.695,919.749,5.442,1.13,2.0,1.38,161.6,6.17,.22,2.77,f,Alumina,,2.23,+1,2.22,2.23,2.25,2.12,+.85,2.67,1.45,,
AXZ,117.500,5.680,.368,.025,-,-,-2.13,-,-,-,-,,Amex Res,,.425,-.5,.445,.465,.43,.40,-.76,.51,.115,,
AMX,3350.46,26.044,46.842,.609,-,-,-11.95,-,-,-,-,,Ampella Min,,3.00,+20,2.84,3.00,3.00,2.74,+7.54,3.42,1.15,,
AHR,617.699,6.005,3.413,.013,-,-,-1.46,-,-,-,-,,Anchor Res,,.265,-.5,.265,.27,.27,.255,-1.45,.33,.12,,
ATM,-,-,.004,2.385,.11,11.4,1.91,65.4,1.42,1.35,1.14,,Aneka Tambang,,1.25,-,-,-,1.25,1.25,+.40,1.365,1.14,,
AAR,6990.37,62.464,13.521,.012,-,-,-.15,-,-,-,-,,Anglo Aust Res,,.02,-.4,.02,.022,.023,.019,-16.27,.066,.018,,
AGG,5.844,.363,.449,.809,8.69,1.0,-99.23,-,4.29,-,.47,,Anglogold Ashanti,,9.07,-37,8.55,9.60,9.30,9.00,-3.52,10.50,8.10,,
AZZ,12534.1,75.428,67.356,.110,-,-,-.54,-,-,-,-,,Antares Energy,,.39,-,.39,.405,.41,.365,+.40,.885,.29,,
AVM,195.722,1.442,1.885,.060,-,-,-23.97,-,-,-,-,,Anvil Min,,5.67,+45,5.55,5.68,5.78,5.10,+9.02,7.30,2.96,,
AAL,168.802,2.132,.818,.005,-,-,-.19,-,-,-,-,,APAC Coal,,.021,-.4,.021,.025,.025,.021,-15.60,.065,.021,,
AXM,67203.9,941.510,575.128,.047,-,-,-.87,-,-,-,-,,Apex Minerals,,.012,-.3,.012,.013,.014,.011,-19.60,.026,.011,,
AXMO,10859.0,67.623,119.308,.002,-,-,-,-,-,-,-,,  opt nov12,,.003,-.1,.003,.004,.003,.003,-24.60,.009,.003,,
AQQ,385.000,13.802,-,.011,-,-,-,-,-,-,-,,Aphrodite Gold,,.095,+.4,.095,.099,.095,.086,+4.80,.175,.086,,
AQQO,-,4.213,-,.002,-,-,-,-,-,-,-,,  opt dec13,,.029,-,.022,.03,.029,.029,+.40,.042,.021,,
AON,355.000,9.616,3.135,.011,-,-,-3.96,-,-,-,-,,Apollo Minerals,,.073,-.7,.072,.075,.08,.072,-8.35,.185,.072,,
AONO,40.000,.691,.200,-,-,-,-,-,-,-,-,,  opt nov11,,.011,-,.011,-,.011,.011,+.40,.025,.01,,
AQP,9107.72,72.988,80.090,2.594,-,-,26.29,21.3,8.27,3.18,1.48,,Aquarius Platinum,,5.60,-3,5.54,5.78,5.63,5.12,-.13,7.66,3.89,,
