ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4882.7 at 14:54 31/12/2009  Report at 16:46 Thursday 31/12/2009. Processed 17:03 Thursday 31/12/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ATM,-,0.014,0.023,2.022,-,-,0.36,294.4,2.94,0.12,2.77,,Aneka Tambang cdi 1:5,,1.06,,1.11,-,1.06,1.06,-1.65,2.50,0.97
AAR,609.667,197.643,351.417,0.015,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.029,,0.029,0.03,0.029,0.028,-1.65,0.044,0.02
AGP,-,0.003,0.006,0.294,-,-,45.18,6.1,15.87,2.85,5.77,,Anglo Pacific Grp,,2.75,,2.75,-,2.75,2.75,-1.65,3.50,2.581
AGG,2.565,6.574,5.847,0.803,-,-,-71.44,-,3.33,-,0.37,,Anglogold Ashanti cdi 5:1,,9.00,-10,8.65,9.64,9.43,9.00,-2.75,11.50,6.80
AZZ,3496.68,165.325,122.652,0.149,-,-,0.26,232.7,-,-,-,,Antares Energy,,0.605,3.5,0.605,0.615,0.65,0.575,4.49,0.65,0.035
AVM,11.618,11.749,2.25,0.032,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.45,3,3.25,3.49,3.49,3.45,-0.78,3.62,1.00
AAL,10,3.78,4.215,0.005,-,-,-0.75,-,-,-,-,,Apac Coal,,0.045,,0.031,0.059,0.045,0.045,-1.65,0.115,0.03
AXM,16876.5,2009.94,235.867,0.119,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.036,0.1,0.035,0.036,0.037,0.035,1.20,0.414,0.029
AXMO,1032.07,354.438,-,0.007,-,-,-,-,-,-,-,,  opt nov12,,0.011,,0.011,0.012,0.012,0.011,-1.65,0.025,0.01
AZO,1709.47,10.778,-,0.049,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.59,13,0.58,0.59,0.675,0.45,26.61,0.675,0.35
AON,88.804,22.17,21.887,0.023,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.21,-0.5,0.21,0.22,0.215,0.20,-3.98,0.40,0.125
AQP,2881.1,309.692,152.243,3.399,-,-,-16.39,-,12.08,-,1.64,,Aquarius Platinum,,7.35,35,7.35,7.41,7.45,7.15,3.35,7.45,3.002
AQA,1640.26,145.374,74.581,3.58,-,-,-10.5,-,-,-,-,,Aquila Res,,11.11,88,11.10,11.23,11.34,10.30,6.95,11.34,1.727
ARU,454.168,153.275,80.692,0.184,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.71,-1,0.71,0.725,0.755,0.71,-3.04,1.285,0.245
AAG,90.211,6.073,5.555,0.014,-,-,-3.81,-,-,-,-,,Aragon Res,,0.185,-1.5,0.185,0.23,0.21,0.185,-9.15,0.27,0.055
AAGO,-,1.984,2.058,-,-,-,-,-,-,-,-,,  opt sep10,,0.03,,0.03,-,0.03,0.03,-1.65,0.05,0.002
ARX,1488.82,69.951,596.453,0.012,-,-,16.13,0.2,-,-,-,,ARC Explore Ltd,,0.036,0.1,0.033,0.036,0.036,0.029,1.20,0.044,0.007
ARXO,-,6.46,16.962,-,-,-,-,-,-,-,-,,  opt jun12,,0.005,,0.003,0.005,0.005,0.005,-1.65,0.01,0.001
ARXOA,623.898,7.889,-,0.002,-,-,-,-,-,-,-,,  opt jan11,,0.013,-0.1,0.013,0.018,0.015,0.013,-8.80,0.016,0.01
AXE,146.8,7.57,13.393,0.01,-,-,-1.8,-,-,-,-,,Archer Explore,,0.15,1,0.145,0.15,0.15,0.14,5.49,0.17,0.05
AXEO,-,2.466,1.864,-,-,-,-,-,-,-,-,,  opt feb10,,0.003,,-,0.003,0.003,0.003,-1.65,0.025,0.002
ARD,20,11.676,18.124,0.005,-,-,-3.8,-,-,-,-,,Argent Min,,0.13,,0.13,0.15,0.13,0.13,-1.65,0.20,0.04
ARDO,15,8.683,5.859,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.035,,0.03,0.035,0.035,0.035,-1.65,0.06,0.01
AXT,50,15.216,17.684,0.004,-,-,-0.42,-,-,-,-,,Argo Explore,,0.052,0.2,0.053,0.069,0.052,0.05,2.35,0.08,0.027
ARE,130.053,76.558,64.851,0.011,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.068,-0.2,0.068,0.07,0.072,0.068,-4.51,0.105,0.048
AGY,65,8.583,8.7,0.006,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.06,1,0.05,0.06,0.06,0.06,18.35,0.13,0.025
AOE,4268.4,944.967,963.029,3.047,0.82,5.1,52,8.0,-,-,-,,Arrow Energy,,4.16,16,4.15,4.17,4.18,4.01,2.35,4.73,2.05
ARV,556.689,71.753,10.649,0.012,-,-,-8.47,-,-,-,-,,Artemis Res,,0.066,-0.4,0.066,0.071,0.071,0.066,-7.37,0.199,0.026
ARVOB,87.695,3.998,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.033,,0.033,0.037,0.033,0.033,-1.65,0.04,0.019
ATN,2744.67,620.99,56.74,0.011,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.025,0.3,0.025,0.028,0.027,0.022,11.98,0.099,0.004
ATNN,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
ATNOA,-,98.642,25.362,-,-,-,-,-,-,-,-,,  opt feb10,,0.001,,0.001,0.002,0.001,0.001,-1.65,0.025,0.001
ARO,3125,630.656,217.078,0.011,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.011,0.2,0.009,0.01,0.011,0.009,20.57,0.016,0.002
AROOB,500,55.821,144.96,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,-0.1,0.002,0.003,0.002,0.002,-34.99,0.004,0.001
AHN,100,6.95,2.85,0.003,-,-,-4.08,-,-,-,-,,Athena Res,,0.06,0.5,0.055,0.063,0.06,0.06,7.44,0.08,0.017
ATV,503.288,194.735,24.001,0.022,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.057,0.1,0.057,0.058,0.059,0.055,0.13,0.10,0.04
ATVCD,-,0.085,0.021,-,-,-,-,-,-,-,-,,  ctg,,0.03,,-,0.03,0.03,0.03,-1.65,0.03,0.011
ATVOA,-,18.154,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.025,,0.022,0.03,0.025,0.025,-1.65,0.045,0.016
AGO,4700.17,542.679,379.752,0.845,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,1.89,2,1.88,1.89,1.89,1.84,-0.58,2.10,0.875
AXY,2502.65,132.343,18.274,0.019,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.09,-0.5,0.09,0.091,0.095,0.09,-6.92,0.125,0.017
AXYO,-,8.273,19.661,-,-,-,-,-,-,-,-,,  opt oct10,,0.007,,0.007,0.009,0.007,0.007,-1.65,0.01,0.001
ATQ,190.815,28.632,20.203,0.01,-,-,-4.7,-,-,-,-,,Atomic Res,,0.10,-1,0.10,0.105,0.11,0.10,-10.74,0.17,0.068
ATQO,-,2.15,2.158,-,-,-,-,-,-,-,-,,  opt aug11,,0.023,,0.023,0.049,0.023,0.023,-1.65,0.035,0.001
ACZ,25,1.829,5.287,0.006,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.20,3,0.15,0.22,0.20,0.17,15.99,0.26,0.125
ACZO,-,1.226,4.444,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.043,,0.043,0.12,0.043,0.043,-1.65,0.09,0.02
ADX,861,194.788,113.564,0.029,-,-,-1.6,-,-,-,-,,Audax Res,,0.10,0.4,0.098,0.105,0.10,0.093,2.51,0.175,0.017
AUK,292,26.62,11.164,0.013,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.12,3,0.12,0.125,0.12,0.09,31.68,0.12,0.007
AUKO,-,0.309,0.463,-,-,-,-,-,-,-,-,,  opt jun10,,0.012,,-,0.011,0.012,0.012,-1.65,0.012,0.009
AUJ,-,8.455,11.832,0.005,-,-,0.26,57.7,-,-,-,,Augustus Min,,0.15,,0.15,0.20,0.15,0.15,-1.65,0.22,0.10
AEE,494,30.477,9.641,0.011,-,-,-4.46,-,-,-,-,,Aura Energy,,0.13,-1,0.13,0.145,0.14,0.13,-8.80,0.26,0.08
AGU,200,88.135,8.217,0.01,-,-,-4.41,-,-,-,-,,Aurium Res,,0.032,0.1,0.03,0.032,0.032,0.032,1.57,0.075,0.011
AGUO,1000,22.792,4.986,-,-,-,-,-,-,-,-,,  opt may10,,0.002,0.1,0.001,0.003,0.002,0.001,98.35,0.024,0.001
AGUOA,250,0.25,-,0.003,-,-,-,-,-,-,-,,  opt sep12,,0.025,,0.01,0.025,0.025,0.025,-,0.025,0.025
ARM,1084.8,51.649,9.452,0.06,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.74,3,0.73,0.74,0.74,0.68,2.57,0.79,0.07
AUT,578.464,22.007,44.444,0.055,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.27,3,0.255,0.265,0.27,0.24,10.85,0.305,0.10
AXO,738.008,61.108,86.462,0.052,-,-,-19.38,-,-,-,-,,Aurox Res,,0.27,0.5,0.265,0.27,0.27,0.26,0.23,0.49,0.09
AUC,489.229,3.682,-,0.012,-,-,-,-,-,-,-,,Ausgold Ltd,,0.21,0.5,0.21,0.22,0.22,0.21,0.79,0.25,0.20
AOA,140,2.81,-,0.008,-,-,-,-,-,-,-,,Ausmon Resources,,0.30,1,0.29,0.30,0.315,0.285,1.80,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.003,-,-,-,-,-,-
AQD,388.737,44.662,52.516,0.031,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.135,,0.135,0.145,0.145,0.125,-1.65,0.195,0.08
AQR,230,17.024,18.612,0.01,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.08,-0.5,0.085,0.092,0.085,0.076,-7.53,0.10,0.03
ABZ,2852.21,4.004,-,0.007,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.37,6,0.37,0.38,0.49,0.35,17.70,0.49,0.25
AGV,63.5,5.054,4.987,0.001,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.035,-1.5,0.03,0.031,0.035,0.035,-31.65,0.115,0.03
AUZ,109707,2662.4,449.809,0.007,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-1.65,0.02,0.001
AUZO,-,39.885,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-1.65,0.001,0.001
AOC,4.546,9.144,10.358,0.005,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.095,,0.082,0.10,0.095,0.095,-1.65,0.135,0.036
AOM,1350,60.019,102.186,0.009,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.004,,0.004,0.005,0.004,0.004,-1.65,0.009,0.003
ARW,1157.73,812.536,253.2,0.01,0.01,1.6,-2.65,-,-,-,-,,Aust Renewable,,0.016,0.1,0.015,0.016,0.016,0.015,5.01,0.033,0.004
AOK,423.195,82.15,61.949,0.022,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.17,0.5,0.165,0.17,0.175,0.16,1.38,0.20,0.05
AKK,2027.8,128.614,144.509,0.015,-,-,-3.44,-,-,-,-,,Austin Explore,,0.05,,0.049,0.05,0.05,0.049,-1.65,0.096,0.02
AKKO,1439.5,4.155,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.017,,0.016,0.018,0.017,0.017,-1.65,0.024,0.015
APG,308,211.807,200.463,0.038,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.048,,0.048,0.05,0.049,0.048,-1.65,0.059,0.028
AAF,9850,838.028,392,0.009,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.005,0.1,0.004,0.005,0.005,0.004,23.35,0.007,0.001
AGD,-,3.144,0.963,0.02,-,-,-2.53,-,-,-,-,,Austral Gold,,0.12,,0.085,0.12,0.12,0.12,-1.65,0.23,0.065
AZX,-,2.035,2.961,0.006,-,-,-15.3,-,-,-,-,,Auzex Res,,0.155,,0.15,0.19,0.155,0.155,-1.65,0.26,0.11
AZXO,-,0.677,0.827,-,-,-,-,-,-,-,-,,  opt sep10,,0.015,,0.001,0.063,0.015,0.015,-1.65,0.07,0.006
AVI,116.242,34.666,13.737,0.025,-,-,-5.87,-,-,-,-,,Avalon Min,,0.22,-1,0.215,0.225,0.23,0.22,-6.00,0.297,0.054
AVB,2765.8,684.093,3.754,0.008,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.027,-0.1,0.026,0.028,0.029,0.026,-5.22,0.045,0.006
AVBO,-,6.026,1.956,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,0.001,0.004,0.001,0.001,-1.65,0.15,0.001
AVBOB,490,145.868,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.017,,0.015,0.017,0.017,0.015,-1.65,0.027,0.004
AVA,212.93,93.463,59.911,0.007,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.061,-0.3,0.061,0.064,0.062,0.061,-6.34,0.215,0.061
AVO,1405.47,297.439,178.581,0.494,0.61,3.0,-6.97,-,-,-,-,,Avoca Res,,1.81,-3.5,1.80,1.82,1.89,1.80,-3.55,2.26,1.415
AVZ,-,21.061,5.128,0.006,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.11,,0.095,0.12,0.11,0.11,-1.65,0.17,0.03
AWE,5205.9,666.927,670.992,1.461,1.80,1.6,17.36,16.1,-,-,-,,AWE Ltd,,2.80,7,2.80,2.81,2.82,2.73,0.91,3.06,2.11
AXC,200,13.778,24.349,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.022,,0.022,0.027,0.022,0.022,-1.65,0.04,0.015
AXCO,-,5.029,19.488,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,0.002,0.003,0.001,0.001,-1.65,0.006,0.001
AVQ,1281.82,8.636,21.7,0.005,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.016,0.2,0.015,0.019,0.018,0.015,12.63,0.03,0.011
AZM,745.548,144.817,40.152,0.046,-,-,-2.8,-,-,-,-,,Azumah Res,,0.265,0.5,0.265,0.27,0.27,0.26,0.27,0.325,0.05
AZS,146.423,81.584,77.837,0.013,-,-,-1.9,-,-,-,-,,Azure Min,,0.052,-0.2,0.047,0.05,0.052,0.052,-5.36,0.113,0.036
BND,16.039,14.531,1.817,0.069,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.54,4,0.53,0.55,0.54,0.52,6.35,0.66,0.18
BMN,4639,257.388,185.05,0.146,-,-,-6.22,-,-,-,-,,Bannerman Res,,0.725,5,0.72,0.725,0.745,0.67,5.75,1.485,0.555
BKP,21304.8,1954.55,53.083,0.009,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.005,-0.1,0.005,0.006,0.006,0.005,-18.32,0.03,0.003
BAR,166.24,105.173,82.919,0.028,-,-,-1.78,-,-,-,-,,Barra Res,,0.09,-0.3,0.091,0.094,0.093,0.09,-4.88,0.22,0.041
BARO,-,10.47,8.467,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.007,0.015,0.007,0.007,-1.65,0.04,0.002
BSE,50,11.295,2.701,0.003,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.096,-2.4,0.095,0.12,0.10,0.096,-21.65,0.13,0.045
BSM,1213.89,77.561,57.21,0.035,-,-,18.46,1.4,-,-,-,,Bass Metals Ltd,,0.255,1.5,0.25,0.255,0.255,0.235,4.60,0.349,0.089
BSMOA,-,0.78,0.348,-,-,-,-,-,-,-,-,,  opt apr10,,0.03,,0.022,0.03,0.03,0.03,-1.65,0.08,0.02
BAS,6476.13,153.778,68.511,0.011,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.037,-0.1,0.036,0.037,0.04,0.036,-4.28,0.068,0.013
BSR,535.963,54.089,21.301,0.039,-,-,-0.9,-,-,-,-,,Bassari Res,,0.37,4,0.35,0.37,0.375,0.335,10.47,0.42,0.034
BTV,3875.04,40.209,76.838,0.023,-,-,4.8,3.6,-,-,-,,Batavia Min,,0.175,5,0.17,0.175,0.175,0.13,38.35,0.175,0.062
BTVO,2568.67,8.413,1.115,0.004,-,-,-,-,-,-,-,,  opt jun12,,0.075,3.5,0.07,0.08,0.075,0.045,85.85,0.075,0.008
BAU,225.272,127.209,39.764,0.186,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.87,2,0.87,0.89,0.88,0.85,0.70,1.345,0.175
BCI,529.582,61.81,23.475,0.099,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.185,6.5,1.185,1.19,1.19,1.13,4.15,1.476,0.19
BCD,167,111.35,91.212,0.049,0.09,1.3,2.29,5.2,-,-,-,,BCD Res NL,,0.12,0.5,0.115,0.125,0.125,0.115,2.70,0.21,0.105
BPT,8831.1,1660.86,1531.78,0.994,-,-,25.21,3.6,1.75,14.41,1.90,p,Beach Energy Ltd,,0.92,2.5,0.915,0.92,0.925,0.885,1.14,0.956,0.678
BPTO,72.54,67.001,49.871,0.002,-,-,-,-,-,-,-,,  opt jun10,,0.016,0.1,0.016,0.018,0.016,0.015,5.01,0.052,0.012
BCN,7447.12,2006.41,14.576,0.015,-,-,-3.44,-,-,-,-,,Beacon Min,,0.021,,0.021,0.022,0.022,0.02,-1.65,0.034,0.003
BCNO,-,41.004,4.899,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.001,0.003,0.002,0.002,-1.65,0.015,0.001
BCNOA,1279.02,904.236,-,0.003,-,-,-,-,-,-,-,,  opt aug10,,0.013,,0.013,0.014,0.013,0.012,-1.65,0.021,0.001
BDR,203.355,56.112,35.617,0.022,-,-,-4,-,-,-,-,,Beadell Resource,,0.23,0.5,0.23,0.235,0.235,0.215,0.57,0.32,0.041
BDG,1557.33,312.415,255.208,0.127,0.15,1.7,1.7,14.7,0.5,3.40,2.00,,Bendigo Min Ltd,,0.25,,0.245,0.25,0.255,0.24,-1.65,0.32,0.135
BKY,409.599,95.133,61.624,0.147,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.185,-0.5,1.165,1.205,1.25,1.18,-2.07,1.50,0.20
BKYO,-,6.898,-,0.007,-,-,-,-,-,-,-,,  opt may13,,0.55,,0.55,0.65,0.55,0.55,-1.65,0.76,0.40
BHP,11622.2,3825.67,4067.82,144.714,8.84,4.9,130.15,33.1,113.63,1.15,2.64,f,BHP Billiton Ltd,,43.12,65,43.08,43.16,43.32,42.60,-0.12,43.32,26.64
BFE,594.5,44.543,17.512,0.014,-,-,-3.48,-,-,-,-,,Black Fire Min,,0.13,0.5,0.125,0.14,0.14,0.125,2.35,0.20,0.025
BFEO,-,11.262,9.407,-,-,-,-,-,-,-,-,,  opt jun10,,0.015,,0.015,0.027,0.015,0.015,-1.65,0.038,0.002
BLR,2295.45,645.648,594.932,0.028,-,-,-0.48,-,-,-,-,,Black Range Min,,0.044,,0.044,0.045,0.045,0.042,-1.65,0.105,0.024
BLRO,-,40.275,21.694,0.002,-,-,-,-,-,-,-,,  opt feb11,,0.022,,0.022,0.032,0.022,0.022,-1.65,0.07,0.004
BLK,310.989,15.59,24.352,0.009,-,-,-1.4,-,-,-,-,,Blackham Res,,0.26,-6,0.26,0.28,0.31,0.26,-20.40,0.44,0.062
