ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 16, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4364.7 at 2012-03-16T16:41:23. Report at Friday, March 16, 2012. Processed Saturday at 2012-03-17T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,214.100,3.315,3.231,.015,-,-,-.62,-,-,-,-,,3D Oil,,.075,+.3,.07,.075,.08,.07,+2.67,.23,.069,,
DDD,13.495,5.738,7.957,.010,-,-,-.33,-,-,-,-,,3D Res,,.043,-.1,-,-,.044,.043,-3.77,.06,.035,,
ARH,1177.14,3.997,6.896,.078,-,-,-.07,-,-,-,-,,A'asian Resources,,.17,-3,.17,.20,.195,.17,-16.49,.41,.15,,
ABU,102706,639.176,783.913,.162,-,-,-.43,-,-,-,-,,ABM Res,,.05,-,.049,.051,.051,.047,-1.49,.082,.033,,
AJC,29067.1,107.060,295.379,.047,-,-,-1.14,-,-,-,-,,Acacia Coal,,.052,+1.1,.052,.053,.056,.046,+25.34,.185,.038,,
ACB,1422.64,15.665,55.672,.045,-,-,-2.30,-,-,-,-,,A-Cap Res,,.225,-1,.225,.245,.245,.215,-5.75,.45,.165,,
ACS,-,89.569,5.191,.054,-,-,-.54,-,-,-,-,,Accent Res,,.30,-,.255,.30,.30,.30,-1.49,.405,.205,,
ACN,1919.99,34.300,67.928,.092,-,-,-4.59,-,-,-,-,,Acer Energy,,.20,-,.195,.205,.21,.19,-1.49,.245,.105,,
AIV,669.434,7.222,64.481,.004,-,-,-.78,-,-,-,-,,ActiveX,,.022,+.3,.02,.025,.022,.02,+14.30,.065,.019,,
AIVO,-,2.974,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,-1.49,.014,.001,,
ADD,299.447,11.431,48.545,.004,.01,1.3,-.51,-,-,-,-,,Adavale Resources,,.013,+.1,.014,.015,.016,.012,+6.84,.037,.01,,
ADN,807.902,19.440,10.600,.011,-,-,-.95,-,-,-,-,,Adelaide Res,,.075,+.8,.074,.076,.076,.067,+10.45,.175,.055,,
AAO,180.686,.590,7.305,.011,.10,1.8,-9.92,-,-,-,-,,Adept Solutions,†,.18,-6,.17,.23,.235,.18,-26.49,.80,.135,,
AAOO,-,-,2.607,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,-1.49,.11,.051,,
