ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 15, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5054.6 at 2013-02-15T16:45:05. Report at Friday, February 15, 2013. Processed Saturday at 2013-02-16T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,10.300,.840,1.841,.024,-,-,-3.38,-,-,-,-,,3D Oil,,.10,-,.07,.095,.10,.10,-1.31,.14,.06,,
DDD,55.148,2.068,4.519,.008,-,-,-.34,-,-,-,-,,3D Res,,.034,+.3,.033,.034,.035,.031,+8.37,.046,.023,,
ARH,64.457,1.184,1.456,.041,-,-,-1.26,-,-,-,-,,A'asian Resources,,.083,+1.2,.08,.083,.083,.072,+15.59,.215,.06,,
AYC,215.090,.286,-,.015,-,-,-,-,-,-,-,,A1 Gold,,.26,-1,.18,.265,.28,.26,-5.01,.30,.20,,
ABU,27264.8,201.006,347.093,.131,-,-,-.41,-,-,-,-,,ABM Res,,.04,-.4,.04,.041,.045,.04,-10.40,.065,.035,,
AJC,2106.08,20.709,46.978,.017,-,-,-.29,-,-,-,-,,Acacia Coal,,.019,+.1,.018,.019,.019,.018,+4.25,.056,.013,,
ACB,509.740,3.737,10.441,.026,-,-,-2.00,-,-,-,-,,A-Cap Res,,.115,+.5,.115,.12,.12,.11,+3.24,.275,.10,,
ACS,-,.146,73.494,.043,-,-,-.91,-,-,-,-,,Accent Res,,.24,-,.20,.24,.24,.24,-1.31,.335,.20,,
AIV,470.200,6.137,3.412,.004,-,-,-.59,-,-,-,-,,ActiveX,,.018,+.4,.014,.017,.018,.016,+27.26,.025,.013,,
ADD,84.452,1.260,8.518,.005,-,-,-.58,-,-,-,-,,Adavale Resources,,.015,-.4,.015,.017,.019,.015,-22.36,.021,.012,,
ADN,560.539,4.348,8.125,.008,-,-,-.68,-,-,-,-,,Adelaide Res,,.044,+.3,.043,.046,.044,.04,+6.01,.115,.035,,
ABY,3445.27,10.785,11.393,.179,1.61,.35,1.34,42.5,5.00,.27,8.77,,Aditya Birla,,.57,+9.5,.57,.575,.60,.47,+18.69,.825,.385,,
ADY,930.315,3.658,18.950,.025,-,-,-2.45,-,-,-,-,,Admiralty Res,,.035,+.1,.034,.036,.035,.031,+1.63,.056,.031,,
AVD,2300.00,97.563,2.051,.002,-,-,-.60,-,-,-,-,,Advance Energy,,.002,+.1,.001,.002,.002,.001,+98.69,.007,.001,,
ADX,1879.66,65.208,22.372,.011,-,-,-3.10,-,-,-,-,,ADX Energy,,.022,-.1,.022,.023,.025,.022,-5.65,.099,.014,,
AQR,155.000,2.755,.963,.022,-,-,-1.36,-,-,-,-,,AEON Metals,,.13,+1,.125,.135,.13,.11,+7.03,.225,.06,,
AFR,3031.90,17.216,31.726,.060,-,-,-2.89,-,-,-,-,,African Energy Res,,.17,+3.5,.17,.175,.17,.13,+24.62,.40,.095,,
AGR,735.050,2.900,4.363,.018,-,-,-17.92,-,-,-,-,,Aguia Res,,.15,-,.15,.155,.155,.14,-1.31,.58,.12,,
AQG,10582.8,30.459,23.691,.374,-,-,69.16,5.4,-,-,-,,Alacer Gold,,3.72,-55,3.71,3.72,4.69,3.67,-14.19,9.20,3.67,,
AUQ,3080.91,14.607,4.491,.042,-,-,-1.50,-,-,-,-,,Alara Res,,.175,+2.5,.17,.175,.18,.145,+15.36,.42,.11,,
ALY,1932.55,4.432,3.919,.024,-,-,-1.19,-,-,-,-,,Alchemy Resources,,.15,+6,.145,.15,.15,.09,+65.36,.185,.07,,
AYN,16543.9,81.385,225.322,.052,-,-,-.24,-,-,-,-,,Alcyone Res,,.035,-.3,.035,.036,.037,.034,-9.20,.093,.031,,
AYNO,381.000,.702,-,-,-,-,-,-,-,-,-,,  opt may15,,.012,-.4,.013,.016,.016,.012,-26.31,.03,.008,,
