ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 5, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5313.6 at 2014-12-05T16:37:36. Report at Friday, December 5, 2014. Processed Saturday at 2014-12-06T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2904.05,735.828,5.056,.060,-,-,-.20,-,-,-,-,,1-Page,†,.875,+4,.86,.875,.935,.71,+4.50,.935,.003,,
TDO,1069.58,14.179,24.188,.016,-,-,-.54,-,-,-,-,,3D Oil,,.067,-.7,.066,.084,.074,.063,-9.75,.135,.063,,
DDD,17.046,15.795,11.188,.002,-,-,.25,2.8,-,-,-,,3D Res,,.007,-,.007,.008,.007,.007,-.29,.029,.007,,
ARH,59.562,15.172,16.345,.005,-,-,-1.30,-,-,-,-,,A'asian Resources,,.011,-.1,.011,.016,.012,.011,-8.63,.056,.011,,
AYC,5.000,4.900,2.206,.009,-,-,-.61,-,-,-,-,,A1 Gold,,.035,+.1,.028,.035,.035,.034,+2.65,.13,.026,,
AYCO,219.983,3.406,-,-,-,-,-,-,-,-,-,,  opt nov19,,.009,-.1,.006,.01,.009,.009,-10.29,.01,.004,,
ABU,1034.92,483.457,1466.95,.066,-,-,-53.55,-,-,-,-,,ABM Res,†,.24,-1,.23,.24,.255,.21,-4.29,.48,.21,,
AJC,633.343,117.837,156.938,.003,-,-,-.68,-,-,-,-,,Acacia Coal,,.003,-.1,.003,.004,.003,.003,-25.29,.013,.003,,
ACB,565.989,32.035,33.635,.020,-,-,-.79,-,-,-,-,,A-Cap Res,,.054,-.2,.054,.058,.057,.054,-3.86,.08,.041,,
ACS,-,1.175,1.257,.025,-,-,-1.47,-,-,-,-,,Accent Res,,.14,-,.14,.20,.14,.14,-.29,.23,.14,,
AIV,4917.70,27.400,145.000,.015,-,-,-.21,-,-,-,-,,ActiveX,,.025,+.5,.022,.025,.025,.019,+24.71,.025,.011,,
ADD,20.000,9.861,12.150,-,-,-,-6.60,-,-,-,-,,Adavale Resources,†,-,-3.8,.03,.045,.04,.002,-95.29,.14,.002,,
ADN,197.777,52.452,273.261,.007,-,-,-2.96,-,-,-,-,,Adelaide Res,,.026,-.4,.027,.032,.028,.026,-13.63,.073,.023,,
ADNO,-,.511,-,-,-,-,-,-,-,-,-,,  opt sep16,,.006,-,.006,.009,.006,.006,-.29,.009,.006,,
ABY,282.608,33.177,70.775,.066,1.07,.20,-53.74,-,-,-,-,,Aditya Birla,,.21,-.5,.20,.22,.22,.19,-2.62,.38,.15,,
ADY,2465.26,118.615,45.939,.022,-,-,-.43,-,-,-,-,,Admiralty Res,,.029,-,.029,.031,.032,.029,-.29,.034,.011,,
ADX,11833.6,85.624,122.531,.004,-,-,-.60,-,-,-,-,,ADX Energy,,.006,-.3,.005,.006,.008,.006,-33.63,.018,.006,,
AQR,327.992,26.160,20.850,.032,-,-,-2.09,-,-,-,-,,AEON Metals,,.105,-1,.10,.13,.12,.10,-8.99,.24,.10,,
ACJ,1570.00,279.303,173.808,.004,-,-,-.12,-,-,-,-,,African Chrome Flds,,.003,-,.003,.004,.003,.003,-.29,.009,.001,,
AFR,2520.21,57.251,73.597,.033,-,-,-1.65,-,-,-,-,,African Energy Res,,.054,-.1,.053,.055,.06,.054,-2.11,.12,.053,,
AGR,918.090,32.687,64.210,.011,-,-,-7.57,-,-,-,-,,Aguia Res,,.043,+.8,.04,.043,.043,.035,+22.56,.075,.035,,
AQG,4384.06,144.172,198.148,.234,-,-,-5.88,-,2.20,-,.87,,Alacer Gold,,2.52,+26,2.51,2.52,2.56,2.02,+11.21,3.63,1.815,,
AUQ,950.000,121.437,115.614,.004,-,-,.30,5.7,-,-,-,,Alara Res,,.017,-,.017,.025,.02,.017,-.29,.14,.017,,
ALY,15.000,29.879,23.509,.003,-,-,-1.00,-,-,-,-,,Alchemy Resources,,.015,-.1,.015,.019,.016,.015,-6.54,.12,.015,,
