ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 9, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5038.8 at 2013-08-09T16:53:06. Report at Friday, August 9, 2013. Processed Saturday at 2013-08-10T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,1420.00,17.379,14.501,.019,-,-,-3.61,-,-,-,-,,3D Oil,,.08,-1,.075,.125,.092,.08,-9.94,.14,.06,,
DDD,-,6.494,12.179,.006,-,-,-.10,-,-,-,-,,3D Res,,.026,-,.018,.026,.027,.027,+1.17,.045,.014,,
ARH,103.776,9.709,11.966,.016,-,-,-2.33,-,-,-,-,,A'asian Resources,,.032,+.4,.028,.037,.032,.028,+15.46,.12,.021,,
AYC,-,1.849,2.420,.008,-,-,-.47,-,-,-,-,,A1 Gold,,.135,-,.145,.20,.135,.135,+1.17,.30,.125,,
ABU,28086.3,864.573,1172.35,.112,-,-,-.43,-,-,-,-,,ABM Res,,.034,-.1,.034,.035,.037,.032,-1.68,.065,.021,,
AJC,4976.30,90.308,198.046,.009,-,-,-.42,-,-,-,-,,Acacia Coal,,.01,-.3,.009,.011,.013,.01,-21.90,.023,.007,,
ACB,985.297,27.029,42.714,.020,-,-,-1.08,-,-,-,-,,A-Cap Res,,.078,-.2,.078,.08,.086,.078,-1.33,.155,.045,,
ACS,29.000,.883,90.964,.034,-,-,-.86,-,-,-,-,,Accent Res,,.19,-,.18,.28,.19,.19,+1.17,.275,.15,,
AIV,48.000,139.116,17.582,.006,-,-,-.48,-,-,-,-,,ActiveX,,.018,-.1,.013,.018,.019,.018,-4.09,.022,.010,,
ADD,652.668,9.447,24.467,.003,-,-,-1.58,-,-,-,-,,Adavale Resources,,.008,+.2,.006,.01,.008,.006,+34.51,.021,.002,,
ADN,5753.48,259.626,67.073,.016,-,-,-3.84,-,-,-,-,,Adelaide Res,,.076,-.2,.076,.082,.095,.075,-1.39,.25,.035,,
ABY,1041.22,61.209,57.875,.114,1.63,.22,-2.66,-,5.00,-,13.70,,Aditya Birla,,.365,-1.5,.365,.38,.39,.36,-2.77,.60,.335,,
ADY,201.138,33.195,62.861,.014,-,-,-2.52,-,-,-,-,,Admiralty Res,,.019,-,.019,.021,.019,.019,+1.17,.05,.018,,
AVD,-,200.211,10.515,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,+1.17,.007,.001,,
ADX,1007.00,97.127,167.396,.007,-,-,-3.10,-,-,-,-,,ADX Energy,,.015,+.1,.016,.018,.015,.014,+8.32,.04,.012,,
AQR,105.724,19.323,7.818,.037,-,-,-.13,-,-,-,-,,AEON Metals,,.21,+1.5,.19,.21,.21,.18,+8.87,.335,.06,,
AFR,784.024,53.409,185.159,.038,-,-,-3.36,-,-,-,-,,African Energy Res,,.088,-.9,.088,.091,.097,.088,-8.10,.205,.063,,
AGR,722.303,43.480,17.701,.009,-,-,-11.68,-,-,-,-,,Aguia Res,,.055,+.7,.052,.055,.055,.05,+15.76,.215,.045,,
AQG,2882.10,118.766,103.216,.245,-,-,-130.01,-,-,-,-,,Alacer Gold,,2.42,+2,2.39,2.45,2.48,2.31,+2.01,6.860,1.94,,
AUQ,5493.05,66.199,42.242,.009,-,-,-2.58,-,-,-,-,,Alara Res,,.039,-.6,.039,.04,.045,.038,-12.16,.315,.038,,
ALY,752.686,16.942,22.917,.012,-,-,-.39,-,-,-,-,,Alchemy Resources,,.075,+1,.061,.07,.084,.067,+16.56,.16,.028,,
AWD,26529.5,551.157,810.662,.012,-,-,-.32,-,-,-,-,,Aleator Energy,,.007,-,.007,.008,.007,.006,+1.17,.016,.004,,
AWDO,5900.00,159.490,507.079,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-.1,.001,.002,.002,.001,-48.83,.005,.001,,
AQI,3.000,1.810,-,.002,-,-,-1.50,-,-,-,-,,Alicanto Min,,.155,-,.10,.16,.155,.155,+1.17,.26,.145,,
ALK,1158.73,85.656,152.591,.140,-,-,19.00,2.0,-,-,-,,Alkane Res,,.375,-4.5,.355,.38,.40,.34,-10.36,1.19,.245,,
AHQ,-,4.026,5.558,-,-,-,-.29,-,-,-,-,,Allegiance Coal,,.018,-,.018,.019,.018,.018,+1.17,.08,.012,,
AHQO,-,.566,.714,-,-,-,-,-,-,-,-,,  opt mar14,,-,-,-,.001,.001,.001,+1.17,.015,.001,,
AGS,802.567,37.155,189.991,.043,-,-,-1.25,-,-,-,-,,Alliance Res,,.125,-3,.125,.135,.155,.12,-18.18,.355,.093,,
AGE,2047.39,18.510,31.738,.006,-,-,-.64,-,-,-,-,,Alligator Energy,,.036,-.3,.035,.042,.04,.034,-6.52,.125,.025,,
AYR,5870.45,142.288,35.238,.002,-,-,-.34,-,-,-,-,,Alloy Res,,.007,-,.006,.007,.008,.006,+1.17,.022,.003,,
AYM,-,.918,29.926,.004,.04,-,-1.04,-,-,-,-,,Altuis Mining,,-,-,.006,.014,.008,.008,+1.17,.025,.005,,
AOH,3289.11,84.404,128.152,.077,-,-,.90,16.1,-,-,-,,Altona Min,,.145,+.5,.135,.145,.145,.13,+4.75,.33,.115,,
AJM,101.653,20.880,76.636,.059,-,-,-.72,-,-,-,-,,Altura Min,,.13,-1,.12,.14,.145,.14,-5.49,.21,.076,,
AWC,61628.6,2037.52,2869.89,2.750,.93,1.05,-2.41,-,-,-,-,,Alumina,,.98,-1.5,.97,.98,1.022,.95,-.33,1.405,.685,,
AQO,2167.51,52.032,54.928,.013,-,-,-4.44,-,-,-,-,,Ambassador Oil & Gas,,.155,-3,.15,.16,.185,.145,-15.04,.275,.078,,
AQOO,774.087,7.971,3.044,-,-,-,-,-,-,-,-,,  opt oct13,,.005,-.7,.005,.01,.02,.005,-57.16,.05,.005,,
AXZ,96.561,2.206,2.029,.079,-,-,-4.67,-,-,-,-,,Amex Res,,.99,-1,.985,.99,1.00,.985,+.17,1.73,.73,,
AMX,3283.99,109.219,188.528,.030,-,-,-16.08,-,-,-,-,,Ampella Min,,.12,+.5,.12,.13,.125,.115,+5.34,.79,.105,,
AEK,30.495,6.635,2.906,.012,-,-,-1.15,-,-,-,-,,Anatolia Energy,,.07,-.5,.061,.07,.075,.07,-5.49,.09,.032,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,-,-,.001,-,.002,.002,+1.17,.002,.002,,
AHR,-,-,.020,.010,-,-,-2.31,-,-,-,-,,Anchor Res,,-,-,.051,.19,.19,.19,+1.17,.19,.12,,
ATM,-,.002,-,.001,-,-,5.64,-,2.11,2.67,-,,Aneka Tambang,,-,-,-,-,1.10,1.10,+1.17,1.25,1.079,,
AAR,1177.31,114.726,51.204,.004,-,-,-1.15,-,-,-,-,,Anglo Aust Res,,.005,+.1,.003,.004,.005,.004,+26.17,.012,.003,,
AGG,12.486,7.412,1.781,.250,14.37,.19,207.05,1.4,4.69,44.15,1.67,,Anglogold Ashanti,,2.80,-9,2.76,3.45,2.80,2.64,-1.94,7.06,2.63,,
AWV,475.534,37.371,22.957,.005,-,-,-10.35,-,-,-,-,,Anova Metals,,.03,+.3,.028,.03,.03,.027,+12.29,.08,.02,,
AZZ,1306.58,90.800,65.429,.116,-,-,-3.10,-,-,-,-,,Antares Energy,,.455,-1.5,.45,.465,.475,.445,-2.02,.60,.27,,
AZY,865.132,207.189,7.365,.007,-,-,-1.44,-,-,-,-,,Antipa Min,,.036,-.4,.036,.04,.04,.035,-8.83,.255,.035,,
AZYOA,-,47.280,-,-,-,-,-,-,-,-,-,,  opt dec14,,.01,-,.006,.01,.01,.01,+1.17,.155,.01,,
AOM,-,9.777,205.079,.001,-,-,-8.14,-,-,-,-,,AO Energy,†,.02,-,.012,.02,.02,.02,+1.17,.07,.001,,
AAL,-,.556,1.112,-,-,-,-.25,-,-,-,-,,APAC Coal,,-,-,.002,.005,.004,.004,+1.17,.006,.002,,
AQQ,889.700,236.379,34.512,.007,-,-,-.41,-,-,-,-,,Aphrodite Gold,,.028,-.2,.028,.029,.028,.022,-5.49,.088,.022,,
AQQO,-,18.505,12.203,-,-,-,-,-,-,-,-,,  opt dec13,,-,-,-,.001,.001,.001,+1.17,.009,.001,,
AOP,10.507,3.127,5.972,.002,-,-,-10.32,-,-,-,-,,Apollo Cons,,.037,+.4,.037,.07,.037,.037,+13.30,.295,.021,,
AON,1156.28,76.992,25.451,.008,-,-,-1.03,-,-,-,-,,Apollo Minerals,,.025,-.2,.024,.025,.027,.025,-6.23,.08,.023,,
AQP,1195.21,108.374,296.325,.360,-,-,-46.34,-,-,-,-,,Aquarius Platinum,,.74,-2.5,.725,.755,.805,.71,-2.09,1.20,.53,,
AQA,5425.38,96.182,76.658,.844,-,-,62.34,3.3,-,-,-,,Aquila Res,,2.05,-11,2.02,2.09,2.20,2.01,-3.92,3.27,1.63,,
ARU,749.031,63.088,222.274,.044,-,-,-1.41,-,-,-,-,,Arafura Resources,,.10,+.5,.094,.10,.10,.092,+6.44,.245,.062,,
ARX,1559.18,144.961,276.270,.003,-,-,-.13,-,-,-,-,,ARC Explore,,.003,-,.003,.004,.004,.003,+1.17,.008,.002,,
AXE,2473.15,36.179,182.479,.012,-,-,5.30,2.7,-,-,-,,Archer Explore,,.145,+2,.14,.145,.155,.125,+17.17,.28,.11,,
ARD,467.000,14.962,23.192,.008,-,-,-3.07,-,-,-,-,,Argent Minerals,,.05,+.5,.047,.05,.05,.046,+12.29,.105,.027,,
AVK,-,2.362,8.714,-,-,-,-7.08,-,-,-,-,,Argentina Min,,.012,-,.012,.013,.012,.012,+1.17,.086,.01,,
AVKO,-,.394,1.727,-,-,-,-,-,-,-,-,,  opt mar15,,.001,-,.001,.016,.001,.001,+1.17,.015,.001,,
AXT,192.422,17.770,18.479,.003,-,-,-6.85,-,-,-,-,,Argo Explore,,.023,+.3,.021,.026,.023,.022,+16.17,.032,.009,,
ARE,928.260,24.886,38.717,.006,-,-,-.20,-,-,-,-,,Argonaut Res,,.023,-,.024,.027,.025,.023,+1.17,.093,.019,,
AGY,-,4.619,5.174,.007,-,-,-.78,-,-,-,-,,Argosy Minerals,,.057,-,.041,.057,.057,.057,+1.17,.145,.042,,
AHK,-,2.401,4.477,.002,-,-,-4.10,-,-,-,-,,Ark Mines,,.068,-,.062,.068,.068,.068,+1.17,.14,.05,,
AJQ,1391.38,60.919,57.157,.060,-,-,-.50,-,-,-,-,,Armour Energy,,.27,-2,.26,.27,.29,.27,-5.72,.405,.185,,
AJQO,164.357,9.125,9.653,.005,-,-,-,-,-,-,-,,  opt aug14,,.085,+.5,.075,.08,.085,.08,+7.42,.14,.035,,
ARV,4675.86,149.901,80.021,.003,-,-,-.17,-,-,-,-,,Artemis Res,*,.007,-.1,.006,.007,.008,.006,-11.33,.022,.006,,
ARVR,3406.40,3.486,-,-,-,-,-,-,-,-,-,,  rts 16aug,,.001,-.1,.001,.003,.003,.001,-48.83,.003,.001,,
AAJ,962.000,13.720,2.716,.003,-,-,-1.72,-,-,-,-,,Aruma Res,,.021,-1.3,.022,.035,.034,.02,-37.06,.097,.02,,
AJY,-,.116,-,.006,-,-,-,-,-,-,-,,Asaplus Res,,.245,-,-,-,.245,.245,+1.17,.245,.20,,
AZQ,-,5.162,6.272,.002,-,-,-3.60,-,-,-,-,,Ascot Res,,.05,-,.031,.05,.05,.05,+1.17,.19,.05,,
ATN,6420.00,250.229,313.952,.004,-,-,-.15,-,-,-,-,,Ashburton Min,,.003,-,.002,.003,.003,.002,+1.17,.004,.001,,
