ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4771.9 at 16:36 22/1/2010  Report at 19:06 Friday 22/1/2010. Processed 20:05 Friday 22/1/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AAR,3690.38,7.116,14.817,0.014,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.028,-0.2,0.028,0.03,0.032,0.028,-3.47,0.044,0.02
AGP,-,-,-,0.295,-,-,45.18,6.1,15.87,2.85,5.77,,Anglo Pacific Grp,,2.75,,2.75,-,2.75,2.75,3.20,3.50,2.581
AGG,17.373,0.071,0.097,0.794,-,-,-71.44,-,3.33,-,0.37,,Anglogold Ashanti cdi 5:1,,8.90,-39,8.91,9.95,9.00,8.80,-1.00,11.50,8.00
AZZ,6497.75,17.06,1.198,0.153,-,-,0.26,238.5,-,-,-,,Antares Energy,,0.62,-4,0.615,0.62,0.69,0.59,-2.86,0.77,0.035
AVM,411.524,0.718,0.058,0.033,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.50,-8,3.50,3.60,3.60,3.50,0.96,3.68,1.19
AAL,82.098,0.124,0.05,0.005,-,-,-0.75,-,-,-,-,,Apac Coal,,0.045,,0.05,0.055,0.045,0.045,3.20,0.115,0.04
AXM,37644.2,140.597,11.346,0.113,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.034,-0.4,0.033,0.035,0.038,0.033,-7.33,0.308,0.029
AXMO,30495.1,55.213,-,0.007,-,-,-,-,-,-,-,,  opt nov12,,0.011,-0.1,0.01,0.011,0.012,0.01,-5.14,0.025,0.01
AZO,677.317,4.872,-,0.051,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.61,5,0.605,0.62,0.64,0.55,12.13,0.76,0.35
AON,351.174,1.06,0.025,0.02,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.185,-2.5,0.20,0.21,0.215,0.185,-8.71,0.40,0.135
AQP,9885.83,23.026,8.08,3.201,-,-,-16.39,-,-,-,-,,Aquarius Platinum,,6.92,-84,6.91,6.95,7.72,6.60,-7.63,7.95,3.088
AQA,3544.83,10.701,2.989,3.11,-,-,-10.5,-,-,-,-,,Aquila Res,,9.65,-127,9.65,9.68,11.00,9.25,-8.43,11.38,1.727
ARU,2371.62,10.898,3.485,0.218,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.84,-14.5,0.84,0.86,0.99,0.81,-11.52,1.285,0.245
AAG,2903.65,4.642,0.029,0.031,-,-,-3.81,-,-,-,-,,Aragon Res,,0.155,-0.5,0.155,0.175,0.19,0.145,0.07,0.27,0.055
AAGO,-,0.006,0.01,-,-,-,-,-,-,-,-,,  opt sep10,,0.03,,0.01,0.06,0.03,0.03,3.20,0.05,0.002
ARX,4494.58,11.589,0.261,0.012,-,-,16.13,0.2,-,-,-,,ARC Explore Ltd,,0.036,,0.033,0.036,0.036,0.031,3.20,0.044,0.007
ARXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun12,,0.005,,0.003,0.005,0.005,0.005,3.20,0.01,0.001
ARXOA,187.49,2.165,-,0.002,-,-,-,-,-,-,-,,  opt jan11,,0.015,,0.013,0.015,0.015,0.015,3.20,0.016,0.01
AXE,397.795,2.529,0.53,0.013,-,-,-1.8,-,-,-,-,,Archer Explore,,0.20,,0.175,0.20,0.21,0.175,3.20,0.21,0.05
AXEO,-,0.575,-,-,-,-,-,-,-,-,-,,  opt feb10,,0.003,,-,0.003,0.003,0.003,3.20,0.025,0.001
ARD,127.388,0.622,0.396,0.005,-,-,-3.8,-,-,-,-,,Argent Min,,0.11,,0.10,0.135,0.11,0.11,3.20,0.20,0.04
ARDO,8.888,0.729,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.03,-1,0.03,0.034,0.04,0.03,-21.80,0.06,0.01
AXT,476.922,1.285,0.979,0.005,-,-,-0.42,-,-,-,-,,Argo Explore,,0.065,,0.065,0.07,0.075,0.065,3.20,0.08,0.027
ARE,2347.41,7.659,1.542,0.013,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.081,-0.3,0.081,0.088,0.105,0.081,-0.37,0.105,0.048
AGY,169.653,0.381,0.094,0.006,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.06,,0.05,0.065,0.06,0.05,3.20,0.13,0.025
AOE,21312.1,48.248,49.949,3.017,0.82,5.0,52,7.9,-,-,-,,Arrow Energy,,4.12,-26,4.12,4.14,4.58,4.02,-2.74,4.73,2.10
ARV,7717.42,9.896,-,0.015,-,-,-8.47,-,-,-,-,,Artemis Res,,0.083,1.8,0.079,0.084,0.085,0.063,30.89,0.199,0.026
ARVOB,667.35,0.98,-,0.003,-,-,-,-,-,-,-,,  opt jun11,,0.045,1.5,0.04,0.055,0.045,0.03,53.20,0.045,0.019
ATN,3926.42,8.61,7.562,0.011,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.023,-0.1,0.023,0.026,0.025,0.022,-0.97,0.099,0.004
ATNOA,3000,8.41,1.13,-,-,-,-,-,-,-,-,,  opt feb10,,0.001,-0.1,0.001,0.002,0.002,0.001,-46.80,0.025,0.001
ARO,47411.9,110.006,13.395,0.014,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.013,0.2,0.012,0.013,0.013,0.011,21.38,0.016,0.002
AROOB,1467,4.8,-,0.001,-,-,-,-,-,-,-,,  opt nov12,,0.004,0.1,0.003,0.005,0.004,0.003,36.53,0.004,0.001
AHN,115.737,0.701,0.185,0.003,-,-,-4.08,-,-,-,-,,Athena Res,,0.056,0.1,0.056,0.065,0.057,0.054,5.02,0.08,0.017
AHNOA,-,-,-,-,-,-,-,-,-,-,-,,  optapr12d,,-,,0.011,-,-,-,-,-,-
ATV,1483.1,6.633,0.823,0.022,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.056,-0.3,0.056,0.058,0.06,0.056,-1.89,0.10,0.04
ATVCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.03,,-,0.03,0.03,0.03,3.20,0.03,0.011
ATVOA,-,0.065,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.021,,0.021,0.024,0.021,0.021,3.20,0.045,0.016
AGO,22010.7,57.803,47.539,0.956,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,2.14,-20,2.13,2.16,2.36,2.08,-5.35,2.36,1.05
AXY,3884.24,19.086,0.892,0.021,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.10,-1,0.094,0.10,0.105,0.094,-5.89,0.125,0.017
AXYO,40,0.725,0.505,-,-,-,-,-,-,-,-,,  opt oct10,,0.005,-0.2,0.005,0.007,0.007,0.005,-25.37,0.01,0.001
ATQ,551.158,3.086,0.177,0.01,-,-,-4.7,-,-,-,-,,Atomic Res,,0.098,-0.2,0.098,0.105,0.105,0.098,1.20,0.17,0.079
ATQO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug11,,0.023,,0.017,0.049,0.023,0.023,3.20,0.035,0.001
ACZ,50,0.322,0.185,0.006,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.19,4,0.17,0.20,0.19,0.15,29.86,0.26,0.125
ACZO,-,0.2,0.025,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.04,,0.04,0.075,0.04,0.04,3.20,0.09,0.03
ADX,3506.79,7.565,2.111,0.027,-,-,-1.6,-,-,-,-,,Audax Res,,0.095,-0.5,0.094,0.096,0.10,0.094,-1.80,0.175,0.017
AUK,1316.85,3.288,-,0.017,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.165,-2,0.165,0.17,0.20,0.16,-7.61,0.20,0.007
AUKO,50.875,0.598,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.029,0.7,0.029,0.045,0.029,0.029,35.02,0.03,0.009
AUJ,410,0.47,0.763,0.006,-,-,0.26,69.2,-,-,-,,Augustus Min,,0.18,,0.18,0.205,0.18,0.18,3.20,0.22,0.10
AEE,3360.12,8.196,0.319,0.016,-,-,-4.46,-,-,-,-,,Aura Energy,,0.19,,0.175,0.19,0.22,0.15,3.20,0.26,0.08
AGU,1434,5.679,-,0.009,-,-,-4.41,-,-,-,-,,Aurium Res,,0.031,-0.3,0.031,0.035,0.035,0.031,-5.63,0.075,0.011
AGUO,280.856,0.718,-,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,3.20,0.024,0.001
AGUOA,250,0.25,-,0.002,-,-,-,-,-,-,-,,  opt sep12,,0.02,-0.5,0.015,0.02,0.02,0.02,-16.80,0.025,0.02
ARM,1177.55,8.993,0.461,0.074,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.92,-5.5,0.91,0.92,0.985,0.88,-2.44,1.01,0.07
AUT,2037.31,3.417,0.917,0.065,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.32,3.5,0.31,0.32,0.35,0.275,15.48,0.35,0.10
AXO,4627.18,27.2,2.664,0.065,-,-,-19.38,-,-,-,-,,Aurox Res,,0.335,-7.5,0.335,0.35,0.41,0.325,-15.10,0.49,0.09
AUC,3682.91,6.724,-,0.011,-,-,-,-,-,-,-,,Ausgold Ltd,,0.205,-2.9,0.195,0.205,0.239,0.19,-9.35,0.248,0.177
AOA,178.358,0.689,-,0.009,-,-,-,-,-,-,-,,Ausmon Resources,,0.30,-2.5,0.29,0.30,0.34,0.29,-4.49,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.005,-,-,-,-,-,-
AQD,610.303,1.89,2.459,0.03,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.13,-0.5,0.13,0.135,0.14,0.125,-0.51,0.195,0.08
AQR,17454.2,79.592,0.173,0.044,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.37,,0.37,0.375,0.46,0.325,3.20,0.52,0.03
ABZ,434.991,2.242,-,0.007,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.37,-1,0.35,0.38,0.37,0.35,0.57,0.49,0.25
AGV,20,2.173,0.2,0.002,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.032,-0.8,0.03,0.037,0.04,0.032,-16.80,0.115,0.024
AUZ,72403,334.234,-,0.014,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.002,,0.001,0.002,0.002,0.001,3.20,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,3.20,0.001,0.001
AOC,490.5,0.703,0.217,0.005,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.095,,0.088,0.10,0.10,0.095,3.20,0.135,0.036
AOCOA,95,0.375,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.015,0.033,0.015,0.015,3.20,0.016,0.015
AOM,642.876,15.331,0.644,0.009,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.004,,0.004,0.005,0.004,0.004,3.20,0.009,0.003
ARW,3117.08,47.901,3.08,0.011,0.01,1.8,-2.65,-,-,-,-,,Aust Renewable,,0.018,-0.1,0.018,0.019,0.019,0.017,-2.07,0.033,0.004
AOK,6624.85,14.047,0.69,0.033,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.195,,0.185,0.195,0.21,0.17,3.20,0.22,0.05
AKK,7014.22,43.669,0.654,0.016,-,-,-3.44,-,-,-,-,,Austin Explore,,0.053,-0.2,0.053,0.054,0.056,0.051,-0.44,0.096,0.02
AKKO,900,8.934,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.021,-0.3,0.021,0.025,0.024,0.02,-9.30,0.031,0.015
APG,4921.5,11.132,4.958,0.036,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.045,0.1,0.045,0.046,0.047,0.043,5.47,0.059,0.028
AAF,17184.6,31.392,6.73,0.007,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.004,-0.1,0.004,0.005,0.004,0.004,-16.80,0.007,0.001
AGD,80,0.102,-,0.023,-,-,-2.53,-,-,-,-,,Austral Gold,,0.135,,0.135,0.17,0.135,0.135,3.20,0.23,0.065
AZX,41.184,0.178,0.057,0.007,-,-,-15.3,-,-,-,-,,Auzex Res,,0.17,,0.17,0.20,0.18,0.17,3.20,0.26,0.11
AZXO,-,0.02,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.026,0.009,0.009,3.20,0.07,0.006
AVI,736.495,3.186,0.111,0.025,-,-,-5.87,-,-,-,-,,Avalon Min,,0.215,0.5,0.21,0.215,0.235,0.21,5.58,0.297,0.054
AVB,63968.2,119.748,0.354,0.009,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.031,-0.2,0.031,0.032,0.041,0.03,-2.86,0.045,0.006
AVBO,-,0.6,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,0.001,0.003,0.001,0.001,3.20,0.15,0.001
AVBOB,9621.23,14.757,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.019,-0.2,0.018,0.019,0.026,0.018,-6.33,0.027,0.004
AVA,449.415,2.062,0.669,0.009,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.072,0.5,0.072,0.076,0.076,0.067,10.66,0.215,0.056
AVO,3508.83,10.528,9.73,0.475,0.61,2.9,-6.97,-,-,-,-,,Avoca Res,,1.74,-17.5,1.735,1.75,1.915,1.71,-5.94,2.26,1.415
AVZ,117,1.171,0.347,0.006,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.11,-1,0.11,0.115,0.12,0.11,-5.14,0.17,0.03
AWE,20020.9,47.283,24.207,1.477,1.80,1.6,17.36,16.3,-,-,-,,AWE Ltd,,2.83,-26,2.82,2.86,3.14,2.70,-5.22,3.17,2.11
AXC,196.117,0.77,0.705,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.02,-0.2,0.022,0.025,0.022,0.02,-5.89,0.04,0.015
AXCO,554,1.61,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,-0.1,0.001,0.002,0.002,0.001,-46.80,0.006,0.001
AVQ,10477.8,19.52,-,0.01,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.03,0.4,0.029,0.03,0.035,0.025,18.58,0.04,0.011
AZM,5479.44,10.672,0.168,0.046,-,-,-2.8,-,-,-,-,,Azumah Res,,0.26,-2,0.255,0.26,0.31,0.235,-3.95,0.325,0.055
AZS,638.103,2.762,3.528,0.01,-,-,-1.9,-,-,-,-,,Azure Min,,0.042,-0.4,0.043,0.047,0.048,0.042,-5.50,0.08,0.036
BND,324.04,0.859,0.34,0.092,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.72,6.5,0.72,0.73,0.80,0.65,13.12,0.80,0.18
BMN,8300.72,26.393,6.703,0.138,-,-,-6.22,-,-,-,-,,Bannerman Res,,0.685,-9,0.685,0.70,0.78,0.66,-8.42,1.485,0.555
BKP,7021.21,134.702,-,0.011,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.006,,0.005,0.006,0.006,0.005,3.20,0.03,0.003
BAR,565.843,2.002,5.717,0.029,-,-,-1.78,-,-,-,-,,Barra Res,,0.092,-0.2,0.09,0.094,0.092,0.089,1.07,0.22,0.047
BARO,-,0.04,0.396,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.003,0.009,0.007,0.007,3.20,0.029,0.002
BSE,502.5,2.152,0.409,0.004,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.12,-1.5,0.115,0.12,0.135,0.115,-7.91,0.155,0.045
BSM,4279.71,12.291,1.417,0.042,-,-,18.46,1.3,-,-,-,,Bass Metals Ltd,,0.245,-2,0.245,0.245,0.27,0.24,-4.35,0.349,0.089
BSMOA,18.75,0.035,0.02,-,-,-,-,-,-,-,-,,  opt apr10,,0.03,-1,0.025,0.03,0.04,0.03,-21.80,0.08,0.02
BAS,26867.7,37.888,0.626,0.012,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.041,-0.3,0.041,0.043,0.053,0.04,-3.62,0.068,0.013
BSR,2063.29,6.474,2.168,0.055,-,-,-0.9,-,-,-,-,,Bassari Res,,0.405,-0.5,0.40,0.405,0.44,0.385,1.98,0.44,0.047
BTV,2505.23,6.123,0.799,0.022,-,-,4.8,3.4,-,-,-,,Batavia Min,,0.165,0.5,0.165,0.17,0.18,0.16,6.32,0.19,0.062
BTVO,1947.02,2.861,0.025,0.004,-,-,-,-,-,-,-,,  opt jun12,,0.095,1.5,0.09,0.095,0.095,0.07,21.95,0.095,0.011
BAU,1038.31,4.538,1.678,0.197,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.92,-8,0.92,0.95,1.035,0.89,-4.80,1.345,0.185
BCI,894.605,4.509,1.104,0.099,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.18,-12,1.165,1.18,1.30,1.155,-6.03,1.476,0.309
BCD,987.33,3.603,0.821,0.051,0.09,1.4,2.29,5.5,-,-,-,,BCD Res NL,,0.125,0.5,0.125,0.13,0.13,0.115,7.36,0.21,0.105
BPT,21988.2,70.078,61.26,0.946,-,-,25.21,3.5,1.75,14.41,2.00,p,Beach Energy Ltd,,0.875,-9.5,0.875,0.88,0.995,0.87,-6.60,1.04,0.678
BPTO,1447.32,7.373,3.416,0.001,-,-,-,-,-,-,-,,  opt jun10,,0.013,-0.3,0.009,0.013,0.018,0.013,-15.55,0.047,0.012
BCN,282004,632.043,0.754,0.022,-,-,-3.44,-,-,-,-,,Beacon Min,,0.03,0.1,0.029,0.03,0.034,0.027,6.65,0.034,0.003
BCNO,250,0.925,0.045,-,-,-,-,-,-,-,-,,  opt aug10,,0.003,,0.001,0.003,0.003,0.003,3.20,0.015,0.001
BCNOA,58296.1,94.244,-,0.004,-,-,-,-,-,-,-,,  opt aug10,,0.018,-0.1,0.017,0.018,0.021,0.016,-2.07,0.021,0.001
BDR,1885.19,18.393,0.57,0.029,-,-,-4,-,-,-,-,,Beadell Resource,,0.315,,0.31,0.32,0.37,0.30,3.20,0.40,0.041
BDG,7922.77,20.784,5.837,0.127,0.15,1.7,1.7,14.7,0.5,3.40,2.00,,Bendigo Min Ltd,,0.25,-1,0.245,0.25,0.26,0.24,-0.65,0.32,0.14
BKY,1208.79,5.568,2.205,0.165,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.33,,1.31,1.33,1.36,1.30,3.20,1.50,0.282
BKYO,502.825,0.521,-,0.008,-,-,-,-,-,-,-,,  opt may13,,0.65,5,0.60,0.72,0.65,0.65,11.53,0.76,0.40
BHP,72064.3,158.082,185.389,139.949,8.84,4.7,130.15,32.0,113.63,1.15,2.72,f,BHP Billiton Ltd,,41.70,-195,41.67,41.71,43.94,41.24,-1.27,44.49,26.64
BFE,516.17,3.118,0.025,0.015,-,-,-3.48,-,-,-,-,,Black Fire Min,,0.135,-1.5,0.135,0.145,0.15,0.135,-6.80,0.20,0.025
BFEO,650,3.11,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.018,-0.1,0.015,0.021,0.019,0.018,-2.07,0.038,0.002
BLR,3919.74,36.588,69.177,0.029,-,-,-0.48,-,-,-,-,,Black Range Min,,0.046,-0.6,0.046,0.049,0.052,0.046,-8.34,0.105,0.024
