ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 10, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5185.7 at 2014-10-10T16:40:06. Report at Friday, October 10, 2014. Processed Saturday at 2014-10-11T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,130.000,9.449,21.877,.021,-,-,-.54,-,-,-,-,,3D Oil,,-,+1.1,.041,.084,.09,.085,+16.36,.135,.064,,
DDD,4966.57,12.716,8.150,.003,-,-,.25,4.4,-,-,-,,3D Res,,.011,-,.01,.011,.011,.01,+2.44,.029,.01,,
ARH,-,12.529,15.172,.010,-,-,-4.20,-,-,-,-,,A'asian Resources,,.021,-,-,-,.021,.021,+2.44,.075,.018,,
AYC,-,1.443,2.168,.009,-,-,-.61,-,-,-,-,,A1 Gold,*,.05,-,.015,-,.041,.041,+2.44,.151,.041,,
ABU,771.519,477.415,1295.55,.100,-,-,-53.55,-,-,-,-,,ABM Res,†,.365,+.5,.355,.365,.375,.33,+3.83,.48,.24,,
AJC,3340.73,108.640,125.824,.004,-,-,-.68,-,-,-,-,,Acacia Coal,,.004,-,.004,.005,.005,.004,+2.44,.015,.004,,
ACB,482.121,22.043,30.620,.021,-,-,-.79,-,-,-,-,,A-Cap Res,,.058,+.1,.058,.06,.058,.058,+4.20,.08,.042,,
ACS,15.000,1.146,.970,.029,-,-,-1.47,-,-,-,-,,Accent Res,,.16,+1,.15,-,.16,.15,+9.11,.23,.14,,
AIV,32.531,22.322,143.460,.014,-,-,-.21,-,-,-,-,,ActiveX,,.024,-.1,.014,.024,.025,.024,-1.56,.025,.011,,
ADD,-,8.460,10.322,-,-,-,-.33,-,-,-,-,,Adavale Resources,,.003,-,.003,.004,.003,.003,+2.44,.007,.001,,
ADN,358.159,46.701,268.416,.007,-,-,-2.96,-,-,-,-,,Adelaide Res,,.029,-.1,.027,.03,.03,.026,-.89,.073,.026,,
ABY,474.694,29.588,66.696,.067,1.64,.13,-.07,-,-,-,-,,Aditya Birla,,.215,-2,.215,.225,.24,.205,-6.07,.38,.15,,
ADY,158.066,94.297,39.126,.019,-,-,-.43,-,-,-,-,,Admiralty Res,,.025,-,.024,.028,.028,.024,+2.44,.032,.011,,
ADX,653.889,49.559,112.805,.006,-,-,-.60,-,-,-,-,,ADX Energy,,.011,-,.012,.012,.012,.011,+2.44,.02,.008,,
AQR,975.345,23.354,20.312,.040,-,-,-2.09,-,-,-,-,,AEON Metals,,.13,-2.5,.12,.135,.155,.125,-13.69,.24,.105,,
ACJ,5414.42,267.015,148.224,.008,-,-,-.12,-,-,-,-,,African Chrome Flds,,.006,+.1,.004,.006,.006,.005,+22.44,.009,.001,,
AFR,739.194,43.388,59.006,.030,-,-,-1.65,-,-,-,-,,African Energy Res,,.063,+.5,.063,.065,.064,.058,+11.06,.175,.055,,
AGR,186.561,28.452,55.822,.008,-,-,-7.57,-,-,-,-,,Aguia Res,,.039,-.1,.039,.044,.04,.039,-.06,.081,.038,,
AQG,1144.10,121.860,165.341,.208,-,-,-5.88,-,2.20,-,.99,,Alacer Gold,,2.22,-,2.19,2.22,2.27,2.02,+2.44,3.63,1.925,,
AUQ,2206.00,109.677,88.896,.007,-,-,.30,10.0,-,-,-,,Alara Res,,.03,-.1,.029,.03,.031,.03,-.78,.14,.03,,
ALY,178.866,29.027,19.344,.003,-,-,-1.00,-,-,-,-,,Alchemy Resources,,.015,-,.015,.023,.016,.015,+2.44,.12,.015,,
