ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 28, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5415.4 at 2014-02-28T16:45:35. Report at Friday, February 28, 2014. Processed Saturday at 2014-03-01T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,87.000,3.477,1.079,.025,-,-,-.92,-,-,-,-,,3D Oil,,.105,-1,.10,.11,.11,.10,-8.07,.14,.075,,
DDD,15.000,2.344,2.531,.005,-,-,-.12,-,-,-,-,,3D Res,,.02,-.8,.021,.028,.028,.02,-27.95,.036,.012,,
ARH,545.099,1.977,1.575,.015,-,-,-4.70,-,-,-,-,,A'asian Resources,,.03,-.2,.03,.035,.032,.028,-5.63,.16,.021,,
AYC,39.588,.381,.306,.011,-,-,-.89,-,-,-,-,,A1 Gold,,.115,+.5,.115,.13,.115,.11,+5.17,.235,.085,,
ABU,14071.6,201.531,246.951,.095,-,-,-.22,-,-,-,-,,ABM Res,,.029,-,.028,.029,.03,.028,+.62,.046,.021,,
AJC,1942.98,11.815,24.934,.006,-,-,-.08,-,-,-,-,,Acacia Coal,,.007,-.2,.007,.009,.01,.007,-21.60,.019,.007,,
ACB,2147.57,6.127,5.617,.016,-,-,-.93,-,-,-,-,,A-Cap Res,,.06,+.3,.056,.062,.063,.053,+5.89,.13,.042,,
ACS,-,.304,.204,.033,-,-,-.40,-,-,-,-,,Accent Res,,.185,-,.19,.20,.185,.185,+.62,.23,.14,,
AIV,662.500,2.355,8.085,.006,-,-,-1.23,-,-,-,-,,ActiveX,,.012,+.1,.012,.018,.012,.011,+9.72,.021,.01,,
ADD,33.334,.888,1.789,.002,-,-,-1.38,-,-,-,-,,Adavale Resources,,.005,-.2,.005,.014,.005,.005,-27.95,.016,.002,,
