ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 6, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4199.0 at 2012-07-06T16:42:06. Report at Friday, July 6, 2012. Processed Saturday at 2012-07-07T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,2252.97,9.964,9.500,.014,-,-,-.62,-,-,-,-,,3D Oil,,.07,+.1,.068,.095,.07,.06,-.09,.17,.06,,
DDD,70.600,10.227,12.949,.007,-,-,-.44,-,-,-,-,,3D Res,,.028,+.3,.028,.031,.028,.026,+10.46,.055,.025,,
ARH,464.726,11.072,15.393,.057,-,-,.47,26.6,-,-,-,,A'asian Resources,,.125,+1,.115,.125,.125,.11,+7.16,.335,.105,,
AYC,149.222,2.102,-,.013,-,-,-,-,-,-,-,,A1 Gold,,.235,-3,-,-,.28,.235,-12.86,.295,.20,,
ABU,27117.1,1059.31,1923.43,.143,-,-,-.43,-,-,-,-,,ABM Res,,.044,+.6,.043,.044,.044,.037,+14.25,.082,.035,,
AJC,2783.51,184.703,1238.83,.026,-,-,-1.14,-,-,-,-,,Acacia Coal,,.029,+.4,.027,.029,.032,.027,+14.46,.105,.023,,
ACB,1249.46,38.692,90.119,.032,-,-,-2.06,-,-,-,-,,A-Cap Res,,.145,+2.5,.145,.15,.145,.125,+19.30,.45,.115,,
ACS,-,90.561,16.444,.049,-,-,-.42,-,-,-,-,,Accent Res,,.27,-,.215,.25,.27,.27,-1.54,.405,.215,,
ACN,557.416,82.694,108.831,.057,-,-,-4.59,-,-,-,-,,Acer Energy,,.125,+.5,-,-,.14,.125,+2.63,.245,.105,,
AIV,420.042,14.679,86.901,.004,-,-,-.78,-,-,-,-,,ActiveX,,.021,+.4,.02,.022,.021,.018,+21.99,.055,.016,,
AIVO,-,2.974,.766,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,-1.54,.014,.001,,
ADD,48.503,23.052,148.618,.004,.01,1.4,-.51,-,-,-,-,,Adavale Resources,,.014,-,-,-,.014,.014,-1.54,.033,.01,,
ADN,505.000,65.708,23.427,.008,-,-,-.95,-,-,-,-,,Adelaide Res,,.052,-,.052,.054,.056,.05,-1.54,.13,.049,,
AAO,110.000,2.350,18.096,.007,.10,1.1,-9.92,-,-,-,-,,Adept Solutions,*,.11,+1,.09,.16,.11,.10,+8.46,.784,.093,,
AAOO,-,-,4.089,-,-,-,-,-,-,-,-,,  opt apr13,,-,-,-,-,.066,.066,-1.54,.066,.066,,
AAOR,490.000,.540,-,-,-,-,-,-,-,-,-,,  rts 11jul,,.001,-.4,.001,.001,.005,.001,-81.54,.005,.001,,
ABY,2012.84,50.180,71.401,.158,-,-,8.48,6.0,5.00,1.70,9.90,,Aditya Birla,,.505,+3.5,.505,.515,.54,.48,+5.91,1.655,.42,,
ADY,2292.77,58.237,575.556,.033,-,-,-.44,-,-,-,-,,Admiralty Res,,.045,+.2,.045,.047,.046,.044,+3.11,.071,.043,,
AVD,51.200,7.728,157.678,.001,-,-,-.73,-,-,-,-,,Advance Energy,,.004,-,-,-,.005,.004,-1.54,.012,.003,,
AVDOA,-,-,68.902,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-1.54,.002,.001,,
ADX,15852.1,152.905,208.910,.011,-,-,-1.93,-,-,-,-,,ADX Energy,,.025,+.3,.025,.026,.034,.022,+12.10,.11,.021,,
AFR,12590.1,150.015,340.042,.068,-,-,-1.92,-,-,-,-,,African Energy Res,,.205,+3,.20,.205,.215,.18,+15.61,.62,.16,,
AAE,361.111,80.279,363.368,.004,-,-,-.23,-,-,-,-,,Agri Energy,,.006,+.1,.007,.008,.006,.005,+18.46,.01,.004,,
AGR,140.300,17.093,16.160,.014,-,-,-9.22,-,-,-,-,,Aguia Res,,.16,+1,.16,.22,.16,.14,+5.13,.74,.14,,
AQG,4682.07,91.944,43.873,.533,-,-,28.59,19.2,-,-,-,,Alacer Gold,,5.49,+50,5.45,5.71,5.65,5.11,+8.48,12.30,4.66,,
AUQ,168.206,37.582,72.555,.071,-,-,-2.59,-,-,-,-,,Alara Res,,.335,+1.5,.33,.335,.345,.315,+3.15,.42,.23,,
ALY,570.677,22.086,46.412,.015,-,-,-1.68,-,-,-,-,,Alchemy Resources,,.094,+.9,.094,.10,.105,.077,+9.05,.258,.076,,
AYN,11247.5,718.550,3427.21,.053,-,-,-.52,-,-,-,-,,Alcyone Res,,.037,+.2,.036,.037,.038,.035,+4.18,.125,.031,,
AWD,10001.7,722.291,283.265,.018,-,-,.05,30.0,-,-,-,,Aleator Energy,,.015,-,.014,.015,.015,.014,-1.54,.023,.011,,
AWDO,15038.0,421.101,-,.002,-,-,-,-,-,-,-,,  opt jan15,,.003,-.1,.003,.004,.004,.003,-26.54,.013,.003,,
ALK,5416.88,136.925,241.932,.355,-,-,-1.00,-,-,-,-,,Alkane Res,,.955,+16.5,.93,.96,1.02,.78,+19.35,2.230,.735,,
AHQ,210.000,5.151,-,.005,-,-,-,-,-,-,-,,Allegiance Coal,,.095,-.5,-,-,.10,.095,-6.54,.19,.095,,
AHQO,25.000,.611,-,-,-,-,-,-,-,-,-,,  opt mar14,,.019,+.2,-,-,.019,.017,+10.23,.025,.017,,
AGS,3983.39,186.425,52.737,.078,-,-,-1.77,-,-,-,-,,Alliance Res,,.23,+3,.23,.24,.26,.20,+13.46,.615,.115,,
ALD,8616.88,23.292,158.047,.142,2.99,.7,-3.03,-,-,-,-,,Allied Gold,,2.20,-10,2.17,2.20,2.28,2.09,-5.88,4.00,1.42,,
