ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 2, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5098.7 at 2013-08-02T16:49:35. Report at Friday, August 2, 2013. Processed Saturday at 2013-08-03T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,2324.92,15.959,13.453,.021,-,-,-3.61,-,-,-,-,,3D Oil,,.09,-,.088,.11,.091,.088,-1.49,.14,.06,,
DDD,-,6.494,12.178,.006,-,-,-.10,-,-,-,-,,3D Res,,.027,-,.015,.023,.027,.027,-1.49,.045,.014,,
ARH,157.000,9.606,11.588,.014,-,-,-2.33,-,-,-,-,,A'asian Resources,,.028,-.1,.028,.032,.029,.028,-4.94,.125,.021,,
AYC,121.308,1.849,2.414,.008,-,-,-.47,-,-,-,-,,A1 Gold,,.135,-1.5,.135,.20,.155,.135,-11.49,.30,.125,,
ABU,34944.5,836.487,1139.33,.115,-,-,-.43,-,-,-,-,,ABM Res,,.035,-.1,.035,.037,.04,.035,-4.27,.065,.021,,
AJC,658.000,85.331,196.289,.012,-,-,-.42,-,-,-,-,,Acacia Coal,,.013,-,.011,.013,.013,.011,-1.49,.024,.007,,
ACB,2384.80,26.044,41.870,.021,-,-,-1.08,-,-,-,-,,A-Cap Res,,.08,+1.2,.08,.084,.082,.07,+16.16,.155,.045,,
ACS,-,.854,90.964,.034,-,-,-.86,-,-,-,-,,Accent Res,,.19,-,.19,.30,.19,.19,-1.49,.275,.15,,
AIV,130.000,138.868,17.142,.007,-,-,-.48,-,-,-,-,,ActiveX,,.019,-.1,.013,.019,.019,.018,-6.75,.022,.010,,
ADD,76.000,8.794,24.467,.002,-,-,-1.58,-,-,-,-,,Adavale Resources,,.006,+.4,.006,.008,.006,.002,+198.5,.021,.002,,
ADN,1659.65,253.872,66.784,.016,-,-,-3.84,-,-,-,-,,Adelaide Res,,.078,-.2,.078,.079,.081,.076,-3.99,.25,.035,,
ABY,555.892,60.168,55.427,.119,1.63,.23,-2.66,-,5.00,-,13.16,,Aditya Birla,,.38,-1,.37,.385,.39,.38,-4.05,.60,.335,,
ADY,942.449,32.994,62.365,.014,-,-,-2.52,-,-,-,-,,Admiralty Res,,.019,-.2,.019,.023,.022,.019,-11.01,.05,.018,,
AVD,40.049,200.211,10.330,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-1.49,.007,.001,,
ADX,923.549,96.120,165.094,.007,-,-,-3.10,-,-,-,-,,ADX Energy,,.014,-.2,.014,.017,.018,.014,-13.99,.04,.012,,
AQR,138.650,19.218,7.748,.034,-,-,-.13,-,-,-,-,,AEON Metals,,.195,-.5,.19,.25,.22,.195,-3.99,.335,.06,,
AFR,1605.36,52.625,180.628,.042,-,-,-3.36,-,-,-,-,,African Energy Res,,.097,+.7,.096,.098,.105,.09,+6.29,.205,.063,,
AGR,490.600,42.758,17.595,.008,-,-,-11.68,-,-,-,-,,Aguia Res,,.048,-.2,.048,.05,.05,.048,-5.49,.215,.045,,
AQG,3085.00,115.884,101.456,.249,-,-,-130.01,-,-,-,-,,Alacer Gold,,2.40,-35,2.30,2.54,2.87,2.29,-14.22,6.860,1.94,,
AUQ,294.500,60.641,42.226,.011,-,-,-2.58,-,-,-,-,,Alara Res,,.045,+.1,.04,.10,.045,.04,+.78,.315,.038,,
ALY,93.367,16.189,22.745,.010,-,-,-.39,-,-,-,-,,Alchemy Resources,,.065,+.3,.061,.07,.065,.061,+3.35,.16,.028,,
AWD,38599.1,524.051,788.600,.012,-,-,-.32,-,-,-,-,,Aleator Energy,,.007,-.1,.006,.007,.009,.006,-13.99,.017,.004,,
AWDO,23500.0,153.590,465.394,.003,-,-,-,-,-,-,-,,  opt jan15,,.002,-.1,.001,.002,.002,.002,-34.82,.005,.001,,
AQI,-,1.807,-,.002,-,-,-1.50,-,-,-,-,,Alicanto Min,,.155,-,.10,.155,.155,.155,-1.49,.26,.145,,
ALK,487.504,84.111,148.047,.145,-,-,19.00,2.1,-,-,-,,Alkane Res,,.39,-1.5,.39,.405,.45,.41,-4.98,1.19,.245,,
AHQ,281.400,4.026,5.558,-,-,-,-.29,-,-,-,-,,Allegiance Coal,,.018,+.3,.018,.02,.019,.015,+18.51,.08,.012,,
AHQO,-,.566,.704,-,-,-,-,-,-,-,-,,  opt mar14,,-,-,-,.001,.001,.001,-1.49,.015,.001,,
AGS,1494.88,36.353,189.623,.053,-,-,-1.25,-,-,-,-,,Alliance Res,,.155,-,.145,.155,.165,.14,-1.49,.355,.093,,
AGE,220.000,16.463,31.529,.006,-,-,-.64,-,-,-,-,,Alligator Energy,,.039,-.1,.038,.042,.04,.037,-3.99,.125,.025,,
AYR,11045.2,133.128,33.216,.002,-,-,-.34,-,-,-,-,,Alloy Res,,.007,+.2,.006,.008,.008,.005,+38.51,.022,.003,,
AYM,-,.918,28.129,.004,.04,-,-1.04,-,-,-,-,,Altuis Mining,,-,-,.005,.014,.008,.008,-1.49,.05,.005,,
AOH,1294.20,81.115,125.651,.074,-,-,.90,15.6,-,-,-,,Altona Min,,.14,-2.5,.135,.14,.155,.14,-16.64,.33,.115,,
AJM,767.940,20.778,75.980,.068,-,-,-.72,-,-,-,-,,Altura Min,,.15,+1,.145,.15,.15,.14,+5.65,.21,.076,,
AWC,42597.8,1953.24,2797.46,2.792,.93,1.07,-2.41,-,-,-,-,,Alumina,,.995,+.5,.995,1.005,1.005,.965,-.99,1.405,.67,,
AQO,898.801,49.865,50.125,.015,-,-,-4.44,-,-,-,-,,Ambassador Oil & Gas,,.185,+.5,.165,.18,.19,.175,+1.29,.275,.075,,
AQOO,46.080,7.197,3.044,-,-,-,-,-,-,-,-,,  opt oct13,,.012,+.2,.012,.018,.012,.01,+18.51,.05,.006,,
AXZ,123.790,2.082,1.989,.079,-,-,-4.67,-,-,-,-,,Amex Res,,1.00,-,.985,1.00,1.01,.95,-1.49,1.73,.73,,
AMX,1174.62,105.662,179.396,.030,-,-,-16.08,-,-,-,-,,Ampella Min,,.12,-.5,.12,.125,.14,.125,-5.34,.79,.105,,
AEK,298.787,6.604,2.608,.013,-,-,-1.15,-,-,-,-,,Anatolia Energy,,.075,-,.07,.085,.075,.072,-1.49,.09,.032,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,-,-,.001,-,.002,.002,-1.49,.002,.002,,
AHR,-,-,.020,.010,-,-,-2.31,-,-,-,-,,Anchor Res,,-,-,.051,.18,.19,.19,-1.49,.19,.12,,
ATM,-,.002,-,.001,-,-,5.64,-,2.11,2.67,-,,Aneka Tambang,,-,-,-,-,1.10,1.10,-1.49,1.25,1.079,,
AAR,2734.10,113.549,51.189,.003,-,-,-1.15,-,-,-,-,,Anglo Aust Res,,.004,-,.003,.004,.004,.004,-1.49,.012,.003,,
AGG,21.982,7.400,1.690,.258,14.37,.20,207.05,1.4,4.69,44.15,1.62,,Anglogold Ashanti,,2.89,-11,2.71,3.45,3.19,2.85,-5.16,7.06,2.63,,
AWV,320.691,36.876,22.897,.004,-,-,-10.35,-,-,-,-,,Anova Metals,,.027,+.2,.027,.031,.027,.025,+6.51,.08,.02,,
AZZ,1141.63,89.494,63.791,.120,-,-,-3.10,-,-,-,-,,Antares Energy,,.47,+.5,.47,.48,.49,.45,-.41,.60,.27,,
AZY,2168.37,206.324,6.549,.007,-,-,-1.44,-,-,-,-,,Antipa Min,,.04,-.1,.037,.04,.042,.035,-3.93,.255,.035,,
AZYOA,377.000,47.280,-,-,-,-,-,-,-,-,-,,  opt dec14,,.01,-.1,.005,.014,.011,.01,-10.58,.155,.01,,
AOM,84.853,9.777,205.019,.001,-,-,-8.14,-,-,-,-,,AO Energy,†,.02,+.2,.011,.02,.02,.018,+9.62,.07,.001,,
AAL,-,.556,1.105,-,-,-,-.25,-,-,-,-,,APAC Coal,,-,-,.002,.005,.004,.004,-1.49,.006,.002,,
AQQ,490.666,235.489,33.842,.007,-,-,-.41,-,-,-,-,,Aphrodite Gold,,.03,-,.026,.03,.03,.024,-1.49,.088,.024,,
AQQO,-,18.505,12.203,-,-,-,-,-,-,-,-,,  opt dec13,,-,-,-,.001,.001,.001,-1.49,.015,.001,,
AOP,-,3.117,5.799,.001,-,-,-10.32,-,-,-,-,,Apollo Cons,,.033,-,.037,.07,.033,.033,-1.49,.295,.021,,
AON,596.695,75.835,24.633,.009,-,-,-1.03,-,-,-,-,,Apollo Minerals,,.027,-.3,.027,.028,.03,.027,-11.49,.08,.023,,
AQP,1916.56,107.179,277.301,.372,-,-,-46.34,-,-,-,-,,Aquarius Platinum,,.765,-2.5,.76,.775,.82,.74,-4.65,1.20,.495,,
AQA,1652.85,90.757,73.596,.889,-,-,62.34,3.5,-,-,-,,Aquila Res,,2.16,+7,2.13,2.18,2.19,2.06,+1.86,3.27,1.63,,
ARU,416.390,62.339,218.300,.042,-,-,-1.41,-,-,-,-,,Arafura Resources,,.095,-1,.095,.105,.11,.095,-11.01,.245,.062,,
ARX,1202.59,143.402,273.840,.003,-,-,-.13,-,-,-,-,,ARC Explore,,.003,-.1,.003,.004,.004,.003,-26.49,.008,.002,,
AXE,402.852,33.554,180.191,.010,-,-,5.30,2.4,-,-,-,,Archer Explore,,.125,-,.12,.125,.125,.115,-1.49,.28,.11,,
ARD,50.000,14.495,23.161,.007,-,-,-3.07,-,-,-,-,,Argent Minerals,,.045,-.5,.046,.056,.05,.045,-11.49,.105,.027,,
AVK,10.000,2.362,8.714,-,-,-,-7.08,-,-,-,-,,Argentina Min,,.012,-.2,.012,.017,.014,.012,-15.78,.086,.01,,
AVKO,-,.394,1.697,-,-,-,-,-,-,-,-,,  opt mar15,,.001,-,.001,.016,.001,.001,-1.49,.016,.001,,
AXT,169.111,17.578,18.373,.003,-,-,-6.85,-,-,-,-,,Argo Explore,,.02,+.2,.021,.023,.022,.018,+9.62,.032,.009,,
ARE,918.452,23.958,38.346,.006,-,-,-.20,-,-,-,-,,Argonaut Res,,.023,+.4,.022,.024,.023,.019,+19.56,.093,.019,,
AGY,7.100,4.619,5.003,.007,-,-,-.78,-,-,-,-,,Argosy Minerals,,.057,-,.042,.057,.057,.057,-1.49,.145,.042,,
AHK,85.000,2.401,4.477,.002,-,-,-4.10,-,-,-,-,,Ark Mines,,.068,-,.056,.068,.069,.068,-1.49,.14,.05,,
AJQ,942.618,58.488,49.554,.064,-,-,-.50,-,-,-,-,,Armour Energy,,.29,-1.5,.285,.29,.285,.26,-6.75,.41,.165,,
AJQO,441.000,8.945,9.483,.005,-,-,-,-,-,-,-,,  opt aug14,,.08,-.2,.07,.08,.08,.066,-4.27,.14,.035,,
ARV,3146.28,145.226,79.101,.004,-,-,-.17,-,-,-,-,,Artemis Res,*,.008,+,.007,.008,.008,.007,+6.20,.022,.006,,
ARVR,80.000,.080,-,-,-,-,-,-,-,-,-,,  rts16augd,,.002,-,.002,-,.002,.002,-,.002,.002,,
AAJ,-,12.758,2.616,.004,-,-,-1.72,-,-,-,-,,Aruma Res,,.034,-,.034,.035,.034,.034,-1.49,.097,.032,,
AJY,-,.116,-,.006,-,-,-,-,-,-,-,,Asaplus Res,,.245,-,-,-,.245,.245,-1.49,.245,.20,,
AZQ,-,5.162,6.208,.002,-,-,-3.60,-,-,-,-,,Ascot Res,,.05,-,.031,.05,.05,.05,-1.49,.19,.05,,
ATN,3718.32,243.809,309.327,.004,-,-,-.15,-,-,-,-,,Ashburton Min,,.003,-,.002,.003,.003,.002,-1.49,.004,.001,,
ATNO,-,-,16.766,-,-,-,-,-,-,-,-,,  opt apr14,,-,-,-,.001,.001,.001,-1.49,.001,.001,,
AKM,655.668,220.005,176.832,.039,-,-,-1.34,-,-,-,-,,Aspire Min,,.059,+.1,.059,.062,.064,.058,+.23,.18,.035,,
ARO,-,100.779,523.017,.003,-,-,-.07,-,-,-,-,,Astro Res,,.001,-,-,.001,.001,.001,-1.49,.002,.001,,
AROOA,-,-,7.325,-,-,-,-,-,-,-,-,,  opt jun14,,-,-,-,.001,.001,.001,-1.49,.001,.001,,
AHN,65.000,6.450,6.105,.002,-,-,-.08,-,-,-,-,,Athena Res,,.02,-,.015,.022,.02,.02,-1.49,.06,.015,,
ATI,125.000,19.669,22.502,.036,-,-,-14.80,-,-,-,-,,Atlantic,,.23,-1,.20,.23,.24,.22,-5.66,.41,.12,,
ATV,566.000,18.719,33.091,.015,-,-,-.28,-,-,-,-,,Atlantic Gold,,.02,-,.02,.022,.022,.02,-1.49,.043,.018,,
ATVCD,-,-,.533,-,-,-,-,-,-,-,-,,  ctg,,-,-,.001,-,.003,.003,-1.49,.003,.003,,
AGO,56321.9,1877.05,1175.18,.769,1.60,.53,-42.00,-,3.00,-,3.55,,Atlas Iron,,.845,-.5,.84,.845,.86,.805,-2.08,1.945,.685,,
ATU,1178.91,69.022,3.575,.057,-,-,-3.31,-,-,-,-,,Atrum Coal,,.90,+12,.88,.91,.955,.78,+14.09,1.32,.15,,
AYA,237.574,4.857,4.736,.023,-,-,-28.74,-,-,-,-,,Attila Res,,.40,-5,.40,.45,.41,.375,-12.60,1.05,.33,,
AYAO,-,.192,1.192,.005,-,-,-,-,-,-,-,,  opt jun14,,-,-,.08,.24,.47,.47,-1.49,.77,.30,,
