ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 20, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5261.5 at 2013-12-20T16:52:05. Report at Friday, December 20, 2013. Processed Saturday at 2013-12-21T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,1109.65,25.927,35.116,.032,-,-,-.92,-,-,-,-,,3D Oil,,.135,+3,.125,.135,.135,.105,+25.43,.14,.075,,
DDD,102.000,11.713,18.874,.006,-,-,-.12,-,-,-,-,,3D Res,,.025,+.7,.02,.029,.025,.018,+35.75,.042,.012,,
ARH,60.000,16.410,17.631,.027,-,-,-4.70,-,-,-,-,,A'asian Resources,,.055,-.1,.046,.055,.056,.055,-4.92,.16,.021,,
AYC,250.000,2.441,3.738,.012,-,-,-.89,-,-,-,-,,A1 Gold,,.13,-3,.13,.14,.13,.12,-21.89,.274,.12,,
ABU,7612.40,1518.76,2168.62,.072,-,-,-.46,-,-,-,-,,ABM Res,,.022,-.2,.022,.023,.024,.022,-11.47,.047,.021,,
AJC,783.317,158.680,261.978,.009,-,-,-.08,-,-,-,-,,Acacia Coal,,.01,-.2,.01,.011,.011,.011,-18.52,.023,.007,,
ACB,316.678,35.577,59.104,.013,-,-,-.93,-,-,-,-,,A-Cap Res,,.048,+.2,.048,.05,.05,.048,+1.21,.13,.042,,
ACS,25.000,1.294,91.382,.033,-,-,-.40,-,-,-,-,,Accent Res,,.185,-,.185,.22,.185,.185,-3.14,.24,.15,,
AIV,153.932,142.442,33.241,.005,-,-,-1.33,-,-,-,-,,ActiveX,,.014,-,.014,.015,.015,.014,-3.14,.022,.010,,
ADD,-,12.412,28.071,.001,-,-,-1.38,-,-,-,-,,Adavale Resources,,.004,-,.003,.01,.004,.004,-3.14,.021,.002,,
ADN,2006.82,275.786,82.323,.014,-,-,-3.63,-,-,-,-,,Adelaide Res,,.06,+1,.061,.065,.075,.055,+15.05,.25,.036,,
ABY,384.075,72.007,148.409,.100,1.59,.20,-.21,-,-,-,-,,Aditya Birla,,.32,-,.32,.325,.33,.32,-3.14,.60,.315,,
ADY,177.758,48.451,85.266,.011,-,-,-2.90,-,-,-,-,,Admiralty Res,,.015,-,.015,.016,.015,.015,-3.14,.045,.015,,
