ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 11, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5096.3 at 2015-09-11T16:39:05. Report at Friday, September 11, 2015. Processed Saturday at 2015-09-12T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2094.39,109.751,650.180,.360,.03,155.00,-8.67,-,-,-,-,,1-Page,†,4.65,+13,4.60,4.69,5.20,4.23,+2.17,5.69,.014,,
TDO,1091.14,27.957,9.140,.011,-,-,.90,5.0,-,-,-,,3D Oil,,.045,-.3,.045,.052,.049,.045,-6.95,.096,.044,,
DDD,34.927,22.167,6.231,.001,-,-,.28,1.4,-,-,-,,3D Res,,.004,-,.003,.004,.004,.004,-.70,.012,.004,,
88E,216640,1695.75,208.133,.030,-,-,-10.79,-,-,-,-,,88 Energy,,.013,+.1,.012,.014,.013,.011,+7.63,.038,.006,,
88EO,19449.1,303.146,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.005,+.1,.004,.006,.005,.004,+24.30,.006,.002,,
ARH,-,6.495,12.220,.003,-,-,-3.90,-,-,-,-,,A'asian Resources,,.006,-,.005,.008,.006,.006,-.70,.024,.004,,
AYC,354.779,30.564,1.393,.016,-,-,-6.91,-,-,-,-,,A1 Gold,,.035,-.8,.035,.042,.043,.035,-19.31,.054,.025,,
AYCO,1.248,7.821,-,.006,-,-,-,-,-,-,-,,  opt nov19,,.025,-,.012,.026,.025,.025,-.70,.03,.004,,
ABL,-,5.853,89.968,.009,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.024,-,.015,.021,.024,.024,-.70,.04,.001,,
ABU,1765.45,68.704,473.645,.069,-,-,-3.81,-,-,-,-,,ABM Res,,.20,-,.20,.205,.21,.195,-.70,.384,.195,,
