ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 23, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5388.1 at 2015-10-23T16:37:05. Report at Friday, October 23, 2015. Processed Saturday at 2015-10-24T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,4066.48,126.183,712.952,.421,.08,56.25,-15.05,-,-,-,-,,1-Page,,4.50,-44,4.50,4.57,5.10,4.50,-10.50,5.69,.35,,
TDO,1946.18,30.856,9.521,.019,-,-,.97,8.1,-,-,-,,3D Oil,,.079,+1.9,.074,.079,.079,.051,+30.08,.096,.044,,
DDD,-,24.104,15.255,-,-,-,-.20,-,-,-,-,,3D Res,,.003,-,.003,.004,.003,.003,-1.59,.009,.003,,
88E,161714,2378.44,273.078,.037,-,-,-8.45,-,-,-,-,,88 Energy,,.016,+.3,.015,.016,.017,.013,+21.49,.019,.006,,
88EO,12679.5,399.166,-,.003,-,-,-,-,-,-,-,,  opt mar18,,.007,+.1,.006,.007,.007,.005,+15.08,.007,.002,,
ARH,-,6.666,12.529,.002,-,-,-3.90,-,-,-,-,,A'asian Resources,,.005,-,-,-,.005,.005,-1.59,.017,.004,,
AYC,443.500,33.308,1.483,.017,-,-,-5.90,-,-,-,-,,A1 Gold,,.038,-.4,.037,.04,.042,.038,-11.11,.054,.025,,
AYCO,48.470,8.232,-,.005,-,-,-,-,-,-,-,,  opt nov19,,.021,+.3,.017,.021,.021,.017,+15.08,.03,.004,,
ABL,-,5.853,93.863,.009,-,-,-4.89,-,-,-,-,,Abilene Oil & Gas,†,.024,-,.003,.018,.024,.024,-1.59,.04,.001,,
ABU,4116.60,81.956,478.837,.072,-,-,-3.81,-,-,-,-,,ABM Res,,.21,-5,.205,.21,.26,.205,-20.82,.359,.195,,
AJC,2811.21,186.889,110.205,.003,-,-,-.02,-,-,-,-,,Acacia Coal,,.003,+.1,.002,.003,.003,.002,+48.41,.005,.001,,
ACB,346.250,19.865,23.673,.010,-,-,-.78,-,-,-,-,,A-Cap Res,,.02,-.5,.021,.025,.022,.02,-21.59,.065,.016,,
ACS,20.000,.701,1.152,.024,-,-,-7.67,-,-,-,-,,Accent Resources,,.13,-,.13,.15,.13,.13,-1.59,.36,.10,,
AIV,-,36.915,22.322,.016,-,-,-.15,-,-,-,-,,ActiveX,,.025,-,.006,.024,.025,.025,-1.59,.035,.014,,
ADD,.334,.563,8.760,-,-,-,-3.69,-,-,-,-,,Adavale Resources,†,.014,+.1,.013,.05,.014,.013,+6.10,.06,.002,,
ADN,824.919,27.048,48.704,.007,-,-,-.44,-,-,-,-,,Adelaide Resources,,.022,-.6,.022,.024,.026,.021,-23.02,.041,.02,,
ADNO,141.219,.932,-,-,-,-,-,-,-,-,-,,  opt sep16,,.006,-,.005,.007,.006,.005,-1.59,.009,.004,,
ABY,889.595,25.628,30.101,.064,.91,.23,-70.11,-,-,-,-,,Aditya Birla,,.205,-3,.21,.23,.24,.205,-14.36,.26,.145,,
ADY,141.794,76.503,96.442,.019,-,-,-.48,-,-,-,-,,Admiralty Res,,.019,-.3,.019,.021,.022,.019,-15.23,.037,.014,,
ADX,1826.14,87.937,59.051,.004,-,-,.01,60.0,-,-,-,,ADX Energy,,.006,-,.006,.007,.007,.006,-1.59,.011,.003,,
AQR,861.000,15.360,24.557,.014,-,-,-3.09,-,-,-,-,,AEON Metals,,.039,-.1,.039,.055,.044,.039,-4.09,.135,.039,,
AFR,4.550,47.428,46.768,.035,-,-,-1.17,-,-,-,-,,African Energy Res,,.056,-,.056,.059,.056,.056,-1.59,.092,.045,,
