ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4507.4 at 16:36 30/7/2010  Report at 19:06 Friday 30/7/2010. Processed 18:55 Saturday 31/7/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AAL,10,2.108,1.614,0.009,-,-,1.53,2.3,-,-,-,,Apac Coal,,0.035,,0.035,0.04,0.035,0.035,-0.72,0.08,0.035
AXM,26637.6,1891.75,554.374,0.073,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.022,-0.1,0.021,0.023,0.023,0.021,-5.07,0.138,0.014
AXMO,2630.31,243.679,-,0.003,-,-,-,-,-,-,-,,  opt nov12,,0.005,,0.005,0.006,0.005,0.005,-0.72,0.025,0.005
AQQ,106.878,4.016,-,0.01,-,-,-,-,-,-,-,,Aphrodite Gold,,0.125,-0.5,0.125,0.13,0.13,0.12,-4.57,0.175,0.12
AQQO,727.5,3.485,-,0.001,-,-,-,-,-,-,-,,  opt dec13,,0.028,,0.027,0.03,0.03,0.027,-0.72,0.031,0.025
AZO,353.856,30.471,-,0.048,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.58,-2,0.58,0.59,0.62,0.58,-4.05,0.87,0.35
AON,185.245,14.039,5.721,0.018,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.115,1.5,0.115,0.14,0.125,0.10,14.28,0.40,0.097
AONO,-,0.515,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.02,,0.002,0.01,0.02,0.02,-0.72,0.025,0.012
AQP,11735.7,243.009,132.179,2.195,-,-,20.79,22.8,2.26,9.20,0.48,,Aquarius Platinum,,4.74,10,4.74,4.77,5.08,4.68,1.43,7.95,3.89
AQA,2351.07,105.502,64.882,2.385,-,-,-14.8,-,-,-,-,,Aquila Res,,7.40,17,7.40,7.43,7.80,7.18,1.63,11.38,5.382
ARU,5869.54,85.132,60.363,0.206,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.71,7,0.71,0.715,0.76,0.64,10.22,1.285,0.38
AAG,175.821,54.758,1.629,0.038,-,-,-3.87,-,-,-,-,,Aragon Res,,0.19,0.5,0.185,0.19,0.19,0.18,1.98,0.27,0.09
AAGO,69.999,3.04,0.635,-,-,-,-,-,-,-,-,,  opt sep10,,0.01,,0.005,0.01,0.01,0.01,-0.72,0.05,0.003
ARX,3643.33,135.407,15.965,0.007,-,-,8.42,0.2,-,-,-,,ARC Explore Ltd,,0.02,,0.02,0.022,0.025,0.019,-0.72,0.065,0.014
ARXO,-,4.486,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.004,,0.001,0.003,0.004,0.004,-0.72,0.016,0.001
ARXOA,-,45.666,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.004,,0.002,0.004,0.004,0.004,-0.72,0.026,0.002
AXE,208.781,5.382,3.206,0.006,-,-,-1.93,-,-,-,-,,Archer Explore,,0.096,0.1,0.095,0.115,0.115,0.095,0.33,0.21,0.085
ARD,1695.27,17.266,7.083,0.01,-,-,-3.42,-,-,-,-,,Argent Min,,0.235,3.5,0.22,0.235,0.24,0.20,16.78,0.24,0.10
ARDO,248.999,5.61,2.312,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.029,-0.3,0.033,0.044,0.032,0.029,-10.10,0.06,0.015
AXT,242.5,36.928,8.352,0.004,-,-,0.76,5.7,-,-,-,,Argo Explore,,0.043,0.3,0.037,0.045,0.043,0.04,6.78,0.115,0.034
ARE,411.5,29.336,38.799,0.011,-,-,0.61,10.7,-,-,-,,Argonaut Res,,0.065,-0.2,0.065,0.067,0.068,0.065,-3.71,0.105,0.051
AGY,-,4.099,1.962,0.002,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.025,,0.025,0.03,0.025,0.025,-0.72,0.13,0.018
AOE,131861,1139.36,610.05,3.436,2.13,2.2,15.38,30.4,-,-,-,,Arrow Energy,,4.68,,4.68,4.69,4.69,4.67,-0.72,5.31,3.26
ARV,881.933,40.924,4.473,0.009,-,-,0.31,13.5,-,-,-,,Artemis Res,,0.042,-0.6,0.04,0.045,0.048,0.041,-13.22,0.199,0.035
ARVOB,-,6.48,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.016,,0.008,0.016,0.016,0.016,-0.72,0.058,0.009
AAJ,530.5,1.056,-,0.004,-,-,-,-,-,-,-,,Aruma Res Ltd,,0.16,-3,0.16,0.18,0.18,0.16,-16.51,0.19,0.16
ATN,1616.25,80.029,49.435,0.008,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.016,0.1,0.016,0.017,0.017,0.016,5.95,0.099,0.01
AKM,968.611,122.232,16.096,0.022,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.08,0.4,0.077,0.08,0.082,0.075,4.54,0.18,0.02
ARO,46682.5,2201.09,48.455,0.012,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.008,0.1,0.007,0.008,0.008,0.006,13.56,0.016,0.003
AROOB,3625.48,172.019,20.884,-,-,-,-,-,-,-,-,,  opt nov12,,0.003,0.1,0.002,0.003,0.003,0.002,49.28,0.007,0.002
AHN,16.6,4.499,2.761,0.004,-,-,-0.62,-,-,-,-,,Athena Res,,0.065,0.4,0.066,0.075,0.065,0.061,5.84,0.12,0.035
AHNOA,-,1.051,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.031,,0.013,0.03,0.031,0.031,-0.72,0.031,0.017
ATV,1650,48.675,47.755,0.014,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.035,-0.4,0.035,0.039,0.039,0.035,-10.98,0.10,0.034
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,-0.72,0.03,0.011
ATVOA,-,2.74,12.062,-,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.001,0.01,0.01,0.01,-0.72,0.045,0.008
AGO,9283.69,601.179,302.113,0.952,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.01,-4,2.01,2.02,2.09,1.995,-2.67,3.05,1.57
ATQ,2820.38,38.098,3.523,0.029,-,-,-6.9,-,-,-,-,,Atomic Res,,0.25,3,0.25,0.26,0.27,0.225,12.92,0.27,0.092
ATQO,117.75,2.643,1.527,0.002,-,-,-,-,-,-,-,,  opt aug11,,0.07,2,0.061,0.072,0.072,0.05,39.28,0.072,0.015
ACZ,-,1.008,0.979,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.18,,0.12,0.18,0.18,0.18,-0.72,0.26,0.12
ACZO,-,0.482,0.645,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.045,,0.017,0.05,0.045,0.045,-0.72,0.09,0.03
AUK,259.25,20.321,15.039,0.019,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.175,,0.17,0.18,0.18,0.15,-0.72,0.25,0.024
AUJ,2213.04,18.758,2.754,0.009,-,-,-0.66,-,-,-,-,,Augustus Min,,0.23,-4,0.23,0.235,0.27,0.23,-15.54,0.47,0.13
AEE,578.045,46.878,6.064,0.012,-,-,-3.57,-,-,-,-,,Aura Energy,,0.14,-1,0.14,0.15,0.16,0.14,-7.39,0.33,0.12
AGU,2745,92.394,26.482,0.006,-,-,-4.35,-,-,-,-,,Aurium Res,,0.02,0.2,0.019,0.02,0.02,0.018,10.39,0.075,0.015
AGUOA,-,19.64,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.007,,0.004,0.007,0.007,0.007,-0.72,0.025,0.006
ARM,2606.68,75.186,9.532,0.042,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.40,-3,0.39,0.405,0.44,0.385,-7.70,1.26,0.25
AUT,2830.48,87.034,10.28,0.219,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.82,-2,0.82,0.83,0.845,0.805,-3.10,0.88,0.11
AXO,975.882,203.722,35.106,0.129,-,-,-7.57,-,-,-,-,,Aurox Res,,0.66,-1,0.65,0.68,0.69,0.66,-2.21,0.985,0.235
AIW,496.686,38.333,22.777,0.008,-,-,3.36,1.5,-,-,-,,Ausamerican Min,,0.05,,0.05,0.051,0.051,0.044,-0.72,0.155,0.03
AUC,2259.44,20.234,-,0.013,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.23,8,0.23,0.235,0.235,0.15,52.61,0.248,0.12
AUCO,635,10.95,-,0.005,-,-,-,-,-,-,-,,  opt mar13,,0.09,4.5,0.09,0.095,0.09,0.045,99.28,0.09,0.035
AOA,12.78,3.477,1.079,0.008,-,-,0.86,24.4,-,-,-,,Ausmon Resources,,0.21,,0.21,0.235,0.21,0.21,-0.72,0.34,0.18
AQD,258.638,23.346,30.137,0.029,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.125,0.5,0.12,0.13,0.13,0.12,3.45,0.20,0.105
AQR,2134.18,166.294,5.134,0.079,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.615,12,0.61,0.54,0.625,0.48,23.52,0.79,0.053
ABZ,569.974,14.223,-,0.013,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.42,2,0.42,0.435,0.43,0.39,4.28,0.49,0.25
AGV,10007.6,37.823,2.398,0.008,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.115,-2,0.115,0.125,0.16,0.11,-15.54,0.16,0.015
AKA,110,14.786,-,0.008,-,-,-,-,-,-,-,,Aust Min Min,,0.18,4,0.145,0.18,0.18,0.16,27.85,0.235,0.12
AKAO,7.5,0.983,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.016,0.1,0.016,0.037,0.016,0.016,5.95,0.04,0.015
AUZ,58299.3,4475.91,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-0.72,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-0.72,0.001,0.001
AOC,-,3.188,4.584,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.088,,0.088,0.115,0.088,0.088,-0.72,0.16,0.07
AOCOA,-,2.149,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.007,0.015,0.015,0.015,-0.72,0.03,0.01
AOM,378,35.659,18.363,0.007,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.003,,0.003,0.004,0.004,0.003,-0.72,0.009,0.002
ARW,1913.55,123.708,114.759,0.008,0.01,1.2,-1.56,-,-,-,-,,Aust Renewable,,0.012,0.2,0.012,0.013,0.013,0.01,19.28,0.033,0.009
AOK,4185.69,112.189,21.015,0.029,-,-,-2.29,-,-,-,-,,Austex Oil Ltd,,0.145,1.5,0.14,0.145,0.155,0.125,10.82,0.216,0.098
AOKO,10,9.306,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.031,0.4,0.031,0.035,0.031,0.027,14.09,0.04,0.023
AKK,1188.37,317.498,20.615,0.011,-,-,-2.49,-,-,-,-,,Austin Explore,,0.038,0.1,0.038,0.039,0.041,0.038,1.98,0.096,0.027
AKKO,2039,75.761,-,0.002,-,-,-,-,-,-,-,,  opt nov11,,0.013,0.1,0.012,0.013,0.013,0.01,7.61,0.031,0.007
APG,7451.61,151.042,78.662,0.033,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.039,0.4,0.038,0.039,0.043,0.034,10.71,0.07,0.031
AGD,-,2.001,0.379,0.03,-,-,6.17,2.9,-,-,-,,Austral Gold,,0.18,,0.20,0.25,0.18,0.18,-0.72,0.25,0.065
AZX,5,1.933,1.004,0.008,-,-,-3.35,-,-,-,-,,Auzex Res,*,0.14,2,0.12,0.15,0.14,0.12,15.95,0.26,0.09
AZXO,-,0.02,0.237,-,-,-,-,-,-,-,-,,  opt sep10,*,0.009,,-,0.18,0.009,0.009,-0.72,0.015,0.006
AVI,897,16.23,9.885,0.026,-,-,-0.68,-,-,-,-,,Avalon Min,,0.20,5,0.19,0.20,0.20,0.15,32.61,0.297,0.109
AVB,5610,345.206,134.096,0.009,-,-,1.23,1.4,-,-,-,,Avanco Res Ltd,,0.017,0.1,0.016,0.018,0.018,0.015,5.53,0.044,0.014
AVBOB,2678.34,116.012,28.595,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.009,,0.008,0.009,0.009,0.008,-0.72,0.027,0.006
AVA,392.788,21.607,47.131,0.009,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.074,0.3,0.072,0.078,0.078,0.071,3.50,0.17,0.056
AVO,6167.63,200.875,142.333,0.764,0.79,3.3,12.49,21.1,-,-,-,,Avoca Res,,2.63,-21,2.63,2.64,2.87,2.57,-8.12,2.99,1.48
AVZ,0.66,6.691,7.457,0.005,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.08,0.1,0.07,0.08,0.08,0.079,0.54,0.17,0.07
AWE,18171,475.351,312.348,0.814,1.74,0.9,1.43,109.1,-,-,-,,AWE Ltd,,1.56,-0.5,1.55,1.56,1.655,1.535,-1.04,3.17,1.465
AXC,8.357,6.327,9.569,0.001,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.014,0.2,0.014,0.019,0.014,0.012,15.95,0.029,0.012
AXCO,500,3.01,2.459,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-0.72,0.005,0.001
AVQ,2788.5,115.681,-,0.02,-,-,0.29,8.3,-,-,-,,Axiom Min Ltd cdi,,0.024,0.2,0.022,0.024,0.024,0.017,8.37,0.045,0.011
AZM,3754.72,231.75,25.998,0.078,-,-,-2.5,-,-,-,-,,Azumah Res,,0.365,-3,0.365,0.375,0.395,0.355,-8.32,0.53,0.10
AZS,3151.38,278.137,45.132,0.015,-,-,-0.78,-,-,-,-,,Azure Min,,0.044,0.1,0.043,0.044,0.044,0.041,1.60,0.111,0.033
BND,40.67,15.164,7.441,0.074,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.58,1,0.58,0.60,0.595,0.58,1.03,0.97,0.39
BMN,9378.38,173.925,120.846,0.078,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.385,1.5,0.38,0.39,0.45,0.365,3.33,1.43,0.24
BKP,31185.2,539.303,287.653,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,-0.1,0.003,0.004,0.003,0.003,-25.72,0.009,0.003
BAR,1687.77,61.989,52.855,0.019,-,-,-1.89,-,-,-,-,,Barra Res,,0.061,-0.4,0.061,0.064,0.065,0.06,-6.87,0.22,0.045
BARO,-,1.317,6.617,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.001,0.005,0.005,0.005,-0.72,0.029,0.001
BSE,40.24,19.129,4.073,0.012,-,-,-2.4,-,-,-,-,,Base Res Ltd,,0.095,,0.08,0.095,0.095,0.095,-0.72,0.16,0.06
BSM,1214.1,62.465,34.369,0.034,-,-,13.32,1.5,-,-,-,,Bass Metals Ltd,,0.20,1.5,0.195,0.20,0.21,0.19,7.39,0.349,0.155
BAS,279.695,81.447,21.379,0.008,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.027,-0.2,0.027,0.029,0.029,0.027,-7.62,0.068,0.024
BSR,2126.74,37.86,14.341,0.032,-,-,-1.33,-,-,-,-,,Bassari Res,,0.18,-4,0.18,0.20,0.22,0.18,-18.90,0.44,0.114
BTV,1790.16,54.64,23.832,0.032,-,-,0.3,70.0,-,-,-,,Batavia Min,,0.21,,0.21,0.20,0.23,0.19,-0.72,0.375,0.093
BTVO,465.2,12.518,2.397,0.007,-,-,-,-,-,-,-,,  opt jun12,,0.105,0.5,0.12,0.105,0.11,0.10,4.28,0.21,0.03
BTU,8278.29,105.137,5.492,0.056,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.25,4.5,0.25,0.255,0.255,0.19,21.23,0.255,0.05
BTUO,3.333,1.961,0.008,-,-,-,-,-,-,-,-,,  opt dec10,,0.05,1.1,0.05,0.09,0.05,0.039,27.48,0.05,0.007
BAU,3300.72,117.747,48.545,0.047,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.20,,0.195,0.20,0.205,0.185,-0.72,1.345,0.13
BCI,449.749,52.948,33.342,0.138,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.645,-4,1.63,1.66,1.70,1.60,-3.09,2.23,0.93
BCD,4022.95,97.422,50.942,0.055,0.09,1.4,3.05,4.3,-,-,-,,BCD Res NL,,0.13,1,0.125,0.13,0.13,0.12,7.61,0.18,0.085
BPT,17440.1,783.909,1000.61,0.732,1.27,0.5,16.05,4.2,1.75,9.17,2.61,p,Beach Energy Ltd,,0.67,-2,0.67,0.675,0.70,0.665,-3.62,1.04,0.655
BCN,22001.5,1541.56,706.958,0.011,-,-,1.96,0.8,-,-,-,,Beacon Min,,0.015,-0.3,0.015,0.016,0.019,0.015,-17.39,0.035,0.015
BCNO,447.997,13.957,20.68,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-0.72,0.006,0.001
BCNOA,11676.9,320.271,432.581,0.001,-,-,-,-,-,-,-,,  opt aug10,,0.005,-0.1,0.004,0.005,0.007,0.004,-17.39,0.022,0.004
BDR,15881.1,185.093,12.127,0.14,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.225,3,0.225,0.23,0.24,0.20,14.66,0.40,0.081
BDG,5157.23,121.371,140.183,0.094,0.15,1.2,3.2,5.8,0.5,6.40,2.70,,Bendigo Min Ltd,,0.185,0.5,0.185,0.19,0.19,0.18,2.06,0.295,0.175
BKY,1060.1,39.101,44.909,0.174,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.28,16,1.255,1.28,1.30,1.12,13.56,1.595,0.905
BKYO,274.288,4.664,0.154,0.008,-,-,-,-,-,-,-,,  opt may13,,0.60,15,0.50,0.60,0.60,0.45,32.61,0.85,0.40
BHP,129909,2312.61,2357.02,134.646,8.76,4.6,185.29,21.7,95.15,1.95,2.37,f,BHP Billiton Ltd,,40.12,44,40.11,40.13,40.56,39.59,0.39,44.93,35.58
BFE,436.5,38.125,2.654,0.009,-,-,-1.1,-,-,-,-,,Black Fire Min,,0.08,-1,0.08,0.10,0.09,0.08,-11.83,0.215,0.049
BLR,2961.89,160.451,477.851,0.017,-,-,-0.2,-,-,-,-,,Black Range Min,,0.027,0.1,0.027,0.029,0.03,0.026,3.13,0.085,0.022
