ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 18, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4794.7 at 2013-01-18T16:45:05. Report at Friday, January 18, 2013. Processed Saturday at 2013-01-19T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,100.000,.382,1.075,.020,-,-,-3.38,-,-,-,-,,3D Oil,,.085,+.5,.086,.105,.086,.08,+4.96,.14,.06,,
DDD,58.000,1.351,1.039,.009,-,-,-.34,-,-,-,-,,3D Res,,.04,-.1,.036,.04,.041,.04,-3.73,.047,.023,,
ARH,310.368,.526,.692,.040,-,-,-1.26,-,-,-,-,,A'asian Resources,,.082,+.7,.082,.085,.085,.078,+8.05,.215,.06,,
AYC,9.000,.013,-,.016,-,-,-,-,-,-,-,,A1 Gold,,.275,-,.18,.275,.275,.275,-1.29,.30,.20,,
ABU,20586.0,44.381,122.565,.141,-,-,-.41,-,-,-,-,,ABM Res,,.043,-,.042,.043,.045,.041,-1.29,.065,.035,,
AJC,3080.19,14.782,13.910,.020,-,-,-.29,-,-,-,-,,Acacia Coal,,.022,+.1,.022,.023,.023,.02,+3.47,.056,.013,,
ACB,674.722,1.110,4.039,.024,-,-,-2.00,-,-,-,-,,A-Cap Res,,.105,-.5,.105,.115,.115,.105,-5.83,.30,.10,,
ACS,14.369,.014,1.215,.038,-,-,-.91,-,-,-,-,,Accent Res,,.21,+1,.21,.23,.21,.20,+3.71,.34,.20,,
AIV,3228.83,3.584,1.570,.003,-,-,-.59,-,-,-,-,,ActiveX,,.014,-,.014,.019,.021,.014,-1.29,.027,.013,,
ADD,20.000,.020,2.950,.007,-,-,-.58,-,-,-,-,,Adavale Resources,,.021,+.5,.014,.02,.021,.016,+29.96,.021,.012,,
ADN,521.382,1.264,.686,.009,-,-,-.68,-,-,-,-,,Adelaide Res,,.047,-.6,.047,.05,.055,.047,-12.61,.115,.035,,
ABY,1296.21,4.081,4.050,.144,1.61,.29,1.34,34.3,5.00,.27,10.87,,Aditya Birla,,.46,-2,.46,.47,.49,.455,-5.45,.91,.385,,
ADY,874.984,1.524,7.822,.025,-,-,-2.45,-,-,-,-,,Admiralty Res,,.035,+.2,.035,.039,.039,.033,+4.77,.071,.031,,
AVD,2970.97,3.529,.137,.002,-,-,-.60,-,-,-,-,,Advance Energy,,.002,-,.001,.002,.002,.002,-1.29,.007,.001,,
ADX,5447.44,13.940,4.502,.010,-,-,-3.10,-,-,-,-,,ADX Energy,,.02,+.1,.019,.02,.021,.018,+3.98,.099,.014,,
AQR,274.685,1.501,.394,.019,-,-,-1.36,-,-,-,-,,AEON Metals,,.11,-,.105,.15,.11,.10,-1.29,.225,.06,,
AFR,7270.17,9.115,6.296,.051,-,-,-2.89,-,-,-,-,,African Energy Res,,.145,+1,.145,.15,.19,.14,+6.12,.465,.095,,
AGR,464.756,.612,.250,.018,-,-,-17.92,-,-,-,-,,Aguia Res,,.15,+.5,.15,.155,.155,.15,+2.16,.58,.12,,
AQG,4550.33,13.376,4.034,.472,-,-,28.59,15.9,-,-,-,,Alacer Gold,,4.56,+32,4.56,4.63,4.63,4.22,+6.26,10.41,4.10,,
AUQ,1205.28,7.293,1.545,.039,-,-,-1.50,-,-,-,-,,Alara Res,,.16,-,.15,.16,.17,.15,-1.29,.42,.11,,
ALY,425.465,1.047,1.463,.014,-,-,-1.19,-,-,-,-,,Alchemy Resources,,.092,+1.6,.092,.094,.093,.078,+19.77,.185,.07,,
AYN,18910.6,29.954,60.169,.063,-,-,-.24,-,-,-,-,,Alcyone Res,,.042,+.3,.042,.043,.045,.038,+6.41,.095,.031,,
AYNO,52.083,.073,-,.001,-,-,-,-,-,-,-,,  opt may15,,.02,+.7,.016,.024,.02,.013,+52.56,.03,.008,,
AQI,10.000,.049,-,.004,-,-,-,-,-,-,-,,Alicanto Min,,.25,+2,.23,.25,.25,.23,+7.41,.26,.20,,
ALK,1633.07,4.134,3.560,.235,-,-,-.52,-,-,-,-,,Alkane Res,,.63,-5.5,.625,.635,.69,.63,-9.32,1.615,.61,,
