ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4754.5 at 16:47 9/10/2009 Report at 19:39 Friday 9/10/2009. Processed 17:01 Sunday 11/10/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AFR,5693.8,66.217,10.657,0.031,-,-,-1.5,-,-,-,-,,African Energy Res cdi,,0.12,2,0.105,0.11,0.12,0.09,16.78,0.15,0.01
AAEDC,-,-,-,-,-,-,-,-,-,-,-,,Agri Energy Ltd def,,-,,-,-,-,-,-,-,-
ALG,46.443,0.422,0.599,0.004,-,-,-1.12,-,-,-,-,,Alamar Res Ltd,,0.18,0.5,0.17,0.23,0.185,0.175,-0.36,0.195,0.14
AUQ,292.681,11.948,13.059,0.008,-,-,-11.01,-,-,-,-,,Alara Res Ltd,,0.105,1.5,0.096,0.105,0.105,0.083,13.44,0.12,0.026
ALY,5660.25,93.177,10.054,0.043,-,-,-3.27,-,-,-,-,,Alchemy Resource,,0.935,19,0.93,0.935,0.935,0.72,22.28,0.935,0.03
ALYO,2130.24,17.563,1.43,0.015,-,-,-,-,-,-,-,, opt aug10,,0.69,19,0.685,0.70,0.69,0.48,34.78,0.69,0.001
ALK,1721.81,57.079,69.733,0.116,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.465,4,0.45,0.465,0.48,0.415,6.19,0.49,0.10
AGS,6407.14,150.7,85.921,0.239,-,-,-8.3,-,-,-,-,,Alliance Res,,0.70,1,0.695,0.70,0.725,0.655,-1.77,0.98,0.323
ALD,1021.69,69.907,75.181,0.225,0.29,1.6,-1.92,-,-,-,-,,Allied Gold Ltd,,0.475,0.5,0.475,0.49,0.515,0.45,-2.16,0.57,0.185
AYR,214.893,8.054,11.95,0.003,-,-,-0.82,-,-,-,-,,Alloy Res,,0.037,-0.5,0.03,0.035,0.037,0.036,-15.13,0.045,0.011
AWC,80185.1,2999.68,1550.67,4.575,1.30,1.4,9.42,19.9,12,0.79,6.40,,Alumina Ltd,,1.875,13,1.875,1.88,2.00,1.74,4.23,2.231,0.683
AMU,3332.29,68.62,36.301,0.075,0.48,0.5,3.5,7.3,-,-,-,,Amadeus Energy,,0.255,1,0.25,0.255,0.255,0.24,0.86,0.45,0.205
AXZ,158.705,3.401,4.153,0.01,-,-,-5.32,-,-,-,-,,Amex Res,,0.225,0.5,0.22,0.225,0.24,0.22,-0.95,0.25,0.08
AMX,420.032,52.764,19.601,0.07,-,-,-6.37,-,-,-,-,,Ampella Min,,0.545,0.5,0.525,0.55,0.57,0.525,-2.30,0.66,0.043
AMXO,-,2.982,-,0.006,-,-,-,-,-,-,-,, opt jul10,,0.39,,0.36,0.42,0.39,0.39,-3.22,0.405,0.03
AHR,134.2,3.945,2.161,0.005,-,-,-1.57,-,-,-,-,,Anchor Res,,0.155,-3,0.16,0.17,0.185,0.14,-19.44,0.20,0.033
AHRO,-,0.588,0.66,-,-,-,-,-,-,-,-,, opt mar10,,0.03,,0.005,0.03,0.03,0.03,-3.22,0.03,0.01
AND,1899.7,91.157,58.927,1.073,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.32,23,2.31,2.35,2.36,2.03,7.78,2.54,0.425
ATM,-,0.013,0.023,2.118,-,-,0.36,308.3,2.97,0.12,2.68,,Aneka Tambang cdi 1:5,,1.11,,1.11,-,1.11,1.11,-3.22,2.50,1.00
AAR,2601.59,147.116,291.466,0.016,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.032,0.1,0.031,0.032,0.032,0.028,0.00,0.038,0.011
AGP,-,0.003,0.006,0.374,-,-,45.18,7.7,17.82,2.54,5.09,,Anglo Pacific Grp,,3.50,,2.21,3.55,3.50,3.50,-3.22,3.50,3.26
AGG,16.004,6.229,5.266,0.901,-,-,-71.44,-,3.36,-,0.33,,Anglogold Ashanti cdi 5:1,,10.10,101,9.00,10.10,10.19,9.05,7.89,11.50,4.25
AZZ,4304.77,94.587,115.112,0.057,-,-,0.26,90.4,-,-,-,,Antares Energy,,0.235,0.5,0.235,0.24,0.265,0.225,-1.05,0.43,0.035
AVM,192.364,9.742,1.011,0.029,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,2.96,11,2.87,2.96,2.99,2.80,0.64,4.40,0.52
AAL,-,2.91,4.047,0.007,-,-,-0.75,-,-,-,-,,Apac Coal,,0.07,,0.059,0.07,0.07,0.07,-3.22,0.115,0.03
AXM,76762.8,1031.63,177.029,0.032,-,-,-31.41,-,-,-,-,,Apex Min NL,*,0.053,1,0.051,0.052,0.054,0.041,20.05,0.414,0.039
AXMR,85185.1,85.185,-,0.014,-,-,-,-,-,-,-,, rts23octd,,0.005,,0.005,0.006,0.009,0.002,-,0.009,0.002
AON,3221.26,14.283,19.889,0.024,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.36,9.5,0.35,0.36,0.40,0.265,32.63,0.40,0.125
AQP,6814.93,215.667,112.52,2.456,-,-,-16.39,-,12.08,-,2.27,,Aquarius Platinum,,5.32,41,5.25,5.33,5.36,4.76,5.13,6.39,1.925
AQA,3740.93,111.496,49.06,1.93,-,-,-10.5,-,-,-,-,,Aquila Res,,7.75,75,7.59,7.76,7.78,6.95,7.49,7.89,1.90
ARU,3385.85,127.913,62.96,0.259,-,-,-7.7,-,-,-,-,,Arafura Resource,,1.00,8,0.99,1.00,1.03,0.90,5.47,1.285,0.238
AAG,39.5,2.299,5.473,0.008,-,-,-3.81,-,-,-,-,,Aragon Res,,0.125,,0.115,0.125,0.125,0.125,-3.22,0.16,0.055
AAGO,-,0.743,1.883,-,-,-,-,-,-,-,-,, opt sep10,,0.003,,0.006,0.025,0.003,0.003,-3.22,0.03,0.002
ARX,7252.98,25.572,594.072,0.008,-,-,16.13,0.3,-,-,-,,ARC Explore Ltd,,0.051,2.5,0.051,0.055,0.059,0.026,92.93,0.059,0.01
ARXO,2106.28,4.542,16.954,-,-,-,-,-,-,-,-,, opt jun12,,0.006,0.3,0.006,0.01,0.006,0.002,96.78,0.01,0.002
AXE,157.3,6.156,11.898,0.01,-,-,-1.8,-,-,-,-,,Archer Explore,,0.155,3,0.13,0.155,0.155,0.12,20.78,0.17,0.037
AXEO,240,1.711,1.589,-,-,-,-,-,-,-,-,, opt feb10,,0.008,,0.008,0.02,0.008,0.008,-3.22,0.025,0.002
ARD,105,8.056,22.191,0.004,-,-,-3.8,-,-,-,-,,Argent Min,,0.125,1,0.13,0.145,0.13,0.115,5.47,0.20,0.04
ARDO,10,2.891,4.435,0.001,-,-,-,-,-,-,-,, opt jun11,,0.025,-0.5,0.015,0.03,0.03,0.025,-19.89,0.05,0.01
AXT,422,11.556,14.749,0.004,-,-,-0.42,-,-,-,-,,Argo Explore,,0.046,0.1,0.045,0.046,0.05,0.045,-1.00,0.06,0.025
ARE,1537.48,59.72,55.079,0.01,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.063,-0.2,0.064,0.067,0.069,0.063,-6.30,0.105,0.035
AGY,54,3.011,7.88,0.006,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.06,1,0.05,0.06,0.065,0.05,16.78,0.10,0.025
AOE,11743.3,824.264,764.955,3.12,0.82,5.2,52,8.2,-,-,-,,Arrow Energy,,4.26,15,4.25,4.27,4.39,4.03,0.43,4.73,1.74
ARV,10225.4,21.809,8.481,0.008,-,-,-8.47,-,-,-,-,,Artemis Res,,0.095,0.5,0.095,0.10,0.205,0.09,2.33,0.205,0.027
ATN,12723.9,97.341,44.383,0.017,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.04,1.9,0.04,0.042,0.04,0.021,87.25,0.04,0.004
ATNO,2003.5,25.312,-,0.002,-,-,-,-,-,-,-,, opt dec09,,0.024,1.2,0.021,0.024,0.024,0.012,96.78,0.024,0.001
ATNOA,2883.38,16.745,24.735,-,-,-,-,-,-,-,-,, opt feb10,,0.005,0.4,0.002,0.005,0.005,0.001,396.80,0.01,0.001
ARO,23267.4,148.513,204.139,0.007,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.01,-0.2,0.01,0.011,0.012,0.01,-19.89,0.013,0.002
AROOA,-,-,-,-,-,-,-,-,-,-,-,, opt dec09,,0.005,,-,0.05,0.005,0.005,-3.22,0.005,0.005
AROOB,-,26.954,142.548,-,-,-,-,-,-,-,-,, opt nov12,,0.003,,0.002,0.004,0.003,0.003,-3.22,0.004,0.001
AHN,116.932,4.323,2.339,0.002,-,-,-4.08,-,-,-,-,,Athena Res,,0.04,0.4,0.04,0.053,0.04,0.036,7.89,0.056,0.017
AHNO,427.62,2.46,2.278,-,-,-,-,-,-,-,-,, opt nov09,,0.002,,-,0.005,0.002,0.002,-3.22,0.02,0.001
ATV,1617.39,156.972,22.362,0.022,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.068,0.1,0.068,0.071,0.072,0.065,-1.73,0.11,0.04
ATVCD,-,-,0.02,-,-,-,-,-,-,-,-,, ctg,,0.011,,0.023,0.048,0.011,0.011,-3.22,0.07,0.011
ATVOA,367.925,14.801,-,-,-,-,-,-,-,-,-,, opt jan11,,0.03,-0.3,0.03,0.044,0.033,0.03,-12.31,0.045,0.016
ATVO,2453.58,8.717,0.411,-,-,-,-,-,-,-,-,, opt oct09,,0.002,-0.2,0.001,0.002,0.002,0.002,-53.22,0.016,0.001
AGO,8069.94,419.978,290.346,0.687,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,1.72,10,1.70,1.725,1.735,1.585,2.95,2.10,0.405
AXY,4989.62,83.771,17.285,0.014,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.077,1.1,0.077,0.081,0.085,0.064,13.44,0.091,0.017
AXYO,44.466,6.741,20.413,-,-,-,-,-,-,-,-,, opt oct10,,0.003,-0.2,0.003,0.01,0.003,0.003,-43.22,0.007,0.001
ATQ,322.364,8.344,18.969,0.013,-,-,-4.7,-,-,-,-,,Atomic Res,,0.135,-0.5,0.135,0.14,0.14,0.13,-6.79,0.17,0.066
ATQO,50,1.664,1.908,-,-,-,-,-,-,-,-,, opt aug11,,0.026,-0.1,0.026,0.034,0.026,0.026,-6.93,0.04,0.001
ACZ,-,1.441,5.096,0.005,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.25,,0.21,0.24,0.25,0.25,-3.22,0.26,0.125
ACZO,10,0.84,4.141,0.001,-,-,-,-,-,-,-,, opt sep12,,0.061,,0.061,0.10,0.061,0.061,-3.22,0.07,0.02
ADX,2600.34,158.899,101.483,0.029,-,-,-1.6,-,-,-,-,,Audax Res,,0.115,-1.5,0.115,0.125,0.13,0.115,-14.76,0.175,0.017
AUK,1354,17.278,10.536,0.005,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.05,1.7,0.046,0.05,0.05,0.032,48.29,0.05,0.007
AUKO,48.75,0.309,0.463,-,-,-,-,-,-,-,-,, opt jun10,,0.012,,0.002,0.013,0.012,0.012,-3.22,0.012,0.009
AUJ,195,4.095,8.409,0.006,-,-,0.26,63.5,-,-,-,,Augustus Min,,0.165,0.5,0.165,0.18,0.165,0.165,-0.10,0.22,0.09
AEE,565.616,19.989,7.755,0.013,-,-,-4.46,-,-,-,-,,Aura Energy,,0.175,-1.5,0.175,0.20,0.205,0.175,-11.12,0.26,0.08
AGU,1166,67.585,6.374,0.007,-,-,-4.41,-,-,-,-,,Aurium Res,,0.034,0.3,0.033,0.034,0.037,0.028,6.46,0.075,0.011
AGUO,-,16.391,4.871,-,-,-,-,-,-,-,-,, opt may10,,0.004,,0.002,0.004,0.004,0.004,-3.22,0.024,0.001
ARM,1908.37,30.641,8.602,0.036,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.44,,0.435,0.44,0.48,0.425,-3.22,0.48,0.05
AUT,1561.78,17.789,38.82,0.055,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.27,8,0.25,0.265,0.275,0.18,38.88,0.33,0.10
AXO,306.881,44.686,51.6,0.056,-,-,-19.38,-,-,-,-,,Aurox Res,,0.29,,0.29,0.295,0.30,0.285,-3.22,0.49,0.07
AOA,27.5,1.424,-,0.005,-,-,-,-,-,-,-,,Ausmon Resources,,0.255,0.5,0.255,0.26,0.255,0.24,-1.22,0.29,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,, opt jun14,,-,,-,-,-,-,-,-,-
AQD,281.888,37.509,49.086,0.039,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.17,2,0.17,0.175,0.17,0.15,10.11,0.20,0.08
AQDOA,303.75,9.33,30.508,0.001,-,-,-,-,-,-,-,, opt nov09,,0.01,0.2,0.009,0.012,0.01,0.006,21.78,0.06,0.005
AQR,503.666,8.968,17.556,0.012,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.10,1.3,0.091,0.10,0.10,0.087,11.72,0.10,0.022
AGV,100,3.833,4.987,0.001,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.039,0.5,0.031,0.041,0.039,0.034,11.48,0.115,0.03
AUZ,40696.1,1818.91,449.965,0.012,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.002,,0.001,0.002,0.002,0.001,-3.22,0.02,0.001
AUZO,500,24.808,-,0.001,-,-,-,-,-,-,-,, opt jun13,,0.001,,-,0.001,0.001,0.001,-3.22,0.001,0.001
AOC,186.171,7.361,9.77,0.006,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.12,0.5,0.11,0.12,0.12,0.105,1.13,0.125,0.036
AOCO,-,3.836,8.48,-,-,-,-,-,-,-,-,, opt dec09,,0.003,,0.002,0.005,0.003,0.003,-3.22,0.01,0.002
AOM,4055.42,30.235,95.801,0.015,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.007,0.2,0.006,0.007,0.007,0.005,36.78,0.008,0.003
ARW,3035.1,234.839,218.402,0.006,0.01,1.1,-2.65,-,-,-,-,,Aust Renewable,,0.011,-0.1,0.011,0.012,0.012,0.011,-11.56,0.024,0.004
AWE,14588,499.945,509.569,1.355,1.80,1.4,17.36,15.0,-,-,-,,Aust Worldwide Ex,,2.60,-2,2.60,2.61,2.67,2.53,-3.99,3.06,1.678
AOK,2589.08,42.309,53.926,0.017,-,-,-4.05,-,-,-,-,,Austex Oil Ltd,,0.135,,0.135,0.14,0.135,0.12,-3.22,0.195,0.05
AKK,1890.82,60.534,140.797,0.007,-,-,-3.44,-,-,-,-,,Austin Explore,,0.052,0.2,0.052,0.054,0.055,0.049,0.78,0.155,0.022
APG,7264.72,140.091,170.849,0.026,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.033,0.1,0.033,0.034,0.036,0.032,-0.10,0.084,0.028
AAF,43872.4,530.662,365.714,0.007,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.004,,0.004,0.005,0.005,0.004,-3.22,0.006,0.001
AGD,513.652,2.231,0.929,0.02,-,-,-2.53,-,-,-,-,,Austral Gold,,0.12,2.1,0.15,0.17,0.12,0.099,17.99,0.23,0.065
AZX,100,1.553,2.535,0.008,-,-,-15.3,-,-,-,-,,Auzex Res,,0.20,1,0.145,0.20,0.20,0.19,2.04,0.45,0.11
AZXO,-,0.606,0.67,-,-,-,-,-,-,-,-,, opt sep10,,0.01,,0.006,0.015,0.01,0.01,-3.22,0.07,0.006
AVI,2052.6,16.242,11.738,0.015,-,-,-5.87,-,-,-,-,,Avalon Min,,0.17,6,0.16,0.18,0.17,0.115,51.32,0.17,0.053
AVB,5317,264.536,3.535,0.006,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.021,0.1,0.021,0.022,0.023,0.02,1.78,0.086,0.006
AVBOB,500,41.72,-,0.002,-,-,-,-,-,-,-,, opt apr12,,0.01,,0.011,0.012,0.01,0.01,-3.22,0.014,0.004
AVBO,1311.6,3.456,1.956,-,-,-,-,-,-,-,-,, opt jun10,,0.001,,0.001,0.003,0.001,0.001,-3.22,0.15,0.001
AVA,660.823,73.1,51.553,0.015,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.125,0.5,0.125,0.13,0.13,0.12,0.94,0.30,0.07
AVO,10129.6,205.713,137.528,0.462,0.61,2.8,-6.97,-,-,-,-,,Avoca Res,,1.695,18.5,1.695,1.71,1.73,1.515,9.03,1.995,0.875
AVZ,53,9.349,3.834,0.005,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.089,0.4,0.081,0.088,0.089,0.085,1.48,0.12,0.026
AXC,50.421,11.289,21.82,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.025,0.5,0.025,0.03,0.025,0.02,21.78,0.04,0.015
AXCO,610,4.669,18.288,-,-,-,-,-,-,-,-,, opt aug10,,0.002,,0.002,0.005,0.005,0.002,-3.22,0.006,0.001
AZM,2243.44,63.132,38.3,0.026,-,-,-2.8,-,-,-,-,,Azumah Res,,0.17,3,0.165,0.17,0.175,0.145,18.21,0.175,0.04
AZS,792.762,65.384,71.362,0.012,-,-,-1.9,-,-,-,-,,Azure Min,,0.055,0.1,0.057,0.059,0.06,0.051,-1.37,0.118,0.036
BND,384.717,10.625,0.159,0.049,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.54,3,0.51,0.54,0.55,0.45,2.66,0.66,0.165
BMN,2188.15,161.501,137.356,0.246,-,-,-6.22,-,-,-,-,,Bannerman Res,,1.22,2,1.20,1.225,1.29,1.18,-1.56,1.485,0.225
BKP,33320.8,941.796,53.083,0.012,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.007,,0.006,0.007,0.007,0.006,-3.22,0.03,0.003
BAR,1386.81,90.147,76.241,0.045,-,-,-1.78,-,-,-,-,,Barra Res,,0.145,0.5,0.14,0.145,0.15,0.135,0.35,0.22,0.041
BARO,9,10.219,8.467,-,-,-,-,-,-,-,-,, opt dec10,,0.016,,0.015,0.02,0.016,0.016,-3.22,0.04,0.002
BSE,276.05,6.877,0.39,0.002,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.08,0.4,0.08,0.09,0.081,0.07,2.04,0.14,0.04
BSM,9918.6,57.151,29.678,0.033,-,-,18.46,1.7,-,-,-,,Bass Metals Ltd,,0.32,7.5,0.32,0.33,0.36,0.27,27.39,0.36,0.088
BSMOA,82.5,0.678,0.337,-,-,-,-,-,-,-,-,, opt apr10,,0.08,3.4,0.046,0.08,0.08,0.05,70.69,0.08,0.02
BAS,2056.09,31.704,64.328,0.006,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,*,0.041,-0.1,0.041,0.043,0.05,0.039,-5.60,0.068,0.013
BASR,4687.83,4.893,-,-,-,-,-,-,-,-,-,, rts 13oct,,0.006,-1.4,0.006,0.008,0.013,0.006,-73.22,0.02,0.006
BSR,779.854,29.597,16.562,0.016,-,-,-0.9,-,-,-,-,,Bassari Res,,0.185,0.5,0.17,0.185,0.195,0.18,-0.44,0.25,0.03
BTV,645.602,30.415,61.66,0.015,-,-,4.8,2.4,-,-,-,,Batavia Min,,0.115,-0.5,0.115,0.12,0.12,0.115,-7.39,0.14,0.063
BTVO,63.863,3.172,-,0.002,-,-,-,-,-,-,-,, opt jun12,,0.035,-0.5,0.04,0.043,0.035,0.035,-15.72,0.05,0.008
BTU,-,16.361,5.305,0.012,-,-,-7.51,-,-,-,-,,Bathurst Res,,0.083,,-,-,0.083,0.083,-3.22,0.25,0.02
BTUO,-,1.281,0.323,-,-,-,-,-,-,-,-,, opt dec10,,0.015,,-,-,0.015,0.015,-3.22,0.15,0.009
BAU,3291.35,100.738,31.155,0.114,-,-,-4.4,-,-,-,-,,Bauxite Resource,,1.18,-5,1.175,1.19,1.25,1.16,-7.29,1.345,0.095
BCI,631.741,51.267,20.654,0.087,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.08,1.5,1.08,1.10,1.125,1.05,-1.81,1.476,0.17
BPT,23243.5,1335.66,1248.91,0.805,-,-,25.21,3.0,1.75,14.41,2.32,p,Beach Pet,,0.755,2.5,0.75,0.76,0.76,0.73,0.20,1.122,0.678
BPTO,1362.69,56.988,27.548,0.001,-,-,-,-,-,-,-,, opt jun10,,0.013,,0.013,0.015,0.015,0.012,-3.22,0.066,0.012
BCN,105824,1438.16,12.629,0.008,-,-,-3.44,-,-,-,-,,Beacon Min,,0.022,,0.022,0.023,0.03,0.021,-3.22,0.034,0.003
BCNO,-,30.111,3.702,-,-,-,-,-,-,-,-,, opt aug10,,0.002,,0.002,0.003,0.002,0.002,-3.22,0.015,0.001
BCNOA,23930.9,734.008,-,0.003,-,-,-,-,-,-,-,, opt aug10,,0.013,0.1,0.012,0.013,0.015,0.012,5.11,0.02,0.001
BCD,2225.03,77.381,66.62,0.049,0.09,1.3,2.29,5.2,-,-,-,,Beaconsfield Gold,,0.12,0.5,0.12,0.125,0.135,0.115,1.13,0.21,0.09
BDR,226.6,20.985,30.898,0.008,-,-,-4,-,-,-,-,,Beadell Resource,,0.11,-1,0.105,0.11,0.12,0.105,-11.56,0.16,0.041
BDG,9561.34,254.6,208.331,0.13,0.15,1.7,1.7,15.0,0.5,3.40,1.96,,Bendigo Min Ltd,,0.255,1.5,0.25,0.255,0.265,0.235,3.03,0.32,0.096
BKY,1002.41,75.703,35.003,0.141,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.14,-3.5,1.13,1.145,1.18,1.105,-6.20,1.50,0.141
BKYO,461.441,0.862,-,0.005,-,-,-,-,-,-,-,, opt may13,,0.42,,0.42,-,0.42,0.42,-3.22,0.76,0.40
BHP,52579.5,3102.58,2967.97,127.028,8.84,4.3,130.15,29.1,113.63,1.15,3.00,f,BHP Billiton Ltd,,37.85,165,37.85,37.90,38.43,36.21,1.34,39.85,20.00
BFE,335,10.009,17.136,0.003,-,-,-3.48,-,-,-,-,,Black Fire Energy,,0.08,-3,0.081,0.095,0.11,0.08,-30.49,0.13,0.025
BFEO,-,3.35,9.412,-,-,-,-,-,-,-,-,, opt jun10,,0.011,,0.008,-,0.011,0.011,-3.22,0.027,0.002
BLR,4215.76,587.187,456.411,0.04,-,-,-0.48,-,-,-,-,,Black Range Min,,0.062,0.2,0.062,0.064,0.063,0.057,0.11,0.105,0.011
BLRO,437.857,37.935,21.232,0.003,-,-,-,-,-,-,-,, opt feb11,,0.03,,0.025,0.035,0.03,0.027,-3.22,0.07,0.004
BLK,193.118,10.514,21.945,0.011,-,-,-1.4,-,-,-,-,,Blackham Res,,0.32,,0.32,0.34,0.33,0.30,-3.22,0.37,0.067
BTR,527.914,35.454,-,0.036,-,-,-67.49,-,-,-,-,,Blackthorn Res,,0.335,0.5,0.315,0.335,0.35,0.31,-1.71,0.44,0.055
BDI,498.782,34.632,18.291,0.004,-,-,-11.3,-,-,-,-,,Blina Diamonds NL,,0.022,-0.1,0.022,0.023,0.023,0.022,-7.57,0.043,0.009
