ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 10, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4634.9 at 2011-06-10T16:35:56. Report at Friday, June 10, 2011. Processed Saturday at 2011-06-11T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,255.000,8.074,17.222,.035,-,-,-.44,-,-,-,-,,3D Oil,,.175,+.5,.17,.18,.175,.17,+3.62,.285,.14,,
DDD,250.000,12.133,8.316,.011,-,-,-.93,-,-,-,-,,3D Res,,.052,-.8,.052,.059,.06,.052,-12.65,.062,.02,,
AAO,401.495,16.024,4.954,.034,-,-,-1.22,-,-,-,-,,A'asia Consolidated,,.18,+1,.18,.185,.18,.16,+6.56,.295,.044,,
AAOO,-,3.742,.113,.010,-,-,-,-,-,-,-,,  opt apr13,,.075,-,.075,.10,.075,.075,+.68,.16,.011,,
ARH,528.795,12.495,12.800,.115,-,-,.57,45.6,-,-,-,,A'asian Resources,,.26,-8,.26,.265,.32,.26,-22.85,.63,.20,,
AAM,1311.21,79.450,83.988,.007,-,-,-2.95,-,-,-,-,,A1 Minerals,,.033,-.2,.032,.033,.035,.031,-5.04,.26,.031,,
ABU,44412.5,1782.87,452.982,.105,-,-,.82,5.1,-,-,-,,ABM Res,,.042,-.5,.042,.043,.049,.041,-9.96,.058,.018,,
AII,83.647,3.556,.784,.055,-,-,-1.98,-,-,-,-,,Abra Min,,.385,+.5,.385,.40,.385,.38,+1.99,.39,.086,,
ACB,1546.41,84.774,29.575,.040,-,-,-2.10,-,-,-,-,,A-Cap Res,,.20,-6.5,.19,.22,.26,.19,-23.85,.76,.19,,
ACS,983.350,14.185,19.073,.062,-,-,-.69,-,-,-,-,,Accent Res,,.36,+2.5,.355,.36,.365,.33,+8.14,.46,.135,,
AEX,7675.51,610.118,1582.71,.005,-,-,-.21,-,-,-,-,,Acclaim Explore,,.003,-.1,.003,.004,.004,.003,-24.32,.027,.003,,
