ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 27, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4433.4 at 2012-04-27T16:37:14. Report at Friday, April 27, 2012. Processed Saturday at 2012-04-28T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,32.000,5.709,4.684,.019,-,-,-.62,-,-,-,-,,3D Oil,,.097,-.3,.097,.099,.10,.097,-2.75,.215,.069,,
DDD,145.000,8.099,10.545,.008,-,-,-.44,-,-,-,-,,3D Res,,.035,-.1,.035,.042,.037,.035,-2.53,.06,.035,,
ARH,183.792,7.233,8.756,.076,-,-,.47,35.1,-,-,-,,A'asian Resources,,.165,+1,.16,.165,.17,.155,+6.70,.37,.145,,
ABU,22687.1,829.653,1274.00,.146,-,-,-.43,-,-,-,-,,ABM Res,,.045,+.1,.045,.046,.046,.041,+2.52,.082,.033,,
AJC,6908.41,143.558,1020.94,.032,-,-,-1.14,-,-,-,-,,Acacia Coal,,.035,-.5,.034,.036,.04,.034,-12.25,.14,.034,,
ACB,1277.61,23.607,73.645,.044,-,-,-2.06,-,-,-,-,,A-Cap Res,,.22,-4,.22,.225,.26,.215,-15.14,.45,.165,,
ACS,50.643,89.910,7.694,.045,-,-,-.42,-,-,-,-,,Accent Res,,.25,+2,.22,.26,.25,.235,+8.94,.405,.22,,
ACN,855.419,53.270,96.109,.087,-,-,-4.59,-,-,-,-,,Acer Energy,,.19,-1,.19,.205,.21,.19,-4.75,.245,.105,,
AIV,274.001,8.751,75.866,.004,-,-,-.78,-,-,-,-,,ActiveX,,.025,+.5,.021,.025,.025,.021,+25.25,.055,.019,,
AIVO,-,2.974,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,+.25,.014,.001,,
ADD,670.334,16.518,60.956,.005,.01,1.6,-.51,-,-,-,-,,Adavale Resources,,.016,+.2,.016,.021,.016,.014,+14.53,.037,.01,,
ADN,1485.02,55.368,14.686,.012,-,-,-.95,-,-,-,-,,Adelaide Res,,.08,-1,.075,.089,.09,.075,-10.86,.15,.055,,
AAO,110.883,1.363,10.870,.013,.10,2.0,-9.92,-,-,-,-,,Adept Solutions,†,.205,+3.5,-,-,.205,.17,+20.84,.80,.135,,
AAOO,-,-,3.117,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+.25,.10,.051,,
ABY,1154.98,26.784,43.624,.210,1.67,.4,12.66,5.3,9.00,1.41,13.43,,Aditya Birla,,.67,-,.67,.685,.69,.65,+.25,1.875,.65,,
ADY,3009.68,38.238,161.986,.028,-,-,-.44,-,-,-,-,,Admiralty Res,,.046,-.1,.046,.047,.047,.045,-1.88,.096,.039,,
