ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 26, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4690.2 at 2010-11-26T16:38:49. Report at Friday, November 26, 2010. Processed Saturday at 2010-11-27T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,342.244,27.978,63.841,.042,-,-,-.42,-,-,-,-,,3D Oil,,.21,+1,.19,.22,.21,.185,+5.58,.39,.14,,
DDD,1218.97,33.013,12.553,.008,-,-,-1.15,-,-,-,-,,3D Res,,.04,+.5,.04,.045,.04,.035,+14.87,.049,.016,,
AAO,1109.22,37.236,17.203,.040,-,-,-.37,-,-,-,-,,A'asia Gold,,.23,-1,.23,.235,.24,.23,-3.58,.25,.044,,
AAOO,391.000,9.449,-,.018,-,-,-,-,-,-,-,,  opt apr13,,.12,-1,.12,.13,.13,.12,-7.11,.15,.011,,
ARH,2628.11,25.476,22.019,.135,-,-,-.09,-,-,-,-,,A'asian Resources,,.305,+9,.305,.31,.305,.205,+42.44,.57,.20,,
AAM,1863.62,223.784,91.092,.023,-,-,-3.50,-,-,-,-,,A1 Min,,.115,+.5,.11,.115,.115,.105,+5.13,.42,.10,,
ABU,54315.1,2162.27,336.387,.072,-,-,-2.62,-,-,-,-,,ABM Res,,.033,+.3,.032,.033,.034,.029,+10.58,.05,.016,,
AII,-,2.115,2.929,.034,-,-,-1.98,-,-,-,-,,Abra Min,,.24,-,.14,.24,.24,.24,+.58,.25,.086,,
ACB,1600.94,65.055,78.999,.069,-,-,-1.05,-,-,-,-,,A-Cap Res,,.425,-.5,.42,.43,.44,.41,-.58,.48,.28,,
ACS,4909.48,43.679,36.172,.060,-,-,-1.06,-,-,-,-,,Accent Res,,.355,-.5,.35,.375,.46,.355,-.81,.46,.13,,
