ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 6, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4816.1 at 2011-05-06T16:35:45. Report at Friday, May 6, 2011. Processed Saturday at 2011-05-07T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,292.038,5.102,14.968,.041,-,-,-.44,-,-,-,-,,3D Oil,,.205,-1,.20,.215,.215,.20,-2.96,.285,.14,,
DDD,353.820,11.100,5.455,.010,-,-,-.93,-,-,-,-,,3D Res,,.05,-.1,.049,.05,.052,.049,-.27,.062,.019,,
AAO,580.459,11.648,4.037,.038,-,-,-1.22,-,-,-,-,,A'asia Consolidated,,.20,+.5,.195,.195,.20,.17,+4.26,.295,.044,,
AAOO,194.156,3.312,.063,.009,-,-,-,-,-,-,-,,  opt apr13,,.07,-3,.07,.10,.10,.07,-28.31,.16,.011,,
ARH,598.702,9.564,9.274,.137,-,-,.57,54.4,-,-,-,,A'asian Resources,,.31,-.5,.31,.33,.33,.26,+.11,.63,.20,,
AAM,1361.48,71.043,61.629,.009,-,-,-2.95,-,-,-,-,,A1 Minerals,,.045,-.4,.045,.046,.048,.045,-6.47,.27,.039,,
ABU,90718.8,1434.53,310.811,.105,-,-,.82,5.7,-,-,-,,ABM Res,,.047,-.1,.047,.048,.052,.045,-.39,.052,.016,,
AII,170.878,2.452,.613,.053,-,-,-1.98,-,-,-,-,,Abra Min,,.375,-,.375,.385,.385,.375,+1.69,.39,.086,,
ACB,3824.40,78.827,26.166,.068,-,-,-2.10,-,-,-,-,,A-Cap Res,,.34,-1.5,.335,.34,.365,.325,-2.53,.76,.28,,
ACS,277.066,8.341,17.516,.043,-,-,-.69,-,-,-,-,,Accent Res,,.25,-3,.25,.27,.295,.25,-9.02,.46,.13,,
AEX,120290,538.628,1478.76,.006,-,-,-.21,-,-,-,-,,Acclaim Explore,,.004,-,.003,.004,.005,.004,+1.69,.027,.004,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,.005,.004,.004,+1.69,.004,.003,,
AIV,1385.00,78.031,12.911,.006,-,-,-1.06,-,-,-,-,,Activex,,.052,-,.052,.055,.052,.048,+1.69,.124,.046,,
ADU,2443.48,78.404,54.974,.295,-,-,-38.53,-,-,-,-,,Adamus Res,,.655,-2.5,.645,.68,.705,.635,-1.98,.895,.426,,
ADD,1843.29,63.617,14.198,.009,.02,1.5,-.61,-,-,-,-,,Adavale Resources,,.029,-,.029,.03,.03,.029,+1.69,.042,.015,,
ADE,5604.64,88.291,31.187,.053,-,-,.37,37.8,-,-,-,,Adelaide Energy,,.14,-,.13,.14,.14,.12,+1.69,.185,.06,,
ADN,1452.27,16.441,25.822,.020,-,-,-.58,-,-,-,-,,Adelaide Res,,.14,-.5,.14,.145,.15,.14,-1.76,.27,.125,,
ABY,5039.92,51.403,64.221,.542,1.69,1.0,18.32,9.4,-,-,-,,Aditya Birla,,1.73,-7,1.705,1.76,1.80,1.52,-2.20,1.95,.62,,
ADY,16671.1,181.919,1669.36,.026,-,-,3.01,1.4,-,-,-,,Admiralty Res,†,.043,+.4,.043,.045,.045,.039,+11.95,.055,.023,,
AVD,196.000,142.038,1.029,.003,-.02,-,-4.95,-,-,-,-,,Advance Energy,,.015,-,.014,.015,.015,.013,+1.69,.037,.007,,
AVDOA,-,64.795,-,-,-,-,-,-,-,-,-,,  opt aug12,,.004,-,.002,.005,.004,.004,+1.69,.01,.002,,
ADX,4416.37,165.669,99.572,.030,-,-,-.76,-,-,-,-,,ADX Energy,,.075,-.8,.074,.078,.083,.07,-7.95,.265,.07,,
AED,5068.18,40.052,28.744,.053,.89,.3,-3.48,-,-,-,-,,AED Oil,,.26,+2.5,.245,.265,.31,.23,+12.33,.61,.21,,
AFR,11961.9,235.631,20.955,.240,-,-,-.63,-,-,-,-,,African Energy Res,,.81,+3,.81,.815,.83,.685,+5.54,1.045,.064,,
AKI,2455.60,134.575,2.568,.090,-,-,1.05,23.8,-,-,-,,African Iron,†,.25,-3,.22,.25,.28,.245,-9.02,.45,.086,,
AKIOA,1074.92,5.795,1.229,.002,-,-,-,-,-,-,-,,  opt dec13,†,.087,-2.8,.08,.11,.11,.087,-22.65,.25,.015,,
AAE,28457.3,237.969,48.727,.007,-,-,-15.73,-,-,-,-,,Agri Energy,,.012,-.3,.011,.013,.015,.012,-18.31,.033,.009,,
AGR,560.711,13.868,5.851,.055,-,-,-5.47,-,-,-,-,,Aguia Res,,.90,-8,.865,.90,.98,.85,-6.47,1.56,.405,,
AQG,3126.70,25.259,-,.632,-,-,-,-,-,-,-,,Alacer Gold Corp,,8.94,-91,8.50,9.19,9.72,8.66,-7.55,10.53,7.61,,
ALG,88.500,1.810,.674,.013,-,-,-2.23,-,-,-,-,,Alamar Res,,.50,-5,.50,.54,.55,.50,-7.40,.675,.15,,
ALGO,20.000,.353,-,.004,-,-,-,-,-,-,-,,  opt mar13,,.35,-5,.20,.35,.40,.35,-10.81,.40,.03,,
AUQ,1358.08,42.960,3.550,.046,-,-,-3.44,-,-,-,-,,Alara Res,,.315,-3.5,.315,.32,.35,.30,-8.31,.51,.08,,
ALB,1846.31,66.990,-,.045,-,-,18.52,.7,-,-,-,,Albidon,,.13,-1,.125,.13,.14,.125,-5.45,.30,.039,,
ALY,1432.05,28.365,43.634,.022,-,-,-2.22,-,-,-,-,,Alchemy Resources,,.225,-3.5,.225,.23,.275,.21,-11.77,.815,.21,,
AYN,254374,2737.19,103.409,.171,-,-,-.20,-,-,-,-,,Alcyone Res,,.13,+.5,.125,.13,.13,.087,+5.69,.145,.019,,
AYNOB,-,.100,-,-,-,-,-,-,-,-,-,,  opt sep11,,.033,-,-,.024,.033,.033,+1.69,.039,.021,,
ALK,12464.2,160.658,19.749,.608,-,-,3.00,75.3,-,-,-,,Alkane Res,,2.26,+2,2.25,2.27,2.33,1.95,+2.59,2.73,.23,,
AGS,1670.06,32.957,31.695,.078,-,-,-1.90,-,-,-,-,,Alliance Res,,.23,-1.5,.225,.23,.24,.20,-4.43,.54,.20,,
ALD,7353.15,128.231,68.121,.617,.35,1.5,6.45,8.0,-,-,-,,Allied Gold,,.515,-2.5,.50,.525,.56,.455,-2.94,.76,.29,,
AGE,2098.00,49.848,-,.013,-,-,-,-,-,-,-,,Alligator Energy,,.125,-1.5,.12,.125,.135,.105,-9.02,.245,.105,,
