ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4516.5 at 16:37 11/6/2010  Report at 19:07 Friday 11/6/2010. Processed 19:26 Friday 11/6/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AQP,9113.15,172.213,89.647,2.903,-,-,20.79,30.2,2.26,9.20,0.36,,Aquarius Platinum,,6.27,-28,6.16,6.28,6.49,6.13,-5.26,7.95,3.74
AQA,3380.85,89.36,40.825,2.81,-,-,-14.8,-,-,-,-,,Aquila Res,,8.72,-28,8.60,8.73,8.99,8.07,-4.10,11.38,4.473
ARU,2117.16,61.273,49.398,0.118,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.405,-1.5,0.40,0.41,0.42,0.385,-4.56,1.285,0.38
AAG,750.132,51.23,1.011,0.042,-,-,-3.87,-,-,-,-,,Aragon Res,,0.205,0.5,0.19,0.205,0.205,0.19,1.51,0.27,0.072
AAGO,160,2.486,0.57,-,-,-,-,-,-,-,-,,  opt sep10,,0.01,-1,0.005,0.02,0.02,0.01,-50.99,0.05,0.003
ARX,456.19,120.618,11.017,0.01,-,-,8.42,0.3,-,-,-,,ARC Explore Ltd,,0.027,-0.3,0.026,0.028,0.03,0.026,-10.99,0.065,0.014
ARXO,-,4.086,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.002,,0.002,0.005,0.002,0.002,-0.99,0.016,0.001
ARXOA,1630,42.191,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.004,-0.4,0.003,0.004,0.008,0.004,-50.99,0.026,0.004
AXE,7,5.048,2.207,0.007,-,-,-1.93,-,-,-,-,,Archer Explore,,0.11,,0.10,0.11,0.11,0.11,-0.99,0.21,0.056
ARD,440,12.016,6.111,0.006,-,-,-3.42,-,-,-,-,,Argent Min,,0.155,,0.13,0.155,0.155,0.15,-0.99,0.23,0.10
ARDO,75,4.826,1.877,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.03,-0.5,0.012,0.04,0.035,0.03,-15.27,0.06,0.015
AXT,790.598,33.563,5.882,0.003,-,-,0.76,5.3,-,-,-,,Argo Explore,,0.04,-0.2,0.038,0.04,0.04,0.035,-5.75,0.115,0.03
ARE,289.888,22.197,27.372,0.01,-,-,0.61,9.8,-,-,-,,Argonaut Res,,0.06,-0.1,0.06,0.063,0.063,0.06,-2.63,0.105,0.048
AGY,277.346,3.035,1.608,0.002,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.023,-0.2,0.023,0.027,0.026,0.02,-8.99,0.13,0.02
AOE,20499.3,765.116,448.077,3.575,2.13,2.3,15.38,31.7,-,-,-,,Arrow Energy,,4.88,3,4.86,4.90,4.89,4.77,-0.37,5.31,3.04
ARV,1009.76,37.361,2.002,0.008,-,-,0.31,13.9,-,-,-,,Artemis Res,,0.043,-0.3,0.043,0.049,0.048,0.043,-7.51,0.199,0.039
ARVOB,-,5.558,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.013,,0.008,0.01,0.013,0.013,-0.99,0.058,0.01
ATN,3010.7,65.211,33.806,0.011,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.021,0.1,0.021,0.022,0.022,0.018,4.01,0.099,0.009
AKM,3933.49,99.211,7.691,0.024,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.105,-1.5,0.10,0.11,0.12,0.105,-13.49,0.18,0.015
ARO,16136.5,1937.9,30.77,0.008,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.006,,0.005,0.006,0.006,0.005,-0.99,0.016,0.005
AROOB,7611,160.848,10.796,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,,0.001,0.003,0.002,0.002,-0.99,0.007,0.002
AHN,-,4.448,2.049,0.005,-,-,-0.62,-,-,-,-,,Athena Res,,0.07,,0.052,0.07,0.07,0.07,-0.99,0.12,0.032
AHNOA,-,1.051,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.031,,0.012,0.031,0.031,0.031,-0.99,0.031,0.017
ATV,3124.78,32.909,37.156,0.016,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.041,0.1,0.041,0.048,0.045,0.038,1.51,0.10,0.038
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,-0.99,0.03,0.011
ATVOA,-,2.483,11.462,-,-,-,-,-,-,-,-,,  opt jan11,,0.008,,0.008,0.014,0.008,0.008,-0.99,0.045,0.008
AGO,20871.9,500.593,203.733,0.911,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,1.925,-8.5,1.92,1.94,1.98,1.86,-5.21,3.05,1.475
ATQ,1204.79,27.444,2.77,0.017,-,-,-6.9,-,-,-,-,,Atomic Res,,0.175,2,0.175,0.18,0.185,0.15,11.92,0.185,0.092
ATQO,10,1.852,0.348,-,-,-,-,-,-,-,-,,  opt aug11,,0.02,-1.5,0.023,0.045,0.035,0.018,-43.84,0.04,0.01
ACZ,-,0.998,0.783,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.18,,0.14,0.19,0.18,0.18,-0.99,0.26,0.12
ACZO,-,0.472,0.289,-,-,-,-,-,-,-,-,,  opt sep12,,0.03,,0.03,0.05,0.03,0.03,-0.99,0.09,0.03
AUK,788.125,16.166,5.039,0.019,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.18,3,0.18,0.195,0.18,0.15,19.01,0.25,0.016
AUKO,164.162,2.224,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.005,,-,0.005,0.005,0.005,-0.99,0.045,0.005
AUJ,628.477,14.341,1.914,0.011,-,-,-0.66,-,-,-,-,,Augustus Min,,0.285,2.5,0.28,0.30,0.31,0.25,8.63,0.47,0.10
AUJO,1230.5,5.117,-,0.001,-,-,-,-,-,-,-,,  opt jul10,,0.03,-0.4,0.03,0.039,0.04,0.03,-12.75,0.215,0.024
AEE,300.101,42.335,3.964,0.015,-,-,-3.57,-,-,-,-,,Aura Energy,,0.18,1.5,0.165,0.18,0.18,0.155,8.10,0.33,0.105
AGU,1313.65,70.269,4.416,0.007,-,-,-4.35,-,-,-,-,,Aurium Res,,0.022,,0.02,0.022,0.022,0.019,-0.99,0.075,0.019
AGUOA,-,15.29,-,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.009,,0.007,0.008,0.009,0.009,-0.99,0.025,0.007
ARM,2088.65,58.69,3.72,0.044,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.42,-1.5,0.41,0.425,0.46,0.395,-4.43,1.26,0.17
AUT,4482.66,62.123,6.436,0.181,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.82,-5.5,0.80,0.82,0.88,0.795,-7.27,0.88,0.11
AXO,1069.29,196.148,23.875,0.122,-,-,-7.57,-,-,-,-,,Aurox Res,,0.62,-2.5,0.61,0.66,0.64,0.60,-4.86,0.985,0.235
AIW,217.657,27.2,10.27,0.006,-,-,3.36,1.0,-,-,-,,Ausamerican Min,,0.035,-0.5,0.035,0.04,0.04,0.034,-13.49,0.155,0.034
AUC,241.905,16.674,-,0.007,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.125,-0.5,0.125,0.14,0.135,0.12,-4.83,0.248,0.12
AUCO,-,9.539,-,0.002,-,-,-,-,-,-,-,,  opt mar13,,0.035,,0.035,0.055,0.035,0.035,-0.99,0.07,0.035
AOA,100.5,2.487,0.804,0.008,-,-,0.86,25.6,-,-,-,,Ausmon Resources,,0.22,-0.5,0.22,0.24,0.24,0.22,-3.21,0.34,0.18
AQD,429.598,21.255,24.353,0.035,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.155,1.5,0.155,0.16,0.155,0.14,9.73,0.20,0.105
AQR,448.804,155.049,2.839,0.038,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.295,1,0.275,0.30,0.295,0.26,2.52,0.79,0.038
ABZ,8.613,12.039,-,0.011,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.35,0.5,0.345,0.35,0.35,0.33,0.46,0.49,0.25
AGV,-,4.629,1.649,0.002,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.026,,0.007,0.021,0.026,0.026,-0.99,0.057,0.018
AKA,8,13.448,-,0.007,-,-,-,-,-,-,-,,Aust Min Min,,0.15,,0.15,0.20,0.15,0.15,-0.99,0.235,0.15
AKAO,25,0.836,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.015,-2.5,0.018,0.037,0.015,0.015,-63.49,0.04,0.015
AUZ,233881,3858.29,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.001,0.001,-0.99,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-0.99,0.001,0.001
AOC,-,2.949,2.38,0.004,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.085,,0.085,0.10,0.085,0.085,-0.99,0.16,0.07
AOCOA,-,2.004,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.019,,0.007,0.02,0.019,0.019,-0.99,0.03,0.012
AOM,-,28.544,6.779,0.007,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.003,,0.002,0.003,0.003,0.003,-0.99,0.009,0.003
ARW,1670.76,101.234,80.715,0.008,0.01,1.2,-1.56,-,-,-,-,,Aust Renewable,,0.012,-0.1,0.012,0.013,0.013,0.012,-8.68,0.033,0.01
AOK,4005.38,95.748,11.537,0.027,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.135,-0.5,0.13,0.135,0.135,0.125,-4.56,0.216,0.098
AOKO,164.871,9.037,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.04,0.2,0.032,0.042,0.04,0.038,4.28,0.04,0.023
AKK,1736.97,281.375,8.439,0.01,-,-,-2.49,-,-,-,-,,Austin Explore,,0.034,0.1,0.033,0.034,0.034,0.03,2.04,0.096,0.025
AKKO,458.065,61.867,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.008,0.1,0.008,0.011,0.008,0.008,13.30,0.031,0.007
APG,2446.46,125.042,49.365,0.031,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.036,,0.035,0.037,0.036,0.035,-0.99,0.07,0.029
AAF,3214.42,418.539,190.68,0.007,-,-,-0.14,-,-,-,-,,Austral Africa Res,,0.002,,0.001,0.002,0.002,0.001,-0.99,0.007,0.001
AGD,379.6,1.676,0.173,0.042,-,-,6.17,4.1,-,-,-,,Austral Gold,,0.25,7,0.15,0.25,0.25,0.17,37.90,0.25,0.065
AZX,103.979,1.704,0.656,0.007,-,-,-3.35,-,-,-,-,,Auzex Res,,0.14,-0.5,0.031,0.14,0.15,0.14,-4.43,0.26,0.11
AZXO,-,0.02,0.116,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.001,0.009,0.009,-0.99,0.015,0.006
AVI,106,14.405,4.461,0.024,-,-,-0.68,-,-,-,-,,Avalon Min,,0.18,,0.165,0.185,0.18,0.175,-0.99,0.297,0.104
AVB,11583.3,297.105,8.952,0.008,-,-,1.23,1.3,-,-,-,,Avanco Res Ltd,,0.016,,0.016,0.017,0.021,0.015,-0.99,0.044,0.011
AVBO,-,18.625,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.001,0.001,0.001,-0.99,0.15,0.001
AVBOB,6953.66,104.918,4.152,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.009,,0.009,0.01,0.009,0.008,-0.99,0.027,0.005
AVA,152.138,18.108,35.591,0.008,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.065,0.2,0.065,0.069,0.065,0.062,2.19,0.17,0.056
AVO,10533.4,151.889,111.657,0.68,0.79,3.0,12.49,18.8,-,-,-,,Avoca Res,,2.35,23,2.34,2.37,2.55,2.03,9.86,2.55,1.48
AVZ,20,5.569,3.555,0.005,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.08,,0.07,0.08,0.08,0.08,-0.99,0.17,0.06
AWE,15271.3,330.951,224.593,1.112,1.74,1.2,1.43,149.0,-,-,-,,AWE Ltd,,2.13,-5,2.12,2.14,2.18,2.00,-3.28,3.17,1.915
AXC,-,4.91,7.861,0.002,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.019,,0.019,0.027,0.019,0.019,-0.99,0.04,0.018
AXCO,-,2.51,1.13,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-0.99,0.006,0.001
AVQ,1060,105.731,-,0.019,-,-,0.29,8.3,-,-,-,,Axiom Min Ltd cdi,,0.024,-0.1,0.023,0.024,0.025,0.024,-4.99,0.045,0.011
AZM,6649.18,207.614,15.845,0.089,-,-,-2.5,-,-,-,-,,Azumah Res,,0.45,-0.5,0.44,0.45,0.475,0.43,-2.08,0.53,0.10
AZS,5049.8,243.757,18.427,0.015,-,-,-0.78,-,-,-,-,,Azure Min,,0.055,-0.2,0.052,0.055,0.059,0.052,-4.49,0.111,0.033
BND,200.117,14.283,4.846,0.082,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.645,8,0.64,0.66,0.67,0.535,13.17,0.97,0.35
BMN,2092.42,132.877,88.387,0.064,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.315,-2,0.31,0.315,0.33,0.31,-6.96,1.43,0.305
BKP,3359.78,466.682,-,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,,0.003,0.004,0.003,0.003,-0.99,0.03,0.003
BAR,1537.01,44.682,29.797,0.018,-,-,-1.89,-,-,-,-,,Barra Res,,0.058,-0.5,0.059,0.064,0.064,0.058,-8.92,0.22,0.058
BARO,-,0.678,4.165,-,-,-,-,-,-,-,-,,  opt dec10,,0.008,,0.001,0.005,0.008,0.008,-0.99,0.029,0.004
BSE,120,17.296,2.623,0.003,-,-,-2.4,-,-,-,-,,Base Iron Ltd,,0.083,-0.5,0.083,0.095,0.09,0.083,-6.67,0.16,0.051
BSM,651.161,52.917,27.324,0.029,-,-,13.32,1.3,-,-,-,,Bass Metals Ltd,,0.17,-0.5,0.165,0.18,0.175,0.165,-3.84,0.349,0.155
BAS,888.663,75.144,8.695,0.008,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.027,0.2,0.027,0.03,0.028,0.024,7.01,0.068,0.021
BSR,1321.56,29.91,10.596,0.045,-,-,-1.33,-,-,-,-,,Bassari Res,,0.28,,0.28,0.29,0.285,0.245,-0.99,0.44,0.075
BTV,2398.74,46.66,21.401,0.024,-,-,0.3,60.0,-,-,-,,Batavia Min,,0.18,,0.175,0.18,0.18,0.17,-0.99,0.375,0.093
BTVO,20.833,11.131,1.733,0.005,-,-,-,-,-,-,-,,  opt jun12,,0.083,-1.2,0.075,0.089,0.095,0.083,-13.62,0.21,0.03
BTU,-,73.715,1.568,0.017,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.17,,-,-,0.17,0.17,-0.99,0.19,0.046
BTUO,-,1.135,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.03,,-,-,0.03,0.03,-0.99,0.05,0.007
BAU,1999.43,76.559,39.526,0.063,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.27,-2.5,0.27,0.275,0.30,0.26,-9.46,1.345,0.255
BCI,888.228,48.189,17.01,0.129,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.535,-4.5,1.535,1.55,1.585,1.45,-3.83,2.23,0.93
BCD,1715.4,82.787,39.628,0.053,0.09,1.4,3.05,4.3,-,-,-,,BCD Res NL,,0.13,-0.5,0.125,0.13,0.145,0.13,-4.69,0.18,0.085
BPT,25646.7,646.984,804.719,0.797,1.27,0.6,16.05,4.5,1.75,9.17,2.40,p,Beach Energy Ltd,,0.73,-3,0.725,0.73,0.74,0.705,-4.93,1.04,0.655
BPTO,-,39.975,36.172,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.001,0.001,0.001,-0.99,0.032,0.001
BCN,5219.49,1463.35,583.725,0.014,-,-,1.96,1.0,-,-,-,,Beacon Min,,0.019,0.1,0.018,0.019,0.019,0.017,4.57,0.035,0.011
BCNO,-,13.109,16.249,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-0.99,0.006,0.001
BCNOA,1250,292.256,351.514,0.002,-,-,-,-,-,-,-,,  opt aug10,,0.008,-0.1,0.007,0.01,0.009,0.008,-12.10,0.022,0.004
BDR,4477.31,131.8,7.56,0.096,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.155,,0.155,0.16,0.16,0.15,-0.99,0.40,0.061
BDG,1652.29,97.964,110.827,0.107,0.15,1.4,3.2,6.6,0.5,6.40,2.38,,Bendigo Min Ltd,,0.21,-1,0.21,0.215,0.225,0.21,-5.53,0.295,0.195
BKY,275.263,34.011,31.742,0.157,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.155,-16.5,1.15,1.17,1.27,1.155,-13.49,1.595,0.90
BKYO,410.1,3.971,-,0.005,-,-,-,-,-,-,-,,  opt may13,,0.42,-8,0.425,0.54,0.50,0.42,-16.99,0.85,0.40
