ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 5, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4513.8 at 2012-10-05T16:52:07. Report at Friday, October 5, 2012. Processed Saturday at 2012-10-06T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,631.376,26.122,13.544,.015,-,-,-3.38,-,-,-,-,,3D Oil,,.073,-,.078,.079,.073,.07,-2.44,.14,.06,,
DDD,308.420,15.584,17.097,.007,-,-,-.34,-,-,-,-,,3D Res,,.03,-1,.03,.035,.04,.03,-27.44,.049,.023,,
ARH,37.472,15.374,21.772,.036,-,-,-1.26,-,-,-,-,,A'asian Resources,,.074,-.6,.075,.089,.08,.074,-9.94,.295,.074,,
AYC,91.752,2.711,-,.013,-,-,-,-,-,-,-,,A1 Gold,,.23,-3,.23,.26,.26,.23,-13.98,.30,.20,,
ABU,88031.1,1742.53,2623.10,.198,-,-,-.41,-,-,-,-,,ABM Res,,.061,+.1,.059,.061,.065,.058,-.77,.082,.035,,
AJC,3353.39,224.210,1349.16,.016,-,-,-.29,-,-,-,-,,Acacia Coal,,.018,+.1,.018,.019,.02,.017,+3.44,.086,.017,,
ACB,836.221,47.532,145.907,.027,-,-,-2.00,-,-,-,-,,A-Cap Res,,.12,+.5,.115,.12,.125,.115,+1.91,.325,.11,,
ACS,37.400,91.186,26.407,.042,-,-,-.42,-,-,-,-,,Accent Res,,.23,-4.5,.205,.225,.275,.205,-18.80,.40,.205,,
ACN,132858,239.600,120.493,.123,-,-,-.90,-,-,-,-,,Acer Energy,,.265,+6,.265,.27,.27,.195,+26.83,.27,.105,,
AIV,300.000,23.158,137.708,.003,-,-,-.59,-,-,-,-,,ActiveX,,.013,-.3,.01,.014,.014,.013,-21.19,.032,.013,,
ADD,144.526,25.399,170.074,.005,-,-,-.58,-,-,-,-,,Adavale Resources,,.016,-,-,-,.016,.015,-2.44,.027,.01,,
ADN,829.812,71.408,31.734,.008,-,-,-.68,-,-,-,-,,Adelaide Res,,.046,-.5,.046,.051,.051,.046,-12.24,.115,.035,,
AAO,11.460,2.924,19.875,.006,.04,1.5,-16.11,-,-,-,-,,Adept Solutions,,.059,-.1,.05,.10,.06,.059,-4.11,.568,.059,,
AAOO,-,-,4.089,-,-,-,-,-,-,-,-,,  opt apr13,,-,-,-,-,.066,.066,-2.44,.066,.066,,
ABY,2092.73,122.573,115.168,.155,-,-,8.48,5.8,5.00,1.70,10.10,,Aditya Birla,,.495,+1,.49,.50,.52,.465,-.38,1.19,.395,,
ADY,809.905,69.523,642.609,.028,-,-,-2.45,-,-,-,-,,Admiralty Res,,.038,+.2,.035,.037,.038,.035,+3.12,.071,.035,,
AVD,6804.21,51.778,169.478,.005,-,-,-.60,-,-,-,-,,Advance Energy,,.005,-,.004,.005,.005,.004,-2.44,.01,.003,,
ADX,808.645,199.679,303.139,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.017,-.1,.017,.018,.018,.017,-7.99,.105,.016,,
AQR,72.000,10.111,18.509,.012,-,-,-3.33,-,-,-,-,,AEON Metals,,.08,-.6,-,-,.086,.08,-9.42,.225,.06,,
AFR,1605.71,233.990,484.459,.056,-,-,-2.89,-,-,-,-,,African Energy Res,,.17,-.5,.17,.18,.18,.165,-5.30,.465,.14,,
AAE,7562.50,126.415,484.123,.005,-,-,-.18,-,-,-,-,,Agri Energy,,.007,-.1,.007,.008,.007,.007,-14.94,.01,.002,,
AGR,25.000,19.033,22.187,.016,-,-,-17.92,-,-,-,-,,Aguia Res,,.15,-,.135,.15,.15,.15,-2.44,.74,.12,,
AQG,1987.03,129.472,86.297,.720,-,-,28.59,24.8,-,-,-,,Alacer Gold,,7.10,+9,7.03,7.17,7.31,6.865,-1.15,12.30,4.66,,
AUQ,210.809,54.897,93.532,.059,-,-,-1.50,-,-,-,-,,Alara Res,,.28,-1,.28,.29,.29,.28,-5.89,.42,.23,,
ALY,176.129,26.012,65.862,.015,-,-,-1.19,-,-,-,-,,Alchemy Resources,,.098,-.2,.098,.11,.10,.095,-4.44,.185,.072,,
AYN,39404.8,1075.39,4062.36,.088,-,-,-.24,-,-,-,-,,Alcyone Res,,.059,+.7,.059,.06,.062,.053,+11.02,.10,.031,,
AYNO,301.666,20.646,-,.001,-,-,-,-,-,-,-,,  opt may15,,.026,+.2,.026,.028,.026,.025,+5.89,.03,.008,,
AWD,-,876.271,677.103,.017,-,-,-.26,-,-,-,-,,Aleator Energy,,.013,-,-,-,.013,.013,-2.44,.022,.011,,
AWDO,-,646.326,30.745,.005,-,-,-,-,-,-,-,,  opt jan15,,.004,-,-,-,.004,.004,-2.44,.009,.003,,
