ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 18, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 5026.1 at 2011-02-18T16:38:24. Report at Friday, February 18, 2011. Processed Saturday at 2011-02-19T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,263.093,2.420,7.217,.048,-,-,-.42,-,-,-,-,,3D Oil,,.24,-1,.24,.26,.25,.23,-5.12,.29,.14,,
DDD,81.200,2.772,2.156,.008,-,-,-1.15,-,-,-,-,,3D Res,,.042,-.1,.042,.045,.045,.042,-3.44,.049,.018,,
AAO,671.641,5.284,.829,.039,-,-,-.37,-,-,-,-,,A'asia Consolidated,,.205,-3.5,.205,.215,.23,.20,-15.70,.295,.044,,
AAOO,315.000,2.002,-,.014,-,-,-,-,-,-,-,,  opt apr13,,.105,-.5,.105,.11,.11,.105,-5.66,.16,.011,,
ARH,797.736,5.132,4.705,.186,-,-,-.09,-,-,-,-,,A'asian Resources,,.42,-3.5,.405,.425,.455,.395,-8.81,.63,.20,,
AAM,9314.92,35.280,20.319,.016,-,-,-3.50,-,-,-,-,,A1 Minerals,,.08,+1,.08,.082,.088,.069,+13.17,.35,.063,,
ABU,91018.1,420.828,90.670,.080,-,-,-2.62,-,-,-,-,,ABM Res,,.036,+.2,.04,.036,.038,.032,+4.77,.043,.016,,
AII,41.666,.522,.368,.035,-,-,-1.98,-,-,-,-,,Abra Min,,.25,-1.5,.22,.275,.27,.25,-6.78,.32,.086,,
ACB,4025.99,34.397,10.145,.148,-,-,-1.05,-,-,-,-,,A-Cap Res,,.74,+5.5,.735,.74,.755,.65,+6.91,.76,.28,,
ACS,281.772,3.544,6.675,.051,-,-,-1.06,-,-,-,-,,Accent Res,,.30,-2,.275,.30,.32,.27,-7.37,.46,.13,,
AEX,16497.9,81.773,106.534,.017,-,-,-.21,-,-,-,-,,Acclaim Explore,,.012,-.1,.012,.013,.015,.012,-8.81,.029,.006,,
AEXCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,.003,-,.004,.025,.003,.003,-1.12,.003,.003,,
AIV,1477.11,13.787,2.802,.008,-,-,-1.13,-,-,-,-,,Activex,,.075,-,.075,.08,.076,.069,-1.12,.14,.05,,
ADU,3575.79,34.568,13.823,.349,-,-,-28.16,-,-,-,-,,Adamus Res,,.78,+2,.77,.78,.785,.74,+1.51,.895,.344,,
ADD,11563.8,38.511,5.290,.011,.02,1.8,-1.13,-,-,-,-,,Adavale Resources,,.035,+.1,.035,.036,.038,.034,+1.82,.046,.015,,
ADE,10424.0,30.870,10.366,.048,-,-,-1.14,-,-,-,-,,Adelaide Energy,,.14,+3,.135,.14,.145,.105,+26.16,.197,.06,,
ADN,914.538,5.837,16.224,.027,-,-,-.63,-,-,-,-,,Adelaide Res,,.185,+1,.17,.185,.185,.165,+4.60,.27,.125,,
ABY,5713.97,15.086,19.521,.451,1.61,.9,18.71,7.7,-,-,-,,Aditya Birla,,1.44,+20,1.425,1.44,1.46,1.27,+15.01,1.46,.62,,
ADY,7963.64,45.860,636.609,.017,-,-,-.09,-,-,-,-,,Admiralty Res,†,.035,-.1,.034,.036,.036,.034,-3.89,.07,.023,,
AVD,5920.34,121.656,.417,.005,.03,.9,-2.40,-,-,-,-,,Advance Energy,,.026,-.1,.026,.027,.03,.025,-4.82,.06,.007,,
AVDOA,3023.52,54.695,-,.001,-,-,-,-,-,-,-,,  opt aug12,,.006,-.2,.006,.008,.009,.006,-26.12,.01,.002,,
ADX,19310.4,116.027,15.804,.050,-,-,-.77,-,-,-,-,,ADX Energy,,.125,-,.12,.125,.13,.115,-1.12,.265,.085,,
ADXO,173.334,1.490,-,-,-,-,-,-,-,-,-,,  opt mar11,,.006,-.1,.005,.008,.007,.004,-15.40,.09,.004,,
AED,1105.51,11.957,11.507,.071,-,-,-6.90,-,-,-,-,,AED Oil,,.355,+.5,.355,.365,.37,.35,+.31,.70,.345,,
AFR,33575.5,98.470,11.053,.278,-,-,-.76,-,-,-,-,,African Energy Res,,.95,+23,.945,.95,1.04,.72,+30.83,1.04,.064,,
AKI,10958.6,94.682,1.099,.124,-,-,2.26,15.3,-,-,-,,African Iron,†,.345,-1,.335,.345,.375,.33,-3.93,.45,.086,,
AKIOA,479.128,2.395,.536,.004,-,-,-,-,-,-,-,,  opt dec13,†,.155,-1.5,.155,.19,.18,.155,-9.94,.25,.015,,
AAE,2828.44,85.195,10.578,.007,-,-,-15.73,-,-,-,-,,Agri Energy,,.016,-.1,.015,.016,.017,.016,-7.00,.033,.009,,
AGR,514.346,5.071,.040,.055,-,-,-4.62,-,-,-,-,,Aguia Res,,.91,+1,.90,.93,.93,.84,-.01,1.00,.15,,
ALG,98.800,.406,.389,.013,-,-,-1.31,-,-,-,-,,Alamar Res,,.50,+10.5,.48,.52,.50,.41,+25.47,.50,.15,,
ALGO,100.000,.113,-,.003,-,-,-,-,-,-,-,,  opt mar13,,.28,+17,.17,.35,.28,.11,+153.4,.28,.03,,
AUQ,1993.24,18.918,1.238,.051,-,-,-2.24,-,-,-,-,,Alara Res,,.405,+4.5,.40,.41,.405,.35,+11.38,.51,.08,,
ALB,5122.79,41.406,-,.052,-,-,-86.56,-,-,-,-,,Albidon,,.15,-1.5,.145,.15,.18,.145,-10.21,.30,.039,,
ALY,3185.05,13.915,13.734,.044,-,-,-2.42,-,-,-,-,,Alchemy Resources,,.455,+.5,.455,.47,.465,.405,-.01,.84,.33,,
AYN,154375,450.394,33.493,.063,-,-,1.29,3.8,-,-,-,,Alcyone Res,,.049,+.8,.049,.05,.053,.04,+18.40,.056,.019,,
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,.039,-,-,.033,.039,.039,-1.12,.039,.021,,
ALK,8257.67,44.195,7.286,.346,-,-,4.80,26.8,-,-,-,,Alkane Res,,1.285,+13.5,1.275,1.285,1.315,1.16,+10.62,1.315,.23,,
AGS,1044.11,12.112,12.375,.136,-,-,-1.42,-,-,-,-,,Alliance Res,,.40,-2,.40,.41,.415,.40,-5.88,.55,.28,,
ALD,1797.40,51.129,39.813,.631,.35,1.7,6.45,9.4,-,-,-,,Allied Gold,,.605,+.5,.60,.605,.64,.575,-.28,.70,.27,,
AGE,6552.62,22.596,-,.024,-,-,-,-,-,-,-,,Alligator Energy,,.235,-.5,.225,.235,.245,.225,-3.20,.245,.21,,
AYR,813.497,29.609,1.653,.004,-,-,-.50,-,-,-,-,,Alloy Res,,.041,+.2,.04,.042,.042,.039,+4.01,.067,.018,,
AOH,5077.89,32.894,43.944,.100,-,-,2.46,13.2,-,-,-,,Altona Min,,.325,-.5,.325,.33,.345,.32,-2.63,.452,.084,,
AJM,2821.47,25.162,1.705,.062,-,-,-.54,-,-,-,-,,Altura Min,,.19,-,.185,.19,.20,.18,-1.12,.33,.115,,
AJMOA,347.342,12.682,-,.006,-,-,-,-,-,-,-,,  opt aug11,,.047,-.3,.047,.055,.048,.047,-7.12,.065,.03,,
AWC,77091.5,536.716,535.328,6.174,1.13,2.2,1.38,183.3,6.17,.22,2.44,f,Alumina,,2.53,+3,2.52,2.53,2.57,2.49,+.08,2.67,1.45,,
AMU,-,30.983,16.147,.066,.38,.6,-.14,-,-,-,-,,Amadeus Energy,,.22,-,-,-,.22,.22,-1.12,.27,.175,,
AXZ,222.300,4.755,.357,.023,-,-,-2.13,-,-,-,-,,Amex Res,,.40,-9,.42,.45,.50,.40,-19.48,.50,.115,,
AMX,2300.37,16.060,24.844,.546,-,-,-10.79,-,-,-,-,,Ampella Min,,2.69,-6,2.68,2.71,2.84,2.61,-3.30,3.42,.87,,
AQG,662.478,1.249,-,.932,-,-,-,-,-,-,-,,Anatolia Min Dev,,8.20,+14,8.05,8.20,8.40,7.61,+.62,8.40,7.61,,
AHR,285.570,3.807,2.352,.015,-,-,-1.46,-,-,-,-,,Anchor Res,,.30,+1.5,.285,.30,.33,.28,+4.15,.33,.12,,
ATM,.500,-,.004,2.385,-,-,5.55,22.5,1.42,3.91,1.14,,Aneka Tambang,,1.25,-11.5,1.25,-,1.25,1.25,-9.54,1.365,1.14,,
