ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4929.5 at 16:35 15/1/2010  Report at 19:06 Friday 15/1/2010. Processed 19:32 Friday 15/1/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ADE,3834.92,4.839,0.741,0.028,-,-,1.39,11.2,-,-,-,,Adelaide Energy,,0.155,1.5,0.155,0.16,0.16,0.135,10.97,0.16,0.037
ADN,1724,3.637,1.86,0.027,-,-,4.86,4.9,-,-,-,,Adelaide Res,,0.24,-2,0.24,0.245,0.27,0.24,-7.44,0.395,0.046
ADI,807.165,2.008,0.52,0.025,-,-,-5.87,-,-,-,-,,Adelphi Energy,,0.17,1.5,0.165,0.175,0.18,0.165,9.93,0.185,0.045
ABY,2051.47,4.62,21.353,0.418,1.42,0.9,-17.34,-,-,-,-,,Aditya Birla,,1.335,-5.5,1.335,1.36,1.425,1.31,-3.70,1.65,0.096
ADY,110096,326.38,1196.85,0.036,-,-,-2.73,-,-,-,-,,Admiralty Res,,0.017,-0.1,0.017,0.018,0.02,0.017,-5.30,0.037,0.011
AVD,50,0.112,0.055,0.009,0.04,1.4,-1.06,-,-,-,-,,Advance Energy,,0.057,-0.3,0.051,0.057,0.06,0.057,-4.74,0.125,0.029
AED,2500.21,4.771,5.215,0.112,-,-,-66.9,-,-,-,-,,AED Oil Ltd,,0.675,2,0.675,0.685,0.715,0.66,3.31,1.24,0.50
AFR,960.467,3.361,1.861,0.038,-,-,-1.5,-,-,-,-,,African Energy Res cdi,,0.135,-1.5,0.135,0.14,0.15,0.125,-9.74,0.24,0.018
ALG,-,0.015,-,0.004,-,-,-1.12,-,-,-,-,,Alamar Res Ltd,,0.185,,0.185,0.24,0.185,0.185,0.26,0.23,0.14
AUQ,323.042,0.578,1.026,0.012,-,-,-11.01,-,-,-,-,,Alara Res Ltd,,0.15,1,0.15,0.165,0.165,0.145,7.40,0.25,0.035
ALY,563.297,1.714,0.42,0.047,-,-,-3.27,-,-,-,-,,Alchemy Resource,,0.70,-6,0.70,0.705,0.765,0.70,-7.64,1.27,0.04
ALYO,79.902,0.211,-,0.01,-,-,-,-,-,-,-,,  opt aug10,,0.46,-4,0.44,0.49,0.50,0.46,-7.74,0.96,0.001
AYN,7127.12,10.745,-,0.025,-,-,-8.29,-,-,-,-,,Alcyone Res Ltd,,0.04,,0.04,0.041,0.041,0.036,0.26,0.06,0.036
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,0.001,-,0.021,0.021,0.26,0.021,0.021
ALK,825.597,2.638,0.866,0.092,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.37,-2,0.365,0.37,0.39,0.365,-4.87,0.49,0.155
AGS,2652.2,4.255,3.689,0.229,-,-,-8.3,-,-,-,-,,Alliance Res,,0.67,6.5,0.66,0.67,0.695,0.605,11.00,0.98,0.363
ALD,12929.9,14.891,2.403,0.306,0.29,1.0,-1.92,-,-,-,-,,Allied Gold Ltd,,0.295,-3.5,0.29,0.30,0.34,0.28,-10.35,0.57,0.28
AYR,248.79,0.457,-,0.003,-,-,-0.82,-,-,-,-,,Alloy Res,,0.035,0.3,0.031,0.035,0.037,0.034,9.63,0.045,0.011
AJM,246.625,0.357,0.295,0.051,-,-,-4.6,-,-,-,-,,Altura Min Ltd,,0.26,1,0.26,0.28,0.295,0.25,4.26,0.37,0.065
AJMO,3.2,0.003,-,-,-,-,-,-,-,-,-,,  opt may10,,0.03,-1,0.028,0.05,0.04,0.03,-24.74,0.08,0.01
AWC,81054.3,152.302,62.105,4.539,1.30,1.4,9.42,19.7,-,-,-,,Alumina Ltd,,1.86,-7,1.855,1.87,2.06,1.86,-3.37,2.06,0.683
AMU,5230.12,8.559,0.251,0.081,0.48,0.6,3.5,7.6,-,-,-,,Amadeus Energy,,0.265,0.5,0.26,0.265,0.275,0.26,2.18,0.43,0.205
AXZ,156,0.18,-,0.009,-,-,-5.32,-,-,-,-,,Amex Res,,0.20,,0.18,0.195,0.20,0.17,0.26,0.25,0.08
AMX,1783.6,2.5,0.339,0.093,-,-,-6.37,-,-,-,-,,Ampella Min,,0.63,,0.62,0.63,0.675,0.63,0.26,0.69,0.068
AMXO,200.392,0.382,-,0.007,-,-,-,-,-,-,-,,  opt jul10,,0.445,0.5,0.44,0.46,0.49,0.445,1.39,0.50,0.03
AHR,186.848,0.498,-,0.007,-,-,-1.57,-,-,-,-,,Anchor Res,,0.175,-1.5,0.175,0.18,0.19,0.175,-7.64,0.193,0.032
AHRO,-,0.025,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.007,,0.002,0.01,0.007,0.007,0.26,0.03,0.001
AND,1320.28,2.529,1.466,1.227,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.62,-5,2.60,2.62,2.70,2.57,-1.62,2.72,0.78
ATM,-,-,0.004,2.022,-,-,0.36,294.4,2.94,0.12,2.77,,Aneka Tambang cdi 1:5,,1.06,,1.15,-,1.06,1.06,0.26,1.50,0.97
AAR,1304.97,3.425,13.686,0.015,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.03,-0.1,0.03,0.032,0.032,0.029,-2.97,0.044,0.02
AGP,-,-,-,0.295,-,-,45.18,6.1,15.87,2.85,5.77,,Anglo Pacific Grp,,2.75,,2.75,-,2.75,2.75,0.26,3.50,2.581
AGG,43.735,0.053,0.01,0.829,-,-,-71.44,-,3.33,-,0.36,,Anglogold Ashanti cdi 5:1,,9.29,-21,9.00,9.95,9.80,9.00,-1.95,11.50,7.45
AZZ,5925.79,10.562,0.993,0.163,-,-,0.26,253.8,-,-,-,,Antares Energy,,0.66,-3.5,0.66,0.69,0.77,0.65,-4.78,0.77,0.035
AVM,261.335,0.307,0.039,0.033,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.58,9,3.56,3.61,3.68,3.47,2.84,3.68,1.19
AAL,42,0.042,0.05,0.005,-,-,-0.75,-,-,-,-,,Apac Coal,,0.045,,0.04,0.06,0.05,0.045,0.26,0.115,0.04
AXM,55736.4,102.953,9.424,0.126,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.038,0.2,0.038,0.039,0.041,0.037,5.81,0.361,0.029
AXMO,12461,24.718,-,0.008,-,-,-,-,-,-,-,,  opt nov12,,0.012,,0.011,0.013,0.013,0.011,0.26,0.025,0.01
AZO,1905.36,4.194,-,0.047,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.56,-17,0.57,0.58,0.75,0.53,-23.03,0.76,0.35
AON,445.626,0.709,0.021,0.023,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.21,0.5,0.215,0.22,0.215,0.205,2.70,0.40,0.135
AQP,7355.4,13.141,6.211,3.589,-,-,-16.39,-,-,-,-,,Aquarius Platinum,,7.76,6,7.75,7.80,7.95,7.37,1.04,7.95,3.002
AQA,2899.8,7.156,2.31,3.519,-,-,-10.5,-,-,-,-,,Aquila Res,,10.92,-13,10.82,10.94,11.34,10.78,-0.92,11.38,1.727
ARU,5301.83,8.527,2.677,0.255,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.985,10.5,0.97,0.985,1.045,0.85,12.19,1.285,0.245
AAG,1496.47,1.739,0.029,0.027,-,-,-3.81,-,-,-,-,,Aragon Res,,0.16,-3,0.15,0.16,0.19,0.16,-15.53,0.27,0.055
AAGO,-,0.006,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.03,,0.01,0.06,0.03,0.03,0.26,0.05,0.002
ARX,5869.95,7.095,0.071,0.012,-,-,16.13,0.2,-,-,-,,ARC Explore Ltd,,0.036,0.5,0.036,0.037,0.036,0.031,16.39,0.044,0.007
ARXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun12,,0.005,,0.004,0.005,0.005,0.005,0.26,0.01,0.001
ARXOA,1881.95,1.978,-,0.002,-,-,-,-,-,-,-,,  opt jan11,,0.015,0.2,0.015,0.018,0.015,0.013,15.64,0.016,0.01
AXE,1632.7,2.131,0.53,0.013,-,-,-1.8,-,-,-,-,,Archer Explore,,0.20,4,0.18,0.20,0.20,0.155,25.26,0.20,0.05
AXEO,575,0.575,-,-,-,-,-,-,-,-,-,,  opt feb10,,0.003,,0.003,0.003,0.003,0.001,0.26,0.025,0.001
ARD,267.35,0.494,0.396,0.005,-,-,-3.8,-,-,-,-,,Argent Min,,0.11,-1.5,0.10,0.125,0.135,0.11,-11.74,0.20,0.04
ARDO,485,0.72,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.04,0.5,0.022,0.034,0.04,0.025,14.54,0.06,0.01
AXT,130.032,0.808,0.406,0.005,-,-,-0.42,-,-,-,-,,Argo Explore,,0.065,1.5,0.055,0.064,0.065,0.049,30.26,0.08,0.027
ARE,4151.02,5.311,1.419,0.014,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.084,1.2,0.083,0.095,0.105,0.07,16.92,0.105,0.048
AGY,153.6,0.212,0.038,0.006,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.06,1,0.05,0.06,0.06,0.05,20.26,0.13,0.025
AOE,10666.2,26.935,32.827,3.208,0.82,5.3,52,8.4,-,-,-,,Arrow Energy,,4.38,-1,4.37,4.40,4.48,4.27,0.03,4.73,2.05
ARV,1092.66,2.178,-,0.011,-,-,-8.47,-,-,-,-,,Artemis Res,,0.065,-0.2,0.065,0.068,0.07,0.065,-2.73,0.199,0.026
ARVOB,205,0.313,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.03,-0.3,0.03,0.035,0.036,0.03,-8.83,0.04,0.019
ATN,2506.76,4.683,6.051,0.012,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.024,-0.2,0.024,0.026,0.028,0.024,-7.44,0.099,0.004
ATNOA,4260,5.41,1.05,-,-,-,-,-,-,-,-,,  opt feb10,,0.002,0.1,0.001,0.002,0.002,0.001,100.30,0.025,0.001
ARO,47339,62.594,12.722,0.011,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.011,,0.011,0.012,0.012,0.009,0.26,0.016,0.002
AROOB,3000,3.333,-,-,-,-,-,-,-,-,-,,  opt nov12,,0.003,,0.002,0.004,0.003,0.003,0.26,0.004,0.001
AHN,208.057,0.585,-,0.003,-,-,-4.08,-,-,-,-,,Athena Res,,0.055,0.5,0.057,0.065,0.065,0.05,10.26,0.08,0.017
ATV,2461.93,5.15,0.524,0.023,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.059,-0.1,0.058,0.06,0.061,0.056,-1.41,0.10,0.04
ATVCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.03,,-,0.03,0.03,0.03,0.26,0.03,0.011
ATVOA,65,0.065,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.021,-0.4,0.021,0.024,0.021,0.021,-15.74,0.045,0.016
AGO,18775.8,35.792,37.269,1.046,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,2.34,19,2.33,2.35,2.35,2.13,9.09,2.35,1.05
AXY,8176.07,15.202,0.492,0.023,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.11,1,0.105,0.11,0.125,0.10,10.26,0.125,0.017
AXYO,250,0.685,0.505,-,-,-,-,-,-,-,-,,  opt oct10,,0.007,0.1,0.006,0.01,0.007,0.007,16.92,0.01,0.001
ATQ,1659.23,2.535,0.042,0.01,-,-,-4.7,-,-,-,-,,Atomic Res,,0.10,-1,0.10,0.105,0.105,0.099,-8.83,0.17,0.068
ATQO,-,-,-,-,-,-,-,-,-,-,-,,  opt aug11,,0.023,,0.018,0.049,0.023,0.023,0.26,0.035,0.001
ACZ,244.5,0.272,0.18,0.004,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.15,-3,0.15,0.20,0.18,0.15,-16.41,0.26,0.125
ACZO,200,0.2,0.025,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.04,-0.3,0.04,0.10,0.043,0.04,-6.72,0.09,0.03
ADX,2051.72,4.058,0.971,0.029,-,-,-1.6,-,-,-,-,,Audax Res,,0.10,,0.098,0.10,0.105,0.097,0.26,0.175,0.017
AUK,1371.5,1.971,-,0.02,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.185,0.5,0.175,0.20,0.20,0.16,3.04,0.20,0.007
AUKO,52.5,0.547,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.022,0.2,0.025,0.029,0.03,0.022,10.26,0.03,0.009
AUJ,60,0.06,0.683,0.006,-,-,0.26,69.2,-,-,-,,Augustus Min,,0.18,3,0.16,0.20,0.18,0.15,20.26,0.22,0.10
AEE,3971.21,4.836,0.201,0.016,-,-,-4.46,-,-,-,-,,Aura Energy,,0.19,5,0.18,0.20,0.195,0.12,35.97,0.26,0.08
AGU,2347.88,4.245,-,0.01,-,-,-4.41,-,-,-,-,,Aurium Res,,0.034,0.4,0.034,0.036,0.036,0.03,13.59,0.075,0.011
AGUO,437.5,0.438,-,-,-,-,-,-,-,-,-,,  opt may10,,0.001,-0.1,0.001,0.002,0.002,0.001,-49.74,0.024,0.001
AGUOA,-,-,-,0.003,-,-,-,-,-,-,-,,  opt sep12,,0.025,,0.015,0.025,0.025,0.025,0.26,0.025,0.025
ARM,2821.61,7.815,0.236,0.079,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.975,5.5,0.96,0.975,1.01,0.925,6.24,1.01,0.07
AUT,767.378,1.379,0.632,0.058,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.285,-0.5,0.29,0.295,0.30,0.285,-1.47,0.305,0.10
AXO,15652.4,22.573,2.244,0.079,-,-,-19.38,-,-,-,-,,Aurox Res,,0.41,8,0.405,0.41,0.435,0.335,24.50,0.49,0.09
AUC,2416.75,3.041,-,0.015,-,-,-,-,-,-,-,,Ausgold Ltd,,0.265,3.5,0.26,0.265,0.28,0.22,15.47,0.28,0.20
AOA,332.417,0.511,-,0.009,-,-,-,-,-,-,-,,Ausmon Resources,,0.325,4,0.315,0.325,0.33,0.29,14.29,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.006,-,-,-,-,-,-
AQD,1083.56,1.279,2.352,0.031,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.135,,0.135,0.14,0.135,0.13,0.26,0.195,0.08
AQR,35469.4,62.138,0.1,0.044,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.37,9.5,0.37,0.375,0.52,0.275,34.80,0.52,0.03
ABZ,624.641,1.807,-,0.008,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.38,1.5,0.37,0.38,0.38,0.35,4.37,0.49,0.25
AGV,22,2.153,-,0.002,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.04,,0.032,0.039,0.04,0.04,0.26,0.115,0.024
AUZ,70024,261.831,-,0.014,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.002,,0.001,0.002,0.002,0.001,0.26,0.02,0.001
AUZO,500,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,0.26,0.001,0.001
AOC,207,0.212,0.167,0.005,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.095,,0.083,0.095,0.095,0.094,0.26,0.135,0.036
AOCOA,280,0.28,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.015,0.03,0.016,0.015,-,0.016,0.015
AOM,1310,14.688,0.444,0.009,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.004,-0.1,0.004,0.005,0.005,0.004,-19.74,0.009,0.003
ARW,38553,44.784,2.397,0.012,0.01,1.9,-2.65,-,-,-,-,,Aust Renewable,,0.019,0.1,0.018,0.019,0.024,0.017,5.81,0.033,0.004
AOK,5937.13,7.422,0.155,0.033,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.195,2.5,0.195,0.205,0.22,0.17,14.96,0.22,0.05
AKK,23379.4,36.655,0.614,0.016,-,-,-3.44,-,-,-,-,,Austin Explore,,0.055,,0.055,0.057,0.067,0.054,0.26,0.096,0.02
AKKO,5082.66,8.034,-,0.002,-,-,-,-,-,-,-,,  opt nov11,,0.024,-0.1,0.023,0.025,0.031,0.022,-3.74,0.031,0.015
APG,4804.12,6.211,3.655,0.035,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.044,-0.5,0.046,0.047,0.05,0.043,-9.95,0.059,0.028
AAF,9256.63,14.208,5.401,0.009,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.005,0.1,0.004,0.005,0.005,0.004,25.26,0.007,0.001
AGD,15.025,0.022,-,0.023,-,-,-2.53,-,-,-,-,,Austral Gold,,0.135,1.5,0.135,0.17,0.135,0.12,12.76,0.23,0.065
AZX,73.259,0.137,0.037,0.007,-,-,-15.3,-,-,-,-,,Auzex Res,,0.17,-3,0.17,0.20,0.20,0.17,-14.74,0.26,0.11
AZXO,-,0.02,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,0.005,0.026,0.009,0.009,0.26,0.07,0.006
AVI,1888.91,2.45,0.061,0.024,-,-,-5.87,-,-,-,-,,Avalon Min,,0.21,-2,0.21,0.23,0.23,0.21,-8.44,0.297,0.054
AVB,47630.2,55.78,0.354,0.01,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.033,0.3,0.033,0.034,0.04,0.03,10.26,0.045,0.006
AVBO,590,0.6,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,0.001,0.003,0.002,0.001,0.26,0.15,0.001
AVBOB,3882.3,5.136,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.021,0.3,0.02,0.021,0.026,0.018,16.92,0.027,0.004
AVA,290.812,1.613,0.597,0.008,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.067,0.1,0.067,0.07,0.067,0.061,1.77,0.215,0.056
AVO,3611.73,7.019,6.115,0.523,0.61,3.1,-6.97,-,-,-,-,,Avoca Res,,1.915,1.5,1.91,1.92,2.01,1.885,1.05,2.26,1.415
AVZ,625.47,1.054,-,0.007,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.12,,0.11,0.12,0.12,0.115,0.26,0.17,0.03
AWE,10652.8,27.262,16.534,1.613,1.80,1.7,17.36,17.8,-,-,-,,AWE Ltd,,3.09,1,3.08,3.10,3.17,2.96,0.58,3.17,2.11
AXC,-,0.574,0.577,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.022,,0.022,0.027,0.022,0.022,0.26,0.04,0.015
AXCO,1056.34,1.056,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,0.1,0.002,0.003,0.002,0.001,100.30,0.006,0.001
AVQ,7422.3,9.042,-,0.009,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.026,0.9,0.026,0.029,0.04,0.015,53.20,0.04,0.011
AZM,3242,5.192,0.141,0.049,-,-,-2.8,-,-,-,-,,Azumah Res,,0.28,,0.275,0.285,0.31,0.275,0.26,0.325,0.055
AZS,1041.17,2.124,2.897,0.011,-,-,-1.9,-,-,-,-,,Azure Min,,0.046,-0.1,0.046,0.049,0.051,0.046,-1.87,0.08,0.036
BND,327.329,0.535,0.254,0.084,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.655,10.5,0.655,0.66,0.735,0.54,19.35,0.735,0.18
BMN,7900.38,18.092,4.942,0.156,-,-,-6.22,-,-,-,-,,Bannerman Res,,0.775,-2.5,0.775,0.78,0.825,0.755,-2.87,1.485,0.555
BKP,27025.6,127.68,-,0.011,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.006,,0.005,0.006,0.007,0.005,0.26,0.03,0.003
BAR,1117.73,1.436,2.977,0.03,-,-,-1.78,-,-,-,-,,Barra Res,,0.094,,0.09,0.094,0.11,0.09,0.26,0.22,0.047
BARO,-,0.04,0.38,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.004,0.009,0.007,0.007,0.26,0.029,0.002
BSE,1592.36,1.649,0.113,0.004,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.135,3.6,0.125,0.135,0.155,0.105,36.62,0.155,0.045
BSM,4838.33,8.012,1.309,0.037,-,-,18.46,1.4,-,-,-,,Bass Metals Ltd,,0.265,,0.265,0.275,0.295,0.265,0.26,0.349,0.089
BSMOA,10,0.016,0.02,-,-,-,-,-,-,-,-,,  opt apr10,,0.04,1,0.03,0.04,0.04,0.04,33.59,0.08,0.02
BAS,6108.53,11.02,0.545,0.013,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.044,0.6,0.042,0.044,0.044,0.038,16.05,0.068,0.013
BSR,3700.11,4.411,1.782,0.056,-,-,-0.9,-,-,-,-,,Bassari Res,,0.41,1,0.38,0.41,0.43,0.36,2.76,0.43,0.039
BTV,1642.13,3.618,0.493,0.021,-,-,4.8,3.3,-,-,-,,Batavia Min,,0.16,0.5,0.16,0.165,0.17,0.145,3.48,0.19,0.062
BTVO,340,0.914,0.025,0.004,-,-,-,-,-,-,-,,  opt jun12,,0.08,1.5,0.075,0.08,0.08,0.075,23.33,0.08,0.011
BAU,1950.11,3.5,1.232,0.214,-,-,-4.4,-,-,-,-,,Bauxite Resource,,1.00,-3.5,0.99,1.00,1.08,0.93,-3.12,1.345,0.18
BCI,1767.95,3.614,0.928,0.109,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.30,3,1.295,1.30,1.395,1.29,2.62,1.476,0.299
BCD,1352.27,2.616,0.756,0.049,0.09,1.3,2.29,5.2,-,-,-,,BCD Res NL,,0.12,-0.5,0.12,0.125,0.13,0.12,-3.74,0.21,0.105
BPT,21843.8,48.09,45.711,1.048,-,-,25.21,3.8,1.75,14.41,1.80,p,Beach Energy Ltd,,0.97,0.5,0.97,0.975,1.01,0.96,0.78,1.04,0.678
BPTO,1456.08,5.925,2.932,0.002,-,-,-,-,-,-,-,,  opt jun10,,0.016,0.1,0.015,0.018,0.019,0.015,6.92,0.047,0.012
BCN,306586,350.038,0.754,0.021,-,-,-3.44,-,-,-,-,,Beacon Min,,0.029,0.6,0.029,0.03,0.031,0.023,26.34,0.034,0.003
BCNO,675,0.675,0.045,-,-,-,-,-,-,-,-,,  opt aug10,,0.003,0.1,0.002,0.004,0.004,0.002,50.26,0.015,0.001
BCNOA,29150.5,35.948,-,0.005,-,-,-,-,-,-,-,,  opt aug10,,0.019,0.4,0.018,0.019,0.019,0.015,26.92,0.021,0.001
BDR,2850.87,16.508,0.529,0.029,-,-,-4,-,-,-,-,,Beadell Resource,,0.315,0.5,0.315,0.35,0.335,0.305,1.87,0.40,0.041
BDG,8665.38,12.861,4.44,0.132,0.15,1.7,1.7,15.3,0.5,3.40,1.92,,Bendigo Min Ltd,,0.26,,0.25,0.26,0.285,0.25,0.26,0.32,0.135
BKY,2340.71,4.359,1.735,0.165,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.33,4,1.32,1.34,1.375,1.29,3.36,1.50,0.234
BKYO,1,0.018,-,0.008,-,-,-,-,-,-,-,,  opt may13,,0.60,5,0.60,0.65,0.60,0.55,9.35,0.76,0.40
BHP,55535.2,86.018,120.743,146.493,8.84,4.9,130.15,33.5,113.63,1.15,2.60,f,BHP Billiton Ltd,,43.65,3,43.58,43.65,44.49,42.86,0.33,44.49,26.64
BFE,2184.9,2.601,0.025,0.016,-,-,-3.48,-,-,-,-,,Black Fire Min,,0.15,1.5,0.145,0.15,0.16,0.13,11.37,0.20,0.025
BFEO,2380,2.46,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.019,-0.1,0.019,0.024,0.025,0.019,-4.74,0.038,0.002
BLR,21324.2,32.668,63.967,0.033,-,-,-0.48,-,-,-,-,,Black Range Min,,0.052,0.2,0.051,0.052,0.06,0.049,4.26,0.105,0.024
BLRO,210,0.32,2.039,0.003,-,-,-,-,-,-,-,,  opt feb11,,0.032,,0.024,0.033,0.032,0.03,0.26,0.07,0.008
BLK,790.484,0.904,0.573,0.011,-,-,-1.4,-,-,-,-,,Blackham Res,,0.32,4,0.295,0.32,0.32,0.28,14.54,0.44,0.064
