ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 26, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4271.0 at 2011-08-26T16:38:59. Report at Friday, August 26, 2011. Processed Saturday at 2011-08-27T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,88.000,11.626,21.507,.030,-,-,-.44,-,-,-,-,,3D Oil,,.15,+1.5,-,-,.15,.135,+8.74,.285,.105,,
DDD,545.000,15.865,17.306,.010,-,-,-.93,-,-,-,-,,3D Res,,.048,+.7,.048,.05,.048,.041,+14.70,.062,.028,,
ARH,57.690,17.972,15.829,.096,-,-,.57,36.8,-,-,-,,A'asian Resources,,.21,+.5,.21,.215,.22,.20,+.06,.63,.15,,
AAM,375.644,94.645,162.416,.006,-,-,-2.95,-,-,-,-,,A1 Minerals,,.028,+.4,.026,.027,.028,.025,+14.29,.165,.022,,
ABU,23581.7,2241.41,982.633,.128,-,-,.82,5.9,-,-,-,,ABM Res,,.048,+.1,.048,.049,.049,.046,-.25,.058,.024,,
ACB,2574.50,133.036,39.927,.054,-,-,-2.10,-,-,-,-,,A-Cap Res,,.27,-3.5,.27,.28,.325,.265,-13.85,.76,.165,,
ACS,939.596,21.860,25.639,.058,-,-,-.69,-,-,-,-,,Accent Res,,.335,-1,.335,.345,.35,.31,-5.27,.46,.205,,
AEX,6133.33,991.268,1787.25,.005,-,-,-.21,-,-,-,-,,Acclaim Explore,,.003,-,.002,.003,.003,.002,-2.38,.027,.002,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,-,.004,.004,-2.38,.004,.003,,
ACN,626.352,114.249,93.824,.060,-,-,-2.20,-,-,-,-,,Acer Energy Ltd,,.13,-.5,.13,.14,.145,.13,-6.08,.245,.069,,
AIV,208.000,92.882,20.226,.005,-,-,-1.06,-,-,-,-,,ActiveX,,.029,-.4,-,-,.033,.029,-14.50,.124,.025,,
AIVO,5.000,2.307,-,-,-,-,-,-,-,-,-,,  opt jul12,,.003,-.1,-,-,.004,.003,-27.38,.014,.002,,
ADU,8492.44,153.471,119.249,.302,-,-,-38.53,-,-,-,-,,Adamus Res,,.67,+2,.66,.68,.755,.665,+.70,.895,.525,,
ADD,1308.00,159.510,23.679,.008,.02,1.3,-.61,-,-,-,-,,Adavale Resources,,.025,-.1,-,-,.026,.025,-6.22,.042,.015,,
AAO,251.375,18.952,7.558,.037,-,-,-1.22,-,-,-,-,,Adept Solutions,†,.61,+1,.61,.62,.65,.60,-.71,.80,.051,,
AAOO,-,4.089,.113,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,-2.38,.16,.011,,
ADE,3980.70,163.476,50.561,.051,-,-,.37,33.8,-,-,-,,Adelaide Energy,,.125,-,.12,.125,.13,.115,-2.38,.185,.06,,
ADN,722.136,27.878,35.794,.013,-,-,-.58,-,-,-,-,,Adelaide Res,,.092,-.2,.091,.092,.098,.09,-4.50,.27,.087,,
ABY,8696.93,99.000,122.691,.373,1.69,.7,18.32,6.5,9.00,2.04,7.56,f,Aditya Birla,,1.19,+6,1.18,1.195,1.195,1.07,+2.93,1.95,.88,,
ADY,2408.55,632.272,2328.55,.030,-,-,3.01,1.6,-,-,-,,Admiralty Res,†,.049,-.3,.046,.05,.052,.044,-8.14,.097,.023,,
