ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 31, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5205.1 at 2014-01-31T16:47:05. Report at Friday, January 31, 2014. Processed Saturday at 2014-02-01T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,190.836,2.135,.535,.027,-,-,-.92,-,-,-,-,,3D Oil,,.115,+.5,.11,.12,.12,.11,+5.48,.14,.075,,
DDD,682.000,1.434,1.414,.006,-,-,-.12,-,-,-,-,,3D Res,,.025,-,.021,.025,.025,.024,+.94,.039,.012,,
ARH,18.300,.273,.796,.026,-,-,-4.70,-,-,-,-,,A'asian Resources,,.054,-,.05,.053,.054,.054,+.94,.16,.021,,
AYC,13.941,.071,.032,.009,-,-,-.89,-,-,-,-,,A1 Gold,,.10,-1,.10,.11,.11,.10,-8.15,.274,.10,,
ABU,26761.6,117.541,85.943,.092,-,-,-.46,-,-,-,-,,ABM Res,,.028,-,.027,.028,.03,.027,+.94,.047,.021,,
AJC,728.309,4.536,17.643,.009,-,-,-.08,-,-,-,-,,Acacia Coal,,.01,-,.01,.011,.01,.009,+.94,.02,.007,,
ACB,112.175,1.196,2.820,.014,-,-,-.93,-,-,-,-,,A-Cap Res,,.054,-.1,.054,.062,.055,.054,-.88,.13,.042,,
ACS,25.000,.195,.086,.038,-,-,-.40,-,-,-,-,,Accent Res,,.21,+3,.18,.23,.21,.18,+17.60,.24,.14,,
AIV,220.000,1.141,4.294,.004,-,-,-1.33,-,-,-,-,,ActiveX,,.011,-,.011,.013,.011,.011,+.94,.021,.009,,
ADD,-,.082,.326,.002,-,-,-1.38,-,-,-,-,,Adavale Resources,,.005,-,.004,.006,.005,.005,+.94,.019,.002,,
ADN,126.566,2.352,3.217,.014,-,-,-3.63,-,-,-,-,,Adelaide Res,,.063,-.3,.063,.066,.066,.063,-3.61,.25,.036,,
ABY,381.249,1.759,5.994,.105,1.59,.21,-.21,-,-,-,-,,Aditya Birla,,.335,-1,.33,.345,.345,.33,-1.96,.60,.315,,
ADY,431.200,8.405,2.414,.012,-,-,-2.90,-,-,-,-,,Admiralty Res,,.016,+.3,.013,.017,.016,.013,+24.01,.045,.013,,
AVD,-,-,27.375,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,+.94,.002,.001,,
ADX,628.000,4.334,50.946,.009,-,-,-3.21,-,-,-,-,,ADX Energy,,.016,-,.016,.018,.016,.016,+.94,.026,.012,,
AQR,-,.101,1.896,.026,-,-,-.04,-,-,-,-,,AEON Metals,,.145,-,.125,.145,.145,.145,+.94,.335,.11,,
AFR,674.805,2.849,11.585,.043,-,-,-3.86,-,-,-,-,,African Energy Res,,.10,-1,.10,.11,.11,.10,-8.15,.175,.063,,
AGR,-,3.557,1.960,.011,-,-,-2.01,-,-,-,-,,Aguia Res,,.062,-,.056,.06,.062,.062,+.94,.16,.045,,
AQG,1951.87,10.585,17.394,.234,-,-,-318.93,-,-,-,-,,Alacer Gold,,2.41,-19,2.39,2.55,2.55,2.39,-6.37,4.401,1.94,,
AUQ,1072.12,5.832,9.621,.023,-,-,-2.84,-,-,-,-,,Alara Res,,.095,+2.5,.09,.095,.095,.07,+36.65,.205,.035,,
ALY,1845.12,2.503,1.996,.004,-,-,-1.36,-,-,-,-,,Alchemy Resources,,.025,+.1,.025,.035,.027,.024,+5.10,.146,.023,,
