ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 20, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5305.5 at 2015-11-20T16:37:05. Report at Friday, November 20, 2015. Processed Saturday at 2015-11-21T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2592.47,136.503,724.289,.374,.08,44.38,-15.05,-,-,-,-,,1-Page,,3.55,-92,3.50,3.63,4.57,3.43,-24.37,5.69,.68,,
TDO,510.000,37.207,11.735,.010,-,-,.97,4.2,-,-,-,,3D Oil,,.041,-.3,.04,.044,.044,.04,-10.61,.086,.04,,
DDD,-,26.469,15.638,.001,-,-,-.20,-,-,-,-,,3D Res,,.005,-,.003,.005,.005,.005,-3.79,.008,.003,,
88E,22848.9,2679.46,358.108,.028,-,-,-8.45,-,-,-,-,,88 Energy,,.012,-.2,.014,.012,.013,.012,-18.08,.019,.006,,
88EO,4232.42,447.995,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.005,-.1,.006,.005,.006,.005,-20.46,.007,.002,,
AYC,170.000,35.237,4.089,.012,-,-,-5.90,-,-,-,-,,A1 Gold,,.028,-.5,.02,.03,.033,.027,-18.94,.054,.027,,
AYCO,-,8.555,2.756,.002,-,-,-,-,-,-,-,,  opt nov19,,.011,-,-,.011,.011,.011,-3.79,.03,.008,,
ABL,68.598,6.733,98.243,.005,-,-,-4.89,-,-,-,-,,Abilene Oil & Gas,†,.014,-1.1,.014,.028,.025,.012,-47.79,.04,.001,,
ABU,9636.39,98.637,481.585,.034,-,-,-3.81,-,-,-,-,,ABM Res,,.098,-5.7,.092,.098,.16,.081,-40.56,.359,.081,,
AJC,247.953,188.010,115.898,.002,-,-,-.02,-,-,-,-,,Acacia Coal,,.002,-.1,.002,.003,.003,.002,-37.12,.004,.001,,
ACB,321.025,21.034,30.391,.009,-,-,-.78,-,-,-,-,,A-Cap Res,,.018,-,.018,.02,.021,.017,-3.79,.062,.016,,
ACS,-,.701,1.171,.024,-,-,-7.67,-,-,-,-,,Accent Resources,,-,-,.12,.15,.13,.13,-3.79,.36,.10,,
AIV,458.109,37.843,22.482,.006,-,-,-.15,-,-,-,-,,ActiveX,,.01,-.5,.011,.015,.015,.01,-37.12,.035,.01,,
ADD,-,.563,9.796,-,-,-,-3.69,-,-,-,-,,Adavale Resources,†,-,-,.013,.05,.014,.014,-3.79,.04,.002,,
ADN,1931.95,41.784,51.276,.004,-,-,-.44,-,-,-,-,,Adelaide Resources,,.011,-.3,.012,.013,.013,.011,-25.22,.041,.011,,
ADNO,-,1.100,.063,-,-,-,-,-,-,-,-,,  opt sep16,,.004,-,.002,.004,.004,.004,-3.79,.009,.004,,
ABY,289.119,27.517,32.367,.069,.59,.37,-48.00,-,-,-,-,,Aditya Birla,,.22,+1,.22,.23,.225,.21,+.97,.26,.145,,
ADY,3.319,77.629,113.715,.018,-,-,-.48,-,-,-,-,,Admiralty Res,,.018,+.1,.018,.019,.018,.017,+2.09,.037,.014,,
ADX,1969.37,91.855,70.616,.005,-,-,.01,70.0,-,-,-,,ADX Energy,,.007,-,.006,.007,.007,.006,-3.79,.01,.003,,
AQR,300.000,17.401,25.805,.014,-,-,-3.09,-,-,-,-,,AEON Metals,,.039,+.1,.038,.039,.039,.038,-1.16,.12,.038,,
AFR,338.323,49.150,49.548,.035,-,-,-1.17,-,-,-,-,,African Energy Res,,.057,+.6,.057,.064,.057,.051,+7.97,.092,.045,,
AMN,15.000,15.653,18.905,.019,-,-,-1.41,-,-,-,-,,Agrimin,,.205,+1.5,.205,.22,.205,.205,+4.10,.25,.10,,
AMNOA,-,2.063,1.373,.001,-,-,-,-,-,-,-,,  opt dec15,,-,-,.125,.15,.125,.125,-3.79,.15,.06,,
AGR,951.891,105.834,30.842,.061,-,-,-4.32,-,-,-,-,,Aguia Res,,.165,+.5,.16,.165,.17,.15,-.67,.225,.025,,
AQG,333.778,57.686,137.335,.184,-,-,34.18,8.0,-,-,-,,Alacer Gold,,2.74,+5,2.65,2.80,2.88,2.69,-1.93,3.39,2.02,,
AUQ,39637.5,578.841,119.437,.007,-,-,-.67,-,-,-,-,,Alara Res,,.015,+.5,.015,.017,.02,.01,+46.21,.042,.005,,
AUQO,1880.73,1.881,-,.002,-,-,-,-,-,-,-,,  opt apr17,,.007,-,.005,.007,.007,.002,-,.007,.002,,
ALY,-,52.664,29.854,.004,-,-,-2.41,-,-,-,-,,Alchemy Resources,,.018,-,.018,.022,.018,.018,-3.79,.051,.013,,
AWD,78859.4,2000.61,1139.69,.020,-,-,-24.57,-,-,-,-,,Aleator Energy,†,.029,-.7,.029,.03,.041,.029,-23.23,.048,.001,,
AQI,102.495,5.102,3.557,.002,-,-,-5.00,-,-,-,-,,Alicanto Min,,.04,+.2,.04,.044,.04,.038,+1.47,.09,.035,,
AQX,-,11.292,19.275,-,-,-,-.89,-,-,-,-,,Alice Queen,†,-,-,-,-,.007,.007,-3.79,.019,.005,,
ALK,651.777,73.588,114.358,.106,-,-,-1.00,-,-,-,-,,Alkane Res,,.255,+1.5,.25,.255,.26,.235,+2.46,.405,.20,,
AHQ,200.000,7.382,3.733,-,-,-,-.34,-,-,-,-,,Allegiance Coal,,.005,+.1,.004,.006,.005,.004,+21.21,.023,.004,,
AGS,6276.48,184.286,76.934,.013,-,-,-.87,-,-,-,-,,Alliance Res,,.031,-.1,.031,.032,.032,.03,-6.92,.038,.012,,
AGE,487.900,42.894,39.150,.009,-,-,-.29,-,-,-,-,,Alligator Energy,,.025,-.2,.023,.025,.028,.025,-11.20,.048,.021,,
AYR,1125.62,72.926,208.917,.005,-,-,-.60,-,-,-,-,,Alloy Res,,.008,-,.008,.009,.008,.007,-3.79,.011,.005,,
ATC,2115.60,64.182,23.466,.016,-,-,-1.20,-,-,-,-,,Altech Chemicals,,.105,+1.5,.10,.11,.11,.087,+12.88,.15,.045,,
ATCOA,50.000,.362,-,-,-,-,-,-,-,-,-,,  opt dec15,,.01,-1.5,.003,.01,.025,.01,-63.79,.025,.01,,
AOH,315.612,161.119,135.156,.056,-,-,5.88,1.8,-,-,-,,Altona Mining,,.105,-,.093,.105,.105,.096,-3.79,.21,.08,,
AJM,7050.01,1019.73,57.322,.036,-,-,-6.09,-,-,-,-,,Altura Mining,,.043,-.2,.043,.046,.048,.042,-8.23,.073,.009,,
AJMO,13.130,165.938,-,.005,-,-,-,-,-,-,-,,  opt jun16,,.025,-.6,.026,.029,.031,.025,-23.14,.044,.003,,
AWC,67359.5,3490.97,2977.94,3.557,.95,1.30,3.13,39.5,8.46,.37,6.85,f,Alumina,,1.235,+9.5,1.225,1.24,1.27,1.12,+4.54,2.10,1.077,,
AXZ,-,.867,.674,.052,-,-,-21.11,-,-,-,-,,Amex Resources,,-,-,.30,.495,.495,.495,-3.79,.88,.35,,
AHR,-,.117,-,.001,-,-,-2.06,-,-,-,-,,Anchor Res,,-,-,.005,.19,.025,.025,-3.79,.19,.025,,
