ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 30, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5551.6 at 2015-01-30T16:40:36. Report at Friday, January 30, 2015. Processed Saturday at 2015-01-31T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,3115.37,10.921,14.971,.073,-,-,-.20,-,-,-,-,,1-Page,†,1.06,+11,1.06,1.065,1.10,.935,+10.05,1.30,.003,,
TDO,331.000,6.284,2.054,.012,-,-,-.54,-,-,-,-,,3D Oil,,.05,+.5,.048,.052,.05,.044,+9.59,.12,.044,,
DDD,10.000,.670,.854,.001,-,-,.25,2.0,-,-,-,,3D Res,,.005,-.1,.005,.007,.006,.005,-18.19,.029,.004,,
ARH,307.530,.770,.273,.006,-,-,-1.30,-,-,-,-,,A'asian Resources,,.012,-.3,.01,.024,.016,.012,-21.53,.05,.01,,
AYC,-,.014,.057,.011,-,-,-.61,-,-,-,-,,A1 Gold,,.04,-,.03,.04,.04,.04,-1.53,.098,.025,,
AYCO,308.939,.459,-,.002,-,-,-,-,-,-,-,,  opt nov19,,.013,+.2,.008,.014,.013,.011,+16.66,.013,.004,,
ABL,-,.008,26.638,-,-,-,-5.60,-,-,-,-,,Abilene Oil & Gas,†,.01,-,.012,.07,.01,.01,-1.53,.126,.003,,
ABU,4160.41,7.726,113.789,.082,-,-,-53.55,-,-,-,-,,ABM Res,†,.30,-4,.30,.305,.34,.30,-13.29,.48,.21,,
AJC,3250.00,32.973,4.530,.002,-,-,-.68,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.003,.002,-1.53,.011,.002,,
ACB,253.814,2.097,1.121,.015,-,-,-.79,-,-,-,-,,A-Cap Res,,.04,-.2,.04,.042,.042,.04,-6.29,.08,.04,,
ACS,-,-,.195,.026,-,-,-1.47,-,-,-,-,,Accent Resources,,.145,-,.14,.18,.145,.145,-1.53,.23,.14,,
AIV,-,2.802,1.071,.009,-,-,-.21,-,-,-,-,,ActiveX,,.015,-,.014,.02,.015,.015,-1.53,.025,.011,,
ADD,-,.173,.082,-,-,-,-6.60,-,-,-,-,,Adavale Resources,†,.022,-,.022,.025,.022,.022,-1.53,.14,.002,,
ADN,460.930,1.666,2.351,.007,-,-,-2.96,-,-,-,-,,Adelaide Resources,,.025,-,.025,.027,.027,.025,-1.53,.073,.023,,
