ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 1, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5547.6 at 2014-08-01T16:41:36. Report at Friday, August 1, 2014. Processed Saturday at 2014-08-02T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,161.902,7.052,15.105,.016,-,-,-.56,-,-,-,-,,3D Oil,,.068,-.2,.068,.07,.07,.068,-2.38,.135,.064,,
DDD,100.000,5.862,6.494,.003,-,-,-.24,-,-,-,-,,3D Res,,.012,-,.013,.014,.012,.012,+.48,.029,.012,,
ARH,76.705,9.192,9.606,.013,-,-,-4.20,-,-,-,-,,A'asian Resources,,.026,+.2,.026,.028,.026,.024,+8.81,.16,.018,,
AYC,-,1.181,1.859,.011,-,-,-.82,-,-,-,-,,A1 Gold,,.06,-,.06,.089,.06,.06,+.48,.186,.05,,
ABU,1418.75,466.422,828.563,.116,-,-,-3.30,-,-,-,-,,ABM Res,†,.425,+4.5,.42,.425,.425,.385,+12.32,.57,.24,,
AJC,550.000,64.517,86.505,.005,-,-,-.19,-,-,-,-,,Acacia Coal,,.006,-,.005,.006,.006,.006,+.48,.016,.005,,
ACB,58.659,18.334,25.392,.018,-,-,-1.33,-,-,-,-,,A-Cap Res,,.049,-,.05,.055,.05,.049,+.48,.086,.042,,
ACS,.047,.985,.854,.038,-,-,-1.44,-,-,-,-,,Accent Res,,.21,-,.19,.22,.21,.21,+.48,.23,.14,,
AIV,120.000,18.695,141.884,.008,-,-,-1.23,-,-,-,-,,ActiveX,,.015,-,.015,.018,.015,.015,+.48,.022,.011,,
ADD,304.693,8.158,8.718,-,-,-,-.26,-,-,-,-,,Adavale Resources,,.003,+.1,.003,.004,.003,.002,+50.48,.008,.001,,
ADN,421.675,42.388,253.781,.011,-,-,-.49,-,-,-,-,,Adelaide Res,,.047,-.1,.045,.047,.048,.045,-1.61,.095,.038,,
ABY,1233.41,23.556,60.095,.088,1.64,.17,-.07,-,-,-,-,,Aditya Birla,,.28,+1,.28,.29,.295,.26,+4.18,.395,.15,,
ADY,2436.35,48.587,32.836,.013,-,-,-2.92,-,-,-,-,,Admiralty Res,,.017,+.1,.016,.02,.02,.016,+6.73,.021,.011,,
AVD,4686.98,47.537,200.211,.002,-,-,-19.20,-,-,-,-,,Advance Energy,†,.002,-,.002,.003,.003,.002,+.48,.06,.001,,
ADX,1021.77,30.048,96.120,.007,-,-,-1.33,-,-,-,-,,ADX Energy,,.012,-,.011,.013,.012,.011,+.48,.022,.01,,
AQR,1164.81,12.421,19.138,.045,-,-,-.80,-,-,-,-,,AEON Metals,,.155,+3.5,.15,.155,.17,.115,+29.64,.21,.105,,
ACJ,-,124.379,101.675,.003,-,-,-.14,-,-,-,-,,African Chrome Flds,,.002,-,.002,.003,.002,.002,+.48,.009,.001,,
AFR,438.038,25.619,52.668,.032,-,-,-3.35,-,-,-,-,,African Energy Res,,.067,-.4,.066,.074,.075,.067,-5.16,.175,.067,,
AGR,50.000,22.815,42.738,.008,-,-,-1.76,-,-,-,-,,Aguia Res,,.038,-,.039,.05,.038,.038,+.48,.09,.038,,
AQG,4878.14,90.109,114.741,.224,-,-,-173.22,-,2.20,-,.88,,Alacer Gold,,2.50,-10,2.48,2.50,2.62,2.465,-3.37,3.78,2.01,,
AUQ,1840.54,95.218,60.738,.013,-,-,-.67,-,-,-,-,,Alara Res,,.054,-.1,.054,.056,.057,.052,-1.34,.14,.035,,
ALY,145.000,25.799,16.864,.004,-,-,-1.48,-,-,-,-,,Alchemy Resources,,.022,-.3,.022,.024,.025,.021,-11.52,.12,.015,,
AWD,9370.37,996.446,528.762,.002,-,-,-.15,-,-,-,-,,Aleator Energy,,.001,-,-,.001,.001,.001,+.48,.011,.001,,
AWDO,-,.250,153.590,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-,-,.001,.001,.001,+.48,.003,.001,,
AQI,20.500,1.184,1.807,.004,-,-,-6.70,-,-,-,-,,Alicanto Min,,.19,-,.15,-,.19,.18,+.48,.33,.15,,
ALK,1581.54,65.939,85.558,.111,-,-,20.27,1.3,-,-,-,,Alkane Res,,.27,-1,.27,.275,.305,.27,-3.09,.47,.25,,
AHQ,100.000,1.621,4.026,-,-,-,-.95,-,-,-,-,,Allegiance Coal,,.017,+.7,.02,.027,.017,.01,+70.48,.033,.007,,
AGS,574.403,55.747,36.208,.049,-,-,-2.11,-,-,-,-,,Alliance Res,,.145,-.5,.145,.15,.165,.145,-2.86,.27,.11,,
AGE,762.233,21.427,18.083,.010,-,-,-.68,-,-,-,-,,Alligator Energy,,.047,-.7,.044,.046,.054,.047,-12.49,.085,.028,,
AYR,682.613,186.321,133.128,.004,-,-,-.37,-,-,-,-,,Alloy Res,,.009,-,.008,.009,.009,.009,+.48,.013,.005,,
AYM,88.222,5.044,.918,.005,.04,.20,-.28,-,-,-,-,,Altuis Mining,,.008,+.2,.004,.018,.008,.006,+33.81,.009,.003,,
AOH,4017.20,79.172,80.830,.120,-,-,2.40,9.4,-,-,-,,Altona Min,,.225,+.5,.22,.225,.225,.22,+2.75,.237,.13,,
AJM,877.066,41.338,20.946,.073,-,-,-.40,-,-,-,-,,Altura Min,,.16,-,.16,.17,.17,.155,+.48,.245,.10,,
AWC,64243.0,1946.58,1965.03,4.350,1.02,1.52,.02,7750.0,-,-,-,,Alumina,,1.55,-,1.55,1.56,1.625,1.52,+.48,1.625,.935,,
AQO,5654.74,89.686,49.865,.050,-,-,-.50,-,-,-,-,,Ambassador Oil & Gas,,.35,+.5,.345,.365,.37,.34,+1.93,.38,.13,,
AXZ,24.660,.430,2.105,.083,-,-,-.03,-,-,-,-,,Amex Res,,1.00,-3.5,1.00,1.04,1.035,.85,-2.90,1.35,.85,,
AEK,278.643,15.397,6.604,.019,-,-,-.58,-,-,-,-,,Anatolia Energy,,.08,-1,.08,.09,.089,.08,-10.63,.105,.06,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.006,-,.002,.002,+.48,.002,.002,,
AHR,-,-,-,.010,-,-,-2.51,-,-,-,-,,Anchor Res,,.19,-,.05,.22,.19,.19,+.48,.19,.19,,
ATM,-,-,.002,.001,-,-,394.49,.3,.38,1038.13,.35,,Aneka Tambang,,1.10,-,-,-,1.075,1.075,+.48,1.10,1.075,,
AAR,368.932,9.160,113.449,.001,-,-,-1.52,-,-,-,-,,Anglo Aust Res,†,.011,+.3,.008,.011,.014,.008,+37.98,.05,.004,,
AGG,9.209,.549,7.387,.317,8.89,.40,-401.41,-,.91,-,.26,,Anglogold Ashanti,,3.55,-14,3.51,3.81,3.81,3.55,-3.32,4.31,2.49,,
AWV,910.675,27.758,36.876,.008,-,-,-.81,-,-,-,-,,Anova Metals,,.035,+.3,.035,.036,.035,.032,+9.85,.05,.019,,
AZZ,2135.90,92.652,90.721,.148,-,-,8.90,6.5,-,-,-,,Antares Energy,,.58,-4.5,.57,.585,.63,.575,-6.72,.68,.36,,
AZY,112.500,24.390,207.708,.004,-,-,-.78,-,-,-,-,,Antipa Min,,.018,-.3,.015,.023,.021,.018,-13.81,.053,.012,,
AZYOA,-,6.282,47.280,-,-,-,-,-,-,-,-,,  opt dec14,,.004,-,-,.002,.004,.004,+.48,.014,.001,,
