ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 12, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5016.0 at 2013-04-12T16:50:05. Report at Friday, April 12, 2013. Processed Saturday at 2013-04-13T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,36.000,1.779,4.635,.027,-,-,-3.61,-,-,-,-,,3D Oil,,.115,+2,.105,.12,.115,.095,+18.67,.14,.06,,
DDD,369.968,3.418,6.593,.008,-,-,-.10,-,-,-,-,,3D Res,,.035,-.1,.027,.034,.036,.026,-5.16,.045,.023,,
ARH,315.924,4.060,5.722,.017,-,-,-2.33,-,-,-,-,,A'asian Resources,,.034,-.1,.034,.036,.037,.034,-5.24,.17,.034,,
AYC,270.195,.819,-,.011,-,-,-.47,-,-,-,-,,A1 Gold,,.195,+.5,.195,.215,.205,.19,+.25,.30,.18,,
ABU,14218.6,395.159,735.108,.125,-,-,-.43,-,-,-,-,,ABM Res,,.038,-,.038,.04,.039,.036,-2.38,.065,.035,,
AJC,1178.52,41.859,128.692,.012,-,-,-.42,-,-,-,-,,Acacia Coal,,.013,+.1,.013,.015,.015,.013,+4.76,.041,.013,,
ACB,1202.93,12.649,20.523,.023,-,-,-1.08,-,-,-,-,,A-Cap Res,,.09,+.1,.089,.09,.092,.085,-1.26,.27,.085,,
ACS,180.000,.526,89.837,.033,-,-,-.86,-,-,-,-,,Accent Res,,.185,-,.16,.19,.185,.18,-2.38,.335,.18,,
AIV,1162.00,10.226,8.314,.004,-,-,-.48,-,-,-,-,,ActiveX,,.015,-.1,.012,.015,.015,.012,-8.63,.025,.011,,
ADD,523.834,3.661,14.527,.002,-,-,-1.58,-,-,-,-,,Adavale Resources,,.005,-.6,.005,.011,.011,.004,-56.93,.021,.004,,
ADN,905.255,7.780,52.444,.008,-,-,-3.84,-,-,-,-,,Adelaide Res,,.041,+.1,.037,.041,.044,.037,+.12,.095,.035,,
ABY,1554.04,20.307,24.323,.130,1.61,.26,1.34,31.0,5.00,.27,12.05,,Aditya Birla,,.415,-,.41,.425,.435,.41,-2.38,.695,.385,,
ADY,440.437,15.284,32.468,.023,-,-,-2.52,-,-,-,-,,Admiralty Res,,.031,-.1,.03,.033,.032,.031,-5.51,.052,.031,,
AVD,-,192.171,4.464,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-2.38,.007,.001,,
ADX,350.700,75.059,62.869,.007,-,-,-3.10,-,-,-,-,,ADX Energy,,.015,-.1,.015,.016,.016,.015,-8.63,.093,.013,,
AQR,250.286,14.123,2.579,.031,-,-,-.13,-,-,-,-,,AEON Metals,,.18,-5.5,.18,.19,.215,.18,-25.79,.335,.06,,
AFR,1246.00,33.245,61.474,.044,-,-,-3.36,-,-,-,-,,African Energy Res,,.125,+1.5,.115,.125,.125,.105,+11.25,.285,.095,,
AGR,465.000,5.785,11.502,.013,-,-,-11.68,-,-,-,-,,Aguia Res,,.10,+.4,.10,.11,.11,.10,+1.78,.32,.096,,
AQG,3785.99,58.161,42.040,.388,-,-,-130.01,-,-,-,-,,Alacer Gold,,3.71,+21,3.69,3.78,3.76,3.53,+3.62,8.35,3.10,,
AUQ,267.435,37.409,21.960,.035,-,-,-2.58,-,-,-,-,,Alara Res,,.145,+2,.115,.14,.145,.11,+13.62,.42,.11,,
ALY,129.220,12.353,14.601,.011,-,-,-.39,-,-,-,-,,Alchemy Resources,,.071,-.4,.071,.084,.08,.071,-7.72,.16,.07,,
AYN,-,407.681,420.352,.019,-,-,-.13,-,-,-,-,,Alcyone Res,,.012,-,-,-,.012,.012,-2.38,.068,.01,,
AYNO,-,32.911,-,-,-,-,-,-,-,-,-,,  opt may15,,.002,-,-,-,.002,.002,-2.38,.03,.002,,
AQI,510.000,1.293,-,.003,-,-,-1.50,-,-,-,-,,Alicanto Min,,.22,-2,.22,-,.24,.21,-10.72,.26,.20,,
ALK,2341.02,44.039,81.703,.220,-,-,19.00,3.1,-,-,-,,Alkane Res,,.59,+12,.565,.59,.595,.475,+22.88,1.38,.45,,
AHQ,-,1.737,-,.003,-,-,-.29,-,-,-,-,,Allegiance Coal,,.055,-,.046,.059,.055,.055,-2.38,.19,.05,,
AHQO,-,.538,-,-,-,-,-,-,-,-,-,,  opt mar14,,.003,-,-,.01,.003,.003,-2.38,.025,.003,,
AGS,583.880,11.852,146.474,.055,-,-,-1.25,-,-,-,-,,Alliance Res,,.16,+2,.15,.16,.175,.14,+11.90,.415,.135,,
