ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 2, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4364.1 at 2012-03-02T16:38:53. Report at Friday, March 2, 2012. Processed Saturday at 2012-03-03T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,277.848,3.101,2.868,.014,-,-,-.49,-,-,-,-,,3D Oil,,.072,+.2,.062,.077,.074,.069,+3.42,.24,.069,,
DDD,678.966,5.392,4.488,.010,-,-,-.33,-,-,-,-,,3D Res,,.043,+.5,.042,.043,.044,.038,+13.72,.061,.035,,
ARH,222.742,1.856,5.589,.092,-,-,-.07,-,-,-,-,,A'asian Resources,,.20,+.5,.195,.20,.215,.19,+3.13,.41,.15,,
ABU,74032.1,507.288,550.656,.182,-,-,-.43,-,-,-,-,,ABM Res,,.056,+.1,.054,.056,.057,.052,+2.39,.082,.03,,
AJC,4489.73,69.633,225.523,.038,-,-,-.02,-,-,-,-,,Acacia Coal,,.042,-.2,.041,.045,.044,.042,-3.98,.185,.038,,
ACB,1237.85,13.210,40.112,.049,-,-,-2.30,-,-,-,-,,A-Cap Res,,.245,-.5,.245,.26,.26,.245,-1.43,.645,.165,,
ACS,6931.68,89.400,4.142,.060,-,-,-.54,-,-,-,-,,Accent Res,,.33,-,.32,.335,.335,.33,+.57,.405,.205,,
ACN,12472.6,25.980,51.623,.097,-,-,-5.10,-,-,-,-,,Acer Energy,,.21,+3,.21,.215,.23,.18,+17.23,.245,.105,,
AIV,420.000,6.217,50.227,.003,-,-,-.78,-,-,-,-,,ActiveX,,.02,-,.02,.021,.02,.019,+.57,.084,.019,,
AIVO,1010.17,2.974,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,.001,.001,.001,.001,+.57,.014,.001,,
ADD,75.556,10.887,42.675,.004,.01,1.3,-.47,-,-,-,-,,Adavale Resources,,.013,+.1,-,-,.013,.012,+8.90,.037,.01,,
ADN,8691.83,17.491,9.036,.011,-,-,-.95,-,-,-,-,,Adelaide Res,,.075,+.2,.073,.077,.084,.073,+3.31,.19,.055,,
AAO,115.970,.390,5.915,.017,.10,2.8,-9.92,-,-,-,-,,Adept Solutions,†,.28,-,.24,.255,.28,.255,+.57,.80,.135,,
AAOO,-,-,2.352,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+.57,.11,.051,,
