ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 8, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5394.4 at 2013-11-08T16:53:36. Report at Friday, November 8, 2013. Processed Saturday at 2013-11-09T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,541.395,23.280,32.364,.019,-,-,-.92,-,-,-,-,,3D Oil,,.08,-2,.075,.095,.095,.08,-19.78,.14,.078,,
DDD,339.333,8.717,16.245,.005,-,-,-.12,-,-,-,-,,3D Res,,.019,-.2,.018,.019,.019,.012,-10.30,.042,.012,,
ARH,7.650,15.904,16.335,.026,-,-,-4.70,-,-,-,-,,A'asian Resources,,.053,+.2,.052,.057,.053,.051,+4.15,.16,.021,,
AYC,-,2.155,3.281,.015,-,-,-.89,-,-,-,-,,A1 Gold,,.185,-,.155,.185,.185,.185,+.22,.29,.125,,
ABU,14278.6,1386.00,1982.78,.082,-,-,-.46,-,-,-,-,,ABM Res,,.025,-.2,.024,.025,.026,.023,-7.18,.052,.021,,
AJC,33.500,127.170,243.457,.009,-,-,-.08,-,-,-,-,,Acacia Coal,,.01,-.1,.01,.011,.011,.01,-8.87,.023,.007,,
ACB,262.925,32.067,55.939,.013,-,-,-.93,-,-,-,-,,A-Cap Res,,.05,+.1,.05,.057,.055,.05,+2.27,.13,.045,,
ACS,35.000,1.091,91.253,.036,-,-,-.40,-,-,-,-,,Accent Res,,.20,-2,.20,.25,.21,.20,-8.87,.24,.15,,
AIV,-,141.430,29.890,.005,-,-,-1.33,-,-,-,-,,ActiveX,,.014,-,.012,.016,.014,.014,+.22,.022,.010,,
ADD,21.059,10.434,26.707,-,-,-,-1.38,-,-,-,-,,Adavale Resources,,.003,-,.003,.005,.003,.003,+.22,.021,.002,,
ADN,287.242,270.664,76.063,.013,-,-,-3.63,-,-,-,-,,Adelaide Res,,.056,-.7,.056,.063,.06,.056,-10.89,.25,.036,,
ABY,888.409,69.133,133.259,.107,1.63,.21,-2.66,-,-,-,-,,Aditya Birla,,.34,-,.34,.35,.345,.34,+.22,.60,.335,,
ADY,719.692,41.448,77.106,.013,-,-,-2.90,-,-,-,-,,Admiralty Res,,.018,-,.018,.019,.018,.018,+.22,.045,.017,,
AVD,-,201.741,161.531,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,+.22,.003,.001,,
ADX,929.995,117.101,218.537,.009,-,-,-3.21,-,-,-,-,,ADX Energy,,.017,-.1,.017,.018,.019,.017,-5.33,.04,.012,,
AQR,35.083,20.641,10.702,.029,-,-,-.04,-,-,-,-,,AEON Metals,,.16,+4.5,.13,.16,.16,.115,+39.35,.335,.06,,
AFR,4543.06,70.033,239.418,.060,-,-,-3.86,-,-,-,-,,African Energy Res,,.14,+.5,.135,.145,.175,.13,+3.93,.19,.063,,
AGR,1864.66,61.011,20.616,.009,-,-,-2.01,-,-,-,-,,Aguia Res,,.05,-1.8,.042,.05,.07,.048,-26.25,.21,.045,,
AQG,5071.03,176.604,152.109,.261,-,-,-318.93,-,-,-,-,,Alacer Gold,,2.51,-51,2.51,2.56,2.95,2.50,-16.66,4.936,1.94,,
AUQ,3308.82,102.648,59.479,.020,-,-,-2.84,-,-,-,-,,Alara Res,,.082,+.9,.078,.082,.092,.076,+11.76,.245,.035,,
ALY,132.255,21.674,28.276,.008,-,-,-1.36,-,-,-,-,,Alchemy Resources,,.05,+.8,.05,.055,.05,.043,+19.27,.16,.028,,
AYN,39451.9,2274.61,1147.90,.011,-,-,-.68,-,-,-,-,,Alcyone Res,,.002,-,.002,.003,.003,.002,+.22,.030,.002,,
AYNO,-,66.117,23.276,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,.001,.001,.001,+.22,.022,.001,,
AYNOA,3800.00,419.712,-,.001,-,-,-,-,-,-,-,,  opt jul15,,.001,-,-,.001,.001,.001,+.22,.002,.001,,
AWD,34179.2,912.605,876.271,.010,-,-,-.19,-,-,-,-,,Aleator Energy,,.006,-.1,.005,.006,.007,.005,-14.06,.013,.004,,
AWDO,10850.0,360.507,646.326,.003,-,-,-,-,-,-,-,,  opt jan15,,.002,-,.001,.002,.002,.002,+.22,.004,.001,,
AQI,123.000,2.693,1.031,.004,-,-,-4.80,-,-,-,-,,Alicanto Min,,.22,-2,.22,.24,.24,.22,-8.11,.25,.145,,
