ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 8, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5429.6 at 2014-08-08T16:38:36. Report at Friday, August 8, 2014. Processed Saturday at 2014-08-09T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,308.098,7.360,17.379,.016,-,-,-.56,-,-,-,-,,3D Oil,,.068,-,.065,.068,.068,.068,+2.13,.135,.064,,
DDD,26.936,5.889,6.494,.003,-,-,-.24,-,-,-,-,,3D Res,,.012,-,.012,.014,.014,.012,+2.13,.029,.012,,
ARH,169.660,9.362,9.709,.012,-,-,-4.20,-,-,-,-,,A'asian Resources,,.024,-.2,.022,.024,.028,.024,-5.56,.16,.018,,
AYC,-,1.181,1.859,.011,-,-,-.82,-,-,-,-,,A1 Gold,,.06,-,.06,.079,.06,.06,+2.13,.186,.05,,
ABU,1961.38,468.383,859.389,.116,-,-,-3.30,-,-,-,-,,ABM Res,†,.425,-,.425,.43,.45,.415,+2.13,.57,.24,,
AJC,12225.3,76.742,91.481,.005,-,-,-.19,-,-,-,-,,Acacia Coal,,.005,-.1,.005,.006,.006,.005,-14.54,.016,.005,,
ACB,522.841,18.856,26.896,.020,-,-,-1.33,-,-,-,-,,A-Cap Res,,.053,+.4,.053,.055,.057,.05,+10.29,.08,.042,,
ACS,-,.985,.883,.038,-,-,-1.44,-,-,-,-,,Accent Res,,.21,-,.19,.21,.21,.21,+2.13,.23,.14,,
AIV,-,18.695,142.132,.008,-,-,-1.23,-,-,-,-,,ActiveX,,.015,-,.016,.018,.015,.015,+2.13,.022,.011,,
ADD,-,8.158,9.447,-,-,-,-.26,-,-,-,-,,Adavale Resources,,.003,-,.003,.004,.003,.003,+2.13,.008,.001,,
ADN,220.727,42.609,258.343,.011,-,-,-.49,-,-,-,-,,Adelaide Res,,.048,+.1,.047,.048,.048,.045,+4.26,.082,.038,,
ABY,604.672,24.161,61.162,.085,1.64,.16,-.07,-,-,-,-,,Aditya Birla,,.27,-1,.265,.275,.285,.255,-1.44,.395,.15,,
ADY,1064.83,49.652,33.071,.016,-,-,-2.92,-,-,-,-,,Admiralty Res,,.022,+.5,.018,.024,.022,.016,+31.54,.022,.011,,
ADX,597.201,30.645,97.127,.007,-,-,-1.33,-,-,-,-,,ADX Energy,,.012,-,.012,.013,.013,.011,+2.13,.022,.01,,
AQR,2397.93,14.819,19.323,.050,-,-,-.80,-,-,-,-,,AEON Metals,,.17,+1.5,.17,.175,.21,.14,+11.80,.21,.105,,
ACJ,78737.9,203.117,101.675,.005,-,-,-.14,-,-,-,-,,African Chrome Flds,,.004,+.2,.004,.005,.006,.003,+102.1,.009,.001,,
AFR,318.100,25.937,53.074,.032,-,-,-3.35,-,-,-,-,,African Energy Res,,.068,+.1,.066,.068,.073,.067,+3.62,.175,.067,,
AGR,120.800,22.936,43.189,.009,-,-,-1.76,-,-,-,-,,Aguia Res,,.04,+.2,.041,.05,.04,.038,+7.39,.09,.038,,
AQG,4436.85,94.546,118.310,.234,-,-,-5.88,-,2.20,-,.84,,Alacer Gold,,2.61,+11,2.43,2.67,2.61,2.37,+6.53,3.78,2.01,,
AUQ,1337.31,96.555,64.856,.013,-,-,-.67,-,-,-,-,,Alara Res,,.055,+.1,.055,.06,.06,.054,+3.98,.14,.035,,
ALY,100.000,25.899,17.361,.004,-,-,-1.48,-,-,-,-,,Alchemy Resources,,.02,-.2,.019,.021,.021,.02,-6.96,.12,.015,,
AWD,23639.3,1020.08,552.148,.002,-,-,-.15,-,-,-,-,,Aleator Energy,,.001,-,-,.001,.001,.001,+2.13,.011,.001,,
AWDO,-,.250,159.490,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-,-,.001,.001,.001,+2.13,.003,.001,,
AQI,1053.81,2.237,1.810,.005,-,-,-6.70,-,-,-,-,,Alicanto Min,,.20,+1,.16,.20,.215,.18,+7.39,.33,.15,,
ALK,1863.04,67.802,87.102,.105,-,-,20.27,1.3,-,-,-,,Alkane Res,,.255,-1.5,.255,.26,.27,.255,-3.43,.47,.25,,
AHQ,110.000,1.731,4.026,.001,-,-,-.95,-,-,-,-,,Allegiance Coal,,.02,+.3,.022,.027,.02,.017,+19.77,.033,.007,,
AGS,725.867,56.473,36.852,.049,-,-,-2.11,-,-,-,-,,Alliance Res,,.145,-,.145,.155,.16,.145,+2.13,.27,.11,,
AGE,407.982,21.835,20.130,.010,-,-,-.68,-,-,-,-,,Alligator Energy,,.044,-.1,.043,.045,.047,.043,-.27,.082,.027,,
AYR,1643.57,187.965,142.088,.004,-,-,-.37,-,-,-,-,,Alloy Res,,.009,-,.008,.009,.009,.007,+2.13,.013,.005,,
AYM,-,5.044,.918,.005,.04,.20,-.28,-,-,-,-,,Altuis Mining,,.008,-,.004,.018,.008,.008,+2.13,.009,.003,,
AOH,2794.26,81.967,84.187,.115,-,-,2.40,9.0,-,-,-,,Altona Min,,.215,-1,.215,.22,.225,.215,-2.32,.237,.13,,
AJM,1911.89,43.250,21.298,.066,-,-,-.40,-,-,-,-,,Altura Min,,.145,-1.5,.145,.15,.17,.145,-7.25,.245,.10,,
AWC,64245.3,2010.83,2039.66,4.139,1.02,1.45,.02,7375.0,-,-,-,,Alumina,,1.475,-7.5,1.47,1.48,1.547,1.465,-2.71,1.625,.935,,
AQO,4326.19,94.012,51.582,.049,-,-,-.50,-,-,-,-,,Ambassador Oil & Gas,,.345,-.5,.34,.35,.355,.345,+.70,.38,.13,,
AXZ,14.000,.444,2.205,.082,-,-,-.03,-,-,-,-,,Amex Res,,.99,-1,1.00,1.03,1.00,.99,+1.13,1.35,.85,,
AEK,15.000,15.412,6.635,.019,-,-,-.58,-,-,-,-,,Anatolia Energy,,.08,-,.08,.088,.08,.08,+2.13,.105,.06,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.006,-,.002,.002,+2.13,.002,.002,,
AHR,-,-,-,.010,-,-,-2.51,-,-,-,-,,Anchor Res,,.19,-,.05,.22,.19,.19,+2.13,.19,.19,,
ATM,-,-,.002,.001,-,-,394.49,.3,.38,1038.13,.35,,Aneka Tambang,,1.10,-,-,-,1.075,1.075,+2.13,1.10,1.075,,
AAR,266.955,9.427,114.626,-,-,-,-1.52,-,-,-,-,,Anglo Aust Res,†,.008,-.3,.009,.013,.009,.008,-25.15,.05,.004,,
AGG,2.140,.552,7.412,.325,8.89,.41,-401.41,-,.91,-,.25,,Anglogold Ashanti,,3.64,+9,3.51,3.81,3.65,3.64,+4.66,4.31,2.49,,
AWV,292.837,28.051,37.250,.007,-,-,-.81,-,-,-,-,,Anova Metals,,.03,-.5,.03,.033,.032,.028,-12.16,.05,.019,,
AZZ,1990.36,94.642,92.189,.153,-,-,8.90,6.7,-,-,-,,Antares Energy,,.60,+2,.595,.605,.62,.57,+5.58,.68,.36,,
AVD,2878.68,50.415,200.211,.002,-,-,-19.20,-,-,-,-,,Advance Energy,†,.002,-,.002,.003,.003,.002,+2.13,.06,.001,,
AZY,-,24.390,209.089,.004,-,-,-.78,-,-,-,-,,Antipa Min,,.018,-,.014,.018,.018,.018,+2.13,.053,.012,,
AZYOA,250.000,6.532,47.280,-,-,-,-,-,-,-,-,,  opt dec14,,.003,-.1,-,.003,.004,.002,-22.87,.014,.001,,
AAL,-,2.910,.556,-,-,-,-.27,-,-,-,-,,APAC Coal,,.002,-,.003,.005,.002,.002,+2.13,.007,.002,,
AQQ,1756.08,21.340,236.240,.002,-,-,.06,16.7,-,-,-,,Aphrodite Gold,,.01,-.1,.01,.013,.012,.01,-6.96,.032,.01,,
AOP,1.233,7.126,3.127,.002,-,-,-2.05,-,-,-,-,,Apollo Cons,,.038,-,.038,.054,.038,.038,+2.13,.08,.028,,
AON,1511.74,115.683,76.451,.011,-,-,-4.13,-,-,-,-,,Apollo Minerals,,.019,-.1,.019,.02,.021,.018,-2.87,.048,.012,,
AQP,1847.21,89.024,108.236,.623,-,-,-34.48,-,-,-,-,,Aquarius Platinum,,.425,-1.5,.42,.435,.44,.415,-1.28,.527,.304,,
ARU,1086.24,51.186,62.723,.034,-,-,-3.28,-,-,-,-,,Arafura Resources,,.076,-.6,.075,.08,.084,.076,-5.19,.135,.055,,
ARX,4495.03,62.623,144.102,.005,-,-,-.16,-,-,-,-,,ARC Explore,,.005,-,.004,.005,.005,.004,+2.13,.009,.003,,
AXE,1407.20,32.576,34.888,.015,-,-,-.64,-,-,-,-,,Archer Explore,,.175,-.5,.175,.185,.195,.165,-.65,.235,.14,,
AWO,-,25.092,1.295,.001,-,-,-.33,-,-,-,-,,Ardent Res,,.015,-,.009,.016,.015,.015,+2.13,.015,.005,,
ARD,1794.85,20.068,14.880,.005,-,-,-.79,-,-,-,-,,Argent Minerals,,.03,+.4,.029,.03,.03,.024,+17.51,.059,.02,,
ARDO,100.000,1.828,-,-,-,-,-,-,-,-,-,,  opt mar16,,.011,+.1,.011,.012,.011,.01,+12.13,.015,.009,,
AVK,1187.56,12.900,2.362,.005,-,-,-7.42,-,-,-,-,,Argentina Min,,.02,-.8,.018,.02,.026,.02,-26.44,.029,.007,,
AVKO,-,.070,.394,-,-,-,-,-,-,-,-,,  opt mar15,,.001,-,-,.001,.001,.001,+2.13,.001,.001,,
AXT,100.000,3.511,17.970,.002,-,-,-.91,-,-,-,-,,Argo Explore,,.016,+.4,.016,.02,.016,.012,+35.46,.029,.01,,
ARE,328.570,30.861,24.870,.011,-,-,-3.69,-,-,-,-,,Argonaut Res,,.025,-,.025,.028,.028,.024,+2.13,.035,.018,,
AGY,4675.02,37.361,4.615,.002,-,-,-1.31,-,-,-,-,,Argosy Minerals,,.004,-,.003,.004,.004,.003,+2.13,.021,.003,,
AHK,45.000,.488,2.401,.003,-,-,-5.72,-,-,-,-,,Ark Mines,,.08,-,.06,.08,.08,.075,+2.13,.095,.01,,
AJQ,911.764,39.507,61.276,.030,-,-,1.29,7.8,-,-,-,,Armour Energy,,.10,-.5,.10,.105,.11,.10,-2.63,.375,.095,,
AJQO,-,3.298,9.130,-,-,-,-,-,-,-,-,,  opt aug14,,.005,-,-,.002,.005,.005,+2.13,.10,.001,,
ARV,1923.33,68.693,148.731,.002,-,-,-.34,-,-,-,-,,Artemis Res,,.002,-,.002,.003,.002,.002,+2.13,.013,.002,,
ARVOA,-,15.439,-,-,-,-,-,-,-,-,-,,  opt aug16,,.002,-,-,.001,.002,.002,+2.13,.002,.001,,
AAJ,100.000,26.338,13.720,.005,-,-,-1.97,-,-,-,-,,Aruma Res,,.034,-.1,.029,.035,.035,.034,-.73,.044,.015,,
AJY,-,-,.116,.006,-,-,-.54,-,-,-,-,,Asaplus Res,,.245,-,-,-,.245,.245,+2.13,.245,.245,,
