ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 27, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5302.3 at 2013-09-27T16:38:05. Report at Friday, September 27, 2013. Processed Saturday at 2013-09-28T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,589.000,20.814,23.076,.019,-,-,-3.61,-,-,-,-,,3D Oil,,.08,-.3,.08,.09,.085,.078,-4.01,.14,.07,,
DDD,-,7.754,15.276,.005,-,-,-.10,-,-,-,-,,3D Res,,.023,-,.02,.024,.023,.023,-.60,.042,.014,,
ARH,442.774,14.253,15.291,.037,-,-,-2.33,-,-,-,-,,A'asian Resources,,.076,-1.1,.076,.08,.09,.072,-13.24,.16,.021,,
AYC,62.758,2.148,2.619,.011,-,-,-.47,-,-,-,-,,A1 Gold,,.19,+2,.155,.19,.19,.16,+11.17,.29,.125,,
ABU,22612.4,1233.50,1622.25,.098,-,-,-.46,-,-,-,-,,ABM Res,,.03,-,.029,.03,.032,.029,-.60,.065,.021,,
AJC,284.812,118.977,220.856,.011,-,-,-.42,-,-,-,-,,Acacia Coal,,.012,+.1,.011,.013,.013,.011,+7.74,.023,.007,,
ACB,352.327,29.983,46.622,.016,-,-,-1.08,-,-,-,-,,A-Cap Res,,.06,+.5,.058,.06,.06,.053,+8.49,.155,.045,,
ACS,-,.952,91.148,.034,-,-,-.86,-,-,-,-,,Accent Res,,.19,-,.19,.27,.19,.19,-.60,.275,.15,,
AIV,-,140.374,22.508,.005,-,-,-1.33,-,-,-,-,,ActiveX,,.015,-.3,.013,.017,.018,.015,-17.26,.022,.010,,
ADD,82.201,10.322,25.132,-,-,-,-1.58,-,-,-,-,,Adavale Resources,,.003,-,.003,.006,.003,.003,-.60,.021,.002,,
ADN,1027.20,267.336,70.578,.016,-,-,-3.84,-,-,-,-,,Adelaide Res,,.068,-.3,.067,.071,.073,.067,-4.82,.25,.036,,
ABY,1104.23,66.078,119.106,.108,1.63,.21,-2.66,-,5.00,-,14.49,,Aditya Birla,,.345,-1,.34,.345,.36,.345,-3.41,.60,.335,,
ADY,3280.98,38.730,68.097,.014,-,-,-2.52,-,-,-,-,,Admiralty Res,,.019,-.1,.019,.021,.02,.018,-5.60,.045,.017,,
AVD,-,200.711,44.574,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-.60,.005,.001,,
ADX,165.067,111.966,198.719,.009,-,-,-3.21,-,-,-,-,,ADX Energy,,.018,-.2,.018,.019,.02,.018,-10.60,.04,.012,,
AQR,23.000,20.273,9.608,.031,-,-,-.13,-,-,-,-,,AEON Metals,,.17,+.5,.15,.195,.17,.16,+2.43,.335,.06,,
AFR,934.223,57.613,231.172,.043,-,-,-3.36,-,-,-,-,,African Energy Res,,.10,+1.6,.095,.10,.10,.083,+18.45,.19,.063,,
AGR,1353.05,53.844,19.008,.013,-,-,-11.68,-,-,-,-,,Aguia Res,,.07,+.2,.07,.074,.072,.07,+2.26,.215,.045,,
AQG,2671.54,160.948,126.735,.336,-,-,-318.93,-,-,-,-,,Alacer Gold,,3.25,-38,3.19,3.36,3.48,3.10,-11.07,6.860,1.94,,
AUQ,2593.56,86.742,54.686,.012,-,-,-2.58,-,-,-,-,,Alara Res,,.049,+.6,.045,.049,.044,.035,+15.19,.295,.035,,
ALY,190.000,18.271,25.699,.008,-,-,-1.36,-,-,-,-,,Alchemy Resources,,.05,+.8,.044,.058,.051,.05,+18.45,.16,.028,,
AYN,55383.2,1298.72,1033.54,.011,-,-,-.13,-,-,-,-,,Alcyone Res,,.003,-,.003,.004,.004,.003,-.60,.038,.002,,
AYNO,-,65.417,20.080,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,.001,.001,.001,-.60,.026,.001,,
AYNOA,-,235.777,-,-,-,-,-,-,-,-,-,,  opt jul15,,.001,-,-,.001,.001,.001,-.60,.001,.001,,
AWD,71824.6,720.267,876.271,.017,-,-,-.32,-,-,-,-,,Aleator Energy,,.01,-,.008,.01,.011,.007,-.60,.013,.004,,
AWDO,37986.7,214.217,646.326,.003,-,-,-,-,-,-,-,,  opt jan15,,.002,-,.002,.003,.003,.002,-.60,.004,.001,,
AQI,6.000,2.236,.420,.002,-,-,-1.50,-,-,-,-,,Alicanto Min,,.17,+1,.17,.24,.17,.17,+5.65,.26,.145,,
ALK,1050.72,101.084,172.008,.153,-,-,19.00,2.2,-,-,-,,Alkane Res,,.41,-2,.405,.41,.43,.385,-5.54,1.05,.245,,
AHQ,-,4.026,6.090,.001,-,-,-.88,-,-,-,-,,Allegiance Coal,,.02,-,.014,.02,.02,.02,-.60,.075,.012,,
AHQO,-,.566,.918,-,-,-,-,-,-,-,-,,  opt mar14,,-,-,-,.01,.001,.001,-.60,.01,.001,,
AGS,1017.34,47.020,196.180,.051,-,-,-1.25,-,-,-,-,,Alliance Res,,.15,-1,.14,.15,.15,.135,-7.49,.355,.093,,
AGE,5948.75,32.890,35.158,.013,-,-,-.64,-,-,-,-,,Alligator Energy,,.07,+.8,.062,.069,.075,.059,+12.86,.117,.023,,
AYR,1906.00,239.857,49.088,.003,-,-,-.34,-,-,-,-,,Alloy Res,,.009,+.1,.008,.009,.009,.009,+11.90,.022,.003,,
AYM,-,1.411,30.967,.004,.04,.20,-1.04,-,-,-,-,,Altuis Mining,,.008,-,.008,.018,.008,.008,-.60,.022,.005,,
AOH,2222.59,108.616,159.859,.082,-,-,2.40,6.5,-,-,-,,Altona Min,,.155,+.5,.15,.155,.16,.145,+2.74,.31,.115,,
AJM,726.558,25.135,82.586,.059,-,-,-.22,-,-,-,-,,Altura Min,,.13,-,.13,.135,.135,.12,-.60,.21,.076,,
AWC,26515.6,2465.71,3459.37,2.918,1.01,1.03,-1.92,-,-,-,-,,Alumina,,1.04,-.5,1.035,1.045,1.04,1.01,-1.08,1.405,.815,,
AQO,233.479,55.059,65.093,.012,-,-,-3.78,-,-,-,-,,Ambassador Oil & Gas,,.14,-1.5,.14,.16,.155,.13,-10.27,.275,.09,,
AQOO,33.334,9.014,3.238,-,-,-,-,-,-,-,-,,  opt oct13,,.001,-,.001,.002,.001,.001,-.60,.05,.001,,
AXZ,69.346,2.464,2.465,.087,-,-,-4.51,-,-,-,-,,Amex Res,,1.10,+10,1.05,1.15,1.10,.99,+9.40,1.73,.89,,
AMX,1476.45,143.447,230.898,.030,-,-,-10.56,-,-,-,-,,Ampella Min,,.12,-.5,.12,.125,.125,.11,-4.76,.72,.105,,
AEK,220.306,25.730,4.971,.018,-,-,-1.15,-,-,-,-,,Anatolia Energy,,.09,-,.082,.09,.09,.09,-.60,.10,.032,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,-,-,.002,-,.002,.002,-.60,.002,.002,,
AHR,-,.023,.020,.010,-,-,-2.61,-,-,-,-,,Anchor Res,,.19,-,.05,.195,.19,.19,-.60,.19,.12,,
ATM,-,.002,-,.001,-,-,5.18,-,2.11,2.45,-,,Aneka Tambang,,-,-,-,-,1.10,1.10,-.60,1.25,1.079,,
AAR,1389.45,129.369,92.825,.004,-,-,-1.15,-,-,-,-,,Anglo Aust Res,,.004,-,.004,.005,.004,.004,-.60,.011,.003,,
