ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4479.0 at 16:37 28/5/2010  Report at 19:07 Friday 28/5/2010. Processed 15:12 Sunday 30/5/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
BMN,3355.71,129.735,70.636,0.069,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.34,,0.33,0.34,0.35,0.305,-3.54,1.485,0.305
BKP,14547.8,454.081,-,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,,0.003,0.004,0.003,0.003,-3.54,0.03,0.003
BAR,3351.2,42.022,26.169,0.021,-,-,-1.89,-,-,-,-,,Barra Res,,0.068,,0.068,0.072,0.073,0.065,-3.54,0.22,0.065
BARO,-,0.678,4.165,-,-,-,-,-,-,-,-,,  opt dec10,,0.008,,0.001,0.008,0.008,0.008,-3.54,0.029,0.004
BSE,467,17.127,1.717,0.003,-,-,-2.4,-,-,-,-,,Base Iron Ltd,,0.10,2,0.088,0.10,0.10,0.08,21.46,0.16,0.051
BSM,3451.65,51.552,24.291,0.03,-,-,13.32,1.3,-,-,-,,Bass Metals Ltd,,0.175,0.5,0.17,0.175,0.18,0.165,-0.60,0.349,0.155
BAS,1843.01,73.275,6.583,0.008,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.026,-0.1,0.026,0.029,0.029,0.026,-7.25,0.068,0.021
BSR,2391.21,27.328,9.642,0.047,-,-,-1.33,-,-,-,-,,Bassari Res,,0.295,5.5,0.275,0.295,0.295,0.225,19.37,0.44,0.075
BTV,1180.04,41.722,18.542,0.026,-,-,0.3,65.0,-,-,-,,Batavia Min,,0.195,1.5,0.185,0.20,0.195,0.17,4.79,0.375,0.093
BTVO,340.625,10.444,1.526,0.004,-,-,-,-,-,-,-,,  opt jun12,,0.075,-0.5,0.083,0.089,0.076,0.075,-9.79,0.21,0.03
BTU,3564.88,70.4,1.309,0.014,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.14,,0.14,0.145,0.16,0.125,-3.54,0.19,0.046
BTUO,8.333,1.077,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.03,-0.5,0.03,0.05,0.035,0.03,-17.83,0.05,0.007
BAU,4261.34,68.923,32.149,0.071,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.305,-3.5,0.305,0.32,0.37,0.30,-13.84,1.345,0.30
BCI,1628.37,46.549,9.352,0.138,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.64,5,1.64,1.665,1.81,1.49,-0.40,2.23,0.623
BCD,6892.73,78.958,31.985,0.051,0.09,1.4,3.05,4.1,-,-,-,,BCD Res NL,,0.125,-1.5,0.125,0.135,0.15,0.125,-14.26,0.18,0.085
BPT,29449.7,605.853,723.615,0.836,1.27,0.6,16.05,4.8,1.75,9.17,2.29,p,Beach Energy Ltd,,0.765,0.5,0.76,0.765,0.77,0.725,-2.88,1.04,0.655
BPTO,-,39.975,34.304,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.001,0.001,0.001,-3.54,0.034,0.001
BCN,15359.4,1446.16,547.342,0.014,-,-,1.96,1.0,-,-,-,,Beacon Min,,0.019,-0.1,0.019,0.02,0.021,0.017,-8.54,0.035,0.011
BCNO,-,13.109,15.162,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.002,0.001,0.001,-3.54,0.006,0.001
BCNOA,4946,281.702,312.705,0.002,-,-,-,-,-,-,-,,  opt aug10,,0.009,-0.1,0.009,0.01,0.011,0.007,-13.54,0.022,0.004
BDR,8986.86,124.266,7.113,0.103,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.165,1.5,0.155,0.165,0.17,0.15,6.46,0.40,0.061
BDG,3284.31,94.282,101.902,0.119,0.15,1.6,3.2,7.3,0.5,6.40,2.13,,Bendigo Min Ltd,,0.235,3,0.225,0.235,0.235,0.205,11.09,0.32,0.195
BKY,575.873,32.818,29.705,0.156,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.15,1.5,1.15,1.20,1.155,1.07,-2.22,1.595,0.90
BKYO,15,3.558,-,0.005,-,-,-,-,-,-,-,,  opt may13,,0.40,-25,0.40,0.50,0.40,0.40,-42.00,0.85,0.40
BHP,118123,1625.08,1591.03,130.786,8.76,4.4,185.29,21.0,95.15,1.95,2.44,f,BHP Billiton Ltd,,38.97,220,38.76,38.98,39.48,36.28,2.44,44.93,31.33
BFE,205,33.099,1.224,0.011,-,-,-1.1,-,-,-,-,,Black Fire Min,,0.10,1,0.099,0.11,0.10,0.09,7.57,0.215,0.037
BFEO,1650,15.411,0.315,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,-0.1,0.001,0.004,0.002,0.001,-53.54,0.045,0.001
BLR,7383.44,126.375,232.776,0.022,-,-,-0.2,-,-,-,-,,Black Range Min,,0.035,,0.033,0.035,0.041,0.033,-3.54,0.105,0.032
BLRO,780,5.385,11.605,0.002,-,-,-,-,-,-,-,,  opt feb11,,0.015,0.2,0.01,0.015,0.015,0.014,11.84,0.07,0.012
BRD,5071.35,395.481,4.4,0.004,-,-,-0.26,-,-,-,-,,Black Ridge Min,,0.009,0.1,0.008,0.009,0.009,0.008,8.96,0.035,0.005
BRDOA,-,39.391,-,-,-,-,-,-,-,-,-,,  opt nov10,,0.001,,0.001,0.003,0.001,0.001,-3.54,0.007,0.001
BLK,100.591,5.914,4.253,0.009,-,-,-2.27,-,-,-,-,,Blackham Res,,0.235,0.5,0.23,0.26,0.24,0.23,-1.37,0.44,0.119
BLKO,75,2.688,-,0.001,-,-,-,-,-,-,-,,  opt oct11,,0.07,0.5,0.065,0.075,0.07,0.06,4.15,0.14,0.06
BTR,377.582,16.175,18.294,0.073,-,-,-9.47,-,-,-,-,,Blackthorn Res,,0.68,6,0.63,0.68,0.695,0.64,6.14,1.025,0.25
BLZ,503.2,33.917,44.376,0.005,-,-,-0.07,-,-,-,-,,Blaze Intl,,0.008,0.1,0.008,0.009,0.008,0.006,10.74,0.018,0.006
BLZO,-,5,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-3.54,0.002,0.001
BDI,3120,108.41,14.92,0.004,-,-,-9.4,-,-,-,-,,Blina Diamonds NL,,0.01,,0.01,0.011,0.011,0.01,-3.54,0.04,0.01
BUL,7787.07,148.811,89.625,0.11,-,-,-2.16,-,-,-,-,,Blue Energy Ltd,,0.17,,0.165,0.17,0.18,0.155,-3.54,0.335,0.15
BOM,490,5.11,1.765,0.005,-,-,-5.48,-,-,-,-,,Bondi Min Ltd,,0.06,-1.9,0.061,0.089,0.079,0.06,-27.59,0.175,0.06
BOE,50.474,1.028,0.516,0.004,-,-,-4.42,-,-,-,-,,Boss Energy Ltd,,0.04,-1,0.04,0.045,0.05,0.04,-23.54,0.065,0.039
BOEO,-,0.309,0.219,-,-,-,-,-,-,-,-,,  opt nov10,,0.001,,0.001,-,0.001,0.001,-3.54,0.004,0.001
BML,114.353,311.329,20.006,0.006,0.09,0.6,-0.54,-,-,-,-,,Botswana Metals,,0.053,0.2,0.053,0.06,0.055,0.053,0.38,0.185,0.034
BOC,389.658,10.724,1.126,0.281,0.38,1.8,0.9,77.8,-,-,-,,Bougainville Copper,,0.70,,0.70,0.735,0.79,0.66,-3.54,0.85,0.45
BGD,388.263,13.996,207.242,0.056,0.02,5.5,-1.77,-,-,-,-,,Boulder Steel,,0.11,1.5,0.105,0.11,0.11,0.09,12.25,0.38,0.068
BGDO,10,7.337,5.244,0.015,-,-,-,-,-,-,-,,  opt mar12,,0.055,,0.03,0.055,0.055,0.055,-3.54,0.18,0.03
BUY,4574.71,360.316,61.051,0.057,-,-,1.9,4.3,-,-,-,,Bounty Oil & Gas,,0.082,0.3,0.082,0.084,0.084,0.076,0.26,0.178,0.024
BOW,9211.26,130.762,145.789,0.348,-,-,4.42,28.1,-,-,-,,Bow Energy Ltd,,1.24,10,1.24,1.245,1.255,1.12,5.23,1.605,0.71
BWN,58.742,1.299,4.432,0.004,-,-,-15.1,-,-,-,-,,Bowen Energy Ltd,,0.052,-1.9,0.056,0.075,0.06,0.052,-30.30,0.19,0.052
BRW,40,31.491,9.89,0.012,-,-,-0.5,-,-,-,-,,Breakaway Res,,0.051,,0.042,0.048,0.051,0.051,-3.54,0.136,0.041
BRM,3464.63,52.928,80.898,0.44,-,-,-14.9,-,-,-,-,,Brockman Res,,3.15,54,3.15,3.26,3.31,2.61,17.15,4.05,1.025
BMY,1787.54,89.357,6.313,0.017,-,-,-3.2,-,-,-,-,,Brumby Res,,0.135,2,0.125,0.13,0.145,0.10,13.85,0.235,0.054
BMYOA,20,5.171,-,0.002,-,-,-,-,-,-,-,,  opt sep11,,0.055,-0.5,0.055,0.08,0.06,0.055,-11.88,0.145,0.055
BCC,37962.7,908.573,12.75,0.027,-,-,-6.33,-,-,-,-,,Buccaneer Energy,,0.064,-0.3,0.064,0.065,0.073,0.061,-8.02,0.17,0.03
BCCO,1999.5,143.552,-,0.007,-,-,-,-,-,-,-,,  opt nov12,,0.04,-0.1,0.038,0.042,0.045,0.037,-5.98,0.105,0.007
BYR,777.8,78.482,4.456,0.008,-,-,-0.57,-,-,-,-,,Burey Gold Ltd,,0.05,-0.3,0.051,0.053,0.058,0.049,-9.20,0.075,0.024
BUR,6037.9,157.234,6.355,0.022,-,-,-1.75,-,-,-,-,,Burleson Energy,,0.105,1.3,0.105,0.11,0.105,0.088,10.59,0.125,0.041
BURO,-,8.663,1.438,-,-,-,-,-,-,-,-,,  opt aug10,,0.011,,0.015,0.019,0.011,0.011,-3.54,0.029,0.003
BRU,1462.48,30.237,31.235,0.056,-,-,11.57,2.6,-,-,-,,Buru Energy,,0.305,0.5,0.305,0.315,0.33,0.30,-1.88,0.35,0.155
BRUO,598.706,14.895,9.772,-,-,-,-,-,-,-,-,,  opt oct10,,0.011,-0.1,0.011,0.015,0.013,0.009,-11.88,0.023,0.003
BUX,-,6.927,2.622,0.003,-,-,-0.75,-,-,-,-,,Buxton Res Ltd,,0.085,,0.05,0.085,0.085,0.085,-3.54,0.11,0.045
CCD,67.62,5.155,7.008,0.02,0.41,1.6,-5.4,-,-,-,-,,Caledon Res cdi,,0.65,5,0.65,0.69,0.70,0.60,4.79,1.35,0.60
CUU,1870.91,108.412,142.828,0.013,0.01,1.1,-0.9,-,-,-,-,,Callabonna Uranium,,0.011,-0.1,0.011,0.012,0.013,0.011,-11.88,0.031,0.01
CBX,5,0.11,0.381,0.031,-,-,-0.54,-,-,-,-,,Cape Alumina Ltd,,0.42,-5,0.42,0.47,0.47,0.42,-14.18,0.55,0.38
CFE,10857.8,238.878,95.854,0.24,-,-,10.88,3.7,-,-,-,,Cape Lambert Res,,0.405,2,0.405,0.41,0.415,0.37,1.65,0.635,0.29
CMY,840,10.687,1.677,0.002,-,-,-0.62,-,-,-,-,,Capital Min,,0.035,-0.2,0.035,0.038,0.035,0.03,-8.95,0.10,0.03
CMYO,-,0.164,0.512,-,-,-,-,-,-,-,-,,  opt oct10,,0.001,,0.001,0.009,0.001,0.001,-3.54,0.028,0.001
CMYOA,-,1.612,-,-,-,-,-,-,-,-,-,,  opt jul11,,0.013,,0.013,0.03,0.013,0.013,-3.54,0.035,0.013
CRB,666.073,34.564,0.219,0.028,-,-,0.04,812.5,-,-,-,,Carbine Res,,0.325,2.5,0.305,0.325,0.33,0.30,4.79,0.385,0.027
CRBO,253,4.78,-,0.006,-,-,-,-,-,-,-,,  opt jul11,,0.15,4,0.15,0.20,0.175,0.15,32.82,0.22,0.075
CNX,7694.66,240.683,224.073,0.244,-,-,-1.87,-,-,-,-,,Carbon Energy,,0.41,4,0.41,0.415,0.415,0.335,7.27,0.885,0.29
CRM,-,0.029,0.046,0.064,-,-,-0.9,-,-,-,-,,Carbon Min Ltd,,3.40,,-,3.40,3.40,3.40,-3.54,3.60,2.95
CVN,32979,319.505,331.095,0.24,0.05,7.0,3.3,10.6,-,-,-,,Carnarvon Pet,,0.35,3,0.345,0.35,0.365,0.325,5.83,0.885,0.30
CAV,433.898,18.054,7.021,0.027,-,-,-2.2,-,-,-,-,,Carnavale Res,,0.32,2.5,0.315,0.32,0.32,0.25,4.93,0.42,0.109
CAVO,387.2,8.764,-,0.011,-,-,-,-,-,-,-,,  opt feb13,,0.13,1.5,0.11,0.125,0.13,0.08,9.50,0.19,0.05
CPN,1957.79,18.156,11.322,0.013,-,-,-0.52,-,-,-,-,,Carpathian Res,,0.05,-1,0.03,0.053,0.057,0.042,-20.21,0.185,0.022
CAP,2548.17,169.519,2.83,0.021,-,-,-2.9,-,-,-,-,,Carpentaria Exp,,0.30,,0.295,0.30,0.31,0.265,-3.54,0.685,0.058
CAPO,904.849,88.315,0.047,-,-,-,-,-,-,-,-,,  opt jun10,,0.03,-1,0.03,0.035,0.043,0.025,-28.54,0.32,0.001
CRK,515.663,12.357,4.038,0.083,-,-,-0.48,-,-,-,-,,Carrick Gold Ltd,,0.60,-2,0.58,0.62,0.65,0.56,-6.77,1.25,0.495
CIG,4418.63,409.808,177.316,0.012,-,-,-0.1,-,-,-,-,,Caspian Oil & Gas,,0.009,-0.1,0.009,0.01,0.01,0.009,-13.54,0.024,0.008
CDT,3547,24.965,1.384,0.042,-,-,-2.5,-,-,-,-,,Castle Min,,0.46,6,0.46,0.465,0.46,0.40,11.46,0.53,0.095
CGT,15450.9,49.119,13.677,0.043,-,-,-0.33,-,-,-,-,,Castlemaine,,0.042,-0.2,0.041,0.042,0.045,0.04,-8.09,0.064,0.033
CAH,1280.31,32.912,135.28,0.238,-,-,-3.7,-,-,-,-,,Catalpa Res,,1.475,-4.5,1.46,1.475,1.545,1.43,-6.50,1.957,0.913
CAHO,-,0.56,3.068,-,-,-,-,-,-,-,-,,  opt jun10,,0.50,,0.37,0.47,0.50,0.50,-3.54,0.75,0.025
CAHOB,-,0.392,12.575,0.003,-,-,-,-,-,-,-,,  opt oct11,,0.60,,0.48,0.60,0.60,0.60,-3.54,0.77,0.032
CYL,-,1.691,3.458,0.003,-,-,-0.9,-,-,-,-,,Catalyst Metals,,0.089,,0.092,0.15,0.089,0.089,-3.54,0.13,0.07
CXU,111.47,5.223,4.981,0.024,-,-,-8.74,-,-,-,-,,Cauldron Energy,,0.27,1.5,0.26,0.275,0.275,0.225,2.34,0.57,0.225
CAZ,1829.42,86.062,6.859,0.051,-,-,-1.39,-,-,-,-,,Cazaly Res,,0.495,-1.5,0.495,0.50,0.53,0.44,-6.48,0.66,0.16
CAZO,249.291,3.745,-,0.004,-,-,-,-,-,-,-,,  opt feb11,,0.305,-1.5,0.29,0.30,0.32,0.30,-8.23,0.43,0.058
CBH,33691.6,614.04,255.303,0.257,0.09,2.6,1.42,16.5,-,-,-,,CBH Res Ltd,,0.235,,0.23,0.235,0.235,0.23,-3.54,0.24,0.09
CTM,2370.05,110.423,23.386,0.036,-,-,-1.4,-,-,-,-,,Centaurus Metals,,0.06,-0.5,0.061,0.064,0.065,0.056,-11.23,0.096,0.045
CEY,18073.9,443.707,281.306,1.58,1.87,2.1,15.8,25.3,8,1.98,2.00,p,Centennial Coal,,4.00,21,3.97,4.01,4.01,3.57,2.00,5.00,2.07
CVR,50,8.058,3.788,0.007,-,-,-4.12,-,-,-,-,,Central Asia Res,*,0.038,0.3,0.031,0.038,0.038,0.035,5.03,0.086,0.033
CTP,45312.7,459.212,91.159,0.067,-,-,-1.6,-,-,-,-,,Central Pet,,0.074,0.3,0.073,0.074,0.076,0.067,0.68,0.223,0.062
CTPO,14750.9,114.052,-,0.01,-,-,-,-,-,-,-,,  opt mar14,,0.037,0.3,0.037,0.038,0.039,0.031,5.28,0.12,0.027
CTPOA,982.069,21.588,17.849,-,-,-,-,-,-,-,-,,  opt jun10,,0.002,-0.3,0.002,0.003,0.005,0.002,-63.54,0.059,0.002
CWG,350,2.728,4.401,0.002,-,-,-0.47,-,-,-,-,,Central West Gold,,0.034,0.4,0.036,0.042,0.034,0.03,9.79,0.062,0.03
CXM,336.15,10.677,12.427,0.14,-,-,-1.34,-,-,-,-,,Centrex Metals,,0.45,6,0.42,0.45,0.46,0.38,11.84,0.80,0.25
CGX,184.466,1.743,9.809,0.861,-,-,1.86,139.8,-,-,-,,CGA Min Ltd,,2.60,22,2.60,2.61,2.61,2.41,5.70,2.61,1.36
CHN,739.952,20.702,19.424,0.074,-,-,-3.81,-,-,-,-,,Chalice Gold Mines,,0.47,2,0.45,0.465,0.485,0.415,0.90,0.68,0.23
CHM,7615.62,347.256,139.286,0.025,-,-,0.13,15.4,-,-,-,,Chameleon Min NL,,0.02,0.1,0.021,0.022,0.022,0.018,1.72,0.036,0.01
CHZ,2105.95,34.467,2.618,0.029,-,-,-1.71,-,-,-,-,,Chesser Res,,0.355,-4,0.355,0.38,0.395,0.29,-13.67,0.46,0.09
CYU,1.75,10.943,1.586,0.016,-,-,-1.89,-,-,-,-,,China Yunnan Copper,,0.15,,0.15,0.175,0.15,0.15,-3.54,0.35,0.131
CYS,159.738,4.99,2.546,0.007,-,-,-2.31,-,-,-,-,,Chrysalis Res,,0.19,7,0.135,0.18,0.195,0.15,54.79,0.55,0.10
CYSO,170,3.061,2.702,0.003,-,-,-,-,-,-,-,,  opt jun13,,0.09,-0.5,0.08,0.09,0.09,0.08,-8.81,0.31,0.025
CGG,38861.4,220.988,130.137,0.498,-,-,-0.75,-,-,-,-,,Citadel Resource Grp,,0.34,3,0.335,0.345,0.38,0.325,6.14,0.465,0.175
CTO,5678.99,302.611,250.932,0.095,-,-,-0.26,-,-,-,-,,Citigold Corp Ltd,,0.105,-0.5,0.105,0.11,0.12,0.10,-8.09,0.215,0.08
CLY,93.823,6.815,1.722,0.012,-,-,-5.4,-,-,-,-,,Clancy Explore,,0.15,0.5,0.15,0.155,0.15,0.145,-0.09,0.195,0.115
CGV,945.55,20.744,19.811,0.007,-,-,-1.12,-,-,-,-,,Clean Global Energy,,0.081,-0.9,0.081,0.085,0.095,0.08,-13.54,0.25,0.046
CLU,511.54,6.892,6.854,0.004,0.06,0.8,-4.7,-,-,-,-,,Cloncurry Metals,,0.047,-0.3,0.047,0.05,0.05,0.046,-9.54,0.099,0.021
CFR,1793.57,200.896,482.927,0.009,-,-,-0.21,-,-,-,-,,Cluff Res,,0.004,,0.004,0.005,0.004,0.003,-3.54,0.008,0.003
CFRO,-,27.859,-,-,-,-,-,-,-,-,-,,  opt jul10,,0.001,,-,0.001,0.001,0.001,-3.54,0.002,0.001
CFROB,2168.33,44.894,-,-,-,-,-,-,-,-,-,,  opt jul11,,0.001,,-,0.002,0.001,0.001,-3.54,0.002,0.001
CNA,120.245,3.642,0.089,7.793,16.99,5.3,676.2,13.3,510,1.33,5.67,f,Coal & Allied Ind  ,,90.01,261,88.50,90.05,90.53,84.53,-0.56,108.50,74.06
CES,15,3.916,-,0.003,-,-,-1.08,-,-,-,-,,Coal FE Res,,0.033,,0.033,0.05,0.033,0.033,-3.54,0.12,0.02
CZA,3083.61,60.098,21.612,0.899,-,-,-11.36,-,-,-,-,,Coal of Africa,,1.87,-4,1.83,1.87,1.97,1.77,-5.64,2.60,1.40
CPL,4088.43,109.247,47.913,0.214,-,-,-2.31,-,-,-,-,,Coalspur Mines,,0.685,6,0.665,0.70,0.705,0.58,6.06,0.97,0.085
CPLO,109.162,7.512,11.528,0.028,-,-,-,-,-,-,-,,  opt jun11,,0.53,-1.5,0.50,0.62,0.62,0.50,-6.29,0.76,0.048
CWK,817.463,33.506,17.609,0.022,0.13,2.5,-1.8,-,-,-,-,,Coalworks Ltd,,0.32,-4,0.31,0.34,0.38,0.29,-14.65,0.565,0.195
CCU,712.009,31.728,2.528,0.024,-,-,-1.64,-,-,-,-,,Cobar Cons,,0.18,1.5,0.165,0.18,0.18,0.16,5.55,0.425,0.05
COK,10268.7,240.821,30.121,0.265,0.21,2.1,-13.94,-,-,-,-,,Cockatoo Coal,,0.44,2.5,0.44,0.45,0.455,0.39,2.48,0.605,0.31
CXC,36.079,1.498,23.123,0.081,27.67,0.7,-49.7,-,-,-,-,,Coeur d'Alene Mines,,18.17,78,18.01,18.19,18.52,17.63,0.94,26.54,13.15
CRL,-,1.252,0.311,0.004,-,-,-1.74,-,-,-,-,,Comet Res,,0.052,,0.04,0.049,0.052,0.052,-3.54,0.065,0.038
COI,1879.94,43.668,71.391,0.065,-,-,-13.41,-,-,-,-,,Comet Ridge Ltd,,0.21,-1.5,0.195,0.21,0.23,0.19,-10.21,0.50,0.19
CNK,143.37,4.171,1.774,0.007,-,-,-0.16,-,-,-,-,,Condor Nickel,,0.15,1.5,0.12,0.17,0.15,0.135,7.57,0.23,0.052
CQT,1480.35,129.592,54.96,0.127,-,-,-0.14,-,-,-,-,,Conquest Min,,0.36,-1,0.355,0.375,0.385,0.34,-6.25,0.795,0.20
CSD,13.7,3.336,1.679,0.002,-,-,-1.1,-,-,-,-,,Consolidated Tin Min,,0.04,1,0.037,0.05,0.04,0.04,29.79,0.15,0.03
CSDO,295.15,4.907,0.3,-,-,-,-,-,-,-,-,,  opt dec13,,0.01,-0.2,0.01,0.013,0.013,0.01,-20.21,0.025,0.007
CCC,34969.2,537.591,9.899,0.047,0.04,1.0,-2.34,-,-,-,-,,Contl Coal Ltd,,0.041,0.1,0.041,0.043,0.044,0.035,-1.04,0.09,0.035
CCCO,8562.26,127.85,-,0.007,-,-,-,-,-,-,-,,  opt feb13,,0.021,0.2,0.019,0.021,0.022,0.016,6.98,0.046,0.015
CVG,85,9.406,0.48,0.005,-,-,-1.29,-,-,-,-,,Convergent Min,,0.075,0.5,0.063,0.075,0.075,0.07,3.60,0.20,0.07
CVGO,-,0.781,1.361,-,-,-,-,-,-,-,-,,  opt dec11,,0.025,,0.016,0.035,0.025,0.025,-3.54,0.065,0.025
COE,1603.98,67.914,108.977,0.136,0.45,1.0,7.1,6.5,-,-,-,,Cooper Energy Ltd,,0.465,1.5,0.46,0.48,0.48,0.44,-0.21,0.58,0.36
CRJ,603.8,42.232,4.446,0.005,-,-,-0.89,-,-,-,-,,Copper Range Ltd,,0.018,0.1,0.018,0.019,0.018,0.017,2.34,0.053,0.011
CRJOA,-,0.508,0.84,-,-,-,-,-,-,-,-,,  opt sep10,,0.001,,-,0.002,0.001,0.001,-3.54,0.009,0.001
CSE,629.232,8.489,7.639,0.011,-,-,-1.42,-,-,-,-,,Copper Strike Ltd,,0.097,2.2,0.095,0.097,0.098,0.073,25.79,0.18,0.072
COY,501,10.482,4.538,0.014,-,-,-2.89,-,-,-,-,,Coppermoly Ltd,,0.10,1.1,0.09,0.099,0.10,0.089,8.82,0.19,0.047
COYO,-,0.022,0.032,-,-,-,-,-,-,-,-,,  opt apr11,,0.02,,-,-,0.02,0.02,-3.54,0.039,0.002
COYOA,-,0.584,-,0.002,-,-,-,-,-,-,-,,  opt dec11,,0.07,,0.03,0.075,0.07,0.07,-3.54,0.115,0.035
CRC,1796.82,76.078,21.237,0.033,-,-,-1.28,-,-,-,-,,Cortona Res,,0.195,-0.5,0.185,0.195,0.205,0.17,-6.04,0.28,0.12
CRCO,207.5,12.513,-,0.003,-,-,-,-,-,-,-,,  opt jan12,,0.095,0.4,0.092,0.095,0.098,0.095,0.85,0.17,0.025
CVX,1202.72,67.191,29.537,0.034,-,-,-6.48,-,-,-,-,,Corvette Res Ltd,,0.067,-0.4,0.067,0.072,0.075,0.067,-9.18,0.13,0.065
CGM,625,104.451,2.896,0.008,-,-,-1.88,-,-,-,-,,Cougar Metals NL,,0.02,0.1,0.019,0.02,0.021,0.019,1.72,0.099,0.014
CVY,1071.54,34.072,-,0.024,-,-,-1.28,-,-,-,-,,Coventry Res,,0.205,-1.5,0.205,0.21,0.22,0.20,-10.36,0.40,0.012
CRE,719.556,15.091,10.048,0.074,-,-,-6.24,-,-,-,-,,Crescent Gold,,0.12,-1,0.115,0.125,0.15,0.115,-11.23,0.29,0.11
CUX,50,5.431,9.338,0.013,-,-,-0.82,-,-,-,-,,Crossland Uranium,,0.11,,0.105,0.11,0.11,0.11,-3.54,0.235,0.062
CAS,122,4.377,5.394,0.016,-,-,-2.51,-,-,-,-,,Crusader Res,,0.26,,0.26,0.28,0.27,0.26,-3.54,0.40,0.12
CDU,3809.87,62.017,12.392,0.548,-,-,0.42,950.0,-,-,-,,Cudeco Ltd,,3.99,25,3.98,4.03,4.31,3.74,3.14,6.59,2.39
CUE,2864.92,105.45,55.516,0.177,0.09,2.8,0.6,42.5,-,-,-,,CUE Energy Resource,,0.255,0.5,0.25,0.255,0.265,0.24,-1.54,0.325,0.139
CUL,613.682,24.786,22.467,0.026,-,-,-0.94,-,-,-,-,,Cullen Res,,0.047,0.5,0.043,0.047,0.047,0.037,8.36,0.086,0.037
CUY,10.19,2.28,1.264,0.014,-,-,-0.83,-,-,-,-,,Curnamona Energy,,0.215,3.5,0.21,0.215,0.215,0.18,15.90,0.60,0.18
DGR,169.993,16.284,10.586,0.011,-,-,2.11,1.8,-,-,-,,D'aguilar Gold,,0.039,-0.1,0.039,0.04,0.04,0.038,-6.04,0.089,0.03
DTM,3491.46,33.045,0.839,0.012,-,-,-1.8,-,-,-,-,,Dart Min NL,,0.16,5,0.15,0.16,0.175,0.12,41.91,0.21,0.051
DEG,46.55,13.672,8.701,0.007,-,-,-0.36,-,-,-,-,,De Grey Min,,0.029,0.2,0.028,0.031,0.032,0.029,3.87,0.067,0.027
DYL,8470.16,99.373,221.657,0.175,-,-,-0.28,-,-,-,-,,Deep Yellow Ltd,,0.155,,0.15,0.155,0.165,0.15,-3.54,0.47,0.145
DSN,3.704,10.15,2.676,0.012,-,-,-4.73,-,-,-,-,,Desert Energy,,0.13,,0.10,0.14,0.13,0.13,-3.54,0.25,0.09
DRX,1142.67,25.558,18.296,0.016,-,-,-1.6,-,-,-,-,,Diatreme Res,,0.072,0.3,0.068,0.072,0.072,0.067,0.81,0.18,0.06
DML,3416.6,122.731,6.26,0.219,-,-,-2.19,-,-,-,-,,Discovery Metals,,0.735,3.5,0.735,0.745,0.745,0.685,1.46,0.94,0.24
DMM,1482.19,37.473,3.495,0.047,-,-,-14.1,-,-,-,-,,DMC Min Ltd,,0.54,,0.54,0.55,0.55,0.54,-3.54,0.55,0.14
DOM,1346.09,47.867,46.56,0.283,1.03,2.7,20.08,13.6,10,2.01,3.65,,Dominion Min,,2.74,2,2.72,2.78,2.86,2.68,-2.81,5.10,2.54
DRM,2460.99,126.494,-,0.018,-,-,-,-,-,-,-,,Doray Min Ltd,,0.57,-4,0.57,0.595,0.62,0.56,-10.10,1.10,0.15
DUO,92.464,8.242,-,0.01,-,-,-0.27,-,-,-,-,,Dourado Res Ltd,,0.19,-1.5,0.185,0.19,0.205,0.175,-10.86,0.28,0.175
DUOO,200,9.728,-,0.002,-,-,-,-,-,-,-,,  opt nov14,,0.031,-1,0.031,0.04,0.041,0.03,-27.93,0.09,0.03
DRA,3454.5,208.592,64.902,0.059,0.06,1.3,-1.08,-,-,-,-,,Dragon Min Ltd,,0.08,0.5,0.08,0.081,0.082,0.078,3.12,0.12,0.054
DMG,1082.95,20.045,27.924,0.046,-,-,-3.47,-,-,-,-,,Dragon Mountain Gold,,0.22,1,0.20,0.22,0.22,0.20,1.22,0.285,0.115
