ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 13, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4255.4 at 2012-01-13T16:55:09. Report at Friday, January 13, 2012. Processed Saturday at 2012-01-14T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,95.000,.335,.749,.020,-,-,-.49,-,-,-,-,,3D Oil,,.099,-.1,-,-,.10,.09,-3.18,.275,.08,,
DDD,157.750,.158,1.051,.009,-,-,-.33,-,-,-,-,,3D Res,,.044,-.1,.044,.047,.047,.044,-4.41,.062,.036,,
ARH,388.834,.657,2.040,.087,-,-,-.07,-,-,-,-,,A'asian Resources,,.19,-1.5,.19,.195,.215,.18,-9.50,.54,.15,,
ABU,36862.2,81.487,95.004,.160,-,-,-.41,-,-,-,-,,ABM Res,,.06,+.1,.06,.061,.062,.057,-.49,.082,.024,,
AJC,5656.39,6.466,12.110,.040,-,-,-.02,-,-,-,-,,Acacia Coal Ltd,,.044,-.3,.042,.047,.047,.042,-8.57,.185,.041,,
ACB,1101.81,1.597,9.644,.053,-,-,-2.30,-,-,-,-,,A-Cap Res,,.265,+3.5,.265,.27,.27,.23,+13.03,.76,.165,,
ACS,428.889,.650,.250,.053,-,-,-.54,-,-,-,-,,Accent Res,,.305,+3.5,.305,.32,.31,.275,+10.78,.405,.205,,
ACN,828.235,1.021,3.057,.055,-,-,-5.10,-,-,-,-,,Acer Energy Ltd,,.12,+1,.115,.125,.13,.11,+6.91,.245,.105,,
AIV,451.416,.965,2.570,.004,-,-,-.95,-,-,-,-,,ActiveX,,.026,+.1,.024,.03,.026,.022,+1.82,.124,.02,,
AIVO,182.375,.207,-,-,-,-,-,-,-,-,-,,  opt jul12,,.002,+.1,-,-,.002,.001,+97.82,.014,.001,,
