ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 24, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5906.8 at 2015-04-24T16:35:36. Report at Friday, April 24, 2015. Processed Saturday at 2015-04-25T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2005.13,49.318,293.833,.147,.03,63.33,-8.67,-,-,-,-,,1-Page,†,1.90,-13,1.89,1.90,2.00,1.83,-7.35,2.29,.006,,
TDO,295.417,14.925,4.668,.012,-,-,.90,5.6,-,-,-,,3D Oil,,.05,+.2,.05,.053,.05,.048,+3.22,.10,.044,,
DDD,125.000,2.287,3.422,.002,-,-,.28,2.1,-,-,-,,3D Res,,.006,-.1,.005,.007,.007,.006,-15.23,.019,.004,,
88E,16097.1,421.297,12.297,.011,-,-,-10.79,-,-,-,-,,88 Energy,,.01,-,.009,.01,.011,.01,-.94,.325,.006,,
88EO,6247.33,69.996,-,.001,-,-,-,-,-,-,-,,  opt mar18,,.003,-.1,.003,.004,.004,.003,-25.94,.004,.002,,
ARH,36.037,2.230,3.643,.004,-,-,-3.90,-,-,-,-,,A'asian Resources,,.008,+.1,.008,.009,.008,.008,+13.34,.032,.006,,
AYC,354.681,4.307,.785,.009,-,-,-6.91,-,-,-,-,,A1 Gold,,.034,-.1,.027,.034,.036,.032,-3.80,.078,.025,,
AYCO,1000.00,4.989,-,.002,-,-,-,-,-,-,-,,  opt nov19,,.014,+.4,.014,-,.014,.01,+39.06,.017,.004,,
ABL,135.937,.912,40.341,.009,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.025,-.5,.016,.025,.03,.025,-17.61,.043,.001,,
ABU,3141.36,34.783,317.043,.084,-,-,-55.10,-,-,-,-,,ABM Res,†,.245,-,.245,.25,.25,.23,-.94,.449,.209,,
