ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 3, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5105.4 at 2013-05-03T16:48:05. Report at Friday, May 3, 2013. Processed Saturday at 2013-05-04T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,928.600,5.173,5.994,.029,-,-,-3.61,-,-,-,-,,3D Oil,,.12,-.5,.115,.135,.14,.115,-4.45,.14,.06,,
DDD,257.070,4.340,8.116,.005,-,-,-.10,-,-,-,-,,3D Res,,.02,-.9,.018,.02,.022,.017,-35.06,.045,.017,,
ARH,128.000,4.927,7.304,.014,-,-,-2.33,-,-,-,-,,A'asian Resources,,.029,+.3,.024,.028,.03,.027,+11.09,.165,.026,,
AYC,3.000,.985,-,.012,-,-,-.47,-,-,-,-,,A1 Gold,,.20,-,.105,.19,.195,.195,-.45,.30,.18,,
ABU,18158.8,507.370,864.668,.105,-,-,-.43,-,-,-,-,,ABM Res,,.032,-.1,.031,.032,.035,.03,-3.48,.065,.028,,
AJC,2502.88,56.907,147.299,.011,-,-,-.42,-,-,-,-,,Acacia Coal,,.012,+.1,.012,.013,.014,.012,+7.24,.04,.012,,
ACB,221.343,13.907,24.222,.016,-,-,-1.08,-,-,-,-,,A-Cap Res,,.061,-.9,.061,.065,.07,.061,-13.30,.215,.061,,
ACS,11.100,.607,89.938,.027,-,-,-.86,-,-,-,-,,Accent Res,,.15,-1,.15,.185,.16,.15,-6.70,.335,.15,,
AIV,6892.33,45.208,8.751,.004,-,-,-.48,-,-,-,-,,ActiveX,,.017,-.1,.016,.017,.019,.017,-5.71,.025,.011,,
ADD,219.000,4.507,17.315,.003,-,-,-1.58,-,-,-,-,,Adavale Resources,,.008,-,.009,.01,.008,.008,-.45,.021,.004,,
ADN,153153,163.857,56.652,.026,-,-,-3.84,-,-,-,-,,Adelaide Res,,.14,+9.8,.135,.14,.25,.042,+232.9,.25,.035,,
ABY,676.646,28.310,28.380,.111,1.63,.22,-2.66,-,5.00,-,14.08,,Aditya Birla,,.355,+1.5,.35,.36,.36,.335,+3.96,.63,.335,,
ADY,565.650,17.752,40.771,.023,-,-,-2.52,-,-,-,-,,Admiralty Res,,.031,-,.035,.032,.032,.03,-.45,.052,.03,,
AVD,1000.00,194.171,5.081,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-.45,.007,.001,,
ADX,1421.70,79.803,72.571,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.017,+.1,.016,.017,.018,.015,+5.80,.09,.013,,
AQR,644.348,15.008,3.601,.038,-,-,-.13,-,-,-,-,,AEON Metals,,.22,+5,.21,.22,.24,.165,+28.96,.335,.06,,
AFR,1487.73,36.798,74.056,.039,-,-,-3.36,-,-,-,-,,African Energy Res,,.099,-2.6,.098,.099,.125,.096,-21.25,.25,.095,,
AGR,1567.97,8.191,12.692,.010,-,-,-11.68,-,-,-,-,,Aguia Res,,.08,-,.077,.083,.083,.076,-.45,.26,.076,,
AQG,1992.27,68.630,48.563,.295,-,-,-130.01,-,-,-,-,,Alacer Gold,,2.76,-11,2.72,2.80,2.91,2.71,-4.28,6.935,2.34,,
AUQ,412.551,39.766,28.443,.024,-,-,-2.58,-,-,-,-,,Alara Res,,.10,-1.5,.092,.10,.115,.093,-13.49,.39,.093,,
ALY,238.690,13.023,17.243,.009,-,-,-.39,-,-,-,-,,Alchemy Resources,,.059,-.1,.055,.06,.06,.055,-2.11,.16,.055,,
AYN,-,407.681,460.161,.020,-,-,-.13,-,-,-,-,,Alcyone Res,,.012,-,-,-,.012,.012,-.45,.063,.01,,
AYNO,-,32.911,-,-,-,-,-,-,-,-,-,,  opt may15,,.002,-,-,-,.002,.002,-.45,.03,.002,,
AQI,-,1.293,-,.003,-,-,-1.50,-,-,-,-,,Alicanto Min,,.22,-,.20,.235,.22,.22,-.45,.26,.20,,
ALK,1322.65,49.783,90.337,.184,-,-,19.00,2.6,-,-,-,,Alkane Res,,.495,-4,.495,.50,.56,.49,-7.79,1.19,.45,,
AHQ,25.000,2.031,-,.002,-,-,-.29,-,-,-,-,,Allegiance Coal,,.035,-.5,.035,.045,.04,.035,-12.95,.19,.035,,
AHQO,-,.538,-,-,-,-,-,-,-,-,-,,  opt mar14,,.003,-,.001,.01,.003,.003,-.45,.025,.003,,
AGS,666.916,13.869,166.449,.049,-,-,-1.25,-,-,-,-,,Alliance Res,,.145,-,.14,.15,.16,.14,-.45,.355,.135,,
AGE,451.248,6.873,24.839,.005,-,-,-.64,-,-,-,-,,Alligator Energy,,.034,-.1,.027,.034,.035,.029,-3.30,.15,.029,,
AYR,3552.23,84.301,13.235,.002,-,-,-.34,-,-,-,-,,Alloy Res,,.007,-,.007,.008,.007,.006,-.45,.022,.006,,
AYM,-,.759,25.379,.008,.04,.45,-1.04,-,-,-,-,,Altuis Mining,,.018,-,.018,.019,.018,.018,-.45,.05,.013,,
