ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 11, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5423.5 at 2014-04-11T16:43:05. Report at Friday, April 11, 2014. Processed Saturday at 2014-04-12T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,256.865,4.660,1.753,.021,-,-,-.56,-,-,-,-,,3D Oil,,.09,+.2,.085,.09,.098,.085,+2.37,.14,.075,,
DDD,204.459,3.302,3.418,.004,-,-,-.24,-,-,-,-,,3D Res,,.018,+.1,.018,.02,.018,.017,+5.98,.034,.012,,
ARH,458.381,3.508,4.060,.014,-,-,-4.20,-,-,-,-,,A'asian Resources,,.029,-,.029,.033,.033,.028,+.09,.16,.021,,
AYC,233.617,.775,.769,.011,-,-,-.82,-,-,-,-,,A1 Gold,,.115,-.5,.095,.115,.125,.11,-4.07,.215,.085,,
ABU,11499.4,303.463,393.469,.091,-,-,-.22,-,-,-,-,,ABM Res,,.024,-,.024,.025,.026,.024,+.09,.04,.021,,
AJC,1181.00,27.223,41.859,.009,-,-,-.19,-,-,-,-,,Acacia Coal,,.01,-,.009,.01,.01,.009,+.09,.016,.007,,
ACB,180.784,9.517,12.412,.014,-,-,-1.33,-,-,-,-,,A-Cap Res,,.053,+.1,.053,.057,.06,.053,+2.02,.09,.042,,
ACS,-,.396,.526,.035,-,-,-1.44,-,-,-,-,,Accent Res,,.195,-,.19,.22,.195,.195,+.09,.23,.14,,
AIV,222.300,9.571,10.226,.009,-,-,-1.23,-,-,-,-,,ActiveX,,.017,-,.018,.02,.017,.017,+.09,.021,.01,,
ADD,16.666,1.386,3.268,-,-,-,-.26,-,-,-,-,,Adavale Resources,,.003,-,.003,.004,.003,.003,+.09,.009,.002,,
ADN,1745.29,22.167,7.484,.012,-,-,-.49,-,-,-,-,,Adelaide Res,,.054,-.4,.05,.054,.058,.05,-6.80,.25,.036,,
ABY,-,6.083,19.958,.092,1.59,.19,-.21,-,-,-,-,,Aditya Birla,,.295,-,-,-,.295,.295,+.09,.42,.295,,
ADY,375.400,26.708,15.018,.009,-,-,-2.92,-,-,-,-,,Admiralty Res,,.013,-,.013,.014,.013,.013,+.09,.035,.012,,
AVD,-,-,192.171,.001,-,-,-.32,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,+.09,.001,.001,,
ADX,1335.51,12.900,74.903,.007,-,-,-1.33,-,-,-,-,,ADX Energy,,.012,-.1,.011,.012,.013,.012,-7.60,.022,.012,,
AQR,304.000,1.220,14.113,.033,-,-,-.80,-,-,-,-,,AEON Metals,,.18,+1,.15,.18,.18,.16,+5.98,.27,.105,,
ACJ,379.325,66.693,31.583,.007,-,-,-.14,-,-,-,-,,African Chrome Flds,,.005,+.2,.005,.007,.005,.003,+66.76,.009,.001,,
AFR,-,12.052,32.598,.038,-,-,-3.35,-,-,-,-,,African Energy Res,,.088,-,-,-,.088,.088,+.09,.175,.063,,
AGR,1275.32,12.664,5.635,.012,-,-,-1.76,-,-,-,-,,Aguia Res,,.057,+.1,.057,.069,.057,.056,+1.88,.10,.045,,
AQG,1379.03,60.337,57.597,.264,-,-,-173.22,-,2.20,-,.76,,Alacer Gold,,2.89,+8,2.83,2.91,2.94,2.82,+2.94,3.78,1.94,,
AUQ,3583.62,48.725,37.409,.023,-,-,-.67,-,-,-,-,,Alara Res,,.095,+.2,.096,.098,.11,.093,+2.24,.145,.035,,
ALY,200.759,12.963,12.353,.006,-,-,-1.48,-,-,-,-,,Alchemy Resources,,.033,-,.03,.038,.034,.033,+.09,.12,.021,,
AYN,-,2266.04,407.681,.008,-,-,-.68,-,-,-,-,,Alcyone Res,,.001,-,-,-,.001,.001,+.09,.012,.001,,
AYNO,-,-,32.911,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,-,.001,.001,+.09,.002,.001,,
AYNOA,-,3.880,-,.001,-,-,-,-,-,-,-,,  opt jul15,,.001,-,-,-,.001,.001,+.09,.002,.001,,
