ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 12, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5196.9 at 2014-12-12T16:38:36. Report at Friday, December 12, 2014. Processed Saturday at 2014-12-13T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,3540.74,739.369,5.123,.061,-,-,-.20,-,-,-,-,,1-Page,†,.89,+1.5,.84,.895,.93,.825,+3.91,.935,.003,,
TDO,1857.11,16.036,24.658,.012,-,-,-.54,-,-,-,-,,3D Oil,,.05,-1.7,.045,.07,.066,.05,-23.18,.135,.05,,
DDD,630.954,16.426,11.692,.002,-,-,.25,2.8,-,-,-,,3D Res,,.007,-,.007,.008,.007,.007,+2.20,.029,.007,,
ARH,114.469,15.286,16.350,.005,-,-,-1.30,-,-,-,-,,A'asian Resources,,.011,-,.01,.011,.011,.011,+2.20,.056,.011,,
AYC,83.868,4.984,2.206,.009,-,-,-.61,-,-,-,-,,A1 Gold,§,.035,-,.028,.036,.037,.035,+2.20,.106,.026,,
AYCO,-,3.406,-,-,-,-,-,-,-,-,-,,  opt nov19,,.009,-,.006,.01,.009,.009,+2.20,.01,.004,,
ABL,-,98.243,116.896,-,-,-,-5.60,-,-,-,-,,Abilene Oil & Gas,†,-,-,-,-,.06,.003,+2.20,.126,.003,,
ABU,609.735,484.067,1509.48,.072,-,-,-53.55,-,-,-,-,,ABM Res,†,.265,+2.5,.265,.27,.27,.23,+12.61,.48,.21,,
AJC,1590.97,119.428,162.330,.003,-,-,-.68,-,-,-,-,,Acacia Coal,,.003,-,.003,.004,.003,.003,+2.20,.012,.003,,
ACB,695.232,32.730,34.861,.015,-,-,-.79,-,-,-,-,,A-Cap Res,,.041,-1.3,.041,.048,.054,.041,-21.88,.08,.041,,
ACS,-,1.175,1.269,.025,-,-,-1.47,-,-,-,-,,Accent Res,,.14,-,.14,.20,.14,.14,+2.20,.23,.14,,
AIV,298.758,27.699,145.174,.013,-,-,-.21,-,-,-,-,,ActiveX,,.022,-.3,.019,.022,.022,.022,-9.80,.025,.011,,
ADD,2.500,9.864,12.167,-,-,-,-6.60,-,-,-,-,,Adavale Resources,†,.032,+3,.027,.04,.032,.002,+1502.2,.14,.002,,
ADN,351.571,52.804,273.514,.007,-,-,-2.96,-,-,-,-,,Adelaide Res,,.026,-,.026,.031,.032,.026,+2.20,.073,.023,,
ADNO,-,.511,-,-,-,-,-,-,-,-,-,,  opt sep16,,.006,-,.006,.009,.006,.006,+2.20,.009,.006,,
