ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 10, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5935.4 at 2015-04-10T16:39:06. Report at Friday, April 10, 2015. Processed Saturday at 2015-04-11T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,1380.61,44.511,261.368,.146,.03,63.00,-8.67,-,-,-,-,,1-Page,†,1.89,+.5,1.86,1.89,1.925,1.71,-.85,2.29,.006,,
TDO,410.236,14.534,4.493,.011,-,-,.90,5.1,-,-,-,,3D Oil,,.046,-,.045,.051,.05,.044,-1.12,.10,.044,,
DDD,165.000,2.002,3.219,.002,-,-,.28,2.1,-,-,-,,3D Res,,.006,+.2,.005,.007,.006,.004,+48.88,.019,.004,,
88E,7289.14,388.918,9.544,.013,-,-,-10.79,-,-,-,-,,88 Energy,,.011,-,.011,.012,.011,.011,-1.12,.325,.006,,
88EO,1445.33,55.849,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.004,-,.003,.004,.004,.004,-1.12,.004,.002,,
ARH,138.035,1.823,3.502,.004,-,-,-3.90,-,-,-,-,,A'asian Resources,,.009,-.1,.008,.01,.01,.006,-11.12,.032,.006,,
AYC,56.497,3.836,.775,.010,-,-,-6.91,-,-,-,-,,A1 Gold,,.035,-,.035,.04,.035,.032,-1.12,.09,.025,,
AYCO,166.667,3.989,-,.001,-,-,-,-,-,-,-,,  opt nov19,,.01,-.5,.011,.017,.015,.01,-34.45,.017,.004,,
ABL,11.925,.517,38.589,.004,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.012,-.2,.012,.015,.014,.009,-15.40,.043,.001,,
ABU,3557.33,29.216,302.863,.079,-,-,-55.10,-,-,-,-,,ABM Res,†,.23,-,.225,.23,.235,.225,-1.12,.449,.209,,
AJC,424.154,43.039,27.042,.003,-,-,-.02,-,-,-,-,,Acacia Coal,,.003,-,.002,.003,.003,.002,-1.12,.011,.002,,
ACB,300.727,3.875,9.442,.014,-,-,-.72,-,-,-,-,,A-Cap Res,,.038,-.1,.038,.042,.042,.038,-3.68,.07,.038,,
ACS,4.630,.077,.396,.024,-,-,-7.57,-,-,-,-,,Accent Resources,,.13,-,.13,-,.13,.13,-1.12,.22,.13,,
AIV,450.000,32.466,9.549,.019,-,-,-.16,-,-,-,-,,ActiveX,,.031,-,.026,.03,.031,.031,-1.12,.033,.013,,
ADD,1.667,.429,1.386,-,-,-,-5.05,-,-,-,-,,Adavale Resources,†,.018,+.1,.018,-,.018,.018,+4.76,.10,.002,,
ADN,262.345,5.357,22.146,.007,-,-,-3.07,-,-,-,-,,Adelaide Resources,,.022,-.1,.023,.025,.023,.022,-5.47,.052,.022,,
ADNO,-,.002,-,-,-,-,-,-,-,-,-,,  opt sep16,,.005,-,.004,.008,.005,.005,-1.12,.009,.005,,
ABY,216.206,12.178,6.083,.058,1.07,.17,-53.74,-,-,-,-,,Aditya Birla,,.185,-,.185,.195,.19,.18,-1.12,.295,.15,,
ADY,1141.19,51.988,26.664,.016,-,-,-.42,-,-,-,-,,Admiralty Res,,.022,-.3,.02,.023,.024,.017,-13.12,.037,.011,,
ADX,195.000,32.881,12.900,.003,-,-,.11,3.6,-,-,-,,ADX Energy,,.004,-,.004,.005,.004,.004,-1.12,.014,.003,,
AQR,26.896,3.962,1.220,.025,-,-,-2.18,-,-,-,-,,AEON Metals,,.081,+1.1,.081,.095,.084,.06,+14.60,.24,.06,,
AFR,2126.12,21.173,12.052,.043,-,-,-1.34,-,-,-,-,,African Energy Res,,.07,+.1,.07,.071,.07,.07,+.33,.106,.051,,
AMN,180.777,.935,1.445,.012,-,-,-.85,-,-,-,-,,Agrimin,,.14,+.5,.14,.15,.14,.11,+2.59,.20,.065,,
AMNOA,-,1.432,-,-,-,-,-,-,-,-,-,,  opt dec15,,.06,-,-,-,.06,.06,-1.12,.095,.03,,
AGR,814.500,11.867,12.534,.013,-,-,-10.03,-,-,-,-,,Aguia Res,,.05,+.5,.051,.055,.054,.045,+9.99,.064,.025,,
AQG,399.682,23.165,60.085,.213,-,-,28.04,10.4,2.20,12.75,.75,,Alacer Gold,,2.92,-7,2.92,2.94,3.08,2.88,-3.46,3.13,1.815,,
AUQ,678.529,58.989,47.949,.003,-,-,-.45,-,-,-,-,,Alara Res,,.012,-,.01,.012,.012,.01,-1.12,.14,.007,,
ALY,170.000,9.477,12.858,.004,-,-,-2.98,-,-,-,-,,Alchemy Resources,,.019,-,.019,.02,.02,.019,-1.12,.038,.013,,
AWD,214.265,37.480,462.583,.001,-,-,-1.02,-,-,-,-,,Aleator Energy,†,.002,-,.002,.003,.002,.002,-1.12,.03,.002,,
AQI,-,.902,.816,.002,-,-,-7.00,-,-,-,-,,Alicanto Min,,.05,-,.05,-,.05,.05,-1.12,.26,.05,,
ALK,1354.83,34.940,38.785,.116,-,-,-2.00,-,-,-,-,,Alkane Res,,.28,-2.5,.275,.28,.325,.275,-9.32,.405,.17,,
AHQ,70.000,.139,1.285,.002,-,-,-.84,-,-,-,-,,Allegiance Coal,,.01,-.8,.01,.017,.018,.01,-45.56,.028,.007,,
AGS,1285.57,24.242,34.426,.030,-,-,-4.44,-,-,-,-,,Alliance Res,,.076,-.3,.076,.078,.08,.076,-4.92,.27,.058,,
AGE,1823.61,17.540,11.644,.013,-,-,-.37,-,-,-,-,,Alligator Energy,,.041,-.3,.041,.046,.042,.04,-7.94,.055,.021,,
AYR,57.976,11.449,116.303,.003,-,-,-.09,-,-,-,-,,Alloy Res,,.006,-,.006,.007,.006,.006,-1.12,.011,.005,,
